100 500
6058 4753 416
7630 3430 893
1497 9555 795
6055 1913 549
3023 6656 560
192 1762 493
8184 5507 135
4939 8913 115
3027 6952 561
3951 8234 618
201 3440 402
9234 1235 396
7686 3421 668
2845 6948 498
1740 591 628
7868 7798 354
5345 1850 511
7580 6842 131
7758 9987 496
5107 781 496
6644 1651 250
2543 1180 742
3510 3834 89
93 2889 433
7138 396 500
1123 3692 229
188 6710 779
4927 7874 432
131 4125 654
1174 1871 189
4716 5394 207
6022 61 109
7245 9954 319
3255 5003 346
9942 4714 670
2136 2938 493
6366 1031 912
4118 9876 618
4865 563 113
9118 8355 252
959 241 396
2047 1147 298
6951 3327 199
5373 3435 224
7452 2900 841
1658 2168 337
8294 4032 588
8582 1891 355
339 1837 388
6894 281 475
6552 5382 445
3219 9270 400
6413 7337 411
5498 7630 671
4252 4616 473
5986 1563 568
1210 4385 367
9062 8161 619
7712 787 295
7948 1516 323
3687 5959 693
3685 1982 705
9991 8619 312
3873 330 240
456 7120 418
6963 3360 412
2502 6534 276
8982 5268 186
223 833 346
2898 4475 497
5449 5236 566
6038 3011 536
5974 5100 698
7525 38 528
5888 5473 384
1555 5927 320
7784 5240 264
7909 4128 182
211 8135 344
810 667 167
5255 7774 513
380 4109 401
4308 5714 1090
5729 884 422
6547 8628 642
5359 8349 246
216 1398 767
1360 2542 694
2850 5237 547
2581 5090 316
711 4136 475
1018 4847 795
5728 5279 623
8975 5939 199
3414 9786 341
2958 5021 647
3912 3338 183
9131 8220 75
5405 4860 290
5456 8304 609
9840 816 874
3005 6409 827
8566 4366 638
8951 1416 634
5955 1532 281
2859 6666 248
5668 3877 468
7866 1396 110
9156 6841 121
7335 2571 471
6627 294 282
3944 539 725
9984 3075 419
5112 1741 198
4288 568 273
46 480 522
7736 3051 53
6889 6302 903
3769 2193 595
4071 9725 579
3725 6930 11
2743 5746 114
7159 609 736
3494 6315 136
7451 7182 344
5238 430 515
3828 9183 1016
970 3812 799
8610 2434 731
1906 9250 780
9354 1952 122
9731 7091 396
5003 2972 692
3393 5125 492
1517 3816 151
4850 5243 447
746 3945 499
7341 7905 125
4555 7187 496
573 8358 144
4369 2163 470
8788 8197 532
7698 6110 189
8362 2661 318
8544 268 249
1911 7899 638
8572 7994 621
4990 9927 282
7319 4735 197
5052 8836 724
8552 6254 456
431 5650 770
200 7772 190
9908 1107 391
1312 6833 462
9465 5681 743
8996 8253 373
231 3047 556
716 4945 402
5708 9260 940
1565 3971 380
3511 137 372
1966 4853 101
6416 9285 753
9589 7821 230
4473 4493 425
4075 4905 347
143 627 85
9029 51 474
8086 341 403
6884 7551 580
2375 2233 455
2157 8958 382
5280 2873 555
3903 7340 344
8485 5468 619
1311 1997 260
1957 9629 406
6850 4725 309
5266 2791 306
2546 9740 446
7284 2974 242
4645 7428 438
9953 26 431
3831 8040 183
368 7068 194
1943 9095 550
9301 4100 875
8053 933 526
3325 8308 206
8273 1811 896
3776 5936 844
160 2085 520
5566 7010 564
6810 832 601
9802 5709 723
572 7086 423
8683 1569 248
866 8636 427
1596 4698 812
6676 8316 257
8118 4972 513
3763 7419 861
9072 1816 243
4704 8750 518
124 9329 545
561 252 318
5265 721 303
8689 831 202
4083 5499 830
8016 237 372
7560 8588 505
7324 6243 147
6510 4542 395
1232 4458 420
5592 4260 177
9126 3710 127
9232 2889 613
7481 8305 648
4705 2185 372
3407 1181 624
1514 3968 176
1433 3132 64
1041 6474 593
315 1476 687
1973 8331 650
1714 9534 344
3272 5390 849
2129 9782 23
9932 3361 410
4240 5525 191
7622 3366 179
5587 6854 41
2607 3069 158
1511 7312 341
1606 4918 710
4845 3121 252
5238 2630 665
2605 2631 568
9104 2920 684
4108 7429 639
1252 2174 232
3315 4524 303
7564 5445 73
658 3848 466
5158 1250 409
5725 2780 783
968 1313 47
5987 3575 286
4382 7498 604
7239 5988 633
8769 2084 161
5461 4007 645
4714 4418 135
2991 3818 252
7339 7099 520
1247 4943 249
5625 4563 80
9467 3189 488
8 6477 250
3389 1518 150
7727 9115 351
4299 8695 244
6780 6638 730
8622 1162 908
488 5861 543
3502 9257 488
7945 5316 561
9617 2659 650
9734 2608 845
2829 3425 192
6059 4076 334
8368 1684 510
8639 4187 243
1225 4999 571
664 4614 372
6518 4743 885
81 7169 844
