100 500
8631 9252 321
6972 6554 92
5760 8189 539
6004 4654 346
157 9920 439
6611 5721 390
8888 6558 236
9143 3952 601
1077 2578 341
2052 4286 179
8710 4478 314
3143 2553 283
2525 5855 595
6843 8133 575
2179 1746 375
3828 7163 632
7350 7153 194
3717 9462 602
1694 9721 524
4116 8203 732
5993 728 38
3924 1234 696
3638 3068 177
1538 4715 170
1998 3590 299
5353 708 143
4421 8496 659
9614 6946 612
703 6457 576
1431 2883 745
8203 5259 438
46 5553 230
8764 115 740
5015 459 276
6188 5483 344
8662 2182 607
2563 8939 565
9768 6202 511
8359 1306 415
7269 357 217
4896 2623 304
7418 9317 497
7471 7032 219
2615 8175 236
9841 4046 451
7410 4396 464
5658 3808 440
6301 4422 576
3923 7668 133
1233 111 414
3151 9896 148
8645 5715 480
8835 8413 299
8269 7194 453
9719 1890 645
3903 968 674
865 7673 481
6637 8337 543
4705 9253 462
2864 898 663
9651 274 625
1646 5309 599
4082 7947 457
6084 8005 628
1967 7317 656
4468 1471 234
3565 3114 551
3538 8752 166
7879 1807 154
2298 3951 872
49 6202 540
1271 915 181
3875 7908 420
5604 4933 436
3513 8468 258
2183 9517 665
8742 3830 682
1178 9176 561
1777 7262 400
3533 97 550
932 8001 146
1568 4497 585
7467 5106 204
3250 1699 729
3265 5548 330
5650 9666 654
8102 6921 548
581 8330 452
1181 2537 446
3263 4695 280
1005 5446 218
4212 6099 531
9276 5390 470
1627 7406 270
9005 5160 335
3855 9937 721
9514 5423 300
786 6981 354
6881 4036 801
8680 6498 724
5937 682 108
6164 4039 327
7603 3098 483
2369 8785 802
5635 1984 507
9832 2993 671
3783 396 288
5444 9411 710
2138 7072 645
6817 1143 293
8584 7024 257
7432 8098 353
2447 8219 427
1432 5680 611
8607 6464 866
2178 4544 416
7147 4695 582
4936 1102 206
4145 7305 416
6239 6132 172
5642 6071 72
9125 9425 141
2819 922 554
8836 4958 579
7994 2006 612
2453 2930 60
9030 6238 46
1029 7830 280
809 2461 614
9862 9416 428
8925 2041 874
313 2424 299
3088 5249 368
3527 7233 221
8906 9766 527
3365 4548 577
2190 8843 651
325 1361 181
9765 5514 148
2671 4111 952
7520 5125 149
7041 2902 622
7715 4422 436
7084 8524 117
6883 6947 347
4292 2161 466
8988 4605 657
4585 8428 219
9854 4464 509
5661 8761 450
583 5378 296
9661 9125 448
4221 6339 542
486 338 180
1853 3158 606
4449 5725 490
4635 7843 739
8627 8702 449
2265 5712 175
7226 5501 584
2659 7870 274
7662 7999 220
2476 8599 544
6427 8682 705
3064 8440 337
7443 3647 718
170 3457 213
2772 4392 548
9796 3258 341
1082 8001 216
2768 1884 411
3726 3755 847
9727 2353 398
2457 8344 440
4417 6035 451
3845 7076 595
3906 7859 447
1427 6382 813
6459 4206 481
5064 9523 645
2646 8860 383
3170 2817 541
8669 2294 166
3561 4817 893
1904 995 382
2818 1025 172
2879 6544 395
4780 8958 377
5249 7238 456
7303 9667 209
9625 7500 552
6743 3531 650
5360 4523 593
6265 8171 616
8729 1330 518
7694 7728 338
6542 7216 407
545 1563 856
9510 458 768
6380 7766 464
7805 9198 528
8791 685 182
5742 3572 533
5995 7343 736
7162 9650 638
7010 6787 670
7151 106 171
6671 8863 489
4629 2936 211
7034 3358 1020
618 1080 594
1086 3512 491
8296 7983 340
5075 4158 382
4793 1455 602
8276 2599 493
7005 7068 353
9636 2747 167
6992 1983 333
6443 506 200
1634 3453 192
7293 5137 513
3559 316 577
4000 4540 74
9605 7386 165
4251 223 483
8466 5337 137
88 3114 464
9673 5163 835
3624 818 595
6619 1900 855
9769 3624 482
8968 9405 411
2724 2312 200
7741 9167 204
2818 9375 332
8972 6464 754
4512 8884 250
6780 4864 496
3424 6385 298
8602 7675 672
2961 3420 323
9365 3049 710
6534 9038 392
8212 6510 320
6208 1183 696
8410 5978 636
1160 3731 704
1735 236 449
6043 9476 564
5755 8862 177
8851 1079 157
1678 9715 376
9963 8458 830
931 3388 264
1196 9533 172
7415 4157 559
2953 6780 432
7206 5839 169
2170 1770 197
8701 8379 290
9306 7112 639
709 6818 215
7195 2444 475
3406 9590 106
1921 5513 387
4804 7124 216
6592 6482 623
3192 6556 503
4941 4123 538
6296 6137 427
9 3711 334
6646 2962 500
492 204 440
5154 2662 221
1974 3855 668
7393 7632 535
7319 8102 190
4450 4514 149
547 4208 452
457 8820 435
9721 5261 837
2296 6314 584
1744 1840 92
2870 3037 716
5964 5518 225
5526 5973 202
9229 2172 430
5287 9721 903
2376 441 386
8736 702 493
649 2481 289
4687 7968 120
584 5489 1026
8835 7483 277
9698 9292 491
2655 9419 131
4553 1303 621
2085 2649 448
3144 1307 495
5686 5460 388
6825 1212 679
1433 6055 201
9736 3072 693
2128 2112 454
9866 7216 930
9167 515 611
9698 3854 129
4835 6634 484
9343 3670 462
4117 5393 479
9314 3124 430
4813 220 501
4427 3250 330
2869 3923 182
4558 4908 500
9383 1383 384
2472 816 218
7438 2209 717
241 5919 13
673 107 336
3135 6192 245
622 2833 230
46 5457 313
5819 5742 921
5480 9936 411
1135 1146 183
9412 2300 394
1366 192 408
5551 4236 666
4115 6461 535
5496 3499 431
7844 7968 119
667 1635 487
177 908 715
7554 7203 319
1015 689 718
3395 7989 796
9875 9794 545
9799 5694 588
5536 5279 770
1983 3023 370
6425 1395 380
1676 7792 276
7939 3579 398
8380 2055 810
40 228 410
5554 7884 245
8196 2573 780
5871 4726 978
9834 3425 258
1929 849 142
467 5324 679
8839 6694 490
5118 8638 438
8740 7006 613
269 723 230
6382 3046 443
8471 8058 848
7190 6410 477
7989 5570 428
4817 8029 507
2150 6723 558
2265 347 237
9297 8137 331
1425 9131 512
7914 3354 181
6332 8381 288
5030 1523 363
1427 6501 298
6513 168 548
9859 6782 510
7243 6241 383
9829 5714 534
651 3371 165
8477 8640 719
8942 9646 144
6669 1092 510
6370 5287 110
7791 5667 711
3424 9216 378
1150 7690 747
8922 7482 333
6072 305 321
9006 3851 164
6806 5519 329
4019 3017 436
8654 1263 683
9259 4835 257
3329 9910 449
8206 8158 382
4903 3500 319
7805 1572 660
945 4175 179
6859 5088 456
6194 6635 242
4305 7344 261
4326 9579 113
1178 6750 134
9884 6536 198
601 3042 300
8408 973 347
6060 7062 373
2236 1671 126
8249 1917 318
7933 2807 213
6428 2836 413
6308 4233 292
4409 3605 155
4760 7620 197
8693 7306 444
608 9350 331
1002 4934 559
5282 2180 495
8036 5166 231
8717 8637 155
4561 7125 442
9610 621 384
539 8198 504
8644 5140 404
116 6577 576
7947 2896 555
9414 607 233
7129 175 448
4212 8241 618
7795 9258 131
5547 4755 684
4960 2901 535
9689 242 242
5081 7725 829
1761 150 529
2715 6322 329
7275 8677 270
3295 4166 471
6876 1939 765
9306 3344 618
4868 7254 148
6240 4282 717
4213 9721 942
809 8426 306
7962 4957 544
4036 9861 762
9712 5348 375
2762 9402 693
5591 4195 899
3479 3704 356
4346 6194 112
6378 7973 481
1224 6025 253
2140 8100 447
7964 7798 510
7796 9184 218
5052 4036 309
3467 9266 398
109 4276 158
4044 8071 675
9233 4432 689
4284 8946 510
9780 3398 883
4700 1723 248
7593 4531 244
1779 8291 343
7078 8157 315
6265 8302 565
4182 4757 210
2754 8498 504
2555 550 829
7683 3960 331
4586 7502 729
9578 4695 549
8130 9974 644
9118 3716 318
758 9754 647
9014 6890 55
9504 66 395
4966 3449 170
4597 6745 572
1741 1675 416
1255 4358 180
6329 1789 134
9115 9083 636
6640 8022 322
9633 4323 404
1982 4219 211
8177 7912 845
5266 6307 120
7886 736 205
6375 4996 427
490 5389 110
1887 9994 630
5455 6853 57
3444 53 119
3598 1537 292
8080 1205 607
5895 762 14
2995 1362 838
9845 9635 269
5736 9479 341
310 4071 303
50 4839 485
7246 9251 6
7246 9099 11
7246 8673 10
7246 8017 13
7246 9980 13
7246 9533 12
3982 7891 13
3982 7300 5
3982 9005 15
3982 7557 12
7239 8486 16
7239 9927 13
7239 8153 5
7239 7500 21
7821 7922 13
7821 9279 11
7821 8689 7
7821 7880 14
7821 9764 11
5694 8595 19
5694 7928 9
5694 8902 7
108 2270 5
108 2884 9
108 2304 3
108 5385 15
108 281 12
108 336 18
108 7434 9
108 7189 9
3325 8814 18
3325 7680 15
3325 8274 19
3325 9266 23
3325 6434 18
3489 6198 22
3489 5614 17
3489 9306 19
3489 9990 6
3489 8970 16
3518 6138 6
3518 6617 8
3518 5451 8
3518 3746 11
3518 5721 6
3518 8045 19
3518 9203 11
3518 7455 13
6878 8557 18
6878 9661 19
6878 9199 17
3395 9669 7
3395 4389 17
3395 3468 9
4016 9747 7
4016 9891 11
4016 6892 7
4016 8950 6
49 4143 9
49 9121 19
49 5064 3
49 7132 11
49 6256 18
49 8131 15
49 4516 16
49 7831 17
7598 8178 13
7598 8825 17
7809 9721 16
5315 8452 4
5315 8572 12
5315 6085 11
2531 9452 8
2531 3740 11
4189 9368 15
4189 4369 14
4189 8772 11
4189 4426 17
4189 5502 7
1476 3343 12
1476 3095 15
1476 4703 16
1476 2714 11
1476 3712 9
1476 3471 12
1476 7194 12
1699 7179 19
1699 8929 14
1699 3557 15
1699 5308 6
1699 9927 16
1699 7092 14
1699 8486 18
5181 6700 10
6009 7509 16
6009 7786 15
6009 7588 12
6009 7441 11
13 6335 19
13 8520 21
13 1644 15
13 6674 15
13 6264 5
13 9893 7
13 8400 14
13 4352 21
4400 7765 7
4400 6556 10
4400 8402 11
4400 9340 11
4400 8881 9
4400 7212 13
1472 1869 21
1472 3974 12
1472 9433 19
1472 3778 19
9110 9432 12
9110 9757 5
260 3532 6
260 1531 10
260 738 14
260 4059 11
260 6521 11
260 3168 20
260 8003 12
260 995 13
1235 1301 16
1235 4450 22
1235 9823 19
1235 1695 16
1235 8837 9
3902 7754 16
3902 6740 18
3902 5072 11
2822 6860 20
2822 6528 16
2822 3383 16
2822 4757 12
2822 7303 21
2822 4793 7
2780 6322 7
2780 8958 15
2780 3533 15
2780 7628 18
2680 7154 16
2680 8456 16
2680 6023 7
2680 5387 17
2680 2835 12
2680 5361 6
2680 3283 19
2764 6275 15
2764 3757 14
2764 5526 6
2764 3185 12
2764 2882 19
3465 3693 7
3465 8292 10
3465 5108 11
3465 9322 6
3465 5921 12
3465 9699 12
2014 3576 5
2014 6044 9
2014 4272 20
2014 8586 16
2014 5584 17
2014 7941 17
2014 8539 12
7546 7740 19
7546 9155 10
7546 8096 13
7819 9157 8
357 8509 12
357 4856 20
357 6834 8
357 5198 14
357 7616 18
357 6809 21
357 2704 9
357 653 16
8282 8766 15
7889 8626 12
7889 8027 6
2279 4440 13
2279 4408 18
2279 2355 17
2279 8600 19
2279 2451 25
2279 4116 12
8829 9908 13
2210 2969 9
2210 5181 8
2210 4688 11
2210 6700 5
2210 9397 11
6573 7936 6
6573 7209 8
6573 6723 8
33 8072 19
33 2070 18
33 5555 10
33 5369 15
33 1862 11
33 7357 17
33 2124 10
33 6213 13
692 2489 6
692 9888 10
692 5696 14
692 7526 12
692 3494 5
692 4923 8
692 1230 8
692 1403 13
5597 7691 16
5597 9278 14
5597 9632 14
5597 9053 8
5597 6955 18
6349 9482 17
631 7703 14
631 8951 17
631 2160 9
631 6117 14
631 2227 12
631 7035 17
631 6547 3
631 2995 13
1741 7448 6
1741 8236 10
1741 7637 14
1741 3319 11
1741 4844 16
1741 4181 12
1741 4120 15
832 7992 7
832 7738 12
832 5848 8
832 2576 8
832 9813 7
832 6422 11
832 6090 11
832 9995 13
3054 5553 12
3054 7942 16
3054 7363 14
3054 7535 11
3054 7956 10
9777 9807 15
42 2540 7
42 5819 10
42 1083 12
42 9724 14
42 4931 10
42 9884 12
42 5563 14
42 6560 11
1221 4403 9
1221 6539 8
1221 6134 14
1221 6796 6
1221 9163 7
1221 9455 15
3590 6672 17
3590 9457 13
3590 7870 8
3590 8126 16
3590 9051 7
3590 7492 17
679 821 13
679 806 19
679 4154 14
679 2637 17
679 1028 14
679 849 16
679 4642 13
679 1925 15
3079 9123 13
3079 5302 14
3079 8560 15
3079 3429 5
3079 7483 18
3079 3553 6
4946 9059 5
4946 8922 5
2682 3477 8
2682 6543 12
2682 8690 4
2682 3317 14
2682 8476 13
2682 7512 4
2682 3131 8
156 3299 14
156 3848 17
156 4358 15
156 2148 9
156 6841 5
156 2520 13
156 9358 17
156 8949 20
