100 500
3467 407 575
9468 9248 361
5013 4496 551
458 2689 330
8368 1358 786
4502 8013 540
634 6792 148
3835 682 617
4785 6829 686
4291 3882 606
1810 6757 476
9331 4209 220
3524 2924 523
9073 1491 348
2382 4760 721
6701 2201 25
1519 6169 375
1449 2884 455
665 8259 411
5574 5385 368
9617 6428 485
9750 6603 219
3220 9938 279
3637 8006 249
6767 7928 326
8240 4929 430
1038 3923 435
9138 914 115
6847 4564 40
2405 9229 582
5676 5458 192
7782 7195 774
1627 5583 618
79 8644 599
3842 2005 359
382 3459 621
8434 132 473
6415 1654 628
6422 52 271
6012 3190 705
7981 4252 732
4471 5371 212
8176 9962 383
6285 5023 52
4526 8691 407
605 202 677
4149 4739 759
3749 2129 456
323 3828 198
773 4165 381
5834 7507 393
3977 4268 782
3992 392 698
5922 414 229
444 1935 453
9956 4777 518
2539 4428 458
148 715 507
4390 6434 702
2091 5268 418
1477 9048 235
1822 1978 394
3787 5571 393
4107 462 640
5751 1233 410
980 1585 517
8740 4957 704
2205 2732 93
1701 4480 678
9499 8497 212
2767 9455 303
9627 5306 581
235 6127 512
2374 4625 223
8913 817 403
6245 390 365
9865 4419 516
8721 4 289
9990 2828 346
6819 2094 645
413 7799 553
3679 5506 601
9108 5885 612
4590 809 519
365 4089 667
5658 3132 297
9897 5285 429
4790 132 313
1413 7164 339
1110 326 373
7981 7355 576
7069 4198 559
8127 5790 417
555 4469 569
4970 7374 171
6563 5384 73
1525 243 540
890 633 532
2480 5480 744
7794 9197 652
5922 3452 445
8681 5819 292
5090 3471 678
5951 2855 634
6988 7061 513
9533 1321 602
769 6602 831
1872 8896 697
8744 2427 643
3365 3715 697
6153 9929 263
5451 4030 478
6524 2693 684
4663 5356 524
4525 8809 514
905 447 300
8613 9586 591
6266 3703 371
9409 8570 575
6558 2749 147
1983 2444 150
4071 2752 221
9046 5943 456
8000 4143 801
4722 7718 475
4210 7227 754
3999 9661 304
1257 523 573
8706 5920 232
2231 3231 325
1081 3136 297
3679 9694 324
9074 6297 439
3398 4835 598
4867 6308 459
7585 6851 446
8752 8008 716
5955 4151 416
303 3956 568
4646 5025 349
8026 8856 520
2252 2025 116
4869 3509 109
2548 3575 357
5781 1131 823
6806 6862 777
619 6837 388
2908 9693 296
3135 2658 192
880 4354 320
8967 4817 695
1205 4071 763
2825 3513 876
4574 9480 501
3821 9220 722
4505 1847 364
4428 3109 249
3872 9297 45
2970 2772 305
9224 5103 358
255 6031 413
8317 874 419
2868 1226 264
6919 2355 579
3884 7799 210
6710 9203 360
2617 4267 590
9627 1794 697
7780 4201 565
1275 7953 528
9774 2132 182
9800 554 605
1594 24 833
6204 4564 862
2796 5428 128
9668 3051 739
7811 4337 830
277 7032 92
1915 7196 628
9387 5800 141
4996 6097 376
1355 3965 438
6717 982 538
2111 849 613
1536 9738 191
8803 7662 701
1871 4955 328
8216 3465 259
4980 4420 555
4381 4128 333
6201 401 425
3532 4012 436
4739 3809 791
1044 6654 383
1006 432 462
8806 2354 588
2881 162 332
2671 5950 681
7496 1134 470
6800 5384 553
873 5603 462
3046 2744 355
558 7615 131
2561 5538 444
8387 6942 159
6019 4588 761
3696 9551 439
4953 8435 418
3360 5997 411
1441 718 299
2781 6600 677
9424 2015 300
6762 8447 779
7965 610 604
9582 4765 264
5995 455 375
368 5393 424
9551 7279 715
3008 2112 287
2817 1396 582
5406 8836 144
2336 9102 543
8387 7289 523
3889 8100 413
9639 1683 245
5170 2420 313
8283 4595 258
4435 1397 370
9394 2401 420
2007 8976 326
7166 4354 603
9431 3887 686
9748 5334 499
1166 2756 844
7446 335 838
504 9205 657
5524 2841 450
4659 263 249
6482 4901 612
8363 6121 413
6584 9886 512
8542 1219 814
