100 500
8332 8995 181
5730 6799 230
4537 8600 436
4756 5867 649
4307 3512 246
5215 7770 675
786 6662 425
5970 2952 436
8309 9100 400
7310 8285 240
7344 26 315
5683 5433 528
173 6423 698
228 885 796
8612 8071 694
5049 3296 642
7066 780 724
95 7956 300
5732 4851 524
3823 6392 247
4716 9039 765
514 1854 607
2053 6484 598
1159 6714 343
1937 4821 79
1352 9281 195
1199 3387 727
1066 1372 378
9810 7646 511
8609 4774 421
2070 3659 351
8070 5488 486
4439 4518 888
3444 6523 881
5721 3620 434
2915 437 623
9011 3430 740
8644 7416 250
9914 6155 368
482 8203 747
976 1834 840
7485 8527 602
5221 4903 827
9899 1384 730
2550 8508 160
2510 972 367
8519 6933 673
6460 2958 53
1451 6257 203
5834 7172 491
9877 8749 600
3962 8888 273
2179 8958 568
6304 8446 85
5113 6786 552
6649 2441 426
4973 486 559
968 6546 284
1742 7219 308
7930 644 594
2079 6793 393
1616 599 569
78 8076 491
9909 1529 525
685 5743 497
5053 562 429
4493 9015 569
5802 3024 511
7973 8458 546
7822 3086 562
1597 824 272
1879 6570 267
7662 9199 444
3116 9404 892
6418 7399 336
6400 8498 374
544 8016 84
9097 622 490
2445 9006 531
2151 3130 910
1102 3556 417
3693 1947 304
2572 5847 605
4971 6897 705
4306 9146 155
6336 5903 200
6322 8215 264
8825 3984 109
7415 8293 471
9741 3833 453
2044 6141 460
8683 2588 485
4158 7780 341
3210 2955 543
3139 1713 474
6085 4241 89
5270 6130 365
6188 4194 266
1978 7511 573
1091 6284 194
3009 7427 302
8539 9331 372
5643 7364 378
3316 9410 189
5657 3057 455
9595 7702 498
5550 8279 364
6642 6060 516
2411 6205 299
9015 1902 703
7918 5101 251
2495 9540 428
7583 8683 399
86 9561 545
2547 1178 635
2197 5556 188
8605 7088 105
4888 600 184
4452 4556 483
6362 6462 166
3965 5958 508
516 9515 636
589 3510 461
5576 3000 56
9715 943 611
1255 3986 673
6044 3750 126
9878 9980 184
8786 9965 209
9541 1333 189
1143 8091 461
3241 6100 803
5179 4481 690
3053 5984 180
9037 9415 503
2446 9354 368
1725 9314 471
5222 2314 126
2824 7150 510
1667 2540 424
8093 2922 737
6526 490 210
6672 6404 328
470 5458 706
2721 11 521
3143 3864 330
4454 6385 248
6317 9634 596
7218 9370 447
5618 6256 139
8785 4416 387
1962 6863 454
3730 7184 501
9177 2906 650
4334 844 801
5446 2428 572
118 8324 250
2918 6791 66
1081 9740 415
8601 3802 773
9751 8097 314
4019 558 193
4482 336 453
192 8052 754
9706 2162 258
660 4843 608
6578 2623 548
1706 6660 805
9807 7236 465
9566 494 683
8080 1365 330
9274 8199 322
6041 2192 470
1342 7122 609
1932 9943 561
7277 8035 797
4392 1296 447
4945 8874 178
1632 5137 759
3279 7690 484
3651 3939 453
8885 229 562
6562 592 670
3241 2722 199
7828 2808 283
3216 2260 653
525 2490 495
6811 6566 474
1034 4505 276
41 9318 649
4449 7318 494
3705 5193 493
4966 8651 736
4068 6598 744
140 3699 239
640 3792 558
7638 9525 254
373 4201 455
6469 3615 554
3275 649 686
2775 6491 384
9262 3300 345
5333 6073 288
6218 2719 612
579 6259 312
2037 1380 599
9929 2094 566
6573 4895 254
745 6993 742
7845 886 378
692 8485 925
1030 4683 408
4363 1403 525
5236 832 466
5018 8511 930
7834 4145 701
1354 7096 712
7445 3039 763
9521 16 61
5758 6452 567
6275 4147 702
4184 6205 321
6241 7110 483
7452 3339 421
455 5298 377
577 7500 805
3783 1607 655
2183 4498 855
3010 7419 635
1683 4381 263
5930 9517 825
8526 3636 407
2965 2324 432
6675 8838 240
2340 2433 537
