100 500
7431 3430 124
2693 4577 676
6229 4336 322
7336 908 250
5833 8042 156
7373 8276 179
7717 8650 556
1372 3124 357
8102 5874 591
315 4514 252
7023 4767 192
1883 1737 352
7869 4197 398
9737 8797 490
7269 7659 444
769 1052 161
1089 3462 457
1982 3670 351
4151 9318 676
4578 9984 643
7360 1952 628
4613 1429 271
6954 5985 796
4554 1408 514
8212 4869 518
5922 5235 652
9636 4158 558
6972 3857 552
8355 3061 477
2654 1976 451
720 9775 743
3029 1809 884
9590 1363 276
5480 3741 130
681 6410 524
3725 4393 175
4714 8338 368
5823 8021 337
676 377 229
9429 8888 254
1598 1704 311
475 7586 625
5862 3799 199
1443 4217 681
6861 4097 483
2545 3933 653
225 1926 377
2095 9815 415
3289 3927 383
3556 322 536
6689 7281 216
4716 1404 116
1972 6891 405
5777 2648 319
3620 1558 281
7888 5218 586
3262 4715 237
9156 9124 253
8514 599 431
9693 1727 641
1048 2239 455
2013 1273 766
517 4108 264
1088 159 845
8035 996 481
481 4724 854
4630 1549 600
2480 6602 543
8440 4609 310
5602 8412 213
6168 9842 647
9982 9430 439
4557 9138 739
4907 3071 196
9737 4600 269
1151 7138 614
3191 3164 683
8411 3709 534
3624 5852 274
3868 1659 397
3200 4349 356
2735 7830 790
2251 1568 292
784 7043 729
2529 6386 349
5456 8697 397
6228 1790 560
4480 785 140
929 9387 649
209 7018 44
3987 7712 217
4156 3531 379
876 8920 140
7240 852 475
1124 7460 641
2511 4324 310
8161 1598 616
8507 412 467
9518 9291 368
7456 2048 452
2030 9264 319
7097 4610 688
1054 7929 555
1748 8335 516
7316 8309 487
1706 7656 249
6021 2214 905
1187 3249 676
1134 4779 241
4101 8610 568
2239 2964 287
9287 400 573
914 4146 915
7165 433 822
3437 973 489
8833 1819 403
6589 2282 560
6430 3995 151
212 4530 652
2331 7528 539
2839 4037 671
1536 8860 380
2603 9075 453
8461 90 446
3854 2562 248
8700 2445 868
1878 4339 614
9198 2792 589
8485 6363 11
3225 8275 312
7336 8410 188
94 277 472
693 2876 525
4272 905 86
7406 2955 140
4785 245 142
3344 6322 554
5457 5948 530
5397 270 464
6038 5604 13
2832 4738 252
8049 1062 326
9078 7247 309
3855 3915 672
9962 3432 460
2190 3650 569
1843 2285 407
3927 2536 580
1513 8200 692
9793 8920 168
1155 4578 810
5517 4500 413
900 7327 389
6800 2650 338
7597 2838 631
8254 6782 838
7576 2655 520
7844 3006 731
9903 1699 561
6922 6217 801
5132 5464 532
9868 6975 439
7749 3795 389
5863 9263 801
8347 5656 331
4535 5855 268
234 6404 897
6707 7487 540
3731 3507 441
6489 1329 233
6345 4743 94
4463 273 393
3750 2307 582
9632 5 698
4007 2906 531
6223 5491 685
8370 6091 544
8818 2472 492
6238 4681 490
8087 938 307
6689 2622 415
6793 3275 642
5378 9852 225
762 9110 570
3359 7251 99
6791 9704 286
8346 1254 257
6329 2097 163
9913 5961 256
8454 3920 242
8867 4677 207
5763 3590 246
7120 4581 240
6062 3359 97
5614 4149 532
649 2303 159
3123 7442 370
5579 8501 319
7294 2693 610
3963 7005 476
6297 754 127
3061 995 154
8360 9390 749
9444 8274 589
5352 7899 762
8546 571 149
2576 4310 528
4161 9697 611
5243 223 474
9408 858 260
724 57 562
9513 3847 499
3851 5092 425
2349 7497 592
4138 6312 389
4502 435 374
3419 7563 202
7782 1779 565
6953 7227 290
6405 8657 934
1478 1304 120
5581 4054 564
5614 6094 324
103 7209 416
2670 5863 576
8067 3394 511
5920 7581 815
7242 6123 779
9025 5943 169
3620 9515 379
2255 4474 98
6302 2026 189
2037 4085 358
158 5343 652
7664 6563 160
352 9142 98
7867 5933 549
9548 9833 414
8380 9652 155
3395 1050 414
1867 1462 302
4444 7788 292
5395 8038 295
263 773 701
3981 3884 777
288 2589 95
8358 6591 452
4615 6748 449
7028 4773 418
2091 4692 78
7689 8795 499
186 5556 374
4729 9734 307
1742 3109 685
5738 5137 465
511 7606 806
2951 4955 266
1746 4699 319
2994 2009 190
1824 3327 412
2245 2112 469
2268 604 540
5055 6884 316
3704 8435 145
8009 2147 983
3127 5698 236
942 3313 640
7607 5671 269
9400 5701 395
5132 5138 393
838 5643 416
2744 141 470
6951 4490 456
4840 6297 569
2852 6664 458
5976 5097 475
5129 8245 567
2053 6536 646
1481 5757 562
4972 9490 951
7904 4451 352
1541 8847 162
4117 5500 410
870 3517 164
1201 2355 786
5007 8391 576
4350 7752 599
8532 7653 589
8594 9725 499
302 7798 205
2741 6279 472
2896 7870 560
4524 1301 564
759 6005 627
7059 5731 835
1847 1315 335
6534 3388 532
6514 651 566
8888 3737 67
520 89 420
2444 5528 160
4832 6794 820
9632 3365 891
800 4578 856
9442 1102 412
2377 2183 592
7381 1625 272
6406 8257 335
2926 7165 508
614 6337 398
9248 2462 481
4005 2134 896
2202 519 353
9138 1091 409
608 9658 303
7532 3052 251
1538 2365 533
6199 1170 463
2082 6999 458
2101 1524 156
8101 4478 188
59 1835 261
2455 6465 495
92 5381 387
3630 707 536
8071 9230 788
9521 2076 124
1365 1723 437
8947 503 487
9166 9556 644
161 6699 396
2608 8052 290
5416 5159 322
5574 7498 563
2158 7675 176
5374 6612 562
8505 5433 380
4799 960 248
1899 1243 162
2694 1881 254
8302 765 399
7464 7823 370
2841 8829 383
9547 1788 357
9332 8713 556
7696 5845 990
1764 305 419
3897 3532 176
1816 5824 544
7382 3975 600
3499 2756 228
6939 2005 487
4542 1738 189
9317 2793 655
2981 2011 210
1026 7636 393
2776 8490 83
5459 1969 614
7319 1358 745
3758 3003 729
6424 7806 556
8849 4540 684
4463 9098 273
8073 6280 257
4922 5455 414
6607 4774 347
8212 3546 386
3131 9106 448
1636 2448 365
1899 969 421
812 9277 398
8605 3588 308
7768 4065 575
5558 1439 180
1775 5668 364
4443 8199 163
9826 9644 579
2740 4290 199
5094 813 263
570 6369 613
2620 7177 534
1143 7184 176
7075 626 527
6290 8711 373
9426 4541 572
9680 238 93
3819 8286 473
179 7939 723
8703 2089 79
9378 478 257
4109 3821 393
8678 3935 231
3465 7770 311
8225 8560 505
4935 5147 618
1281 7555 520
2324 2424 424
4740 9399 365
3050 7382 545
8110 8828 675
8276 4143 232
9067 2095 604
2429 9246 331
6386 1132 406
1335 5764 565
1610 5444 458
5938 6640 474
9379 9403 354
762 3957 255
4315 2049 712
9104 5596 791
9605 7781 244
4372 697 291
7180 3774 522
4431 1643 44
2603 2707 676
5786 8022 412
1154 4567 174
3620 7540 446
5699 4955 538
3305 3661 721
6751 9243 356
6654 2482 165
4998 7416 479
2791 5666 448
9466 1896 185
7614 5423 400
9677 8339 158
2472 3209 253
8465 6903 475
1204 1068 120
5963 6990 620
5442 7117 688
7909 9062 604
4658 3608 85
369 4315 313
3622 7120 193
9910 276 417
5955 4908 440
4044 8746 261
6926 9862 490
6994 893 152
5285 6671 435
9232 4109 161
6233 7697 634
1013 7437 345
5118 3328 645
780 560 236
445 8689 490
9623 1455 461
8650 9992 706
5770 2272 568
3465 5680 317
2548 5772 747
6941 2944 726
4518 219 284
2807 1513 488
1112 4444 280
4536 344 586
