100 500
2167 2624 640
1934 3516 618
7234 3247 414
8577 2547 313
9290 5873 646
7829 3263 322
8607 6822 527
3166 2320 160
2821 4038 828
9538 5190 268
9602 8992 508
1332 7017 468
8372 535 663
2641 8778 103
4730 2656 632
3848 3250 774
5280 2134 400
6766 8866 141
1734 1695 379
7765 1024 118
3920 1946 613
639 2527 293
5121 3805 514
1199 4294 483
4195 7090 101
9484 3797 455
6082 816 715
7167 806 600
7703 6160 356
9585 2433 385
5168 9785 518
5683 448 402
8272 8801 458
5666 6358 532
6848 9784 218
7382 768 709
1730 4373 374
9647 6851 190
4530 847 685
1145 5078 222
4289 6981 830
5227 371 240
7797 8746 467
7530 5500 210
4907 3467 641
4286 75 383
3252 9969 393
6876 7876 765
5123 2542 780
4234 1971 436
2326 7968 501
2740 4057 280
8693 8739 563
7260 3224 243
9586 8406 498
4654 3875 888
5387 9881 419
599 9537 119
8628 4481 441
5037 9887 609
7948 5675 231
9962 7552 299
5645 6838 255
5429 768 576
5733 9663 415
9091 4411 437
7632 8183 838
4820 2677 192
6923 2081 400
5901 2861 621
6839 555 438
3089 8578 621
6789 40 801
4467 1769 863
4521 5857 515
1656 2469 164
1532 1618 596
6373 7177 313
4809 1802 283
4297 6894 731
7818 3389 635
1305 1802 411
7924 6126 501
4479 4847 657
4559 6733 367
7709 1398 688
3640 798 659
6328 429 612
838 796 218
2198 1711 314
6653 3854 602
532 8185 367
1825 6905 360
1715 2986 502
5060 6012 383
9880 2878 103
5753 1185 629
1032 30 867
7311 5511 798
4877 8222 467
8596 8938 175
5972 2237 219
9736 2301 614
9018 6926 467
9449 7569 210
8637 6102 632
1423 9169 425
639 9600 246
6075 2354 773
2586 7487 158
4719 2466 495
365 6824 158
4 7749 693
6854 3667 310
3260 8084 775
1890 1857 339
7022 7862 903
446 3111 162
163 9464 564
37 5964 269
7033 5027 281
2066 4809 318
4196 9058 500
761 6623 306
1412 3348 264
4110 2483 541
2166 827 742
5660 2170 183
8576 8866 299
5838 8189 657
6950 7728 424
46 325 265
1942 6844 566
3436 8458 567
6308 9825 514
4422 9694 729
4852 6489 557
855 5401 321
1899 1616 426
8376 9663 266
4964 2487 340
2147 3483 737
3314 4159 160
5653 8243 68
3025 7843 379
6432 6328 93
5571 2830 822
3005 7514 145
9674 2793 218
5972 2334 696
8970 6746 261
2028 175 291
3235 2883 641
5576 1486 401
4500 3952 290
1150 5816 663
2791 3297 708
9299 2458 160
3808 4953 761
701 3185 654
2796 7133 569
9513 4720 101
9963 8870 480
8586 9637 511
1663 910 555
1971 634 236
7656 352 37
809 7244 382
9587 2737 649
8730 439 313
3041 9880 752
6256 5833 1005
9529 1907 371
8291 9689 505
3212 8992 694
2875 2361 619
6125 8740 396
7081 6088 597
7611 2019 424
5725 5626 587
9281 4048 467
6260 6937 117
752 3421 749
533 340 644
6158 5616 414
779 5552 584
5496 7035 365
1385 1378 465
5295 9676 634
1067 8507 173
5020 294 887
868 1145 424
9035 7949 413
7233 6646 449
6320 9310 367
2272 5601 259
9710 4885 421
8891 463 196
4658 9424 431
803 7169 73
1392 7934 388
2721 6889 456
1322 4106 363
4619 6617 742
134 2038 456
5124 5154 382
2333 5993 174
6299 1368 354
294 9884 385
4366 2967 90
5546 2990 317
8568 5256 251
7875 3811 637
2071 8886 367
9588 9226 478
6055 980 673
7161 8776 148
4221 8483 185
9234 8840 464
1452 9368 243
879 6576 456
874 9564 666
8921 7173 723
932 5568 451
3409 1650 117
8535 5307 367
4640 7103 511
563 8868 233
915 8987 348
7754 503 253
8213 161 150
1483 1726 404
5289 5705 330
6561 4523 280
897 8013 688
243 8128 564
942 1117 838
7692 6215 775
4642 4976 462
1783 8051 111
6626 318 334
3358 1267 522
7422 273 163
6487 4689 784
5612 4241 277
1544 178 560
754 9379 675
1904 6043 238
1436 4818 660
6918 8686 263
9183 7161 518
6814 6477 438
4630 859 504
2693 9272 758
5835 4476 568
3675 8814 145
4795 3385 516
6433 8569 213
10 2920 496
9610 5623 160
3513 7506 381
5801 4267 792
6885 4057 327
6662 4674 782
5227 3580 469
3360 4411 513
741 6526 384
888 5371 303
7385 3581 178
995 9573 775
4410 4670 421
4739 9205 246
8055 1172 798
4126 8065 278
444 88 869
40 3957 511
7594 2193 560
4576 831 857
6251 7590 413
5505 1478 480
1170 5217 162
2241 8263 724
1744 3130 275
9986 5481 792
3063 981 767
5054 7473 622
2003 9793 602
3030 6410 171
7317 3508 372
827 7761 607
3596 868 276
8070 1190 789
9413 8998 289
2022 5664 193
6588 3879 131
3495 7758 567
9097 5736 162
2373 7193 498
5218 8711 423
2674 8282 145
6044 4081 485
2107 8047 781
226 5138 449
809 7544 194
4998 1637 640
5305 8595 62
8857 9728 863
6137 8270 963
8726 4511 338
287 5315 423
8391 134 301
