100 500
1834 9323 838
1107 7073 416
3473 1181 310
5665 7535 726
2117 7117 163
3289 9313 664
654 1815 321
2536 9684 673
9048 5069 447
8122 9456 635
6585 1713 381
9751 6184 579
877 6123 140
6634 6878 776
3249 3980 356
2657 5083 788
9655 3765 667
8508 3128 345
4946 525 628
663 3416 522
3994 3953 737
2729 1000 308
2120 5266 558
685 7520 585
335 5159 518
6976 3273 560
3224 3080 296
9457 454 492
5555 2443 700
7332 8804 492
6423 9989 271
239 2430 316
106 5099 667
5559 5053 618
1976 2574 492
8469 5970 332
2879 7550 410
6971 4999 845
2816 4008 380
2520 9504 354
5519 5848 296
2777 8743 156
5280 8586 240
9197 7188 773
1029 2881 337
5992 3804 560
9223 2584 157
6234 9329 409
7683 8145 209
734 9660 551
720 5555 456
1982 9951 227
3106 8953 46
1303 2274 622
9313 3823 859
8130 4832 408
6023 7259 417
9928 7656 407
5845 9125 623
4844 6874 461
2007 7188 467
678 7582 223
9772 3265 829
3263 7456 313
1410 3998 444
3468 8482 251
9553 5450 582
8434 9011 585
756 9737 597
1286 6421 444
9912 9416 448
7606 2287 503
3028 7534 104
9943 8873 145
6659 1139 579
2100 5018 158
8328 9130 62
8952 8100 422
2395 2216 151
1908 158 259
6214 1728 186
8640 2119 488
3531 3426 366
1131 639 187
3163 2417 182
7060 9427 128
8185 4666 318
1715 7565 655
2200 8010 788
6439 5212 108
9150 4891 543
6582 7478 508
4021 5535 284
1930 2769 262
7751 191 574
2927 3965 292
1919 7919 707
6084 5450 506
1346 3567 394
6089 861 430
2336 3150 578
289 6874 376
4168 8356 459
4439 2721 156
6366 7230 272
7933 1868 755
2121 4515 881
5698 2495 243
50 7629 752
5264 4153 589
4172 8191 484
4470 6091 711
6110 6907 235
7894 3808 176
474 3983 175
4670 2811 408
3485 1311 175
9685 4006 594
9667 4124 627
6727 2385 547
7707 4660 339
4254 9828 417
5527 9952 591
2323 1930 214
3933 7587 220
6083 8105 173
2130 554 436
549 4593 407
7461 8443 473
8401 4287 432
8778 9423 472
7098 2264 735
734 3135 727
6270 401 428
3612 2997 311
9139 1319 138
4009 3393 644
1147 9536 457
9697 9823 462
7818 9983 580
3762 3902 387
4440 2245 338
808 4989 693
6838 4621 669
9784 1591 783
8908 8563 691
1015 6007 433
7179 8101 150
9142 3449 388
4855 9106 790
2798 3994 304
425 6807 908
7387 7925 669
2695 3436 529
7748 514 294
9771 7862 128
768 4212 165
107 1576 695
5553 3297 32
6197 5338 547
4889 5105 398
3901 2256 668
7464 7432 524
357 2959 448
881 5212 535
2065 31 255
5558 8843 216
3190 9297 252
6768 5885 331
2734 868 890
2751 2505 349
8730 3519 58
3069 8838 334
1447 8623 283
8487 3996 699
313 9728 335
9102 4214 546
1984 2918 255
1646 8694 826
2229 8879 352
258 647 136
8910 2169 225
9490 2100 384
1466 6258 514
4337 4200 172
7126 3441 573
3058 2208 533
3312 6127 140
7398 4760 289
1102 5886 129
8756 1415 252
5614 4210 127
1981 3951 579
3481 9979 571
8997 5710 105
8858 5607 421
6357 4120 500
7776 5847 581
2572 5595 279
8457 3262 822
9795 1935 457
6703 9205 291
4144 15 202
1685 7894 533
1127 2787 584
3780 9884 615
4203 5747 108
446 6184 541
6050 3927 503
2516 1399 767
5990 7726 876
3358 8699 662
1847 1135 615
899 771 460
6730 9356 299
4033 2877 252
7644 7088 472
8435 8140 145
7104 120 515
6034 8231 393
9259 6167 176
4467 3462 430
8266 1266 715
5999 4316 373
5193 4867 110
5715 7535 626
2593 9073 85
6235 4440 234
6560 7134 92
1564 9642 311
2842 5597 365
8872 486 459
2686 7307 605
8626 6142 295
3779 4661 719
725 3038 92
7180 1545 308
2853 5446 254
2811 5204 677
9762 4356 701
71 1829 127
1892 2664 576
7254 4479 351
3457 167 580
1613 5021 269
9809 4455 692
6970 5033 676
1294 6008 289
2340 9920 416
8502 6119 353
933 9228 635
5510 8113 676
7125 8363 275
3559 6288 296
3567 9673 434
644 9990 494
7854 8888 372
9006 5109 250
9719 2463 237
1628 1332 324
3836 7789 327
2140 807 702
2823 3434 706
3167 5163 121
9706 1670 344
7635 6992 563
7250 9497 749
5105 727 903
7860 5017 779
7015 7779 173
1042 7659 744
4121 8897 736
2900 3127 551
358 2619 600
1943 8338 803
304 5779 894
6127 8796 213
2938 8950 245
8582 6106 722
466 4640 413
4128 4453 499
1632 7730 581
3950 3090 400
8457 8162 257
4459 5472 529
5941 1853 179
9483 6414 998
750 8735 508
9541 7460 393
7707 1484 640
5798 4363 792
3616 1926 636
3159 6554 638
7228 8093 231
9012 7694 415
2733 9492 261
8499 718 228
7222 2449 855
160 5679 355
611 4619 191
