100 500
5205 1264 347
6569 4446 218
1965 2352 649
2483 3969 410
5357 4444 476
7887 5013 277
3555 7095 378
856 3495 775
7956 2624 257
1407 7322 542
2405 9821 225
959 6832 627
3251 2505 953
3871 8206 349
7809 5969 155
5603 9366 668
7233 2172 170
3813 9198 275
4524 6296 501
3167 6233 462
7092 7406 167
7599 647 593
4502 4807 620
494 8810 419
7431 1902 724
6132 6189 562
1723 3443 397
9373 1326 622
5948 3245 402
9533 110 481
9214 5136 467
9476 6447 199
3660 3289 500
1998 4537 550
5937 1517 601
7122 9381 197
8924 1073 694
29 9778 399
5880 523 427
8588 3312 405
2425 1072 380
5853 501 419
4515 5226 608
1827 6815 730
8471 7712 86
6925 4037 498
9200 6402 805
485 9213 200
6043 8835 328
3750 8333 192
352 7224 80
7714 9276 779
8298 4095 54
5406 4178 720
4619 3994 235
3842 3396 688
1418 9695 592
3897 2285 515
4922 2077 1020
9101 9745 267
6141 6026 982
3783 5342 216
8780 620 366
4555 1176 467
9455 4657 330
9509 6159 561
1881 3575 320
1788 179 757
7671 7194 528
710 2290 554
7541 4552 493
5686 8959 544
600 5936 67
1245 5522 389
4365 346 338
1619 506 451
2724 1754 445
5848 7857 659
2374 6755 401
9033 8181 340
1412 8542 441
4341 9646 485
8469 2481 801
6177 6140 343
9675 6887 777
8430 7216 142
7792 469 377
2528 8392 649
2757 3773 338
266 7122 566
471 1885 411
3980 9547 573
3640 9829 406
7404 2366 258
2936 2789 581
548 701 487
7683 1241 510
347 6153 363
3722 2876 463
2293 9749 262
6116 7076 607
3318 3908 561
3897 5846 477
8652 6654 459
5971 8918 470
128 2794 291
7155 4108 354
8693 795 635
289 2450 366
9514 9578 579
5239 6414 184
279 2923 453
7655 6978 664
9076 7729 545
6206 7721 767
7478 2322 254
4797 796 992
2582 5046 736
2994 1234 663
1700 8965 225
6504 8180 854
8111 3660 258
8641 6805 620
807 8930 622
9255 321 778
4860 846 162
6735 5139 131
3769 742 110
8469 9197 759
8471 4676 505
3271 2302 631
3350 4420 568
3098 5933 446
9467 2445 658
7167 7519 88
7762 3672 523
5700 5874 491
3684 4341 142
9031 4491 579
9623 4638 473
4813 4484 528
5484 7900 654
5975 5606 39
8643 797 39
1155 7114 660
1825 4426 222
9416 5175 797
8847 8867 191
1108 4666 136
1312 4628 366
2185 9074 359
4652 7885 86
1300 8336 585
8578 331 598
9179 8202 578
4969 344 540
9038 6806 190
8245 1365 552
2412 6888 514
2162 3567 104
354 3987 144
4346 6123 374
9163 9545 208
4990 6623 240
4211 2654 177
7603 6396 646
8080 2255 414
634 9381 815
6943 9212 51
6064 6123 258
3766 7386 223
6467 9156 405
4192 4712 634
522 6604 635
7952 9036 193
6523 8307 419
3024 869 615
4430 8539 189
414 5772 455
1514 977 920
8426 9118 387
7374 2858 10
1373 4360 640
8591 4669 137
9924 4656 752
792 3691 288
8394 7259 264
9199 2586 317
8324 9721 874
5542 2628 199
8758 2065 456
935 8134 794
9287 1717 439
3025 6053 511
3841 4539 448
7031 8619 341
3657 757 236
1478 1383 511
5117 69 787
6052 5041 347
1077 6844 740
5084 9471 536
455 4284 652
8409 5131 284
357 3951 539
7760 9115 601
2369 5047 556
3601 8008 173
3117 6626 467
4061 6958 239
1166 7444 487
1930 1175 812
8201 9760 690
2558 9670 400
9829 4962 503
1064 7259 517
1806 2500 589
3082 8614 310
6784 1492 283
3745 3494 506
1795 7857 521
8961 516 242
2905 2563 208
8524 6022 841
9189 8938 448
9332 6707 961
6382 1262 96
7883 4584 494
1022 6793 680
606 7204 657
1756 1670 681
815 9914 288
4171 3897 464
4880 7307 3
1741 4978 476
7153 9889 682
2835 6115 500
405 5740 595
8678 8930 472
8114 4219 229
4220 7447 965
7279 602 445
5061 5162 874
1538 2436 305
8307 2145 873
