100 500
3903 702 211
1884 4731 677
9548 7892 708
4178 4359 597
8456 1669 274
8744 3923 525
6487 1147 556
1659 6811 628
5761 215 214
5999 5989 520
2763 8279 101
1157 8201 566
615 634 835
402 2404 610
5229 7614 549
6498 5484 435
8317 4734 587
216 7865 498
2626 746 620
8576 1082 191
8767 7320 593
1358 5255 497
8468 3017 507
8418 581 324
9585 4417 370
2922 2348 543
9049 4079 358
549 9664 32
4713 7303 414
2068 6295 584
4917 4918 193
1779 9586 734
9653 8347 676
7451 2279 333
5445 2379 145
9714 4213 442
9700 7424 717
9468 4520 122
441 4238 554
1453 26 236
5007 4376 558
8726 4056 410
4807 5627 798
72 5873 412
2930 8493 316
8520 7848 518
3411 299 261
3786 3064 259
4999 7590 893
1696 444 389
9969 7762 225
4657 6021 957
5186 477 798
541 1979 552
1067 8347 344
8358 6075 272
9075 3436 323
6483 3882 191
9064 6556 841
6107 8346 509
5049 4627 40
2546 4812 566
1279 6333 503
4229 2630 312
3923 5925 345
3074 3892 544
39 4084 251
9914 1577 302
4561 6807 257
3556 1981 627
5154 8266 473
8056 581 82
1703 4539 247
816 7119 394
7447 6923 278
5465 2496 330
7903 8012 408
7309 5534 541
4345 1538 325
8164 4620 291
3815 1238 378
4864 206 129
1674 4778 631
1783 2588 462
7938 1691 654
4569 3092 388
9958 8977 458
3674 8013 575
3516 4490 699
5132 7316 180
7765 6949 386
6164 2020 474
1313 9825 191
7554 5658 426
1363 2070 680
6630 1530 317
9661 1495 317
8088 1335 227
2625 9871 492
3923 563 381
1563 4844 282
8 7873 614
3821 34 376
2238 3690 709
876 3722 142
1006 8641 463
671 7170 287
7014 1985 623
6996 4568 165
3995 4711 493
2991 626 669
2594 2652 268
8473 682 903
3987 1098 161
554 4263 323
1662 8469 832
9107 1670 484
2694 2929 398
1704 4932 415
6619 2580 459
5006 3977 243
7573 5677 526
1147 4587 526
4014 4495 275
5508 4362 525
9207 8499 153
4988 1801 231
1151 3461 630
8835 1490 359
911 5741 711
2105 2573 586
4210 1213 629
4243 3256 615
494 2299 300
4540 3465 565
4879 9546 95
7442 8805 227
1576 8589 124
3392 1942 186
9437 8900 311
6304 8644 300
3751 1292 429
6797 4902 446
1105 5632 401
2745 8369 314
7726 4850 143
942 8288 411
2415 1538 868
1545 2909 171
3837 2437 236
2726 5069 87
1984 168 370
3874 9912 463
5110 3618 147
1854 4547 599
2519 8159 652
9543 2622 534
5803 6340 249
3877 3261 471
8324 6622 642
1630 2402 732
7824 8924 290
691 240 519
462 2236 637
9501 4300 290
4673 2228 527
5721 3009 507
8748 9595 753
9273 3858 327
3213 1128 676
4757 2084 261
5639 4300 475
4707 1442 477
6992 8584 646
1055 1669 673
1558 2685 849
4071 9382 121
1610 4762 866
5974 8424 269
3350 1828 361
9076 4376 185
408 4797 135
3737 9156 491
744 3011 437
9367 310 190
491 476 645
2394 6130 533
1129 3453 541
7572 8121 126
8389 8628 690
6142 9947 368
7665 214 251
5682 5627 675
1328 8008 757
4052 1031 372
9836 3128 757
5407 6596 543
7926 9144 734
5753 8670 291
8507 1472 400
8980 8998 595
1948 7727 515
5128 3077 642
7532 9053 550
7551 5922 229
7681 45 559
2221 1698 378
259 7903 520
7326 7940 166
5912 1378 183
8971 2100 532
4506 730 701
8697 8784 311
9874 802 170
7455 4734 638
8626 2787 238
3732 6926 167
6866 8861 530
6356 4399 481
7914 259 425
321 1947 171
304 2542 68
3645 564 659
6798 7323 333
4856 9062 245
8701 179 213
7514 9560 615
909 6211 593
8344 7135 567
3365 2151 262
1869 1991 490
4939 5602 825
5270 1805 747
815 1626 664
2556 5081 678
1885 2877 385
3380 2189 590
1772 7025 387
9105 4922 586
4349 313 234
3984 9402 495
492 1498 307
8962 1401 414
4062 7307 629
8537 3779 742
9458 6758 291
2123 749 596
2360 7393 51
8907 9527 182
9019 1463 454
960 7256 215
693 4340 251
5797 8817 373
7718 4903 480
3739 2067 158
5216 4075 298
7821 2061 444
1925 6784 829
3462 5987 248
443 8351 240
6119 9901 780
5110 8242 525
7003 3822 194
5635 5910 243
3350 1006 430
3725 4310 459
8262 4418 262
5003 411 455
9587 2721 485
5314 3326 760
1140 6883 333
3753 8961 429
8944 5679 502
2097 8758 179
8018 2540 338
7110 4137 178
8794 2220 450
2379 5797 56
6042 4366 208
8059 5744 485
5372 1784 177
6407 9986 601
2555 1410 77
398 2142 553
4131 2064 403
1821 1623 706
5299 5574 524
584 595 727
7605 2682 46
9354 5624 271
5222 2816 546
6113 368 569
5036 8493 214
6165 7430 374
9211 4224 388
9527 936 198
2361 2286 577
922 4916 464
3696 7672 432
3410 4179 605
9737 5231 295
5802 5036 375
7158 2738 437
5632 4763 449
5420 1338 649
6739 6995 322
4154 2853 427
3715 5542 142
7698 9881 470
2972 6909 734
457 8851 326
7845 9170 716
