100 500
6950 9104 249
1219 8860 513
4083 8192 401
2899 6572 201
9016 4699 432
95 3335 252
5439 4092 590
779 574 280
9918 2600 402
30 4691 369
6554 3087 295
2296 8800 994
2314 9686 600
3515 1097 577
6776 6636 129
5701 78 294
2092 3272 381
8939 2527 701
1464 8190 532
9100 6832 342
2889 5547 698
6520 8328 753
9640 3651 446
5254 5910 603
6251 5284 706
601 9157 156
8372 2897 705
4309 7038 387
8935 7825 450
8135 2064 830
813 188 305
2142 9257 250
3460 7433 400
1784 1277 542
5624 7236 432
4461 4865 503
2784 981 578
9546 8776 613
4632 4800 237
4686 7235 231
85 1639 668
6392 4809 670
889 702 577
1847 9824 407
4879 6334 609
8240 2044 453
6522 6735 261
1301 6334 573
4168 9437 155
7611 6144 753
6674 2073 428
7362 5810 809
9406 6908 711
938 4039 811
1708 1976 446
7626 8145 47
3615 4019 172
2954 4504 287
1073 4801 397
681 5952 594
7487 8921 328
4348 4009 756
5656 5649 460
6696 6177 409
5086 659 196
2321 8112 678
9084 6035 276
3922 8491 808
2943 1212 571
8882 4652 194
3188 6508 268
2797 6804 439
527 5752 319
1308 1600 84
6905 1989 191
3904 4393 622
911 8252 663
4754 2919 229
253 7802 60
9096 1692 187
8462 7770 281
9804 7546 587
3805 79 87
6037 6749 629
1291 1271 846
7753 4480 509
7780 550 530
7636 8307 403
2654 8944 565
6260 5912 442
7286 6516 65
6657 4549 254
1121 7763 848
7468 1374 190
5566 6565 245
3066 4028 379
687 9223 205
7926 4492 509
5654 316 379
7593 6945 445
1587 5346 311
7777 9367 845
2249 5413 379
4027 1255 568
710 6639 571
3519 7996 736
3155 176 681
2545 628 220
4292 6365 169
2003 9858 538
9282 1421 715
238 9969 251
644 4516 581
814 2650 635
4832 8407 629
9596 6420 207
106 3725 638
2139 8707 694
5491 6166 401
6314 6201 311
9157 9834 467
549 8665 418
6362 3094 40
9293 654 52
9459 1296 797
6864 8742 390
9070 7102 82
5063 9714 595
1619 5877 583
2365 2803 717
637 8313 337
9223 7095 355
8390 7715 525
2154 3881 119
233 8468 237
6434 9391 531
4654 6983 840
8056 1017 332
6429 3701 436
1671 2241 151
1350 8536 172
7335 420 387
1990 2398 537
6486 9961 693
4628 8851 452
2765 1617 790
3516 8340 648
5064 8259 186
6055 7218 100
8492 6289 313
5686 4927 421
2032 6693 291
8262 6440 630
7710 4692 995
141 5733 651
6933 1491 798
621 620 454
1911 2612 302
9370 8398 612
2573 3998 196
3601 1690 544
1967 3470 564
31 7031 168
1729 2438 134
601 221 540
5079 2640 614
1500 7111 414
9333 9763 524
9903 7043 285
4455 45 552
2776 7740 345
7888 3398 697
4712 6152 469
2362 4082 705
902 1287 65
4433 4503 505
2978 6400 660
4325 9361 426
9784 6054 374
8151 385 540
2628 3231 186
3025 4128 437
6694 8710 927
3891 6598 462
5753 4698 367
2995 4882 148
8790 883 228
4632 3502 85
7035 6994 571
3937 7937 379
4633 8370 884
8793 3963 503
1122 3118 366
3324 906 573
5525 7828 594
7644 8153 118
1059 7021 624
2281 7753 321
5732 2525 290
703 1485 449
3575 3698 878
2719 2366 325
4582 7351 257
2220 7969 573
697 6157 407
2259 1683 539
4527 1052 650
5646 5650 462
522 5323 791
2908 6047 664
3151 552 390
4200 562 475
7574 2834 525
8315 3306 90
1711 5371 495
1143 5286 30
9069 215 96
4004 3 304
7566 6225 93
7973 4616 457
8734 232 70
6299 3262 342
7636 8297 446
5264 8158 618
3620 4524 837
4206 6771 96
5077 4758 150
7333 9003 271
3944 2001 622
8661 5655 401
7372 9804 154
7294 2793 733
6371 7650 816
2797 290 532
3875 7122 624
4906 8962 459
3706 7557 667
2224 1342 376
5854 3840 82
5852 5827 862
8364 58 248
2598 9793 244
1169 6284 306
5148 5113 378
4637 3809 755
7121 8361 533
9966 767 706
1154 6337 764
8417 303 508
6627 8645 329
3777 7885 690
7607 3835 615
1794 6183 352
1529 4001 911
6375 7382 497
9828 4739 253
3792 8778 89
885 4961 332
5062 6033 831
6427 6051 470
9843 9900 866
4412 6161 825
7019 1919 155
2498 5436 283
8574 5478 562
4081 2352 752
3363 8040 689
2539 1510 347
4223 4069 670
5511 598 528
1451 5339 289
1690 1595 771
4117 8927 468
2909 5532 505
4960 5688 233
7935 1155 27
5588 2348 451
7316 2607 656
619 6167 375
4395 9193 441
1645 4829 283
7897 1360 335
2869 437 265
2870 3445 334
4506 8381 246
395 2309 567
72 2085 578
3904 4190 534
1012 3165 963
6074 2325 340
8853 4009 566
9832 793 444
2709 7149 234
3400 3328 169
9668 4148 66
