100 500
1065 5693 542
4455 490 253
4479 7884 528
7984 8463 301
4690 3189 347
6380 1065 105
7434 7981 456
2215 2179 768
4558 2267 303
257 730 501
724 6233 633
9020 6963 592
2724 9580 489
910 3564 372
1279 1131 172
1744 2345 697
6825 2552 45
9187 7656 68
436 3523 272
6119 5127 578
6712 8851 505
2544 498 704
3185 4760 169
2678 7743 584
7027 2935 105
8473 4104 677
5520 3845 790
1067 4597 579
9777 8330 362
8161 1057 521
9461 9905 591
9754 2638 438
2457 8941 782
294 9246 532
8817 2766 236
725 1881 266
1617 3269 231
2380 4802 364
8029 5058 242
2546 1409 380
4345 7371 281
1865 9865 193
7569 9284 543
4462 7346 862
7614 2623 185
4755 3428 558
8881 4509 270
6066 1338 308
9803 2713 687
6936 4972 355
5479 7661 529
6853 3448 220
931 5585 462
4603 5312 202
643 3501 598
3073 1340 427
7224 4938 357
1206 4793 664
575 2020 99
8492 8189 329
996 9599 543
7969 9877 468
461 388 142
7567 264 710
3101 856 551
1588 4932 438
8517 8441 298
4732 5800 131
4027 9335 390
7465 1022 431
2836 6890 248
2363 61 182
8181 9921 221
1206 8756 178
8293 6050 751
3297 5641 640
5650 1267 122
5518 6111 263
1655 9438 691
2727 1108 504
294 4315 671
2392 5163 713
9108 7124 809
7316 9487 611
2812 1133 432
510 2000 627
8023 9225 464
2061 6204 646
5498 9620 611
1312 143 614
5670 4610 346
5785 7672 331
2229 7655 559
3783 236 596
7093 2862 156
1344 3739 881
7177 88 451
5255 2638 179
3564 8923 26
2125 6376 666
56 8987 331
4729 8079 722
8212 3142 295
636 62 334
2762 1948 614
206 4785 573
6558 5991 740
2457 5139 648
3646 2593 583
5375 7092 414
5455 3071 674
7183 8985 406
3159 2438 361
1623 6724 653
1361 3748 262
9452 1417 163
2736 4181 677
5849 7300 411
7324 6485 74
7363 6438 787
8433 3921 193
1223 1344 693
9912 33 521
6483 9910 274
2626 8211 348
7002 8081 234
1282 4186 190
7066 4442 682
2976 5041 298
7518 4338 263
5142 6970 142
