100 500
870 9433 533
4298 1858 170
874 1587 342
4993 7927 522
6631 1473 689
8945 3249 259
7402 5295 45
4134 7208 554
4171 4487 447
2725 716 743
2536 5824 534
8314 7390 445
3076 6442 323
784 4346 711
235 5365 605
443 1105 173
1151 1093 509
9315 2025 667
9033 4308 403
6305 5664 396
5782 5250 278
5266 9536 504
6897 9400 325
6744 7420 308
240 5822 639
8136 2776 119
7998 2802 431
6518 1075 280
9245 7302 358
1773 5832 282
9019 2217 610
6938 170 665
9662 2605 387
8548 8695 615
6914 4853 439
712 9048 386
6455 5978 591
8584 3352 659
5378 5328 662
7124 5618 391
7502 5261 251
4746 5501 420
8063 1264 578
2928 3660 494
4918 4701 496
9493 290 529
3270 2783 253
460 2933 543
5388 9008 608
7980 8654 570
213 8692 695
7702 6668 284
4670 6286 130
6372 6401 333
7967 3497 289
8371 5469 874
8758 9470 470
970 3173 372
734 3898 389
3186 2005 774
8600 2679 25
2295 8222 388
1814 2755 671
1155 7202 377
8116 5488 461
5857 8329 537
4180 9911 294
1350 5203 656
6198 7722 526
7956 517 520
1219 6327 466
5986 6329 656
5797 6957 445
9503 2884 588
7207 9041 429
4889 2159 437
1720 3536 217
382 9886 397
2643 7889 491
3440 759 561
3377 5649 243
5441 7558 619
5561 6791 641
9113 8111 118
4513 7069 273
8628 2085 320
3396 4614 331
8414 5546 375
7923 7917 460
4782 5131 236
3310 6023 685
3642 5030 508
9559 4024 656
1268 2202 155
1914 4709 251
9314 5291 944
358 1107 729
9201 2271 410
4250 8314 81
382 8763 167
5383 9010 82
848 5132 501
3625 5615 864
7030 7900 417
3532 1812 262
3031 3195 420
4187 3026 703
4577 3746 363
7050 5846 365
2300 5316 377
555 7966 304
6960 7265 317
9073 6161 804
9537 3323 311
828 9919 456
8439 6211 545
8930 5639 737
7695 8907 294
1254 4725 254
6807 1139 672
2889 6191 49
4334 3428 376
9217 8911 651
7174 2619 921
4757 5827 950
7936 1664 662
3793 1248 649
8930 9219 427
7409 4819 810
8894 8237 298
4738 3685 630
801 20 108
9325 4848 560
8927 6931 244
5926 2087 226
4422 5167 822
4630 8756 252
8596 199 857
4020 2122 594
2818 5129 703
7949 7106 321
3146 8095 223
8354 8428 524
3666 2116 268
3247 2560 693
6705 7985 203
6246 3858 586
8006 1923 391
8707 3285 628
8854 985 438
1724 3277 608
6152 6354 656
8385 4748 394
6553 2405 667
3223 5724 591
3887 1172 681
9182 7033 886
5619 7537 483
5461 9285 495
6005 8708 470
1846 2710 798
3045 4444 289
6569 7403 135
6367 1628 218
7041 5221 129
2613 8765 205
4850 5117 575
1472 3236 154
6218 4377 528
1993 9441 402
101 5880 886
6965 9284 415
9265 2585 536
3173 4726 315
8222 9178 337
9786 68 420
1888 2832 619
864 4809 485
6587 7231 757
6437 3628 215
2453 5402 411
8746 7303 964
520 218 299
6891 6738 894
4595 8885 579
2531 1049 499
4765 9496 956
333 4031 326
8433 9858 524
5109 6656 418
9036 1248 258
3076 7276 193
