100 500
2003 2462 305
9 7683 236
2306 9387 615
2675 1067 327
7550 19 734
5954 6587 268
2715 7125 235
2479 1870 395
9008 5511 365
3798 396 633
2148 7192 219
6691 8900 426
7943 5525 365
5286 795 448
3598 3328 448
9704 1954 563
2142 9714 871
5989 4448 173
5453 8664 378
1867 3003 777
8683 7822 299
5942 7750 173
4947 4773 782
5972 3956 285
6637 9770 466
704 8785 759
6962 7395 454
7685 1257 942
9273 9324 259
8404 9223 723
9004 8109 430
1177 1146 633
4175 7166 557
1946 5980 562
2182 3813 408
5335 7217 197
7987 1277 485
4968 9287 408
6050 940 448
3243 2687 753
7063 299 734
7824 4025 729
4047 1862 999
1635 3320 243
1186 39 411
2543 190 629
4500 73 346
7688 5027 695
3591 9634 500
1007 5774 418
9799 6342 287
2991 4139 428
3971 4311 729
3426 6374 761
1604 3021 400
5413 8667 86
3320 3238 456
9044 7367 524
5100 679 429
687 2638 767
7071 9583 352
2828 1571 634
6008 6868 217
2951 9599 526
6502 3958 572
5373 2653 156
6653 4717 488
6792 624 319
5380 218 539
6998 6984 41
3239 2412 509
2003 2912 160
2002 1048 548
279 3454 365
8079 7319 361
6092 5150 253
3254 5272 415
3074 9262 768
2140 6025 570
8861 4994 171
9983 587 279
7647 6636 170
1656 792 462
3613 7036 563
7362 6963 687
373 6954 718
9375 2376 437
9866 7729 313
3424 6497 434
1183 1504 194
3816 7275 713
3006 7070 641
2547 6080 855
2684 4687 163
2105 1546 450
9681 8441 468
2133 3681 675
1429 3789 323
825 1394 475
7177 8187 473
8358 7550 607
1493 4085 528
6279 7711 446
1815 9703 158
4209 2998 507
7559 4377 236
274 6918 300
7800 9173 204
2998 484 92
213 1456 600
8382 9894 839
6249 515 430
9927 4030 722
656 7104 540
5425 4186 826
1644 3783 588
8088 3137 207
4220 4367 306
7201 6035 263
423 1410 462
9034 7982 217
2139 5660 480
1252 9939 262
4833 4251 431
6776 5046 470
2059 5158 396
1293 4660 305
2026 7572 326
8690 9034 601
4677 467 378
3220 6321 124
602 7661 645
5810 4823 137
2028 3011 308
858 2451 302
773 6244 522
6786 2913 647
1904 8038 169
9204 3090 192
8641 5980 773
4488 7052 757
7491 2133 485
1712 9517 256
9706 6755 214
4903 735 677
7222 8124 138
3408 7825 274
2137 9218 374
9000 4165 198
8582 9858 483
2969 9355 530
6103 9755 478
8620 4359 317
4145 7825 403
3801 2787 185
157 8290 365
9839 7648 538
423 1552 640
3517 6481 184
8307 8421 341
7216 1881 117
2897 6976 286
6058 5034 77
2547 5058 919
5551 1129 610
1269 8520 829
6836 7372 647
8275 5457 239
8083 2421 665
9634 1885 459
1560 6143 646
175 1399 634
144 6950 931
9303 3661 394
9784 3962 410
8434 3352 102
5844 1331 491
329 1902 449
2717 2876 1048
3313 8269 274
357 4582 72
6789 7193 337
8306 1417 327
9002 6389 47
3838 4988 354
4626 5398 222
1132 1153 304
3149 1276 178
8104 2453 809
1289 7888 508
2767 9724 413
7592 8611 406
7407 7921 184
6866 125 485
7149 179 604
8394 7506 192
4761 1535 232
4700 3067 630
2952 54 521
5808 3142 447
5043 435 605
4892 6175 167
1588 8042 679
3803 6044 522
6847 5092 521
284 9614 668
4816 7877 277
4578 2224 548
2150 1444 366
8701 9300 363
1623 7095 370
6806 2736 145
4982 7858 498
2155 7935 586
7913 7963 357
1077 9308 464
8398 5970 733
1835 6339 620
364 5638 401
8735 3563 616
7082 9020 593
3177 1899 615
3249 4107 334
475 5399 277
5551 5528 90
4699 3526 587
8975 1506 622
2614 3957 143
5716 4769 498
1892 3629 194
2733 9322 416
9289 7483 452
1644 1124 433
3822 8360 676
