100 500
3891 3484 56
4149 8113 470
7145 8143 537
3970 1725 323
4504 5541 167
7824 6365 398
7478 5772 571
6570 5385 230
5216 1875 279
2481 2965 251
678 4283 746
1141 6925 447
574 8637 654
1852 3350 166
2590 8553 759
3947 2833 574
2037 8097 383
7298 5535 492
2592 1269 124
3612 3448 596
6810 1437 474
9813 640 497
7209 6383 370
2377 8777 827
8258 4858 296
1743 5288 626
5494 2884 370
2214 6068 286
7873 418 242
5770 463 423
5323 9718 469
9649 3712 207
4167 6947 794
5599 6759 342
4568 9212 157
207 7730 702
649 21 437
8370 4210 676
2756 747 133
2987 7367 133
5606 4730 489
2655 1100 491
3967 1221 646
3520 1840 662
7991 9290 708
2304 3314 196
5360 1953 685
3379 9527 503
5252 8978 184
2638 9821 827
8190 9198 313
7551 5191 680
5571 2274 473
9401 8327 354
3021 2389 391
5694 8627 600
7119 4702 468
6079 1086 215
5923 9599 528
9279 267 572
5242 1583 497
3581 602 471
9888 3312 578
6482 1492 590
2291 9120 688
7665 481 444
8318 5217 780
2025 3889 481
3843 1426 608
8569 6864 175
167 4263 274
5492 3639 850
5317 7923 109
4725 7593 254
7523 356 670
7860 9117 321
1939 7793 189
9719 8179 242
1106 6201 542
9672 3397 75
1674 3689 677
230 9992 732
5258 2255 428
234 9101 703
34 8803 596
5966 201 424
9418 7810 279
3840 4736 510
5733 4918 186
2329 9608 341
5274 6541 511
8725 3566 409
4334 4797 135
1745 5440 105
998 7769 141
5189 9024 588
1459 5420 235
9017 3069 268
4027 5603 211
2171 4061 526
4406 8137 833
615 176 292
5947 4455 122
4912 8032 602
9373 3593 395
7641 1000 282
6486 2718 321
4566 821 270
3867 2663 192
2613 4866 372
6785 7803 517
242 4596 241
9575 9259 585
7665 3602 285
1214 9836 118
4016 5620 859
7973 4631 680
2149 272 118
5438 3413 375
4657 1164 370
3359 8650 724
2164 9845 172
1368 3082 368
666 5236 360
5745 3280 686
6454 8882 912
7435 6696 150
3478 7010 313
2308 1144 317
6964 9874 733
7332 1847 91
1658 1963 696
3996 1930 887
3754 7409 470
2939 4918 399
768 1589 612
7082 614 536
9310 164 403
7632 4546 246
2261 7264 293
7352 1144 351
4699 400 280
4622 8061 771
9060 2118 744
1378 8935 306
9451 8710 171
782 7461 489
7026 4778 556
9391 780 185
8539 8683 247
5698 9308 780
272 9132 456
6274 9582 252
5648 3906 697
480 7909 405
7523 7832 549
5405 8574 544
4585 6380 700
6636 3645 482
8498 8014 797
8932 4301 190
3076 6066 571
1762 102 329
7196 7506 222
882 5736 216
6189 6580 536
1396 6461 650
2064 7670 699
6044 7712 611
7928 2876 734
1974 1803 683
709 7379 342
378 1646 244
111 3366 459
5291 8610 391
1380 576 437
9263 4456 635
6642 7378 578
911 3839 195
4884 1793 552
9575 7425 700
4726 7323 172
238 6790 780
4993 2634 256
855 9273 448
5511 9181 496
7429 6220 252
2912 7807 239
7866 3024 409
1173 9509 631
1634 8905 627
85 7249 766
9713 3080 382
4627 624 183
6919 5863 559
8770 2846 752
3288 3496 274
169 3527 658
6638 1514 452
6161 3845 359
7139 8024 331
3026 4568 449
596 5939 260
2375 8462 672
8963 9900 113
4324 6949 566
5157 761 1053
550 1223 517
3841 5178 637
8199 7112 313
7393 6969 457
9958 682 742
6817 6479 277
561 9808 409
7993 3074 785
3653 5133 137
1099 6680 213
6053 1695 217
8971 8429 873
6510 4286 496
4681 7186 509
1235 6191 422
4299 8137 124
7414 8141 822
3315 5613 670
1605 709 548
8935 7916 552
7743 5752 413
4395 4656 251
5560 2389 776
7730 5566 761
3874 5181 452
2246 9927 402
3229 7569 484
4708 9739 422
1855 5742 722
3277 9442 361
1933 7576 761
7579 5699 514
2069 7247 562
1312 3675 247
4308 6599 546
1591 8403 618
2352 2338 356
3059 4264 519
4727 7141 480
9830 4953 426
8675 8428 132
4881 1904 811
5997 5941 441
7995 4204 543
1683 1272 169
3646 3616 425
5200 7578 249
9315 7270 347
4825 6980 424
7297 5485 313
3579 5240 347
3888 2283 519
7578 6947 545
6548 8658 352
440 6378 630
3611 9115 229
4807 4844 744
1019 7156 683
786 9014 264
1361 2469 323
6638 1359 705
2438 1839 98
8937 1753 721
5461 114 626
5085 2758 436
5599 8665 404
7998 9487 214
948 1928 438
2786 7496 645
586 3227 874
227 550 302
2342 1386 742
5394 9714 199
8542 6180 597
8728 6255 213
5002 1719 596
7615 7440 97
9910 2904 354
9193 5371 562
9371 4279 156
8129 4970 350
9296 2479 260
810 244 548
4407 3596 606
4093 1346 545
3175 672 683
1896 5518 240
2058 7290 317
5232 600 499
9823 312 437
3208 4825 550
8383 823 178
2265 8293 415
79 7810 264
3664 9450 536
8441 8145 407
4421 4089 442
624 1583 607
686 1384 407
5179 4779 258
2730 4707 283
5451 978 705
225 3861 346
4620 1809 414
4461 4443 655
8473 4021 40
5620 6857 311
4844 7885 657
5150 4924 219
2048 5167 427
726 6841 269
3312 1499 208
931 289 312
3082 1617 442
1673 4614 605
2748 755 612
9321 4551 499
1733 5898 583
8412 2705 553
4059 9225 682
7149 2532 478
3247 2769 126
5741 4443 260
7007 892 400
5719 5407 252
6059 6446 517
2248 5723 68
7945 9531 981
6012 1028 456
1148 4037 306
1994 248 412
1144 1315 233
4799 9229 679
3565 9563 653
1935 7624 383
5141 9084 255
156 8388 394
8205 2250 326
9183 1564 296
3142 4903 379
3323 5553 97
1349 5572 165
7628 5646 108
1455 3641 574
3026 8956 643
4030 5020 643
9204 5175 225
2687 356 577
4404 6252 237
9919 6339 870
3876 5060 339
1775 385 312
9800 6333 383
2635 8984 499
7897 2129 772
3887 1221 299
4034 1588 229
3145 1662 441
7234 4600 322
1655 6613 577
3556 5686 118
1633 9113 516
861 673 32
9469 1617 163
6925 9388 455
7957 7154 492
801 9732 280
7539 601 576
6065 6526 197
9585 315 516
8655 3472 606
7888 9041 102
5060 1033 762
703 8647 313
1985 2359 375
5260 1894 366
4397 3245 24
1007 5258 111
3918 476 125
6875 7196 634
9864 1184 479
4350 665 239
7269 8241 457
7619 9686 695
4767 7204 438
1 9774 650
677 4241 213
8815 2089 673
5274 9518 453
7088 3612 366
8229 8700 357
5506 2626 84
1946 6513 611
4236 2216 121
6989 7464 52
9412 3205 184
8648 114 534
223 2269 266
8355 4194 668
1956 3122 612
1398 8309 727
9248 8427 23
2551 8063 487
6869 4177 222
3934 3957 720
7789 8515 447
2658 9647 313
1142 956 625
6160 1730 152
9524 9501 96
9194 8937 756
9059 4195 100
5403 5634 646
6464 3759 454
9828 4772 189
3233 1226 533
3082 2482 265
6006 1985 557
6897 2875 330
6162 7183 339
6832 304 61
5699 5842 608
9951 6841 389
3150 2464 497
4923 2675 666
1965 4118 355
7964 7376 468
4665 3367 682
9362 1129 383
3478 9190 329
2254 6712 971
6769 5336 744
5546 2775 149
3673 8795 408
2002 9835 800
5979 5186 583
6491 1678 254
1029 6443 500
4871 531 363
8907 9794 869
3206 7224 585
3912 7522 375
953 4929 486
7242 315 230
6059 720 656
9506 4665 310
3784 2627 287
1 9330 544
1754 3674 326
4478 3756 399
9861 457 538
8942 2705 597
2135 6323 317
9148 7006 454
6855 4407 345
3152 6413 862
7983 3417 266
288 8936 752
8346 7530 246
9252 757 733
8250 5110 270
5422 2035 1050
4089 5423 330
7717 2195 790
5449 2195 690
5951 1663 270
9004 1245 179
4368 1139 833
3921 9868 211
4497 7128 96
627 7650 886
9893 8610 148
1067 181 447
3899 5765 654
7711 9503 330
6523 2314 709
965 1945 183
701 5054 572
3721 4770 241
7249 9170 595
6966 9552 872
7185 5970 426
7149 7905 533
3462 7422 418
7773 4311 203
4550 4752 571
8313 4444 121
3363 5732 421
4625 3614 441
1498 8689 360
3117 8021 268
1003 4082 313
9966 1704 500
4879 7182 9
4879 9878 12
4879 9813 9
4879 7477 7
4879 8339 11
464 1202 19
464 9445 12
464 3114 14
464 4441 16
464 7443 15
464 2065 8
464 1160 18
4587 9443 9
4587 6057 8
4587 7242 7
4587 7206 5
4587 7528 10
4587 8758 17
4779 6458 18
4779 4963 15
6846 7639 17
6846 9688 15
8478 9898 20
8478 9280 22
2512 6949 14
2512 3233 9
2512 3323 10
2512 9916 15
2512 8721 11
6585 8845 19
6585 8650 9
6585 6689 15
6585 9707 3
254 9974 9
254 4647 11
254 5904 11
254 8751 14
254 3317 5
254 8989 7
254 288 4
254 8594 11
8802 9642 15
8802 9140 14
1009 4158 9
1009 4830 14
1009 1753 11
1009 5506 10
1009 6353 13
1009 9635 17
2187 6568 19
2187 5334 19
2187 9334 7
2187 2449 16
2187 8699 13
2187 2647 12
2187 9717 20
1670 4409 13
1670 9300 18
1670 6349 17
1670 9905 13
1670 3453 23
1670 9898 11
6197 8898 10
6197 6205 8
5419 7937 15
5419 8245 11
5419 7052 4
5419 6544 9
6101 8500 9
6101 9461 8
6101 7143 15
6101 7204 14
5048 5940 6
5048 6190 9
5048 5111 15
5048 5853 9
5048 7214 10
2153 9110 13
2153 4869 17
2153 9702 17
2153 4876 23
2153 4185 16
2153 6024 9
2153 9249 15
4589 9975 5
4589 9265 5
4589 5983 13
4589 9271 17
4220 6183 17
4220 6141 5
4220 8585 8
4220 9301 13
4220 6362 14
4348 4731 6
4348 5142 16
3906 7750 17
3906 7676 18
3906 3918 17
3906 9909 15
3906 8827 12
3906 7440 14
1450 4154 8
1450 9559 13
1450 3108 12
6203 9117 9
6203 7363 9
6203 9720 5
6203 7898 13
4413 6059 9
4413 7502 17
4413 7720 18
4413 8503 11
4413 8378 15
8446 8569 18
8446 9574 19
3921 7438 19
3921 9811 23
3921 8691 20
3921 7811 15
3921 8067 13
2645 6223 6
2645 5168 14
2645 3754 15
2645 6926 18
2645 5353 12
9123 9361 3
4442 7210 17
4442 9198 14
4442 5672 20
8665 9579 17
2779 3940 15
2779 4911 15
2779 2817 15
2779 2796 8
6896 8620 8
7063 9896 19
7063 8677 13
2813 3203 8
2813 8692 15
2813 5049 15
2813 6588 15
2813 5728 22
2813 8427 10
2391 6079 15
2391 6811 21
2391 4873 5
2391 9948 13
2391 7544 16
2391 7500 13
2391 8381 5
2391 2816 13
2758 3387 9
2758 9390 16
2758 5711 13
2758 4959 6
2758 4464 9
2758 7242 13
4795 6445 7
4795 7073 15
4795 7031 14
4795 9098 14
4795 6756 6
2031 6492 10
2031 3285 16
2031 6379 16
2031 5235 9
2031 4401 11
2031 3021 8
2031 5459 9
5405 7422 10
5405 8945 5
5405 7296 13
5405 9236 15
5405 8320 15
956 2352 7
956 7906 14
956 2231 6
956 9705 16
956 4181 14
956 964 16
956 3261 6
956 3255 10
5420 8519 10
5420 9538 15
5420 8097 11
5420 8684 13
8475 9659 5
8082 8350 12
8082 9547 16
8082 9126 14
6306 8504 12
6306 7152 15
8157 9337 9
8157 9872 10
7321 9740 11
7321 8569 23
7321 8446 6
3408 3867 16
3408 7439 5
3408 4010 10
3408 5683 6
3713 8115 5
3713 7647 6
3713 8234 5
3713 8982 17
3045 9638 17
3045 9149 14
3045 9454 15
3045 6761 12
3045 7269 17
7613 8071 9
7613 8853 13
7586 8867 13
4963 9788 22
4963 9966 18
4963 6260 20
7688 9892 14
1215 5933 10
1215 2717 12
1215 5085 4
1215 8884 8
1215 2276 13
1215 1879 15
1215 6814 16
868 3270 17
868 1771 9
868 3893 11
868 3095 6
868 9531 17
868 2455 5
868 3139 11
6440 8928 15
3672 6923 13
3672 6602 16
3672 6416 6
3672 9722 9
3785 7034 19
3785 7543 21
3785 3935 5
3785 7969 17
3785 5503 17
3785 6222 5
3785 8610 21
6386 7005 14
6386 7907 3
6386 9336 18
6386 6514 19
6386 8851 13
3651 4241 15
3651 6080 18
3651 5539 6
3651 3698 11
3651 8398 17
3651 4245 11
1146 9515 19
1146 1587 24
1146 5820 16
1146 7756 13
1146 6860 10
1146 4594 19
1146 5393 16
1146 4585 20
5484 8962 8
5484 6001 10
5484 6074 11
5484 7708 14
5484 9029 11
5484 9186 4
5484 5631 9
6849 9681 12
6849 9680 12
4988 9799 9
4988 7776 19
4988 9046 12
4988 5031 19
8397 9792 3
520 2475 15
520 3566 10
520 834 16
520 8018 5
520 9788 12
520 2760 10
520 4642 16
568 9596 11
