100 500
4177 5875 565
2881 1374 155
2143 851 702
5655 1946 343
4614 6807 474
3429 4069 843
8559 7662 213
916 9488 326
9028 6438 842
2495 1501 370
1285 3562 446
2158 7603 96
1691 4522 615
6622 1948 231
5253 7783 503
2816 9430 547
3658 2049 442
7156 5801 540
2901 2811 339
4100 3867 945
5970 7529 305
7936 4529 529
5191 5205 426
369 4219 922
1643 2865 792
2073 9280 273
2779 4231 463
6883 4470 476
8753 9858 607
6419 358 722
7641 5587 584
6141 7651 119
7636 3297 516
9805 6889 737
2461 3905 510
757 8431 428
7786 5045 488
9313 9329 344
250 9682 317
9900 1893 328
2547 1973 392
7525 1678 241
2557 4409 187
6149 7662 191
4267 8920 538
8021 8260 283
859 514 310
2263 8495 405
3811 2068 843
1737 6272 323
2325 8846 594
1056 6463 14
243 369 400
5792 494 250
51 5693 646
8739 2599 349
4018 6265 617
629 2927 391
7026 6778 535
590 7645 443
2050 4963 296
5905 2909 30
5477 4520 469
7757 9288 539
6589 5846 741
1913 5266 874
4692 2969 276
1730 4935 976
3338 3874 768
1781 9741 555
5919 521 603
8692 9938 344
3138 9322 482
2865 164 766
2452 9807 343
7809 4503 190
4770 66 171
3764 247 413
938 1521 174
5888 3879 445
7367 7801 143
9146 8411 226
7122 7228 183
9699 6812 383
1102 1480 499
6553 7022 377
8353 1598 329
3312 1491 257
920 6177 382
8007 3372 528
5985 2168 741
7875 7107 142
2234 7992 365
7355 9525 284
9513 9595 621
3404 3233 539
7396 2550 580
1644 870 651
6130 1343 396
4034 7233 384
9176 587 220
607 7529 421
8537 3919 347
5373 9457 562
6448 3380 746
2830 8785 614
5549 7057 919
5893 4135 924
5049 9600 587
3660 915 675
9195 7065 127
4148 2943 600
5967 2144 489
3813 2098 473
9840 7847 978
9331 5368 672
4786 9938 432
2897 3324 327
209 8270 571
2781 6657 223
8003 1963 409
5443 3552 653
5373 7688 230
7687 6774 719
7288 1348 242
7689 6483 365
4765 8189 253
9426 732 378
6686 9591 686
2830 2878 595
3790 8513 568
8246 8576 86
4803 1143 758
8252 5012 722
5766 7386 294
1670 3769 488
5701 3465 473
3673 1074 633
1153 1360 679
7849 8441 89
9060 1890 196
1276 177 249
6432 702 468
910 3118 429
6645 92 303
5996 435 530
8606 594 426
5363 3409 248
1737 3616 453
8422 3855 500
7354 6444 507
3976 3055 418
9909 7649 276
4130 7414 861
9010 8331 446
5855 4422 409
6573 7131 145
4600 3005 558
4185 1862 799
6123 7182 842
1954 8471 415
7617 6912 694
9065 2980 316
322 7155 844
2948 5096 276
7362 302 357
7892 1339 564
9710 4153 278
8988 3840 581
1567 4350 543
8523 7422 420
5125 5096 826
905 9725 203
4454 1442 679
7939 6929 473
8624 9893 629
5401 2593 585
6806 818 245
1925 3480 512
4325 4874 576
4928 1688 427
1528 2820 536
3027 1238 861
6973 8367 475
1430 8540 357
9070 6305 359
2314 4195 516
7754 3219 533
272 2208 502
4661 8211 678
9137 9637 487
8104 890 306
2230 1262 187
1709 4155 176
4742 2386 647
5381 9670 336
4074 3262 413
8842 3453 664
4500 5815 757
1821 2283 128
4355 891 730
