100 500
7772 6358 96
261 8382 637
6109 7978 137
3334 2217 512
5429 6042 528
1267 1275 618
7525 1472 401
296 6278 571
9693 9233 496
4541 3417 345
7520 4246 578
40 6747 205
5209 4736 180
9348 4983 674
6467 6153 746
4450 591 503
8864 4711 130
5325 1325 360
9041 8659 289
3542 4470 551
4702 1161 527
2097 8579 1083
8985 2393 601
4857 8678 119
1627 9399 139
2095 9147 847
3645 8487 415
5894 5206 665
3223 1594 557
190 6042 158
4099 4640 436
6633 9315 746
5703 1959 658
640 4745 288
618 4182 739
5567 1672 443
1695 7665 236
251 681 560
58 1461 201
9359 8037 253
860 7807 309
7184 857 354
6294 9430 519
6064 5870 725
7376 2606 509
1912 1476 408
3598 4898 254
791 5653 612
6857 7784 551
398 7475 551
1966 5966 380
5500 14 780
3631 5751 240
695 41 482
7212 6406 622
8079 4424 495
4213 1615 151
1634 6860 147
7398 7698 411
2730 4774 601
6656 994 289
2602 6606 536
5892 9746 545
2259 2749 564
7530 2658 331
6577 5848 468
4976 8429 470
5862 4959 494
4180 6557 470
1352 7745 436
2964 9431 611
2169 3529 332
7399 155 89
389 4797 290
4205 9471 747
5923 861 324
466 8526 508
3819 2710 612
8272 6079 979
1812 5802 540
5089 4741 312
1650 6417 344
3170 3865 253
1376 3702 304
422 2728 122
1447 9738 428
8512 9969 239
9620 2263 549
124 9 634
3412 4330 448
5833 9335 693
1543 2651 319
7861 5363 744
5361 2485 613
1442 3525 181
8287 2883 221
8266 6290 474
9300 1436 512
155 7028 284
5139 6929 301
6108 2938 360
6668 4620 466
2907 6288 390
3235 9384 621
2649 6647 361
66 8482 155
5983 1609 496
7485 196 420
6972 2847 531
2682 4766 433
2724 969 319
7649 991 136
3611 3301 872
8779 3766 537
329 270 66
7048 6438 524
3209 68 280
7410 2468 943
2708 646 802
8204 5357 382
3645 8270 514
192 9628 547
9880 7677 602
6177 3204 442
6876 8859 624
7971 9601 608
6180 1972 802
6944 9792 450
5274 5723 49
9910 1955 475
5994 6958 631
8393 5555 204
7026 2156 471
4375 9734 616
9154 2580 626
1444 2799 306
7202 7988 641
8780 7082 424
2017 4957 440
6639 8894 645
3816 962 296
