100 500
8317 9243 393
2598 1340 188
2565 8758 482
9460 2764 711
4125 2963 329
3147 4973 546
9067 4450 653
7879 8214 411
3122 2128 213
6217 3752 94
6998 7886 434
7066 4588 382
5415 2163 323
7833 4381 257
3204 9953 993
176 1521 776
5549 9126 574
9213 8114 584
7884 8673 541
7231 2010 162
1637 6730 816
6983 704 390
7532 1214 180
5270 654 378
9695 1488 802
758 6693 461
5726 7824 302
7633 1141 403
6339 1819 68
1874 9543 636
1772 8402 441
7416 3673 393
7529 6629 571
1788 5413 484
5303 5371 190
7423 3292 759
2101 759 449
348 9633 29
1973 5619 521
6640 8020 318
3459 7398 685
1066 9185 392
1575 8699 483
326 7914 413
518 8552 759
7458 8643 578
6955 1226 164
2316 4484 237
7856 456 544
9897 9511 810
2179 7321 85
2803 4280 301
4432 3151 417
266 2757 346
8770 3258 716
778 2229 508
7008 1844 348
1414 8583 578
543 8092 129
2850 7414 403
6645 6660 109
6057 3600 299
7886 4725 298
8084 5742 751
1534 4333 468
5253 3713 692
8006 8056 284
4346 2438 527
7560 4612 26
5196 6330 543
7870 5974 215
4912 4878 592
4170 2678 353
9814 4713 591
771 2664 154
8479 3768 796
9324 4536 165
3720 7210 347
5614 1804 531
9305 7148 600
2489 4558 665
861 496 464
8967 5207 585
2934 6527 928
6171 4482 198
9209 393 834
6808 473 293
1624 978 802
3152 1438 771
5692 275 344
454 4171 278
4043 6130 753
5060 7763 769
3340 674 110
5919 8997 247
4174 4760 349
9908 5035 341
5256 8875 738
6595 4543 17
1754 2766 708
9025 7315 284
3160 5834 785
7789 4784 303
6812 941 409
2574 8856 634
7568 3028 603
9380 1611 400
9158 4440 543
5726 8850 147
1466 7997 256
4200 5640 520
2757 4108 412
7027 8014 621
2983 3622 142
2557 1089 734
2741 7934 361
8404 5901 166
3768 2545 473
7037 6933 631
3486 9611 692
5789 1054 525
8991 1521 457
9017 4501 611
2313 1095 272
9703 131 440
9092 3903 402
2123 1850 464
8011 9151 455
9864 7346 484
9125 8773 702
4787 1866 556
3059 3192 286
4119 6828 565
5737 7508 112
113 5576 314
3471 2254 399
2982 2462 502
3776 8352 361
3315 6089 500
9447 3019 396
6221 8540 336
3274 4696 441
6742 1286 328
3847 6606 840
4984 9325 698
1731 9772 275
7543 4790 841
9316 8015 175
7970 1405 275
5523 8083 205
3333 8995 211
6690 2668 288
7809 466 552
1020 1125 651
2907 6819 72
496 5480 784
5359 3770 305
177 2101 247
1408 376 141
5059 6393 771
9701 3142 602
2517 3597 370
7933 1833 122
1612 2255 326
3238 7135 219
339 6572 584
2482 3381 335
9240 292 314
199 6612 410
7769 3106 529
3431 4617 332
4939 5143 526
4739 1468 314
3596 6148 516
8196 5008 739
8893 4250 533
8150 1410 248
7847 2435 776
9595 9459 544
4691 2833 246
2946 1382 249
9405 5429 295
4763 4997 277
2073 4962 624
1609 6194 480
4420 5041 53
7163 5711 684
184 1902 935
7179 132 605
4402 1728 589
5140 9647 508
5978 3291 666
7409 3825 918
5726 7004 586
9636 417 317
9838 2582 540
1799 5595 206
4363 2914 101
593 2788 309
7876 8554 33
8982 2297 396
3595 2497 676
4360 131 808
4400 1540 274
264 5154 385
9620 1756 285
4802 5598 276
5047 2211 251
5775 7126 530
9216 5411 332
3895 5406 668
4345 2047 326
1001 5061 570
4961 7946 644
7849 9190 352
6501 3184 289
7839 6448 455
5681 2199 156
6580 81 327
91 3196 578
1588 9711 508
4952 6390 181
5309 6352 245
4953 1084 256
3478 521 903
2847 7373 156
2279 3545 756
9420 9633 304
8606 734 544
7579 2807 757
9924 432 566
5991 7763 227
6881 1673 738
9962 9813 526
8106 6406 234
3009 9694 230
6117 4313 121
2436 1427 320
665 3742 874
8863 4143 611
615 8063 485
7869 2895 658
7960 3641 290
2528 6566 147
4375 6459 374
9373 651 329
6892 1717 437
4766 3773 236
3390 4729 403
3586 7848 541
1135 2947 440
3895 3604 460
7260 2683 621
1383 7926 478
6425 247 383
8421 3393 225
4662 6290 403
6288 2622 544
6284 5168 153
5540 659 421
1627 1265 105
7663 8519 828
2982 2429 588
2292 2724 210
3510 2230 479
6925 997 735
5177 820 626
4602 8790 532
9855 5985 424
6716 6281 748
2584 5137 400
6026 7246 506
7780 2314 591
6220 4064 297
7482 8112 371
1075 5461 421
9378 8738 448
3981 8712 361
7520 2625 511
7789 1030 78
4856 4714 193
2028 6385 385
1886 6630 469
5175 1741 556
2615 8243 291
4374 1552 580
9733 400 467
5150 7513 782
9066 1371 473
7929 2900 349
9483 9004 456
8362 5213 329
4095 8695 152
3926 1615 142
1320 8067 187
8997 2528 565
2781 1025 100
5266 1019 613
4007 6793 543
2760 2975 125
5037 3487 631
4527 4770 826
239 9677 291
8635 9306 388
1048 6564 294
8558 6884 153
1920 6920 542
2097 2367 257
1967 2375 402
3982 3288 364
442 9332 656
2168 9575 437
357 7434 415
594 4365 473
4228 9707 669
7340 5617 423
3194 8219 478
387 3433 479
7896 9022 363
9091 5297 255
1938 4002 57
8533 3858 692
7274 630 215
2578 9242 499
9358 2912 772
2530 9800 85
2244 4698 267
5728 2602 422
8485 6322 256
3319 9065 165
6029 7011 712
4682 5575 612
5230 5069 516
5361 3126 150
443 804 401
4775 8733 360
4806 3308 447
8943 2081 942
291 1521 324
1323 9649 777
4434 205 369
5801 6678 892
1255 1529 551
5632 9740 168
4204 8951 574
8805 6585 332
2314 3487 636
2161 7544 795
4908 3874 286
7023 1703 496
4678 1798 160
436 9485 161
1459 9380 302
7918 1750 673
901 9241 713
7751 1687 177
9446 3552 256
4718 7053 373
1434 350 609
6794 5638 397
5654 1951 339
8575 7968 412
1791 736 875
5513 3051 423
962 8888 476
4755 5641 371
686 1543 310
1478 8497 113
923 5748 447
247 8177 664
4989 7998 206
6216 787 413
7903 934 276
7840 9337 450
1285 986 613
1327 3291 71
9290 9902 200
1259 1081 264
6991 3124 132
4132 7953 183
2012 5239 366
3594 9051 477
6783 1424 317
7548 4058 776
7172 4148 477
8587 8513 438
2146 4804 156
5652 49 785
5738 9845 134
5738 3375 241
7183 7065 406
6666 6473 166
6968 4278 291
7554 3959 737
3754 8039 212
1912 2119 879
3278 1859 226
7522 6413 573
9635 5070 385
6824 3160 306
5570 5411 744
8025 4069 309
215 30 406
4118 2306 512
9875 6209 728
2033 7058 462
3274 5052 943
9884 6594 843
5682 3790 508
553 9436 844
1829 8818 65
1555 1460 223
7029 9077 468
4225 3016 698
500 1049 554
6176 6070 438
6461 554 466
139 3028 671
584 610 452
1686 459 335
6819 72 166
3869 6445 529
5124 3753 265
3040 806 513
3896 9945 582
242 5725 117
5115 8150 220
3537 2144 499
7227 7763 297
1513 7727 681
5164 4041 114
150 1625 860
4595 289 259
1006 5179 469
7251 9044 445
1990 422 795
9116 5860 700
6868 592 292
5965 9908 154
1398 9861 316
6205 7993 495
1939 1321 52
6143 1828 71
9817 9722 103
9591 1330 621
7450 1108 291
5372 3952 625
2733 9967 628
593 91 381
5147 7845 550
9136 7137 208
8267 8252 115
9349 1487 558
5197 1667 423
7747 6595 503
7880 3953 730
940 9819 347
5274 3435 534
1648 1443 829
3158 7591 261
2774 6960 347
8699 4498 763
912 7785 1012
4465 7857 218
4228 5964 278
5702 3364 752
9454 322 600
7969 5155 676
1809 3166 453
6822 5909 240
6113 4703 602
9862 3406 836
874 1488 472
6841 8874 475
2931 6351 665
2818 2057 498
9663 7869 575
6555 6927 646
5654 7373 370
4785 6235 182
3337 6839 264
9599 9143 236
7161 3920 520
4299 5323 354
3438 7473 451
7584 5904 418
2176 7446 274
9310 9403 499
5286 2503 45
8277 4569 277
8855 7447 654
6627 4870 104
5317 3182 335
1798 7323 285
555 2935 316
3558 245 127
9774 3158 479
9388 3288 377
3430 39 333
4963 3221 489
5794 5954 16
5794 6305 6
5794 9625 15
5794 6490 24
4332 4674 13
4332 9240 6
4332 8040 13
4332 9321 9
611 2110 9
611 4666 15
611 2827 3
611 9096 14
611 5429 13
611 8765 14
611 2725 13
720 2104 10
720 1239 12
720 8056 10
720 3203 15
720 8200 9
720 8856 15
720 3708 7
8314 8356 15
8314 8987 13
8314 8360 11
8928 9329 11
4847 6501 13
4847 8985 11
4155 6800 15
4155 8093 6
4155 6055 12
81 3705 13
81 1396 21
81 6521 10
81 7373 18
81 689 19
81 4460 14
81 3926 12
81 7893 10
7500 7668 18
7668 9687 14
7668 9161 20
2547 3493 9
2547 7795 14
2547 6945 17
2547 9772 13
2547 6238 9
2547 4539 7
2547 9615 15
5924 7774 17
5924 9782 15
5924 8811 11
5924 9583 12
4988 7988 10
4988 9253 15
4988 8039 10
4988 5501 7
7164 8833 4
5275 7753 24
5275 7092 15
5275 5779 16
5275 8389 9
5275 6144 18
9889 9934 10
2663 6689 6
2663 4163 9
2663 5170 9
2663 5045 15
2663 7702 11
7072 9872 16
7072 7560 14
7072 8926 20
3426 6134 11
3426 7474 3
3426 3969 9
3426 4518 8
3426 5230 15
1530 5227 16
1530 7267 15
1530 5846 11
1530 4378 9
1530 6988 14
1530 2707 14
1530 1994 22
2644 4645 11
2644 8362 9
2644 9087 12
2644 3380 19
2644 2852 16
2644 6304 16
3321 6279 11
3321 5847 14
3321 4824 10
3321 8969 14
1577 2964 5
1577 5453 8
1577 2159 9
1577 9842 13
1577 6051 9
1577 9527 15
1577 3899 13
8721 9675 9
1454 5606 12
1454 5776 14
1454 4022 7
1454 7396 15
1454 8162 14
1454 3940 22
1454 3532 15
1454 9135 11
7371 8694 6
8058 8766 13
8058 8701 3
8058 8762 18
3422 7785 18
3422 9460 5
3422 7174 19
3422 4335 21
3422 8612 5
3422 9103 9
5221 9847 15
5221 5468 8
51 8879 18
51 4923 21
51 3183 5
51 7722 11
51 2933 19
51 7890 18
51 7980 10
51 7211 18
90 3554 18
90 6688 23
90 7728 3
90 2950 12
90 2123 16
90 7488 10
90 7880 9
90 9508 13
8446 9970 13
8446 9221 4
8446 9350 10
4216 6685 18
4216 4407 14
3984 7490 10
3984 7902 16
3984 4013 13
3984 5959 15
7791 8226 16
7791 8881 18
7260 8705 11
7260 8934 18
7260 9450 17
1457 7930 15
1457 6566 20
1457 7648 5
1457 6718 11
1457 8708 14
1457 5860 15
1457 8922 9
1457 3550 12
790 9969 15
790 8826 21
790 3407 10
790 1280 12
790 5395 14
790 5381 12
790 8603 8
790 2587 16
2622 7788 3
2622 6110 11
2622 8284 12
2622 5051 8
2622 6388 15
3320 4897 13
3320 6250 4
3320 3970 16
3320 4977 14
3320 5698 13
3320 8749 12
6089 8967 11
6089 8487 22
6089 8880 14
6089 9152 13
6089 9642 14
2139 7962 15
2139 3687 16
2139 7086 15
2139 3061 12
2139 9925 13
783 2572 10
783 8382 10
783 1244 8
783 5227 9
783 1994 5
783 4803 11
783 3165 12
783 3958 16
427 2891 14
427 7804 19
427 4439 17
427 5783 15
427 4502 14
427 3427 18
427 8404 10
427 6464 14
2772 7824 9
2772 6261 15
2772 5124 5
2772 5904 12
2772 7202 9
2772 3569 15
2772 5787 6
6071 8459 6
6071 8522 13
6071 8592 15
383 6559 18
383 1448 18
383 3215 7
383 4600 18
383 5335 10
383 4153 17
2153 7167 7
2153 3902 9
2153 8744 12
2153 6762 12
2153 3405 6
2153 7916 8
2153 3344 13
2153 7435 15
2778 4962 7
2778 7423 13
2778 5796 21
2778 7760 19
2778 6730 20
2778 3035 10
2778 6293 14
5787 7824 19
5787 7202 8
5787 6669 4
5787 6068 11
2459 6338 14
2459 7718 16
2459 9168 17
2459 8889 13
2459 5255 8
2459 6771 13
2459 5825 15
923 1225 16
923 2062 12
923 6277 15
923 6233 17
923 3894 6
923 1566 12
2840 7747 9
2840 4726 14
2840 9036 9
2840 9403 16
2840 8890 3
2840 9106 8
2445 5147 15
2445 4571 17
2445 3700 13
2445 6942 8
2445 6301 18
3546 3780 11
3546 3746 16
3546 6804 9
3546 9291 13
3546 4188 3
3546 7698 13
6574 8451 12
6574 9789 12
4908 5883 16
4908 6200 22
4908 8025 14
4908 6057 9
2080 4832 13
2080 8310 17
2080 2161 3
2080 5657 9
2080 7457 10
2080 3883 14
2080 9346 3
1505 4079 19
1505 2249 9
1505 7609 18
1505 9499 12
1505 2900 8
1505 2942 19
3152 3210 13
3152 9709 6
3152 5435 16
3152 7533 15
3152 4546 12
3152 3946 11
756 6471 12
756 8473 13
756 1690 20
756 6026 4
756 9706 13
3310 6853 11
3310 4016 11
3310 5108 8
3310 6838 5
3310 9609 13
3420 8242 16
3420 4882 10
3420 8513 19
3420 8633 4
3420 8851 8
3278 3553 16
3278 7120 21
2248 3906 12
2248 2843 16
2248 9480 7
2248 9787 8
2248 9769 13
3296 5321 13
3296 9000 18
3296 8860 20
3296 5721 15
3296 7738 8
3296 8703 18
135 4081 19
135 8251 16
135 8794 10
135 7982 11
135 7651 18
135 6492 11
135 9726 15
7600 8629 18
7600 7729 25
5406 7450 21
5406 9186 10
5406 5453 13
5406 6540 4
566 5540 7
566 6508 10
566 5163 17
566 1800 17
566 7813 8
566 1024 22
566 3382 7
566 6163 10
4872 5471 17
4872 6777 19
4872 6831 3
4872 9211 5
4872 9038 11
4872 5500 16
7788 7901 13
7822 9747 16
7822 8195 13
6654 6962 15
5938 9213 5
5938 8619 12
5938 7266 19
5938 6647 16
2618 3091 9
2618 7917 12
2618 3601 9
2618 8566 10
2618 6409 10
4140 6836 18
4140 9530 3
4140 5919 10
4140 4222 10
4140 5644 19
4140 6799 11
5413 9154 13
5413 8300 8
5413 5701 16
7228 8401 7
7180 8597 10
2055 6774 12
2055 2296 9
2055 8128 14
2055 6327 3
2055 7748 11
7606 8576 10
7606 7921 12
6299 6372 11
6299 7840 12
6299 8444 14
554 7568 19
554 9580 20
554 5252 13
554 998 9
554 2542 5
554 851 12
554 2583 11
554 7635 18
7681 9388 11
7681 8430 13
9024 9517 24
1041 9834 13
1041 4245 17
1041 6854 5
1041 4955 15
1041 5999 17
1041 9443 18
1041 7736 6
1041 8933 16
5429 9096 6
5429 8269 18
5429 8765 7
7494 7885 18
7494 8135 14
7494 8044 14
6587 7529 10
6587 8273 21
896 5503 5
896 8522 7
896 7357 12
896 1804 11
896 7891 6
896 2222 10
896 2861 15
896 4436 14
3404 7800 20
3404 9439 16
3404 7333 19
3404 4283 19
6290 9476 8
6290 9093 7
5597 6968 22
5597 8656 10
5597 9744 14
242 3679 11
242 6346 12
242 6025 3
242 5558 14
242 4082 12
242 2364 17
242 4961 14
242 3361 15
8236 9037 19
8236 9485 15
6993 8529 12
6993 7403 17
3434 8265 18
3434 7152 17
3434 5522 20
3434 3490 16
4046 7015 13
4046 4179 13
4046 7974 9
4046 7779 13
2316 5144 8
2316 4438 9
2316 8758 11
2316 5729 9
2316 6457 6
6487 7048 11
6487 8494 15
6487 9107 8
7984 9373 9
7984 8164 13
3836 6685 21
3836 4216 13
3836 5986 16
3836 9507 14
3836 5543 19
3405 8744 7
3405 6762 10
3405 7916 3
5599 9139 6
5599 9742 9
5599 5933 17
5599 9671 6
5599 6007 7
8612 9103 6
8612 9774 6
7048 7176 18
7048 8494 8
7048 9092 9
5046 6098 9
5046 5549 12
5046 6462 8
5046 7955 16
5033 5441 11
5033 8245 17
5033 6611 3
9480 9787 12
2015 8186 17
2015 9876 16
2015 6099 11
2015 6581 12
3099 9794 17
3099 4032 6
3099 9472 13
3099 8704 15
3099 9571 19
3099 4018 7
4319 7161 7
4319 6504 14
4319 9461 14
4319 7040 20
4319 6744 9
9707 9979 13
5893 6592 23
5893 9375 10
5893 7536 17
3585 5331 17
3585 7252 19
3585 5269 14
3585 5751 16
3585 5161 8
3585 6158 15
4360 5419 21
4360 7331 5
4360 9504 15
4360 8744 19
2031 9269 14
2031 2362 17
2031 2430 18
2031 3206 21
2031 3269 12
7629 9756 16
7629 7827 11
7568 7926 15
7568 9580 17
7568 7635 6
7568 9283 15
6810 9385 11
6810 8918 13
6810 7848 13
6810 8850 13
1280 3407 9
1280 3023 16
1280 8543 13
1280 5395 4
797 8820 9
797 9889 17
797 853 9
797 8390 16
797 5078 22
797 7025 7
5099 7376 15
5099 8917 13
5099 5750 11
5099 9563 15
4210 4730 10
4210 8375 6
4210 7873 11
4210 6974 16
4210 7769 12
8902 9005 7
4971 6366 9
4971 8156 11
4971 8421 9
4971 6438 12
4971 7924 17
6319 7190 12
6319 8070 14
6319 8144 14
6319 9672 12
6319 9910 13
3276 6876 16
3276 5901 3
3276 8043 18
3276 5974 16
3276 8069 14
3276 5584 6
3276 7425 16
8989 9528 18
8989 9372 15
7303 8830 14
2896 3186 18
2896 8626 15
2896 8418 8
2896 7710 11
2896 7108 14
2896 4922 15
2896 3139 14
3639 4047 14
3639 8804 20
3639 6020 17
3639 5375 17
6610 7350 22
6610 9212 18
6610 8415 13
6610 7140 10
6311 9471 16
6311 8197 6
6311 8182 19
6311 8898 13
3987 5605 12
3987 7548 11
3987 5661 10
3987 6047 8
3987 5624 12
5673 8147 8
5673 8851 11
5673 6881 17
5673 7313 15
5419 6486 3
5419 7331 12
2375 2916 18
2375 6643 25
2375 9663 14
2375 5645 17
7322 9144 10
7322 7381 8
1767 6737 15
1767 8408 7
1767 6750 15
1767 6687 18
1767 2231 14
1767 3484 18
4162 6965 16
4162 5593 3
4162 4497 12
4162 6260 3
4162 5552 13
8958 9509 11
30 477 9
30 8106 12
30 9703 3
30 4052 7
30 2874 6
30 4042 16
30 1585 15
30 3050 19
1214 6409 7
1214 3091 11
1214 2618 13
1214 3601 9
1214 8566 7
1214 3338 9
1614 8255 19
1614 5200 25
1614 2492 19
1614 4618 19
1614 1896 10
1614 8014 12
1614 3259 11
1277 7085 5
1277 3465 11
1277 6694 16
1277 1735 11
1277 6120 20
1277 6152 13
1277 2558 12
9377 9482 11
1386 4058 16
1386 4634 17
1386 4724 9
1386 5140 12
1386 7961 11
1386 3936 12
1386 2671 11
1386 7239 15
8684 8949 15
8122 8605 16
8122 8422 11
1574 7615 14
1574 7831 15
1574 6551 11
1574 9730 10
1574 3184 6
1574 5495 13
1574 9048 5
1574 8015 14
7819 8053 11
5919 9530 6
5919 7686 9
5919 7857 12
5919 6628 15
4520 7020 17
4520 7498 10
4520 8448 5
4520 7728 11
4520 6688 19
5435 9709 15
5435 9737 17
5435 6946 13
5435 9724 14
5435 9827 12
5435 7533 3
4101 9315 5
4101 6455 10
4101 9765 13
4101 5801 17
8510 9515 23
8510 9805 11
7695 8843 15
7695 8806 11
2535 7731 17
2535 3939 19
2535 6385 13
2535 3583 14
2535 2687 7
2535 7793 14
207 247 10
207 3931 17
207 2754 14
207 2295 11
207 1694 18
207 7155 12
207 8120 9
207 6444 13
164 479 10
164 9618 6
164 2447 10
164 4220 10
164 3944 20
164 4045 10
164 3314 13
6681 7198 15
6681 7081 9
6681 9892 16
6681 9454 10
6681 7375 17
3982 7181 11
3982 9091 17
3982 8169 15
3982 7955 20
3982 5354 10
3982 7859 16
165 7207 14
165 4190 17
165 4704 7
165 6366 15
165 7924 18
165 8484 13
165 6896 12
165 6156 17
7782 7811 10
7782 9338 6
7782 7875 14
2518 4545 9
2518 6012 12
2518 3231 16
2518 5417 15
2518 4346 7
2518 4683 13
2518 9178 14
2518 8756 16
9268 9880 14
5920 6267 16
5920 8154 3
5920 9342 12
5920 9828 17
5920 6705 12
1664 8115 16
1664 1845 17
1664 2176 3
1664 9919 10
1664 5235 10
1664 6229 11
1664 6011 7
1664 1883 16
6360 9658 14
6360 7351 16
4193 4614 16
4193 8317 14
4193 5021 11
4193 6513 10
734 5830 16
734 3571 17
734 1098 9
734 7286 11
734 2191 5
734 1708 6
734 5368 7
734 8179 19
5229 9864 17
5229 5675 18
5229 8427 11
7989 9210 13
7989 8545 17
1688 6129 17
1688 3280 11
1688 8533 15
1688 4331 14
1688 8377 17
1688 5394 13
1688 5596 15
4150 7329 13
4150 9260 18
4150 8964 9
4150 8877 16
4150 6348 15
5614 6969 10
5614 5626 15
5614 8714 17
5614 7467 17
5614 6603 16
7110 8080 11
7110 9434 9
8442 9551 22
3460 7722 17
3460 9008 17
3460 3948 8
3460 9549 15
3460 4543 14
3460 3564 10
3460 7135 16
1009 6554 19
1009 1744 18
1009 2813 11
1009 8072 12
1009 8330 7
1009 5813 14
1009 3505 11
1009 5036 17
6763 7216 15
6763 9175 6
7983 8972 6
1626 3836 13
1626 4216 17
1626 6735 14
1626 9735 8
1626 5986 12
1626 9507 17
7741 9277 19
7741 9543 17
7741 7833 9
9068 9441 19
892 2471 7
892 6294 10
892 7338 6
892 2776 5
892 4619 11
892 4498 17
892 8701 13
6781 9001 20
6781 8196 11
3218 5094 9
3218 4720 15
3218 5418 14
3218 8134 12
3218 5827 17
3218 5089 10
3218 7143 13
4158 7608 7
4158 4305 6
4158 8119 6
4158 4834 11
4158 6808 6
4158 7883 3
4792 8420 15
4792 8164 7
4792 6082 17
4792 7186 13
4792 6749 11
4792 6641 13
7558 8012 16
7558 7791 18
7558 8226 15
2030 9616 18
2030 5616 24
2030 5221 18
2030 5468 18
2030 5030 22
2030 5570 4
2030 8638 17
123 2542 11
123 998 14
123 2298 3
123 6779 17
123 1582 18
123 3091 11
123 4799 11
123 851 12
3479 9505 8
3479 8407 19
3479 5788 22
8145 9474 18
8145 8748 18
7885 9322 17
7885 8044 16
7691 8973 7
7691 7784 3
7691 9651 12
7691 8097 11
668 7056 17
668 6466 12
668 9359 9
668 9996 17
668 7855 7
668 6398 12
668 7401 23
6060 8184 6
6060 7325 13
6060 9135 13
9355 9783 18
9055 9987 10
2453 9236 12
2453 9123 14
2453 4720 14
2453 5094 10
2453 7143 17
2453 3190 17
2453 9349 20
8038 8204 17
8291 8512 12
8291 9406 14
3708 8200 12
3708 8856 19
3708 9847 14
3708 5221 14
777 4077 14
777 2494 16
777 9678 9
777 7957 11
777 7962 5
777 935 14
777 5791 17
777 8145 14
959 2174 16
959 2255 13
959 4427 3
959 5547 9
959 4957 6
959 6390 20
959 4142 13
959 8643 22
4357 8490 16
4357 4917 12
4357 9050 17
4357 5872 8
4357 5053 9
4357 8623 5
4357 4493 13
906 2906 20
906 8785 16
906 5351 21
906 3973 17
906 5694 12
906 1670 16
1368 2838 18
1368 4692 4
1368 3416 20
1368 9398 19
1368 4195 20
1368 9487 8
1368 7054 11
431 9119 13
431 6425 18
431 7640 11
431 1944 21
431 1175 24
431 6000 8
431 9593 16
2814 9469 19
2814 7978 17
2814 9141 13
2814 3978 16
2814 3094 14
7859 8019 5
2322 4644 10
2322 7775 13
2322 7780 16
2322 9032 12
2322 2949 16
2322 7676 5
2322 4467 13
5374 5761 17
5374 8778 4
5374 7947 12
5374 5597 18
2638 6850 21
2638 5523 4
2638 5026 15
2638 4668 20
2638 7781 18
8823 9141 14
3499 3685 11
3499 6678 13
3499 7819 11
3499 6058 7
3499 9313 12
3499 9538 6
8862 9296 10
8862 9249 16
2733 6821 12
2733 4029 15
2733 7242 12
2733 7072 21
2733 3559 7
2733 9990 15
5858 6328 8
5858 9873 10
5858 7761 18
5858 9047 5
6001 8372 17
6001 9089 12
5355 6360 9
5355 9658 14
5873 6628 17
5873 7807 9
5873 5881 16
4416 8977 9
4416 8784 7
4416 7619 11
228 4902 9
228 7716 14
228 9095 4
228 770 12
228 8644 15
228 2212 26
228 3350 11
228 3882 13
