100 500
3093 9985 399
3007 6844 663
8687 7343 356
8089 9025 247
7376 4891 301
205 1028 558
8412 3371 264
1091 7165 165
455 2829 251
5589 710 737
359 2698 572
7770 5146 676
5078 7845 383
9193 5413 361
9998 4177 1091
6990 9443 462
4163 9998 911
2639 2850 421
3693 728 810
8227 7421 340
5619 4784 709
4801 383 263
8155 2245 361
3900 8610 904
5074 9490 380
5673 5433 609
8540 9795 718
580 3619 609
7641 9773 515
5384 7639 638
303 2375 693
3434 818 309
8725 6073 232
20 8770 623
3154 8247 636
2543 5125 823
9383 7344 192
5509 7539 292
9589 5761 418
2501 4663 520
5251 8174 236
97 3792 501
7970 7029 188
3763 5611 322
6802 9147 528
9602 3457 264
7874 9388 160
4275 2951 513
5461 4295 319
8073 4967 553
8894 616 478
93 4630 559
7961 1954 325
2169 7550 778
7715 4670 483
8566 9319 186
2845 8663 454
9463 7167 256
5692 3226 466
9130 8846 768
8725 5084 462
8656 6600 543
4472 9283 771
5903 9933 550
9931 3977 740
1253 8825 201
4593 1346 1058
9807 8906 533
3300 1976 176
2809 7367 331
6647 1375 368
6686 5844 502
6390 6149 471
9363 8434 352
5727 8493 690
3632 4453 149
3577 2288 360
7405 8049 730
1572 3308 604
4334 1503 657
3637 5587 888
6680 4583 251
3285 6488 734
3489 2937 332
4816 2650 456
305 7815 593
377 3343 459
11 6767 441
9493 9374 607
1553 5220 764
4219 5186 610
6025 7796 519
3826 3430 766
2197 1750 534
3091 2884 422
9605 6728 857
4823 6286 326
1311 4461 437
9126 1153 426
7398 294 948
3803 4055 809
8110 533 629
7399 8121 806
3652 3244 255
3848 5206 339
8464 8067 564
6744 842 296
2216 6922 446
4272 765 79
8673 7363 604
1 8278 586
444 4825 612
916 8107 289
9286 6394 419
9260 3036 124
6689 9416 917
7092 1151 60
9949 4491 404
9272 3601 613
7735 9472 521
5159 2551 431
7540 1903 574
3393 9756 191
8826 4018 414
6873 3851 643
1381 6875 597
8481 8177 699
8052 9398 662
6285 7338 810
2144 1897 150
374 8833 892
7665 3818 467
9984 7614 355
8309 5609 552
7568 6044 243
5081 9079 212
4948 8973 605
983 8341 250
5081 6161 662
2359 1955 232
6364 93 477
8830 4845 700
4622 6882 609
595 907 663
572 2740 581
9157 7298 273
1573 6822 99
1117 7910 864
789 5778 378
9871 8357 158
8175 4952 409
3788 3123 150
3926 1123 708
7816 9007 540
7284 176 680
7314 0 529
6621 2496 90
4846 1243 559
5730 5441 926
8503 6302 272
8181 7660 531
9953 6107 417
4482 7422 815
369 5271 573
3200 240 338
9980 7727 526
1544 121 264
850 1822 474
1244 5019 218
7182 4881 485
5195 4496 541
4881 8168 518
6993 9727 345
5763 2723 650
1521 4266 488
5378 6054 665
8278 1683 275
8513 2761 255
9105 8882 601
4384 8657 687
5474 717 410
6385 7019 224
838 3587 620
5193 2082 282
8606 2375 529
6963 153 562
3224 8197 425
4673 6569 137
4276 437 366
5644 5797 612
4703 7374 343
8204 9334 446
9057 6717 421
2095 4514 708
1952 2831 203
3172 7426 922
9900 5909 177
797 7090 593
5848 5991 451
9173 4455 377
4718 2488 183
960 7942 516
7037 5634 261
863 1314 676
6071 6508 727
3463 7126 173
3882 1667 551
6460 2940 517
4737 4907 173
7454 6689 499
4091 6978 568
467 3991 350
2887 7617 501
1082 8736 439
3608 6607 774
9543 4678 767
5447 6855 780
8973 2485 397
2489 9836 165
151 4912 534
6344 3614 552
2039 6579 919
1634 4851 449
5871 6371 152
9759 9677 212
9412 202 685
6656 6231 238
4193 5895 330
3848 1627 422
983 3808 606
8234 6878 403
8487 34 278
3734 7460 674
2519 6223 686
7296 2670 511
1136 9993 173
2636 9527 557
6572 4270 356
730 2443 421
6993 6841 525
8472 2757 454
7043 5128 508
8989 1237 647
1024 2837 452
9216 8359 162
6646 7451 164
5238 1485 492
7485 8972 607
8945 6356 739
1547 2593 153
5378 9035 605
2586 8014 815
4914 5510 403
8637 5645 590
4305 5630 154
2486 2778 394
8388 5882 54
7906 3729 266
3471 5282 155
2918 2687 805
9994 5916 218
138 5232 465
7401 3975 303
556 2698 734
6683 8455 440
5292 2061 470
7491 7878 524
76 8757 668
3389 8713 235
4402 4046 456
695 3241 431
6824 5435 464
9123 1083 570
9164 2594 205
2717 2083 336
5281 2711 602
4351 1772 577
