100 500
6201 8014 163
1092 1937 503
3642 2396 590
1073 5714 282
9451 478 514
8302 7519 431
8409 7162 189
2476 1488 286
432 1766 675
1616 9376 382
7162 9022 325
7235 4967 284
629 9208 493
9736 8881 297
7275 2224 206
7801 9828 339
6590 8894 802
1766 6585 669
1290 9191 707
2299 742 469
6021 6953 595
4613 782 599
4116 7090 655
2270 4548 546
5208 238 541
276 2370 567
5612 7512 162
7337 6242 295
6720 3425 105
1475 347 580
2002 9276 626
6528 4944 147
8170 4646 585
1529 5813 664
3837 181 643
2907 6210 558
3486 7520 367
6992 7602 155
4610 5614 893
8502 6171 507
2205 8779 690
8541 7817 119
6291 2231 669
411 9363 718
2008 1886 355
6062 362 661
1163 2590 83
5307 5685 193
7236 3188 187
7850 7425 173
9721 757 396
3635 3208 510
4630 627 381
7162 5592 527
2594 5665 501
1763 4799 57
4444 305 613
2616 7087 416
8888 3028 677
2802 7248 864
1266 8864 163
7611 2429 368
7807 2918 715
4467 1395 545
2458 2317 428
8821 2180 318
9427 2456 601
1740 4057 495
9436 8902 779
9649 8382 398
919 7765 325
3181 1715 574
4422 2149 407
8802 3310 354
1529 7956 646
558 9148 421
3173 4521 119
7929 980 164
7439 2396 592
2375 6250 362
1066 7548 659
4782 6845 411
5 6522 378
902 5793 504
1776 6903 352
4175 2696 656
1020 3708 226
4411 5442 171
2209 9566 518
5104 3739 323
7522 2015 750
2887 695 177
6536 816 157
8027 3976 336
9565 6755 662
6578 6983 551
4303 1360 621
3828 4308 479
7882 1082 281
6453 9658 82
7985 628 735
8706 5358 902
4336 3118 650
800 6546 723
2684 5905 156
6637 6558 257
7920 5876 344
3606 4456 504
3044 1633 157
4784 2609 861
4740 1362 787
9592 9044 723
2722 9772 422
9704 6956 469
854 6158 419
2967 8840 246
3138 1673 75
550 7475 370
1143 1350 553
373 179 546
3607 3362 246
6738 1527 590
9238 344 282
2336 8634 106
8329 3472 54
7596 3070 405
4835 3540 376
8466 3909 569
3313 8170 635
7218 4167 608
4328 185 391
9359 7467 301
8210 9909 244
1294 9354 207
1260 8019 734
9533 4867 644
1381 2623 252
2747 6971 556
9319 5083 383
1957 4001 415
8555 9553 676
3423 9742 448
3094 1889 449
4 2759 496
59 7222 413
6926 740 241
3759 6286 131
4559 1969 359
2547 2205 557
7675 159 626
224 3561 476
5027 7957 250
6184 4126 337
1280 1856 353
5561 3237 160
5857 468 48
9143 9280 459
211 8589 281
7521 6567 469
1348 7580 901
3789 8274 656
4672 3900 251
912 9231 228
2221 3460 501
7788 9897 530
3619 8012 689
9810 4998 820
2321 5994 778
5476 3601 90
4202 1037 447
3191 59 195
1506 8686 323
5691 8069 418
7275 3212 577
4636 8623 182
7145 4777 5
3249 8169 895
8677 514 320
3753 7250 141
326 1541 29
7147 297 110
9554 3309 320
1648 8227 569
5656 7124 897
1829 9858 222
4514 1372 596
6270 6020 234
58 1961 774
441 3685 375
1526 5077 628
2308 5023 209
6206 1909 328
3192 1235 255
2423 6945 243
8485 9101 536
8487 1985 34
9399 4393 406
5294 1047 432
2620 950 445
4523 801 617
809 9037 769
2173 3431 109
5057 8583 460
1744 5498 357
2268 3270 616
6927 928 606
4645 3133 665
9190 4190 220
720 1613 305
1135 9206 523
7067 5974 277
7543 6466 395
6719 2837 489
3865 9340 348
140 8388 604
6493 7301 370
7426 5019 731
732 8835 427
9954 2476 537
4334 2223 514
2099 7613 502
9503 6744 214
7099 8693 251
934 7819 650
6659 8422 566
3377 3726 870
4396 920 592
192 7468 364
110 4057 568
3160 250 232
2445 9653 557
3903 6223 419
4672 4635 413
5059 4627 715
7111 9393 609
3202 9210 542
3358 2705 316
2307 457 546
7751 9593 673
4629 4410 363
8015 8006 588
8136 8764 553
8927 8328 267
6232 5389 570
8737 9392 663
5639 7534 228
5397 9542 319
3758 6422 423
529 8817 166
7401 3992 674
4562 603 522
9555 7920 672
9660 1862 714
8378 7411 245
1455 9359 564
1821 5823 447
7365 9957 310
4587 2644 285
4637 7171 20
8033 9726 629
6563 24 121
7261 8312 611
5918 1019 655
4734 6447 204
9836 2135 704
440 4398 579
9090 6347 346
8670 8751 612
8209 7048 523
2514 6016 281
6407 4336 425
1839 125 125
645 2778 675
2769 1635 603
9949 7155 379
1361 2864 257
7179 8622 653
1177 3098 481
5993 5911 514
5897 5829 229
4399 2689 335
6579 3489 172
9036 5250 275
8592 3597 320
8650 1107 926
5966 1410 200
1795 7805 605
1535 8792 764
584 656 333
427 6885 647
7811 8141 627
9750 4991 250
6763 927 221
4441 9109 362
3190 6690 229
4938 3941 680
9380 7870 409
7431 4768 615
3120 2375 545
4718 8122 376
9834 684 299
9532 1629 606
8489 7419 226
422 5425 443
8076 7201 235
2311 2239 361
5342 8413 950
3582 8458 527
9340 8023 518
7567 8882 588
1066 8857 785
2824 6798 590
6727 6607 285
1566 6199 306
5334 6284 353
4322 5169 819
3320 206 120
6798 1810 482
7626 3572 452
3587 2054 407
774 2250 373
4293 2468 425
663 4228 397
7278 6355 734
2251 4845 395
5238 9669 597
55 4414 480
6467 3134 748
7373 4386 376
9334 9059 434
670 8 625
4228 3991 185
6566 7379 365
2153 544 644
951 2092 504
2598 8077 454
4343 3244 723
6898 5006 378
7472 4176 209
7714 6075 506
9022 9304 273
2097 9077 377
70 8564 625
2211 7443 499
2950 7897 193
6502 9973 88
4257 7083 445
316 824 214
4462 8821 346
1368 1765 317
913 319 245
9843 1608 333
9915 6741 552
6615 3739 470
917 681 615
6166 6291 501
9985 8263 265
1720 55 251
6828 284 654
3850 9778 318
8181 6704 684
9751 8791 783
3787 6419 622
9615 8249 910
5240 7335 640
6367 6154 704
7654 6210 797
7762 7569 711
9303 729 152
7660 6572 158
1410 3827 619
9216 7747 714
2090 936 500
7802 8918 743
1220 1652 762
5049 5754 340
4709 1152 246
897 8496 231
7572 512 770
3098 2812 496
7847 9465 741
5318 1854 121
2027 3081 177
9423 1330 864
162 3436 494
4254 7925 123
7263 3470 206
5672 9353 315
4407 3475 528
4624 1979 58
1479 9673 335
4085 6188 361
825 4982 387
1037 4749 655
1846 4135 88
7562 9694 31
9952 2880 110
7900 1979 461
2313 3675 179
9661 2476 546
7111 3915 338
401 4374 641
3738 2425 804
3728 4497 125
5900 8352 960
2828 3732 390
4377 6914 535
6272 5202 293
8248 3661 765
9952 95 482
4148 3866 182
6141 4100 552
3098 393 184
2431 5412 448
4068 2092 624
4240 1180 469
2360 993 485
5554 6098 310
3418 5634 747
6947 5671 689
338 9775 56
5755 4715 102
3041 2027 692
9918 1290 688
5689 6222 358
7737 6189 532
6440 230 414
290 9538 565
623 2721 81
1302 1043 82
1166 1894 234
2223 9878 356
9239 4130 652
2328 2658 416
9764 9275 348
4681 103 508
9050 436 351
1170 2092 752
8815 1088 451
9734 856 426
3662 3823 529
7046 6454 664
405 3688 512
5993 7380 615
6409 3647 268
8423 3927 364
1894 6999 685
3805 1133 721
1129 6133 393
3791 7245 572
1760 4824 351
3700 811 593
5260 4871 124
9255 428 314
2311 5341 631
7636 5974 367
