100 500
2191 5785 470
9745 4909 775
535 6450 651
3503 409 300
1588 4626 98
7661 595 292
2605 535 314
9612 113 219
5337 860 641
7930 8000 652
5971 8117 335
1140 2775 319
628 5193 378
6251 4232 464
3784 2847 692
5747 2328 500
4984 5492 261
3589 5520 575
1942 7092 393
2281 9883 414
8071 9942 443
6830 676 636
6829 2794 185
790 8518 363
6 5072 346
6518 5978 504
9541 4010 691
5105 6522 314
9203 1356 291
754 9340 501
555 6502 102
1668 1892 624
8346 5257 349
7412 6641 450
8701 6045 339
6524 6772 234
2339 3354 712
3801 9168 294
2501 943 494
4038 2507 732
6015 557 553
4837 1909 63
4567 9942 466
8431 123 129
7651 5537 101
9463 4558 666
8391 7483 38
6450 6738 238
2740 214 264
3379 7793 621
6259 6255 819
4566 4950 275
5961 8367 423
470 8462 216
9310 4509 498
970 1677 511
5066 2159 434
3586 5985 486
8454 2017 219
6108 6105 729
3907 5571 393
7015 2298 202
9406 3466 822
9036 8498 661
32 8767 516
6292 2644 315
5022 858 775
7594 984 151
9225 8065 495
5798 4887 549
8926 3120 151
6564 3992 857
5280 151 544
9977 3734 869
8520 2438 901
6191 2427 296
4361 3206 40
1078 3768 339
3024 114 389
2266 3057 189
5234 8558 687
2053 256 364
5768 9647 281
7592 4993 347
4064 3391 610
6232 2990 597
2863 2797 351
3334 8143 690
9300 9664 387
8229 4172 389
2102 4420 607
2952 6463 465
3979 4030 414
231 7003 173
496 8850 471
6412 5730 470
7408 8465 751
2339 3177 623
4465 6283 479
4522 4881 581
6026 7107 841
4224 8890 636
6256 7558 910
7033 1908 292
3574 1615 146
6080 5676 331
6035 5384 589
8492 14 495
9414 5075 127
3370 9911 745
3925 6134 381
1993 7686 618
4600 4332 536
7215 5417 439
616 1737 607
6650 6642 820
5196 874 598
1884 1452 152
4785 5270 717
3360 8359 391
6885 5793 885
388 2920 316
1177 8880 905
9287 592 154
3955 9009 609
6855 4233 488
5143 8848 427
1919 6095 414
9533 9134 460
1512 149 560
7223 4515 577
3143 2420 125
1741 5028 172
3872 6526 475
6650 7233 288
1238 3535 323
3026 7978 535
6455 555 413
3210 2094 331
