100 500
4269 1999 73
4938 2105 250
6377 7094 191
3114 3710 167
6762 6887 451
451 6519 268
2461 5112 328
7758 1270 962
7365 9311 688
7348 45 114
2634 213 187
3606 7371 661
9977 7584 222
5723 6027 693
8176 698 567
4470 2446 793
2697 5760 670
4551 5426 820
9206 4017 315
9136 5969 287
7256 5940 497
2488 9718 326
1052 6599 327
7340 4770 564
2262 1040 29
4815 4896 437
1253 8421 323
8619 7582 768
6005 4343 478
3610 534 378
1393 4432 324
2980 442 278
193 3883 448
5868 9399 201
4252 1357 329
1720 7861 174
3649 561 92
7579 1053 640
7160 1271 623
5823 5774 249
2311 638 292
7022 9917 655
5412 5642 141
7499 7769 677
6337 7461 424
8303 7730 499
1894 7635 262
8172 2087 405
1518 392 820
7838 2123 686
8101 9559 725
9984 1750 680
6472 7563 243
2804 3632 389
5186 8627 357
5758 7497 128
5618 2780 46
7414 1030 786
4774 1266 774
8799 1111 554
8727 7103 99
8841 621 719
4738 3365 490
9060 2609 637
110 3251 181
4732 8211 138
2810 4716 443
9962 9282 279
8631 9118 412
9266 3817 501
7745 1376 282
7666 3363 356
508 5081 356
4393 5283 453
2699 9545 54
2746 7778 1127
3000 7940 570
4752 4090 308
1305 3812 377
3051 7767 61
3415 7783 433
5979 6225 287
8851 2293 405
1859 7482 108
1411 7477 776
7651 5508 456
8853 5318 376
8872 5714 519
6751 9617 67
997 9450 397
5514 3743 277
3580 8514 566
1683 8332 200
8957 9341 272
8497 2008 377
7108 1912 478
9792 9439 725
4490 4995 463
1732 2701 583
2478 9495 766
6531 6481 689
5004 5384 395
1799 228 371
1098 8550 640
6197 8447 636
4352 1712 256
8543 4285 296
6578 226 314
8969 5535 775
5919 7466 15
7544 3028 498
5731 7336 366
8819 6573 427
8683 552 802
9274 1161 151
47 5805 618
3995 1403 243
7542 5794 90
1631 4992 270
697 7829 577
9792 1401 340
5893 8335 445
5686 2471 746
4913 4656 503
8007 833 623
8474 5551 564
213 557 401
9239 9032 456
7130 7922 255
5936 6405 584
5436 2336 510
8562 9431 563
3739 6104 698
1577 1723 81
7449 8626 322
5904 7241 180
28 8149 584
5576 2066 375
620 489 559
3074 4979 436
7674 7901 308
530 7887 519
8458 6121 307
3272 5589 546
396 5560 495
8346 5832 546
7896 6908 570
1615 7988 598
3013 9544 518
6063 6814 440
8171 8319 669
4055 4551 774
6468 9631 294
6617 7088 371
6472 6044 773
2068 4147 383
3945 8950 478
8386 2403 251
1424 1658 595
7992 1820 502
7219 6338 250
4004 1467 384
3247 1971 592
9455 2612 831
1515 5518 431
9426 9686 783
189 3481 192
4237 6657 372
9464 7207 684
3746 5936 129
3251 2166 648
83 7196 292
7468 8470 561
9599 5244 668
6480 7592 323
7064 51 219
282 7420 199
1519 3529 565
9391 974 292
2493 907 505
2845 1919 288
6945 3034 540
1752 1183 49
6044 1216 590
8390 9790 412
3505 1641 425
8308 9940 249
8837 2128 475
8410 4788 585
7373 1243 631
2380 789 1097
