100 500
5629 9685 174
6725 4638 480
9330 5884 346
7746 6763 492
9254 8036 307
2580 7576 531
9204 6356 333
6851 4433 366
9994 7240 521
8111 3060 973
7512 9672 161
9189 5123 265
5441 5409 724
6955 6679 733
1688 3934 356
9576 3669 205
9972 6301 370
8307 9302 218
8537 2405 236
2417 7792 353
6793 4997 425
1720 2349 386
7706 8571 479
6783 4052 258
5811 4894 617
7112 9675 265
4566 6301 126
4798 6359 513
8062 1754 423
3038 9750 507
2040 2615 302
9771 2012 265
5268 8078 384
7666 158 575
6835 83 281
7950 3629 478
1433 9670 309
5978 5491 334
4593 2761 33
9543 6756 774
4008 6655 618
2783 4926 271
9308 3934 646
1286 3723 292
5688 4324 474
9825 4080 527
3291 9597 192
6093 8560 240
7675 3759 185
8718 4511 528
195 3020 357
4492 7980 240
9042 470 473
3471 9987 289
9584 3014 341
3095 3592 457
6021 5878 352
8518 1681 303
9812 9804 390
5404 1852 220
4129 5230 367
5933 3772 498
1179 8378 595
8684 8854 474
8489 3754 222
9717 5036 678
6774 4209 225
3016 2168 225
1032 2839 525
2155 616 794
2205 1602 224
4208 4578 32
7481 2726 309
6260 3645 687
8883 8016 569
5498 9364 193
9598 7783 718
3136 777 317
2513 1821 461
5984 1002 264
5575 5701 548
2391 2350 555
6263 5407 350
870 7295 493
4599 9378 421
4263 6804 94
980 8471 60
1383 8461 370
7549 3995 250
8459 2784 758
8363 3957 377
2148 7962 152
8092 5285 300
5091 605 250
7106 7427 582
7959 2681 347
9481 350 649
1383 5744 882
2110 2254 230
9391 6709 199
7984 3654 288
9865 8964 292
8477 1248 378
3778 2378 464
1595 2237 406
5163 9959 754
2546 7311 247
4273 638 913
2596 9364 173
7595 6054 992
3144 1906 390
8736 2625 227
8609 6471 762
8369 7071 481
5077 4112 842
3780 3061 43
7766 9997 198
2026 2595 453
7598 2156 372
4973 9193 434
4393 6488 569
9152 6939 607
3800 9777 515
3929 2748 711
5494 7876 625
5155 8638 201
9782 243 877
1263 4743 399
6714 5984 136
1814 8144 327
96 1946 494
1205 4214 684
1944 9583 546
6809 9542 769
1739 8134 350
8735 2484 276
4623 4240 342
9423 4775 344
4017 9704 602
3875 9511 290
7580 9030 843
8149 7363 83
5625 5764 389
2106 2340 158
1748 273 674
6836 1844 351
2219 8041 488
6058 4163 706
3977 9219 401
57 2068 323
7354 5145 615
4553 8329 510
9385 328 656
3104 9754 346
33 6979 781
5618 3965 460
2362 119 856
1328 7987 822
5884 9787 555
6679 7632 327
6412 3515 471
5829 8631 209
7909 8239 378
9147 8238 559
7459 9204 197
306 1165 333
701 1211 451
9494 86 312
7892 8950 281
6193 4277 433
2281 1811 355
8242 4643 336
1930 9571 642
8983 7814 128
5710 2014 226
1799 2122 428
5530 7628 391
7105 9791 414
5867 6252 429
8029 9678 157
1809 4687 533
843 8862 430
5899 6689 801
5301 143 758
5639 1494 302
4420 7921 981
3305 2662 610
8916 5235 212
8585 7899 375
9402 4295 585
9914 1201 80
2769 1796 271
5181 6227 317
1587 7400 676
8831 5968 694
7079 6992 656
655 4274 657
5855 2906 868
964 1156 103
3049 2955 721
2650 7469 364
876 2307 711
132 9793 368
7542 8717 573
4044 3296 500
9365 310 410
849 8486 200
2106 6030 206
4713 45 763
9783 3545 656
