100 500
3514 2127 824
6121 7913 815
6888 708 515
4786 9104 358
8382 9474 73
8006 3958 225
8593 1680 343
177 4148 288
2529 796 366
88 6931 475
2352 498 165
4704 5679 656
7304 3144 782
8413 19 934
9138 2831 1000
791 2653 436
1310 6912 316
6918 4551 257
7620 1705 216
3655 2354 128
1179 8013 544
6312 6125 411
9693 6490 401
273 8574 616
3638 6713 461
5506 5990 253
7211 6562 284
8022 867 737
9707 2787 523
7239 5197 333
5618 8030 565
4202 6929 591
1294 1121 737
1480 5266 559
9178 1487 613
7620 6709 675
5852 284 761
2834 5545 463
3126 9459 520
4119 6765 303
6172 5977 719
9107 9736 33
8892 3481 351
603 8599 461
6269 4194 333
3796 1887 256
2224 4351 45
5168 9870 298
5472 3000 393
1488 1002 339
839 9108 235
7711 6691 304
5745 6898 237
8588 8871 701
6357 2708 468
1988 8882 566
5037 7448 516
4970 3929 616
929 1925 473
8880 7198 228
6120 9029 810
5438 4696 685
3380 6958 87
4567 5204 373
6311 6055 350
6206 7150 685
1516 3917 285
3842 3613 684
815 2430 457
2484 3525 569
1490 825 444
8759 2880 304
8273 81 90
3161 9202 645
2006 8394 585
2753 4478 242
7423 4543 185
9175 7155 88
1501 94 343
2359 7812 371
2501 4917 392
1315 369 803
8834 5157 339
3982 6002 162
3939 2819 393
5879 1782 695
3644 990 383
4662 8269 253
1071 4175 115
3823 9429 750
2569 6576 804
3908 9992 731
7471 9435 679
3499 5325 363
9529 5858 659
3137 2030 79
775 4452 613
8752 5962 132
5961 2734 112
8316 6253 643
5553 4195 121
8035 5549 198
1537 9049 375
3818 2608 575
3224 7642 868
8389 5794 570
570 2297 700
2138 8042 409
1732 5638 137
3367 7613 282
1496 2856 772
5996 8624 585
3661 4748 618
938 5974 712
7482 9254 309
2227 9388 858
9801 6614 118
4937 1338 694
5663 5108 810
298 5240 758
2750 5039 289
1034 3320 550
7337 3172 854
7714 5421 176
5162 7433 523
3035 3011 323
290 9031 434
1635 303 517
131 2573 332
6277 3965 718
8179 8505 458
3353 7980 454
5119 4643 514
5670 7135 128
9751 2320 623
2375 8853 210
7359 3409 720
8525 4696 260
