100 500
6823 9984 100
791 6387 320
3143 7569 221
3670 9965 786
8662 6951 155
2331 6883 650
4254 4866 259
7361 4403 750
6674 6651 405
5296 4661 455
7923 7505 586
4225 618 214
3511 6527 541
2670 7872 178
5616 9269 381
8080 2440 188
5605 8871 312
5179 5100 703
6441 5201 315
1418 1455 307
2152 3749 399
4690 6406 644
8615 8403 375
810 1641 519
5054 2458 465
2654 9329 93
6316 6879 265
9947 6179 353
9758 8969 481
4051 5375 795
8238 2131 603
4167 3843 430
1003 9346 105
5296 3796 354
4547 6714 446
1603 6699 239
463 6293 652
9457 5430 734
1048 6619 349
7072 2455 407
5430 6078 628
1784 1746 636
9310 8084 357
7925 9068 197
7053 8329 643
795 5292 270
460 4962 583
5487 7815 664
660 7135 925
7963 1559 270
3849 9566 383
8258 664 125
2211 4068 251
6095 3260 319
687 9519 673
5715 2469 200
5597 3851 420
4215 1259 598
1935 8493 555
328 8989 602
3174 7475 328
633 3634 176
8790 2472 285
7802 9450 331
9608 5765 504
1010 3457 419
1684 5620 210
474 3895 371
9688 6569 294
3507 6728 651
2440 5574 362
9197 4389 435
9426 9765 624
5649 7713 591
4610 2329 298
6702 7784 680
9804 3687 536
7770 8594 831
6160 5572 516
4397 2120 51
7690 5407 795
1929 9374 135
7379 2403 441
9621 7068 703
5324 9481 491
3796 4116 697
5055 2993 727
4858 833 182
9110 6859 383
8547 3720 386
9188 1601 532
7856 5344 671
1641 5627 426
3939 4153 514
7551 4688 527
6273 5241 422
95 4554 500
967 7474 233
6958 589 485
894 8634 544
70 1042 405
2751 1477 406
388 3961 345
8663 9498 673
820 7210 439
3219 8 502
5163 1075 197
1704 6804 603
3054 1995 548
957 606 534
6683 3582 107
2199 3130 376
8137 3167 396
605 5095 291
108 7851 523
81 6530 463
8894 9184 246
4359 9282 743
3145 3022 158
8780 3965 264
6584 8351 433
325 1748 353
5779 2030 365
8552 5185 455
4025 5862 871
2143 7061 741
9444 4343 348
191 7581 213
3862 7148 485
9028 3970 597
5000 9110 322
6852 3894 421
8294 1211 483
9528 7792 225
586 4660 539
8109 7170 717
3012 8435 598
8918 5143 941
6817 3823 520
328 7194 273
9685 2472 604
4255 9129 444
3167 4447 726
6711 7029 574
1595 5739 235
7351 6595 292
4849 4203 238
6841 9496 420
1766 6369 388
3640 2352 727
1030 1749 912
5875 394 218
184 4793 514
1889 3353 229
8616 2217 629
548 8301 312
1041 4803 413
7431 560 445
9250 494 916
7589 7198 346
6233 1292 811
145 7435 302
1847 6987 901
3283 3614 797
9708 6923 423
2318 7090 604
8672 8193 370
7484 5209 622
9339 9373 445
8562 7955 956
7943 9110 560
2609 5336 587
266 6392 524
5897 5868 475
6886 9838 472
3066 9471 162
1131 3212 486
6906 2978 395
6551 189 335
2944 6259 559
3464 5263 519
3350 2137 493
9808 7186 480
7346 9147 642
2912 5908 580
3455 7207 482
1371 2416 132
8895 1637 352
8808 4792 846
7505 5694 719
4631 6924 517
1517 2114 507
6488 8424 585
5092 3039 673
4965 8037 486
5650 8430 765
9652 5352 829
567 5812 682
2539 4265 105
1312 1803 549
6525 4767 386
5362 7896 452
7183 4257 527
5885 2343 509
9050 9743 503
4389 33 212
3019 5906 647
8499 9507 506
4330 3591 328
2546 5648 918
7980 4548 668
4078 3984 605
9901 997 528
9797 8792 338
1614 1109 616
6947 8139 402
5876 2309 229
2388 9411 508
6566 8273 547
1754 1968 756
4368 2495 125
8353 7387 439
8401 6852 200
6894 9084 364
6796 5792 307
4732 4776 660
341 8810 266
8761 6594 351
6159 8558 224
1738 7773 179
9667 8685 192
2264 1895 400
994 4652 618
7658 7560 557
9278 5764 689
5881 3646 697
8259 4234 621
1034 6660 348
1087 4280 447
5744 7883 536
6425 476 330
9011 3118 571
5638 7772 671
9712 8149 414
2682 1450 450
5922 8701 233
135 8187 601
6948 7481 427
9191 4606 240
1393 8469 209
370 7274 712
8468 4981 331
1509 9502 875
1642 8948 647
134 7386 735
3183 6559 391
4215 2194 779
9677 6205 226
