100 500
2108 6826 638
3187 7427 426
2452 6791 511
7231 366 317
9032 3441 545
1378 3066 595
651 9123 749
6335 3865 230
6137 455 666
9662 5862 338
7019 6533 377
9292 285 399
3457 7361 606
2566 8250 383
118 9452 241
2798 2226 803
2630 5985 173
9653 5083 253
2776 3237 150
1801 8160 78
3030 3180 609
1226 3681 349
8655 3913 565
3899 1144 753
4368 3561 474
7006 1387 311
95 2650 669
8025 9904 537
12 591 220
8155 130 140
6395 953 742
8708 9026 664
3290 4714 235
461 2419 756
7951 2262 126
579 7333 111
1794 1806 510
7367 449 481
2071 1266 708
1593 6440 691
1179 4952 331
7827 7626 533
7602 2204 578
7531 3966 428
9148 5686 559
448 5543 608
2991 9157 264
921 6281 426
3871 1382 938
5052 8174 207
9997 5632 186
5507 1791 279
3790 9226 164
8593 5861 91
492 6538 680
2301 1672 387
1490 6481 709
9298 5445 318
8685 3181 440
9411 7833 548
5219 9860 393
9729 8210 637
9017 650 213
844 9240 217
2033 2248 655
7414 8382 630
7880 9273 656
173 1670 369
8500 5118 409
7532 5344 63
1657 9833 774
3368 9499 120
2666 9019 336
4944 1352 43
2200 708 642
5537 3772 810
568 5266 174
8334 5937 495
5917 5530 344
5177 4302 757
7779 8943 359
2684 5659 381
8216 9209 320
7330 3068 127
680 4862 140
8413 8689 651
1047 8133 162
8188 3714 254
7152 9485 508
1418 5705 316
193 3307 352
9477 7113 961
4926 7811 430
3050 843 112
3342 8227 427
1497 1121 448
7170 533 335
3132 1738 724
6094 462 245
1159 6774 714
1676 5924 598
5463 2724 437
4057 4 654
2790 7562 551
5841 560 451
9619 6034 217
3867 9096 315
3147 8793 650
3259 2549 719
5988 2953 500
7128 3837 571
426 4298 343
4370 3559 287
2388 465 570
373 9899 112
7239 8402 388
5823 9055 551
7478 9881 392
9059 268 455
3795 4900 635
7180 3414 657
7286 1047 268
8862 6785 702
6193 8473 393
9334 2181 386
7779 6462 303
6019 8205 211
7112 6741 568
8116 5852 358
7206 4842 300
5752 798 563
3244 1575 490
9853 722 730
7808 5264 113
7342 7955 493
6516 874 612
7721 3802 530
1921 6583 177
6939 4466 664
1409 2625 586
3000 9188 330
9087 5371 635
3745 2551 330
2112 8214 425
4755 5671 572
3056 507 626
6469 2652 398
8435 2674 659
9726 2595 358
4290 7068 831
551 806 852
7942 8272 247
960 6215 647
1208 7899 686
7034 2617 299
524 34 254
1805 5963 97
5405 1902 157
4866 3869 39
116 9621 802
9540 3172 525
129 2361 593
2176 4916 450
1387 1902 756
7511 5677 574
5322 8062 560
2835 3264 553
2687 3795 125
5832 3895 310
8046 2866 711
2864 4922 597
9252 4669 123
885 1009 571
2923 5751 173
4878 3040 561
1725 771 855
2564 8206 784
3132 4741 730
3122 4520 459
6643 633 575
6549 1966 321
5048 9385 797
1582 7735 408
9532 3766 469
7982 7579 216
2984 846 775
2501 2236 153
1867 9739 384
3245 4790 192
1842 8124 234
7830 3567 433
8895 6747 377
1773 8379 143
1488 1247 715
9251 8131 427
1881 5801 779
97 3281 408
1538 8032 486
1016 1070 331
1798 5350 557
5001 4783 115
6196 7503 512
3371 4415 868
3594 6617 365
9205 5436 256
1093 3388 300
5356 6340 752
135 7129 224
4719 1623 701
8377 3971 629
6106 6610 328
6124 2556 274
9891 4014 373
588 7259 717
5084 8738 462
2609 86 626
9873 5157 218
3941 3245 340
9572 7535 347
9862 8777 144
2971 7307 324
8517 4679 160
3647 5004 661
1809 8366 336
6627 6538 657
8689 9086 571
9500 1165 135
1642 9391 559
1531 8582 699
3002 6616 932
7320 5611 447
3054 7194 902
7120 3347 685
6791 6692 321
882 6653 238
1821 205 483
3960 6691 849
4885 3959 293
1695 3046 90
8677 4675 714
5936 3719 327
3761 5436 913
4884 1755 782
1179 2768 263
337 4181 196
9384 4009 344
6144 8790 524
7555 3264 425
2137 4346 122
6308 9371 209
7351 8129 447
5928 7663 321
4820 7165 225
1622 2868 143
211 300 402
7543 2499 646
4019 1304 222
7935 5255 427
3059 9114 496
8023 9748 306
9647 3759 253
3757 5791 290
8901 1313 624
5407 7390 722
5659 1715 280
6761 9363 382
6197 9042 368
7026 7369 390
6207 8649 556
237 2771 708
8949 7780 97
5270 9320 240
5436 9558 329
927 8495 441
5024 8951 342
8243 4672 610
9062 8353 274
463 7964 708
6018 5871 209
5354 8029 613
3938 8468 227
7392 135 671
7510 4419 719
7505 3717 227
3068 7742 453
6488 8369 697
1875 8111 603
7689 7311 610
7669 4968 455
2159 2693 450
271 6754 554
7365 9334 350
5107 4181 292
3650 1125 504
6404 5356 190
9155 342 222
3824 6547 756
6830 1334 383
966 4335 430
1404 386 205
8429 4244 244
8755 6656 643
2355 2796 558
3968 6376 555
7765 2479 502
9070 4388 461
9233 2787 687
3722 693 566
6968 3724 345
8170 9724 289
9081 7325 375
6419 2905 676
225 3249 435
592 7543 713
3936 8348 664
7930 8717 411
2592 3037 571
5374 1300 184
2186 5694 319
7676 6303 611
8173 3098 870
691 3758 242
5886 766 184
803 9206 22
4490 8974 614
5283 3571 77
6299 1702 761
2829 2876 492
4951 3421 474
420 5239 327
1769 4702 542
3956 713 418
4091 5682 112
2013 6277 281
1376 6042 306
8932 5901 285
9140 9624 703
6012 1378 556
6742 6815 499
6937 1232 175
5789 2220 241
1156 8441 208
3922 3985 811
1317 5225 776
7406 8089 413
6816 5527 678
2791 772 380
2592 6883 117
6455 958 131
9512 4183 505
7000 8445 932
85 2492 216
4421 2449 252
223 1163 765
9264 7160 600
8747 1406 514
9380 9903 487
9847 9654 420
3888 1164 642
1231 7646 344
5606 8047 835
3173 8397 329
8819 2118 683
1632 1626 521
3076 7497 158
5810 76 285
5942 2247 943
8920 6715 340
4696 9143 696
7878 312 383
2655 6625 90
1718 8387 438
6529 1565 128
8041 6769 459
9082 5624 412
4416 4688 365
3671 3941 409
9437 8843 743
6059 1070 537
469 9135 647
8567 2631 525
9211 861 558
4878 4484 625
7576 5926 640
9979 1806 393
2591 2635 377
8431 4309 713
7374 1312 268
2227 5416 186
8082 1309 158
7392 2498 735
2349 1064 530
6439 1786 76
9907 2499 748
9208 6728 235
1634 4127 415
9360 7198 627
4988 590 384
8034 8916 918
2869 8013 523
722 5460 418
7000 5506 311
6121 4375 107
3170 8348 510
6143 1252 204
6009 3535 112
102 8358 271
951 2894 358
6497 858 537
5393 2057 225
7587 3379 448
2537 3299 618
6929 3877 375
3889 1315 918
2794 6758 495
9329 9868 679
8570 2681 355
5374 4692 313
3408 4897 123
3040 9551 972
6149 9050 980
9439 2604 612
3760 390 778
5498 6609 428
1249 891 769
5019 5188 757
622 7556 133
8487 3904 217
1433 8728 48
5219 4227 522
1839 900 401
448 409 575
3582 2174 493
5101 6990 198
7071 8142 584
2894 3221 228
3544 8685 196
5825 3656 521
9075 7675 166
6618 6676 656
8566 1637 364
8216 5540 685
9193 6703 744
5796 6978 712
1784 1016 298
7558 3623 934
1916 8006 575
4032 1850 617
180 9134 717
5193 7252 711
3628 4439 328
6825 3524 810
3124 9002 799
3532 2199 195
6677 150 535
5228 1595 83
8139 3444 580
3487 3684 407
6500 9284 323
663 8284 547
6652 8221 603
1907 8568 672
6227 5939 152
6771 2759 502
1425 8316 351
6363 1405 422
2755 9540 210
4929 5879 809
4894 8462 557
4430 1571 759
