100 500
6291 7028 400
2299 930 41
4139 2033 547
3260 7325 787
741 3136 940
9658 4968 45
1282 1710 304
1129 7208 212
6773 4226 667
3629 223 584
5764 2901 775
9828 2246 444
9782 3585 160
5936 5859 334
9792 2218 300
1836 6083 316
5599 487 325
3365 9738 517
2520 6625 840
3416 3261 305
6113 3074 391
4582 7396 756
1137 2063 950
956 4262 537
6289 937 434
4485 2053 651
3838 665 181
4300 3620 615
4251 236 286
5831 4043 608
8807 4019 623
6479 4406 524
4506 9844 429
4144 7027 256
2822 7560 434
6640 5287 71
6987 7574 568
9035 4476 274
9637 9991 387
8738 5926 73
928 3224 852
7980 4766 386
241 8632 361
4738 4492 118
8868 6922 381
4888 7675 485
941 7719 198
8433 5448 456
3915 2578 712
8827 3089 916
6490 1819 545
8377 9829 486
9394 7412 322
4305 9031 300
7404 3044 465
1310 4684 689
2620 9290 356
5803 2861 606
7922 541 623
3706 3142 461
7463 8594 151
7170 4757 217
2665 5603 864
205 6580 94
8181 5384 366
9670 1024 670
3555 4399 371
853 2949 805
1811 5159 96
8333 5567 544
4555 9643 517
6604 7175 180
5285 2407 500
6388 9559 348
2948 94 811
2701 6764 530
5040 9871 40
1521 7705 187
5475 8078 561
638 8 485
9814 308 259
7384 3369 710
1059 4590 340
6319 2870 246
6101 1004 467
4790 656 297
647 1394 315
4183 5932 347
3801 571 218
5491 3101 362
666 4544 751
6217 5706 745
768 4090 514
9764 2595 378
2168 402 549
8955 1982 402
7062 6340 627
1704 8121 768
930 4375 333
7343 3383 1012
5379 8485 515
4039 6026 142
9879 8222 871
8310 32 401
8793 153 54
9486 5811 159
4697 2055 405
7870 1817 334
6146 7634 270
4412 4666 582
4388 3368 142
3001 1450 467
6060 4705 264
5923 3342 51
9080 3266 437
6725 811 188
8104 7116 604
6837 7983 706
5338 1499 424
4368 483 390
1652 206 436
2647 2701 530
8613 517 86
4519 4759 194
8151 5283 812
5778 2539 545
8651 8779 525
341 1063 304
9836 2616 247
4405 5268 1013
5882 1130 875
6079 338 500
8246 9268 79
4674 9936 283
767 9042 563
6772 8771 627
5600 9419 385
1472 4213 714
9936 2343 463
5325 4439 732
7627 1103 359
3330 2630 460
6234 23 498
3694 2422 572
2639 8099 764
7690 4873 183
5582 121 377
5212 180 546
9389 9886 699
117 6508 214
5280 6889 342
1631 880 628
2660 3103 813
1445 2596 59
1799 6770 412
7035 5778 440
4225 6717 347
8408 6811 650
6740 2102 609
9233 9379 447
6554 3275 191
4252 2136 588
3396 9464 382
2316 9137 485
9350 8785 363
1997 4630 394
2026 3628 793
1862 4686 743
3084 3308 518
7282 4883 177
6430 669 523
661 7008 694
