100 500
654 3924 571
863 7048 483
6361 1045 308
2510 2210 440
8801 2657 302
1079 8677 609
1469 9076 570
657 4191 165
9616 7330 465
1436 4490 345
9018 7619 717
4479 5691 118
7143 7037 91
2745 897 402
247 6097 503
5948 7253 410
6373 6811 576
653 9086 97
7857 3163 404
7649 3010 526
2173 8728 449
1688 3642 291
7804 2345 474
7833 3773 333
6027 5622 399
8263 1398 357
9593 9094 733
7089 6736 61
6131 6186 391
3986 2731 913
8635 9934 389
9984 5009 621
6745 638 248
4095 4602 527
153 1744 251
3965 2326 307
473 5653 329
2321 4629 714
4350 154 443
8402 6730 359
2128 6665 808
8128 1722 107
5759 5217 691
8458 8243 724
1403 2444 312
974 39 555
2378 958 442
1400 5476 122
7948 5495 471
78 4454 539
3592 395 196
6780 417 135
6048 9101 218
5046 6751 589
5608 3449 156
3481 4088 184
6466 1609 397
5810 8578 596
6826 621 193
6821 4581 611
9417 7795 597
972 8148 442
5105 2372 392
3624 3054 454
4220 54 415
3860 4164 101
450 640 600
4581 6498 415
6094 5979 345
9601 8054 69
5780 3082 819
2142 2247 698
4691 4305 132
825 7869 642
4926 3998 696
2451 4343 173
1793 3423 551
2491 6898 671
2148 2467 606
6304 6368 568
2522 164 273
532 2972 237
7157 1465 474
5822 9603 265
7444 5424 335
7657 9577 240
8506 6151 690
1824 9550 589
456 9001 417
7419 5382 358
9351 6222 614
6078 1144 635
5998 4921 172
4394 8146 516
7389 7051 334
866 9911 518
3567 1398 196
9235 724 721
9215 1409 148
327 6659 357
3185 4336 56
2588 8044 245
488 764 852
7594 7296 203
6117 1365 215
2679 5468 601
7588 5109 379
2964 3586 87
30 7359 399
1732 7419 478
762 2598 334
3682 4329 586
348 2917 260
1406 9563 667
679 1733 70
2574 3864 493
2422 5163 787
1908 9262 480
5927 9502 144
6558 2045 662
7220 5589 310
3865 4808 386
698 6830 414
8394 729 83
541 6478 498
8148 1303 158
5428 1831 608
5632 2128 853
1100 7038 539
8043 1779 596
5124 617 386
1996 3898 455
2132 3904 549
3160 4412 558
9759 9718 175
2809 6979 735
5308 6674 913
8139 2358 148
3504 6533 817
3087 4045 412
9363 1236 141
5348 1143 849
9419 7333 736
3271 6871 637
723 1314 899
5003 5847 179
8283 6999 292
9745 416 904
7255 9257 424
4828 7014 562
5328 3989 664
345 6988 320
663 8484 396
9346 4168 563
1369 2434 419
4565 7084 477
22 9914 574
8227 5793 263
3599 7850 534
2664 4322 378
9164 4019 736
6522 7448 397
1018 6267 754
4216 8274 713
1877 5396 379
1640 7205 175
9385 8338 375
4193 48 928
6822 9891 741
568 4544 508
2325 5134 894
1628 8699 203
1400 6208 241
4492 4999 566
4058 3509 507
9321 3223 163
3880 5843 796
7023 4899 338
8463 7591 514
9525 340 151
2987 1165 307
3897 2372 593
9503 4442 777
8772 2678 554
4333 9341 800
7222 3011 558
827 5202 618
1710 2227 440
1410 2555 454
7226 5469 330
2416 2899 510
5044 6296 595
5095 2067 403
1195 3558 345
9658 7072 477
250 8997 667
8238 499 563
7721 4093 619
4941 6493 145
3123 5626 452
2186 6697 755
8637 9365 419
1900 348 71
1592 9662 334
9255 5170 363
5131 1671 789
8070 175 406
7967 9517 89
8594 5515 653
3075 4604 117
2587 9677 132
3601 7177 614
6528 1322 524
7623 1469 483
7816 7098 842
7095 6354 660
3796 2085 573
5720 2048 653
2433 3664 604
1710 8040 331
8835 3194 315
9711 3257 532
3369 4030 156
2774 8316 603
5897 2201 584
2920 4837 633
8230 6522 649
8366 4758 312
7844 2341 149
2579 2012 312
9440 6026 401
4719 3236 184
8111 439 187
1636 6896 171
4103 3346 204
4936 9290 689
6540 999 652
2547 6262 366
1382 1673 588
930 7279 243
3874 3850 72
8468 2104 752
372 6835 590
3214 4569 816
9176 5793 487
2933 4968 388
1820 7652 284
4556 9931 703
4443 6192 193
3180 4899 539
5891 8116 313
4189 8783 521
5468 3089 216
5045 6850 766
4762 2327 533
4129 8637 443
6178 2598 546
7093 2902 312
5785 308 354
7471 1313 582
6101 405 450
6282 4273 218
4409 838 90
557 8853 423
7031 3737 739
3752 2922 773
8205 7941 994
8057 3673 453
7382 9455 629
523 2145 186
1782 1005 393
7134 7960 460
9955 4227 400
863 5740 300
887 4686 251
3405 6989 446
1443 9687 218
7614 5853 546
526 8171 396
4706 3909 135
1908 4810 303
3183 114 150
9103 1240 257
3787 6486 325
695 663 401
8631 2478 238
1668 2117 824
6790 7975 433
6344 4005 601
3715 3584 743
5044 7120 579
6925 6487 302
3160 4539 373
8692 38 428
2711 9750 384
3947 971 316
4560 3482 357
7437 3664 906
4722 7577 289
150 1770 361
8240 5133 133
600 6260 797
7250 7390 261
4235 9946 103
1396 4302 625
3530 6440 657
7774 6807 324
9279 934 441
1347 7972 728
972 410 217
7722 1271 606
1381 8635 116
4753 8819 477
2299 9476 404
6396 2449 775
7598 4636 699
3934 8198 842
7248 7536 304
5588 1483 771
7482 3336 685
5785 7365 560
6128 3559 629
4172 1760 252
846 1871 521
6084 8170 555
2281 3806 588
9442 3663 578
2441 4195 10
8834 1092 497
23 5230 476
9893 7621 155
6218 3827 891
2171 3466 257
1363 4112 246
1301 5198 554
7448 7086 601
8915 9929 474
6997 9439 423
8041 7843 189
1311 4125 585
6014 3592 395
4283 1808 374
3607 3077 391
6003 2441 782
4169 2379 469
7671 4063 497
0 241 508
4242 8524 498
59 1958 467
2636 1360 280
7156 6436 395
8446 2423 689
2717 1796 641
1862 758 549
5991 3173 442
4883 8357 605
3118 9167 243
165 6725 205
8596 2521 356
9167 2765 755
4900 3190 693
3180 1252 224
9784 7423 447
9776 9843 542
9381 8764 596
1204 2889 317
5201 6002 700
5312 7918 501
4150 3526 567
8677 6494 281
6700 9912 563
4851 6170 366
5431 1369 151
2895 4027 208
3890 8414 596
6793 5142 460
7957 6325 279
6394 7741 158
100 2523 189
3936 9481 819
1287 1492 532
8722 2840 280
3847 386 592
759 7997 200
3913 5788 697
4491 6965 360
5700 5695 267
3135 1132 412
7064 6030 386
5159 7306 797
797 8304 177
2448 8754 303
982 8842 489
2847 1082 412
7717 3135 481
6916 9005 425
4628 5638 761
1845 4827 351
6025 8956 520
9176 6290 213
4744 20 195
3255 6797 684
5715 6390 236
4281 9131 268
2420 5792 172
6437 9569 272
449 8885 584
8323 1431 603
4079 7522 354
2513 8149 165
658 9429 258
3506 1638 885
1420 1703 295
6465 3797 611
660 1993 468
87 1756 619
2013 3342 327
8553 7728 97
9732 9186 509
6859 8504 274
4979 9648 715
8074 5428 797
4885 2749 695
6859 8965 274
6624 9372 563
3466 3634 285
5154 6972 486
5272 6574 468
8675 8089 587
371 5687 761
82 6810 227
7444 2096 470
152 2349 636
6176 6236 408
1536 9388 602
4740 6515 305
9036 9166 473
1943 3922 545
1916 5154 872
9239 4892 453
878 2705 856
8526 6032 353
6029 150 232
8958 4704 997
4591 5681 528
392 1025 891
2491 4188 573
9473 2643 415
6537 5650 715
8879 4425 515
1390 9972 543
940 6778 298
9138 9235 638
700 7406 179
4389 6291 165
2298 5268 976
5348 7176 767
7652 1377 696
7326 6611 851
6082 1917 670
2292 2826 173
2943 4784 965
7014 8768 543
3779 3551 83
4418 9011 540
4329 5808 177
8983 5269 456
8939 4473 666
857 5991 291
8232 5246 495
2283 530 193
6866 3983 303
4059 4519 429
5361 1385 753
7482 7795 455
9655 9774 696
6973 8950 328
910 3987 734
7718 4690 123
3890 8489 686
53 8219 607
649 5388 592
9841 9588 647
6213 698 120
5580 4445 353
2296 4215 583
1328 5515 128
8198 5387 732
34 9911 214
3124 7516 783
4058 2779 110
3642 1031 545
8081 4553 207
1370 5800 169
5595 5261 398
641 2000 550
9832 1290 689
7388 6025 575
879 3601 72
6723 2811 436
7752 8017 10
591 1220 6
591 5907 8
591 7171 5
591 4427 6
591 2314 14
591 3859 12
591 4350 11
7847 8962 9
7847 8820 14
5263 9298 19
5263 6784 17
5263 6427 17
5263 5719 23
4837 5827 20
4837 5397 8
4837 7331 15
4837 7455 20
5237 9681 18
5237 5370 14
1238 5057 17
1238 4096 19
1238 4466 8
1238 3872 12
1238 9363 6
1238 6855 17
1238 4461 13
1238 3387 21
186 8000 14
186 5372 17
186 2740 8
186 8173 17
186 3376 18
186 4220 16
186 1278 7
186 9121 11
4209 8336 9
4209 9669 15
4209 7510 15
4209 9576 14
4209 9107 13
5782 6615 14
5782 8309 13
5782 7317 10
6514 9463 4
6514 7562 10
4312 6433 11
4312 6126 14
4334 8320 5
4334 6981 16
4334 8676 14
4334 6646 12
4334 8868 16
6128 9448 6
6128 6808 19
6128 6320 15
6128 8727 12
4000 6367 9
4000 8589 9
4000 4458 15
4000 7440 18
6113 7918 14
6113 6737 12
6113 6777 16
1104 9438 16
1104 6754 5
1104 9418 12
1104 4495 11
4332 8246 19
4332 6127 23
4332 4925 6
4332 5140 13
4332 6008 15
4332 5950 22
1705 7751 18
1705 5953 17
1705 3302 7
1705 2651 8
1705 7522 9
1705 4399 6
1705 2882 14
8003 8480 10
8003 9536 10
8003 9870 10
8003 8667 6
8003 8327 13
7760 9347 20
7760 9942 12
2989 5843 6
2989 5204 9
2989 9548 10
2989 6382 6
8989 9867 13
9098 9851 16
9098 9307 17
5913 8014 19
5913 6216 17
5913 7181 8
5913 6117 19
2502 5921 13
2502 6205 11
2502 5723 5
2502 4502 10
8767 8951 12
8767 9263 6
4468 7705 13
4468 6629 7
4468 7194 17
4468 5021 17
1314 1832 15
1314 9053 17
1314 6233 17
1314 4813 12
1314 3735 12
1314 4704 8
7107 7791 14
7107 8977 8
7107 9522 12
9562 9612 12
7923 9767 14
6682 7729 17
6682 9142 11
9615 9715 9
486 6913 19
486 8539 23
486 7646 5
486 5660 13
486 3048 14
486 1141 18
486 6697 10
486 4215 16
1620 5069 15
1620 7885 15
1620 6595 10
1620 8672 20
1620 8524 5
8419 8477 3
9537 9574 11
4485 9311 5
4485 8868 11
4485 6107 13
4485 9523 12
4485 9342 14
5656 6334 14
5656 9411 10
5503 7140 20
5503 8471 17
5503 7335 12
5142 5555 17
5142 8363 14
8395 9406 13
8395 9218 11
7085 8782 13
7085 8040 8
7085 7362 7
7085 8405 14
8966 9319 16
6326 8585 6
6326 8869 7
4422 8527 14
4422 5981 19
4422 6026 12
4422 6245 22
9275 9717 11
9275 9585 13
281 8734 8
281 5600 11
281 4322 8
281 3019 11
281 4310 9
281 2831 18
281 9431 4
281 365 9
3948 5567 18
3948 4444 8
3948 8085 14
3948 6256 11
3948 9140 5
3311 9965 14
3311 7435 5
3311 7613 12
3311 7516 13
5191 6295 16
5191 8750 10
5191 6801 8
5191 7860 13
5191 5650 12
1098 5030 11
1098 6520 3
1098 9216 9
1098 1945 6
1098 4854 13
1098 7921 5
1098 7637 13
3639 6751 14
3639 4371 18
3639 3753 9
3639 7880 14
3639 4636 14
3639 6994 11
9212 9782 18
9212 9777 10
2297 2756 15
2297 9132 10
2297 2339 7
2297 3330 10
2297 6816 15
2107 6637 10
2107 2231 14
2107 8428 12
2107 2930 15
2107 5239 13
2107 3804 17
2107 5190 19
262 8243 18
262 8897 19
262 2226 17
262 7717 19
262 4462 15
262 2034 15
262 273 12
262 1848 19
3970 6141 5
3970 5450 18
3970 6215 19
3970 8214 20
3970 4535 9
3970 9874 10
4252 4844 7
4252 7354 10
4252 5988 9
4252 8111 5
4252 7707 18
4252 9989 8
3822 5617 21
3822 5382 6
3822 9805 16
3822 8067 13
3822 9499 16
3822 4353 17
3822 4477 15
2910 8742 9
2910 7150 10
2910 7501 18
2910 8185 10
3868 8329 15
3868 3957 13
3868 9520 16
3868 4124 21
7296 7322 17
7296 8324 16
7296 9236 13
2274 5353 15
2274 6235 21
2274 4949 8
2274 2980 14
2274 4351 17
2274 7308 10
2274 4484 5
2274 8591 15
7230 8298 14
7230 7896 14
7230 7997 24
3882 8183 11
3882 9711 14
3882 8880 9
3882 5124 9
3882 5185 11
3882 7938 16
4758 6011 17
4758 9006 19
4758 7231 18
4758 7557 4
4758 9351 13
4190 5306 17
4190 8379 19
977 6325 6
977 5081 14
977 8745 6
977 1615 12
977 8368 23
977 4799 10
7801 9878 15
6723 9485 19
6723 7498 7
6723 9245 15
6723 7731 15
6723 6765 16
5108 7628 13
5108 9569 14
5108 9415 11
4207 7906 5
4207 7225 8
4207 5523 4
4207 8281 14
4207 8798 18
4207 7072 16
4207 6336 14
4123 7567 17
4123 6466 3
4123 4939 11
1378 7408 12
1378 2692 12
1378 6031 10
1378 8995 10
1378 3710 7
8532 8830 9
6746 8156 12
6746 9154 13
6746 7336 17
8986 9972 10
2527 2821 8
2527 8535 9
2527 4806 14
2527 3769 8
2527 9170 11
2527 6186 16
2527 5835 15
9510 9717 16
9510 9585 18
965 6844 19
965 9374 16
965 1210 9
965 1329 9
965 2805 15
965 2155 14
965 7755 21
843 9526 9
843 1711 18
843 4928 12
843 6643 3
843 7951 15
6679 7710 11
6679 9833 19
4788 8807 8
4788 8307 6
4788 5650 19
4788 8564 25
4788 5035 9
4788 8230 11
7949 8304 17
7949 9055 15
7935 9662 13
7935 7976 13
7851 8105 16
176 3410 6
176 5746 9
176 9160 3
176 3155 7
176 1709 10
176 9407 17
176 6750 6
176 253 10
2293 7811 16
2293 3032 22
2293 7396 10
2293 3174 17
2293 8056 17
2293 8219 9
2293 6308 16
1262 8867 7
1262 2996 13
1262 4459 5
1262 9975 14
1262 5932 15
1262 5172 13
1262 4369 14
8073 9401 10
8073 9519 16
4500 7719 16
4500 7046 18
4500 8258 15
5803 6492 13
5803 8863 9
4551 5198 11
4551 7014 6
4551 6500 17
4551 5075 15
4551 6076 12
8766 9475 19
7170 9799 17
7170 7891 19
2982 4262 14
2982 9138 5
2982 9427 17
2982 5871 23
2982 7343 14
2982 4958 17
8763 9646 4
3630 4701 19
3630 9358 18
3630 7404 11
754 3780 11
754 6684 3
754 7199 17
754 7787 13
754 9963 12
754 4864 16
754 2391 17
4720 7098 7
4720 5689 3
4720 4734 11
765 3871 17
765 5485 11
765 819 7
765 1221 16
765 6654 8
7813 9311 17
7813 9342 7
1101 5595 17
1101 6864 22
1101 5410 10
1101 1573 9
1101 8939 10
1101 7836 15
1101 4397 7
7114 8635 15
4504 8435 12
4504 8847 19
4504 5001 16
4504 6004 20
4504 6620 14
4504 7176 16
3677 6157 9
3677 9627 9
3677 3894 7
3677 7411 16
3677 7591 13
3677 8145 15
1970 5106 17
1970 9279 16
1970 5772 17
1970 5417 14
1970 1975 8
1970 7851 19
1970 4095 9
1970 7706 13
5962 9697 23
5962 9959 17
5962 6982 21
5962 8882 7
5962 8345 14
3408 3737 20
3408 6257 19
3408 8467 20
3408 7282 17
7831 8593 24
5461 7495 17
5461 7573 14
5461 8446 16
6431 6587 9
6431 9671 18
3512 9466 11
3512 6838 16
3512 5246 14
3512 7729 11
666 6063 10
666 8853 16
666 9384 13
666 2697 20
666 5847 18
666 1273 15
1840 5569 17
1840 9285 18
1840 6214 3
1840 1924 9
1840 4693 14
1840 6270 20
1840 4030 6
1840 2620 15
7075 9194 12
7075 8904 20
3226 8182 11
3226 8355 16
3226 3657 9
3226 9135 15
3226 7452 14
3226 5298 6
3226 5693 15
926 1094 17
926 9189 14
926 5984 18
926 5005 18
926 6148 11
926 9144 12
926 6131 16
5889 9815 7
5889 6752 11
5889 7670 16
5822 5947 7
5822 6400 10
5822 6024 4
3678 6199 9
3678 3980 12
3678 6262 12
3678 8575 11
3678 8403 6
3678 9540 12
3678 4177 16
4099 6936 16
4099 6617 13
4099 9508 13
4099 6724 8
4099 4497 15
4099 8864 14
3519 8637 9
3519 6290 10
3519 3585 13
3997 5447 5
3997 7899 9
3997 8990 15
3997 5714 16
3997 4874 13
7909 9512 16
7909 9793 14
7909 8120 11
7909 8831 15
3750 9261 17
3750 7206 13
3750 3864 19
3750 6275 22
4031 5087 6
4031 5230 7
4031 8341 5
4031 9749 12
7275 8809 11
7275 9904 18
7275 8694 21
7275 7823 12
1525 5034 6
1525 3620 9
1525 4174 13
1525 6288 15
1525 8933 11
1525 2539 14
1525 5828 14
1525 2790 12
2912 6692 15
2912 5399 14
2912 9943 22
2912 4389 16
2912 2953 18
4719 5956 19
4719 7700 16
4719 9884 13
3708 5328 17
3708 4337 12
3708 5754 3
3708 7024 7
3708 9090 10
3708 6721 12
3708 7546 18
5216 5696 13
5216 6269 6
5216 5252 14
5216 8553 13
3447 8511 9
3447 5752 13
3447 9092 15
3447 5156 15
3447 5290 12
3447 9898 17
3447 6108 7
7163 9156 19
7163 9591 16
7163 8305 15
7163 8729 22
4156 6071 10
4156 9310 15
4156 4934 17
7691 8775 6
7691 7918 6
222 8743 19
222 8605 17
222 8671 4
222 3696 10
222 5131 6
222 4886 21
222 4631 13
222 4908 17
334 7217 13
334 6151 17
334 3197 13
334 5479 18
334 7458 18
334 8119 18
334 8278 3
334 1002 11
6831 8842 12
113 4393 13
113 986 14
113 8580 15
113 607 19
113 5249 14
113 3198 20
113 6251 9
113 1965 15
6178 6896 18
6178 7722 14
6178 7259 7
8050 8267 6
8050 8824 12
8050 8482 11
3978 4119 12
3978 9084 14
3978 5888 9
3978 9141 16
3978 8721 19
215 2491 19
215 5697 17
215 1231 17
215 6642 12
