100 500
3889 7279 272
956 9688 351
6721 1973 291
5419 331 686
7393 8332 451
5708 771 360
706 9594 900
9015 776 595
8677 2292 363
3250 6282 262
9432 7066 213
6618 611 449
2594 3450 323
2147 2430 322
2576 2131 400
9181 2818 451
5762 6489 543
2506 2484 346
8463 4277 504
2815 2208 680
8962 4875 284
9331 6020 368
4470 8346 517
6796 9499 901
6990 6398 161
5781 6423 582
3465 8752 366
3386 2411 466
2202 5534 729
4841 1130 347
7665 374 754
300 3428 170
6864 9159 484
2264 1679 746
3436 5079 549
239 8750 552
6306 9570 417
4770 776 484
4268 7918 496
6628 7610 529
4317 2409 608
385 4134 417
1161 3772 582
6545 9715 353
5658 7738 220
7198 3323 477
8112 7498 229
3103 1328 458
6657 1719 277
3007 6446 794
3150 3246 625
5196 9457 170
9168 6319 73
6585 3436 658
589 3213 10
1047 1258 400
5623 1432 582
5392 3136 269
1556 8289 574
2852 7214 681
6027 6402 218
6890 4140 400
3900 6345 438
5468 558 251
8065 4828 276
7004 1215 470
4426 8552 430
672 3595 383
1223 7258 221
3383 1813 750
471 4430 124
9423 2446 393
2215 1168 498
1935 3771 552
9457 4787 329
7338 1837 204
1189 4228 81
2329 1441 537
573 7797 559
1999 4990 257
8977 5355 395
6206 9756 519
260 6878 692
3351 1483 360
488 6734 433
9648 7312 99
7517 9072 350
9758 6084 327
240 1693 529
6207 6049 769
2832 3545 678
7886 373 548
4125 215 226
1815 1051 663
4365 166 418
6041 9694 395
1874 2247 202
9450 2134 664
5478 9153 322
3617 5966 386
2240 9618 194
3278 6109 674
5042 9389 644
2193 1634 738
1082 4752 581
7683 267 502
8298 1922 257
6992 8775 20
8489 5159 866
9826 9206 302
5326 5868 339
8901 3552 1005
4467 4703 469
5686 9945 158
3857 5655 405
5912 6097 120
5273 5542 851
8558 6667 88
4931 751 187
8301 2366 379
5503 5985 637
8985 153 663
4259 5977 620
8929 9100 179
7489 8755 383
8307 2815 359
975 3560 659
2719 5443 68
8263 8405 253
5388 8472 894
4060 7652 613
4569 5686 291
9547 3127 394
2353 830 180
230 7007 584
9548 2086 689
9344 8533 615
2239 3603 418
863 7520 1029
2703 8352 187
2628 7362 858
7519 3603 739
922 238 184
5398 9186 267
4995 7139 222
7658 5407 470
1143 8580 321
1093 690 567
8059 9799 570
1521 4642 78
6806 1069 418
6728 6150 410
5955 5319 374
6105 6818 69
2840 5160 131
1522 1820 557
2523 9041 310
5423 3445 539
9279 822 385
8983 626 604
4313 2994 325
6033 5456 408
1574 7127 161
6147 5985 459
3278 4020 582
6979 6436 748
1441 3707 404
8938 7396 609
5379 1395 519
4214 4571 792
6555 2088 241
6391 9078 361
1129 8166 74
8876 6760 489
5340 7859 894
7386 9653 756
853 3420 278
5110 8779 136
6899 7609 658
1117 6529 719
1629 8096 458
2965 3070 373
8156 8255 348
467 3535 627
9650 1033 466
8106 6205 337
3122 849 321
1636 603 215
9015 512 345
7364 4356 706
4723 1102 584
361 1929 607
874 5471 315
7060 7773 60
3080 8177 508
4302 1061 692
2626 3619 577
4132 782 578
1874 951 458
4317 7876 395
8336 8775 422
4082 7810 889
5976 2070 290
4766 1343 259
8934 8482 654
5699 3657 242
9584 6061 610
1938 6811 427
7884 8999 467
4584 7317 169
3528 5239 608
8378 6154 337
5210 8862 267
3288 3437 268
6165 3957 507
1313 4502 716
2732 1747 849
8664 5060 459
3817 9782 427
6404 2751 554
8264 8455 748
2761 4201 792
4516 4699 440
1012 8753 770
50 5596 566
6070 9931 564
7187 4448 106
2437 8750 244
3311 5726 503
2187 9476 274
9683 3500 713
330 8768 789
5248 5347 522
3828 5417 467
5129 6584 419
8169 3394 235
5040 7282 669
7595 5908 407
8333 8607 400
4661 8384 444
555 731 217
4667 4095 604
1532 7104 332
2845 4843 636
2830 5032 477
671 2514 219
4884 7354 476
1282 6484 325
2701 1462 728
1902 7830 626
8047 6423 291
7576 3087 119
3705 1523 485
8995 2038 497
6482 9 266
6774 7038 694
740 1441 525
7485 8624 522
8546 330 140
9819 7728 305
1714 491 641
6594 2950 347
4197 4228 566
9435 6898 293
5691 1337 220
1080 90 665
7760 5009 335
3177 7817 740
6532 8524 620
9855 3015 618
4885 6630 91
6405 5626 257
8071 242 341
602 2969 451
6924 422 570
698 8638 761
7265 7292 575
1588 1462 275
1521 7375 376
8360 3564 425
5064 5792 229
3654 2824 417
7153 3183 969
641 3686 834
8059 6849 166
3053 2945 115
3479 5810 858
4923 1550 270
6052 5525 579
872 2976 147
5947 1570 540
7966 3212 507
5214 5906 630
4674 6735 152
3282 9386 320
6651 8346 343
1531 305 522
7523 8684 341
3488 4516 318
8722 7900 416
1365 1775 468
845 4844 671
3937 5768 284
2747 9989 431
1293 3619 227
9317 3593 283
1541 7283 261
6805 6755 666
9542 7832 190
9843 2824 177
3570 6494 611
7522 1453 622
3152 5045 327
138 2992 336
9562 8860 137
892 7279 573
6988 1737 351
8476 925 234
3857 7575 594
7267 5151 213
7546 2936 242
5096 5439 829
6572 8253 391
2194 6114 477
2437 8389 642
5290 6008 541
1236 2812 523
7461 4388 228
7858 3951 613
7380 3772 176
9164 4625 297
7403 2504 314
6362 5879 764
9781 6572 240
9806 3400 379
8075 7352 300
6337 3171 374
2791 2909 465
1424 1338 601
5375 3862 170
6079 665 731
6222 7315 376
3477 35 741
8055 7687 530
3987 5436 234
7811 9503 217
6413 5215 777
2007 9127 366
7446 1788 727
5699 7253 46
5189 3774 79
957 7878 523
6945 101 210
