100 500
1392 4895 494
2085 7308 754
4185 224 703
943 1192 456
1195 6533 445
4709 9494 421
9603 2893 709
9270 8207 507
6901 3840 550
3197 9786 598
3926 2465 518
5968 5886 286
6845 3752 445
2938 5230 668
3623 477 605
222 1368 731
1724 2307 325
8676 5909 50
8883 9619 616
7102 79 552
6153 8163 590
9573 2108 668
1057 5195 594
315 4310 696
9035 9864 244
448 9314 221
2329 6416 419
5200 5527 683
169 8138 287
757 144 609
4967 979 386
7864 6691 174
9638 6541 585
2601 8522 670
2512 6055 419
4953 5017 331
4218 4526 486
7125 1627 408
6074 3792 164
5938 1461 287
3657 6386 452
775 2338 410
9155 5976 735
7865 9324 270
4114 4974 333
5820 5434 367
5953 3685 150
2125 5592 401
6578 1078 491
466 9090 490
7133 5419 749
4108 7704 595
6297 7585 241
9331 2371 59
1378 5269 742
3833 1387 651
8008 4608 242
77 7163 597
6936 7943 553
2839 7403 264
2917 5011 459
2837 5223 523
8696 4962 649
7167 5274 503
2393 3985 578
717 9526 393
9404 1177 531
7230 5701 302
8762 6562 370
4425 6492 865
8183 8258 310
4231 2543 647
9218 4309 121
6058 6155 242
2252 8897 379
9910 1521 47
261 2747 453
3096 8957 538
4061 6615 315
584 6454 699
600 7653 211
5981 4 669
8830 9563 236
2058 3944 477
2477 6483 463
437 7013 372
1093 4668 96
9556 6663 499
8977 5615 459
9170 7581 155
864 9080 569
5455 1125 589
1827 4903 241
6435 5889 614
1519 3371 405
2343 8471 645
7376 4676 501
4828 6206 454
4240 6886 59
150 3069 22
9721 6939 650
82 814 516
1608 9639 448
7477 6937 782
1606 6648 419
4519 8822 560
5728 6326 239
6300 7556 335
1229 9087 494
9797 9100 483
2458 8492 609
7572 9834 289
3169 2400 291
2392 3761 105
9286 8894 362
6830 9007 449
5834 3265 794
6173 3794 361
9256 2 603
731 862 500
6650 1602 139
6036 8731 455
7928 2336 654
2639 5510 412
1423 2436 409
4610 233 574
928 2182 654
6419 449 480
4582 8811 395
562 220 458
7706 3745 607
5579 3540 270
7010 8104 722
7334 6266 523
8107 4417 219
3480 4757 359
6020 9516 182
9840 300 669
8205 2479 362
5810 9628 368
1267 421 414
9862 8548 632
8955 2633 186
8997 9890 318
1445 5912 310
110 5503 611
9657 2042 442
5395 3019 357
146 9081 420
5637 8253 363
3498 5469 737
9363 5870 456
4985 9203 538
6171 9542 230
1683 8333 507
5523 2950 443
5106 1737 396
1498 4062 577
4370 6848 56
3952 5815 682
2760 414 427
1318 8769 240
2456 6713 565
1788 2603 920
2146 3777 228
7208 5645 745
9246 6571 886
1515 4231 685
5775 4038 285
126 3810 207
2372 5649 534
6760 3830 166
7386 4611 464
7892 1756 432
7811 8196 380
3924 571 464
4963 1594 33
5692 7419 511
4660 3832 459
6374 6806 158
7609 9935 210
2451 6855 264
6506 319 616
7438 8633 1051
4357 7564 510
8795 3081 426
3213 1908 448
3264 6951 375
6519 7508 457
8708 4330 468
5705 8984 558
1253 668 911
578 3297 338
4439 5238 464
7129 7166 430
2045 4738 109
7101 4496 221
1593 9959 350
1167 9031 385
4945 1877 242
6596 3740 17
1310 6161 584
5648 4574 489
3113 2167 470
2083 8173 414
2849 4140 619
7157 454 384
1160 4087 86
3751 5599 849
9326 880 703
9117 1371 792
5618 6218 381
2219 3563 656
2530 3387 142
2595 7475 479
5264 5543 673
1215 6574 56
8056 6864 79
1149 7521 372
5383 9584 121
2046 4585 834
3724 9203 368
1391 4884 182
9643 5143 65
6835 8969 353
2375 5953 593
340 4346 477
8523 2559 324
4261 7405 493
2298 6856 590
4880 7562 545
