100 500
1709 8389 370
808 526 57
3715 9931 381
1178 6930 305
8674 5277 400
9587 9416 171
3938 3840 325
3873 6234 535
9078 2842 134
5724 4438 718
1693 7786 537
4815 5073 523
5690 2554 255
2286 484 395
7412 2867 453
5786 9121 81
1256 6594 475
9647 1324 924
2877 7178 194
4606 7903 138
2455 545 623
3671 2746 486
4385 3896 102
8980 9815 437
6738 1056 702
605 8432 158
8842 5420 553
9857 884 248
7975 2143 685
1369 1739 211
1362 3507 246
860 8971 727
6454 6859 608
295 9331 275
389 1253 831
3587 2845 209
1799 7258 473
1943 2536 716
1155 7275 462
2352 7893 485
8332 2957 381
2677 3526 621
4730 2535 694
4411 2705 58
1030 2132 286
4444 2393 214
5639 1656 114
1364 8445 514
4867 8011 420
7777 1609 309
9264 7716 608
806 7415 655
4974 2749 419
6304 6129 366
24 8656 452
375 8356 778
7965 9404 807
8235 2695 535
8291 2646 324
1752 9322 365
1130 2548 302
8067 3121 869
556 9431 176
1567 5424 371
3794 5696 400
3385 3058 447
3412 4191 211
6826 8386 156
6940 3130 485
868 6964 264
1786 7595 632
1673 6103 235
6999 6260 165
8799 5291 908
8906 551 418
965 6388 747
3100 9032 441
9509 3656 601
4815 1076 232
5432 8609 230
6772 8817 347
8019 6536 553
9360 4845 487
4923 6300 453
7975 2143 685
9617 6113 530
9738 7642 255
2217 3089 826
3902 7368 218
4732 9160 468
7919 5697 581
5548 7371 910
4729 1409 589
7380 5896 388
2486 9164 64
4505 5610 321
4334 2525 916
2147 3694 773
3722 3422 193
6347 1698 263
1917 2316 242
4163 1655 336
9958 2732 747
1096 212 388
100 5829 460
9372 4372 76
1526 1272 348
8095 2608 588
2681 5475 183
8504 1519 449
992 9362 665
7130 5326 357
1887 5629 264
5372 5609 700
5403 8071 641
3659 7320 281
387 7823 561
5327 345 893
6907 6423 430
6909 7008 413
2252 6281 501
1380 131 371
3905 9475 133
2739 6587 358
1303 7595 744
8106 8647 442
6957 1588 691
325 5196 895
7217 5697 282
7158 8972 803
3769 7169 415
6292 508 346
1344 7971 573
7206 8252 1046
4395 4115 926
5260 2999 592
6749 2992 139
9482 654 549
8819 8573 445
7241 6474 286
6169 1700 240
5121 9478 648
9640 5446 195
1027 3210 287
7496 4537 381
2182 1265 183
1706 4827 440
8125 9403 779
2798 5331 733
7655 3545 473
9447 9267 292
2897 6196 744
2259 2379 584
6850 7430 449
953 444 508
3905 7122 617
8496 9026 551
2952 8136 168
825 331 370
1346 8321 263
4868 9881 671
5938 2927 435
4708 4063 752
2330 3858 521
9395 9985 67
7404 5194 359
5604 301 273
1390 7863 270
9032 4592 268
1645 9985 542
1388 1902 358
3459 6236 293
7281 2764 549
725 8106 417
3095 8423 735
6427 7964 654
8304 2365 307
7243 9364 500
2780 9573 540
3223 2175 475
5910 6979 196
3721 1514 222
3632 5111 128
5729 2664 450
6056 7374 728
2650 3796 562
9277 2461 569
33 6558 743
5225 758 116
4664 8321 280
9181 7443 191
2637 3838 576
6160 9880 634
3202 8940 690
5805 6425 134
7468 1715 516
9756 1189 382
3229 3388 278
2653 8958 268
6053 8709 215
6332 5055 218
2505 1961 528
7516 8890 422
4871 9094 455
6000 9535 716
7415 5182 262
3330 6404 167
9020 9490 83
6284 8574 258
4783 2089 521
5000 2251 625
156 4756 181
3440 3385 512
4497 2445 652
2343 550 286
1154 5027 159
1957 12 193
3341 5825 827
5254 8212 247
4919 1255 449
4100 8686 399
6437 7430 579
5090 1809 432
6921 7726 671
383 8056 261
6167 1735 304
307 6323 279
2844 99 540
9708 7341 487
2545 8403 342
4243 51 375
3431 2552 319
63 6772 611
8377 1670 866
1336 9649 636
2925 5436 33
8335 5714 337
2867 3426 512
7523 6140 637
7504 4258 139
4196 3672 279
2346 4503 555
9995 5190 818
954 6056 198
8883 3499 640
4459 3126 205
3551 4242 398
5678 9966 719
7366 407 289
1636 8703 447
56 4561 630
4139 8392 352
6627 3358 691
8170 502 331
9498 5674 309
4761 46 404
9346 3459 426
4549 5694 608
8649 1856 50
1750 3884 289
5355 2561 916
7010 5258 622
6804 9040 543
5225 522 288
9447 3213 283
5577 5856 593
4127 9717 675
600 754 521
3075 8770 483
1257 8926 455
796 2370 534
8972 143 302
5829 9874 668
2189 830 886
1730 3939 369
4714 3437 372
2852 8076 131
8696 9656 465
3468 3921 516
6531 9267 159
3486 2108 782
5123 7613 448
8177 5723 732
4720 7605 648
845 5977 491
6531 1642 118
4699 1855 483
8137 6880 229
1729 326 426
4062 9811 562
617 5128 363
3249 3469 508
9556 1945 649
9478 3024 663
2218 6009 575
2291 2056 645
4469 7415 821
9670 2647 447
9490 4390 136
252 336 99
6719 3135 458
1978 7770 680
4990 6467 943
4650 3072 239
6793 5064 416
9235 7410 605
192 2484 326
879 6100 597
781 357 288
9124 9351 587
2718 1415 786
1408 7188 669
5182 1078 346
6187 1025 495
1820 6439 472
1361 4891 562
5926 9691 37
2661 7268 185
6158 3663 609
340 9303 368
5079 5928 490
6713 1623 555
8412 3944 405
7723 5546 382
654 6847 825
4897 9724 385
4614 6305 323
6912 6149 117
3735 3099 153
7174 1907 349
5890 4887 442
6798 1816 331
930 5811 312
9085 3440 138
5826 5777 446
2743 905 416
1705 5808 424
2528 6470 465
6104 251 433
8368 6758 474
3450 3265 237
6483 8065 437
5923 9747 582
4214 6010 333
9199 7740 875
7918 5089 374
2627 1068 291
3258 3557 230
6880 2343 702
6997 9058 488
4472 6092 563
9964 2530 410
1900 2492 614
5352 8004 516
9096 3720 373
1115 2546 298
3337 3950 72
6963 9260 629
3697 7529 215
5271 2896 159
5269 9541 402
4338 4248 523
609 7596 476
7805 3841 330
6291 1154 332
2900 7115 247
7246 9216 470
9645 5498 783
8060 4997 495
9855 7156 641
5069 7322 458
6055 8407 367
1272 9370 375
7667 4969 571
6900 9290 636
4218 2169 119
5183 4908 353
6418 2145 670
2504 575 466
2338 5147 334
8082 5238 653
2262 1680 128
806 8260 405
7179 8867 794
3257 3386 714
6023 8327 500
708 8430 390
3086 8332 723
7801 7105 17
3301 4701 219
6396 3871 547
3222 7931 355
8779 5992 447
76 7635 547
2920 2415 227
9134 1002 124
4005 1397 896
2682 4812 477
9657 6213 259
3679 9266 642
9599 6054 738
3945 6659 242
4485 7031 373
4991 8638 517
4137 4645 306
3339 6885 712
4868 2913 209
4816 0 626
8906 1245 698
3987 1826 409
12 3122 34
9180 4017 930
871 1862 485
5181 528 185
4428 8860 716
6146 379 56
1267 6444 617
7039 2104 307
3475 8382 547
742 3964 200
9379 4081 766
7201 4248 421
3346 8370 322
4248 2252 606
9615 4587 459
430 9627 121
7709 5962 136
9996 8580 605
7825 5178 249
5460 2253 278
390 1607 616
8984 8009 33
8051 6023 164
113 7878 456
758 855 257
8195 137 495
1288 5396 491
737 4635 93
3766 1337 129
3239 9733 350
5925 22 476
5712 3634 120
5984 5709 469
2215 3809 46
7239 4027 789
2414 3981 431
5634 1399 82
1991 37 612
3774 2104 705
4268 4532 498
2960 2463 250
1022 4248 302
7859 1759 828
5235 7978 552
3097 8475 126
