100 500
7105 8882 426
1356 7347 137
138 3554 131
8915 4756 498
5401 3027 633
8589 2862 308
8914 2178 588
660 4529 715
364 8437 70
760 1157 447
3372 6852 873
1682 6660 513
5673 344 464
2579 144 234
7692 6676 480
2973 1149 740
1910 4329 212
4848 2048 490
7883 3763 689
3156 9637 45
3142 8098 900
2499 8409 423
6628 9511 259
9290 6992 504
7948 6402 51
8149 1320 372
3254 6183 899
7980 8927 568
2879 6912 499
5423 6924 576
9940 4749 748
8073 1850 632
9078 9274 610
250 3314 716
9389 9758 813
9303 2532 733
7856 1802 773
7293 4484 429
1313 6583 257
7828 9261 243
2985 2329 363
6933 2591 769
4865 1265 423
7870 7744 480
4529 9646 807
4668 4469 47
4395 9094 21
2671 9825 328
8368 2921 688
9491 7757 463
9032 8794 552
6641 6888 460
596 3934 362
7725 8261 610
6869 1905 296
3874 6206 501
4235 7159 466
5149 9100 130
4777 9372 42
6844 9306 1020
9018 7865 513
128 9765 604
6959 9151 236
9590 5327 342
8425 9082 344
3084 7457 242
4228 9726 246
697 1177 767
12 4774 450
9438 3234 875
6680 9665 206
5792 7267 388
3176 942 163
6367 7953 314
314 9563 472
3612 5684 491
7428 92 419
5449 4387 595
5595 5039 214
9714 4020 271
473 9151 654
7829 4702 734
5229 8527 605
2231 1593 251
9653 8021 410
4827 6333 354
7686 620 678
3600 7215 355
7914 6319 573
5168 4580 430
5883 5132 485
264 9663 932
1576 5713 140
4051 7172 107
7104 117 452
1192 3930 583
5620 5374 757
4984 849 188
253 7215 433
2443 9906 327
5236 3622 568
2592 9275 851
594 2544 573
6490 4860 379
8864 8010 103
9440 1099 218
9495 9704 374
762 1071 163
1769 1165 370
8243 8874 580
1283 5788 352
2804 3255 417
1162 7788 187
4105 7767 453
5003 2900 189
7673 6591 420
2874 265 967
2218 9821 335
9162 8708 661
4681 4378 630
3071 4122 670
1829 2566 753
178 2591 394
3637 1948 429
109 8233 207
822 7744 452
373 9978 500
999 7887 520
4118 5104 541
5654 5473 433
4356 3327 364
2064 3583 154
9945 4283 264
3404 5459 405
9343 8085 500
9837 2414 835
2207 1666 300
1332 8738 452
609 1322 468
686 718 294
9555 7860 309
8462 6280 310
7838 9462 179
4167 8308 549
918 9821 558
3781 1627 307
9500 5845 308
5210 5797 809
6480 8614 639
1256 2176 459
3051 7445 332
4590 1611 503
5463 2275 560
349 6073 634
3597 1035 244
3143 9504 588
8895 7958 245
5784 3085 299
7420 9951 149
1393 4690 334
6124 5174 674
2669 1976 525
7371 7879 242
7774 204 643
2845 5382 276
2380 5897 405
9180 3322 881
7508 4643 831
5597 7857 145
7068 9194 442
5244 212 729
8698 491 416
8170 4482 254
3576 1942 219
785 1321 167
2984 3261 704
2847 5654 223
5238 218 557
9885 9364 180
6774 2731 704
1098 9154 374
4980 278 252
2477 2488 746
1274 4426 216
6697 4694 845
3621 1941 387
4906 8671 355
2432 9428 364
9506 2360 358
7722 291 561
3681 7059 476
9905 2880 342
9065 5143 676
3098 8950 856
