100 500
855 916 650
8759 7369 382
7201 1681 753
6541 5649 583
7289 4110 236
3626 3650 679
5177 2713 283
1395 4482 510
364 4156 331
4903 3407 620
7485 737 582
1057 2371 448
2741 7069 497
8172 883 514
7135 5302 769
427 7990 545
2571 9186 298
5359 9772 674
7219 8252 299
5421 4509 338
2362 5400 483
4511 3891 178
8113 5906 19
8373 4829 406
63 9629 815
4588 3900 126
366 5645 617
2623 9459 273
9066 796 697
342 6201 485
2450 7121 455
543 1373 684
2659 2254 420
1145 9879 388
506 2919 266
740 9220 353
8319 5251 240
3111 2784 630
1158 1485 157
7613 7573 291
7466 8553 99
1473 7832 35
4198 4097 881
7292 9616 934
1245 3986 424
5818 47 809
7460 6361 751
1421 119 314
4968 2566 346
6350 5474 582
1837 7090 590
4695 6508 368
2342 4158 646
9292 9852 541
1995 3257 414
7425 9461 737
1810 8898 155
3646 2360 287
9347 7290 337
1977 6944 380
7628 4147 688
6992 5088 563
6860 8413 370
5208 1828 501
7331 1558 381
7303 9169 363
8649 8350 84
5677 7343 497
8860 1322 738
3547 856 435
931 972 126
6669 9094 157
6222 6667 378
7806 1922 734
3957 9783 602
8866 1586 513
282 5858 267
6674 7143 828
623 1882 253
5323 7955 388
9793 8978 312
3476 4794 417
7328 5505 451
2137 2541 473
6827 5684 717
3397 4111 420
3008 6418 183
3205 5582 314
3086 1011 420
7504 3395 618
7147 6371 669
4981 7429 882
8581 8008 373
924 9205 777
6242 6248 424
7160 6035 313
5226 636 660
829 8907 228
6141 9318 457
1448 9321 487
1354 1197 396
3432 714 521
3967 2989 906
6297 7053 507
352 3801 206
449 7499 303
172 1782 397
1281 8754 412
9790 2205 637
7959 6033 388
8453 1471 43
8420 32 696
8459 5602 767
8939 952 636
4920 6739 439
6625 2627 324
7936 6409 264
3341 1903 676
9398 9638 706
5309 9751 105
9792 2110 115
3602 6316 596
3892 4883 411
5070 3683 438
7089 9381 897
6068 1894 599
7204 840 411
1926 5663 334
6442 7217 245
2968 7715 389
3956 9593 674
342 8244 731
6003 35 396
148 1753 477
6026 1809 303
7856 5818 716
3919 1459 342
2134 7811 307
6342 3557 212
7846 9783 547
9290 266 240
8030 6495 298
1107 6308 262
8510 7549 436
3526 1478 400
5264 3834 880
7424 1958 686
2079 3427 386
1994 8579 611
1532 4372 198
388 9389 459
190 4307 455
848 2324 252
