100 500
87 1299 599
3095 3831 11
1515 7774 206
5337 9112 769
3069 824 440
335 3148 438
1428 5575 325
6132 2568 320
652 5914 299
5864 5880 620
4782 114 105
8364 4664 166
6581 9887 217
5090 6200 558
488 7111 347
6629 6927 547
8411 6077 676
758 6278 538
3851 2447 684
5390 6921 640
3272 2077 551
6421 4700 214
7652 2553 785
3620 8305 112
4820 9485 207
4185 9602 635
5951 8901 845
4267 2533 595
5140 5709 225
5085 1980 256
2821 8066 507
8907 7584 383
4143 9666 590
3862 4347 933
2113 5605 735
7620 1737 353
7682 4041 640
2790 1687 336
2946 6410 718
6344 7766 64
5895 6881 445
3721 1847 395
5782 4340 278
732 7274 730
49 2169 445
9255 2870 297
6587 8162 561
6806 731 79
4180 669 419
1430 6294 445
6274 9050 460
8031 308 852
3091 821 906
1995 2389 535
3584 8339 653
156 5831 703
1572 229 367
4030 7354 626
4569 4762 656
981 4618 333
3283 236 246
3841 9871 312
4750 647 688
6954 8931 737
1316 8384 332
1577 3942 592
3786 9608 151
4251 6877 440
6782 2598 382
5618 366 333
7290 5774 549
2549 8862 436
6003 6580 428
2569 6924 590
7694 3550 273
1543 978 839
138 5384 680
7201 4888 447
6031 4155 470
171 3700 546
8891 1748 825
3994 2677 59
1357 4597 558
5906 4491 545
7196 1524 761
1209 838 393
3651 3758 719
9700 6006 837
338 8621 562
2931 8033 259
2171 826 321
5363 2309 453
2562 2564 308
3550 8593 724
3071 3721 372
8645 8314 540
5470 2640 439
7343 3179 562
7237 9601 128
4022 785 608
7477 5231 699
1623 7480 738
5341 7676 223
9839 2032 564
6297 9122 265
6417 4821 503
9948 1780 582
3482 2510 751
696 7032 302
7455 119 638
7106 2453 734
4785 2576 592
5093 2128 203
2107 8682 227
8081 6129 273
5820 5558 295
7712 3795 193
3039 3053 692
7823 2878 453
1437 473 677
2000 7854 68
5294 8300 277
5986 8776 181
810 6682 465
2161 4617 292
3153 9267 270
7070 7938 584
8195 8515 197
6418 6654 261
3550 4499 155
9135 5722 149
58 6847 461
9517 9449 517
6252 7341 368
8679 7690 332
7814 679 267
5544 9460 455
5331 1531 717
4588 2493 295
4565 6749 430
7110 4071 105
2368 533 579
2009 6915 592
9048 8428 592
3569 8950 347
2927 2704 368
4672 9337 314
5903 4190 542
8786 2156 562
7883 7465 220
9846 2049 772
4496 1742 203
7861 9827 438
9625 2449 697
2320 4191 359
9199 5783 407
8262 7919 462
6316 6623 486
4835 1716 600
1403 4756 690
667 683 606
7461 1691 247
20 3364 801
2233 5159 519
1872 6468 233
8976 8070 499
8517 3473 173
9813 2730 87
9652 9438 641
5180 8325 306
9981 4379 201
460 8243 483
8650 6776 548
1219 3485 556
4844 2622 476
8242 1863 266
3305 2055 756
3555 9678 337
1771 2140 623
4837 3644 842
8609 3813 209
1714 3478 353
3638 7879 652
6209 9643 770
7318 1389 421
7968 7299 106
2120 4780 602
1895 770 222
1556 3114 562
608 2752 544
2088 8850 133
968 5394 476
7257 875 412
1424 9028 321
3015 6261 94
9024 1624 417
6426 7091 490
5103 6417 569
4970 7664 460
6060 2288 169
9053 380 679
5940 7525 636
5160 7835 570
8295 3068 624
7301 8903 426
2172 9389 472
4105 3140 434
1135 1362 682
4015 2559 607
6743 7031 981
5172 5767 920
5007 1599 388
9210 110 100
4368 4181 367
4126 428 396
2821 3179 188
7160 5113 278
7056 8672 737
2948 1704 55
1740 6601 287
6959 3912 422
5991 1065 616
3405 3478 668
8779 7420 501
6038 5522 919
4451 1210 407
7642 9459 493
9161 6852 423
5921 3529 505
7385 48 408
309 207 691
9579 7469 197
5320 6636 519
6141 4621 782
8340 4233 534
7574 5299 295
4498 9917 252
2716 7903 192
3396 1496 48
5323 9434 581
3370 6127 530
6996 1012 597
1938 2510 333
4217 7859 486
6039 1602 829
4259 2701 679
8161 191 410
170 9834 698
3179 2664 246
4455 1519 544
6897 8381 676
3170 7747 375
8299 2239 376
5650 1695 733
87 7326 320
7481 3457 200
3453 829 131
822 5391 788
3339 5039 327
9602 5731 607
2993 214 367
8432 1155 619
405 8602 314
989 3584 160
7618 1796 491
1455 868 219
177 977 406
8615 4828 455
3216 4266 464
6523 9655 486
1592 356 763
3113 1397 259
1186 3935 329
3140 4525 300
5326 9094 704
6608 4671 640
9308 5040 664
5826 6065 551
9995 3167 564
6001 7613 680
1315 3808 269
4833 7845 272
4786 3449 544
2673 4354 556
4067 5549 165
4010 2011 255
5905 3475 281
3408 7091 182
3762 2900 449
7969 9088 479
1994 4577 564
111 1303 211
5970 2290 306
7368 5965 605
5457 9722 292
9930 3125 895
3530 4764 194
7322 8316 88
8213 9995 588
9023 2280 526
1896 9385 824
643 7802 788
2860 4051 561
1245 6622 852
6951 9214 190
2062 5297 296
144 2173 256
6600 6114 165
4463 321 756
8431 6273 324
43 8361 586
5750 3573 86
3125 3072 411
8242 1338 295
9419 3617 435
9970 1316 312
3002 613 339
9118 5862 515
1016 6715 606
8836 4319 491
2282 898 428
9617 2426 365
9423 2569 291
4892 239 332
2890 3323 448
2864 9285 533
1684 8614 764
9211 1162 420
8038 3805 851
2500 7457 801
7422 8823 252
8773 6776 199
5788 4243 494
2638 6805 176
7311 7826 230
7476 9593 467
8724 3445 211
8371 4499 765
6015 9615 549
4738 5257 227
2938 7602 488
895 974 74
2568 6458 526
2136 606 530
263 989 119
8064 4037 982
6164 3189 291
813 1952 574
3785 9803 587
5109 1096 106
7629 8938 321
689 6353 359
2383 5412 502
7204 4750 510
5027 1943 339
8 4317 761
5897 7255 448
1643 8466 471
3713 132 145
9072 328 872
7473 3488 243
4365 3637 629
3030 5178 313
5589 6815 315
4981 699 684
4263 2610 210
9637 4952 340
5315 8372 184
6716 8871 299
3123 1743 351
814 9483 77
2412 3064 625
6738 4055 175
7882 6803 183
4187 3306 534
7131 1660 501
6795 1496 338
5297 9825 248
3026 7239 154
2992 8007 509
4290 7255 134
6969 279 546
8559 8636 283
8651 5275 185
7507 8126 777
3370 4674 691
7609 5782 397
7738 699 581
9837 1972 164
7502 377 411
5278 985 317
8389 8425 362
2481 39 334
8250 1859 230
7278 7594 437
6218 7920 452
4849 3187 321
8199 3408 677
8175 3202 960
5035 5683 494
1329 8405 296
6709 5290 339
539 799 655
5990 6729 590
2771 9844 834
7106 8049 574
830 5495 671
6475 9663 379
1886 1077 101
1523 9164 203
8672 7741 491
7084 3521 408
7281 1635 680
3282 5456 674
4838 8317 475
7491 6167 251
3075 4200 496
1457 3614 124
4999 3799 468
343 7770 100
3644 3801 751
2172 826 211
5649 8647 355
489 7535 55
6076 2012 268
3052 4748 65
6106 6488 387
4622 3387 260
8124 4256 154
5195 9314 636
8925 2687 22
5481 2000 451
6887 3290 677
1967 1887 785
7090 8662 643
6009 7086 376
8816 8181 775
7912 4465 412
3180 8401 512
8352 9257 47
6766 7756 517
357 9224 494
4245 1331 355
2611 8721 686
5587 4158 363
8035 4513 644
6845 9868 294
2865 3733 443
3158 4832 205
1972 6600 273
9847 4333 659
3686 8663 209
2515 1598 698
9480 2047 211
6352 4184 97
7656 9470 550
1941 8014 708
8694 2538 183
9345 7657 511
1259 4933 455
1815 5646 267
5798 8661 306
5514 8663 440
8746 5024 146
9848 7070 747
1625 9695 43
1403 5311 606
4710 270 329
3262 542 539
8670 9614 632
4726 6326 668
9084 6667 551
692 4130 532
9205 38 584
1787 6816 78
1323 3602 367
2462 7121 413
8615 4328 619
2136 3713 763
9353 1984 204
783 978 161
8031 8539 638
2641 9093 178
5161 5903 942
9635 3831 342
1869 4362 280
158 953 673
7381 850 582
1435 2939 549
7240 3222 391
6107 4915 470
3177 4922 416
8388 8144 254
9250 525 331
1858 4955 66
8861 8993 450
5933 6893 300
3884 4927 145
2338 9046 333
830 1974 147
8160 9320 17
3672 7241 6
3672 7811 14
3672 8955 20
3672 6220 9
3672 7185 15
3672 8905 16
8260 9161 13
8260 9095 13
2251 8958 7
2251 6439 12
2251 8367 13
2251 5225 17
2251 8506 16
2251 7823 12
2251 7984 11
8135 8144 7
8135 8935 6
1164 3245 18
1164 5296 11
1164 8680 11
1164 4389 6
1164 7422 7
1164 2314 4
1164 4793 13
1647 4044 19
1647 8883 24
1647 3372 19
1647 3731 15
6835 8776 22
7060 7653 13
7060 8255 13
8168 9276 10
2191 4162 13
2191 6517 14
2191 7563 9
2191 7332 11
2191 8239 7
2191 4457 14
1763 5782 9
1763 9370 15
1763 6962 15
1999 5700 13
1999 3046 20
1999 8776 11
1999 3736 19
1999 6835 14
1999 6189 6
1999 3292 13
8472 9687 5
2077 7679 15
2077 6624 17
2077 9432 17
2077 9207 17
5450 6292 15
5450 8162 13
1630 8002 8
1630 4018 12
1630 6297 5
1630 2684 18
1630 1697 21
1630 8509 11
1630 1811 12
5601 6902 9
5601 6439 10
5601 5676 14
6940 8724 16
6940 9945 17
5036 9135 10
5036 8609 17
5036 6082 11
5036 7735 18
5036 8136 13
2613 7254 13
2613 9689 16
2613 6228 14
2613 6373 18
2613 3859 9
2613 9714 14
2613 3667 18
192 7362 7
192 372 6
192 2624 4
192 7455 7
192 1653 5
192 7839 7
192 7306 3
192 2003 8
4642 5590 19
4642 5316 5
8743 9304 16
7193 8075 15
1507 5465 11
1507 5370 15
1507 7938 18
1507 2002 13
1507 2925 13
1683 6111 16
1683 2805 22
1683 8197 13
1683 8562 16
1683 4547 17
1683 6779 13
1683 7989 16
1945 9925 10
1945 7603 13
1945 8859 14
1945 8209 7
1945 5659 5
3052 6968 14
3052 6218 10
3052 6671 16
3052 5889 11
3052 5097 18
5367 7708 16
5367 6138 18
5367 5671 10
5367 6254 11
5367 5878 8
5367 9720 16
4012 4388 19
4012 7472 8
4012 8812 15
4012 9426 8
5909 5917 15
5909 7939 14
9619 9624 15
5245 5701 22
5245 7843 11
2505 8019 8
2505 9737 13
2505 6675 11
2505 9815 16
2505 6495 13
2505 4643 11
2505 4101 12
4535 7238 10
4535 7621 13
2448 9614 17
2448 7576 13
2448 6596 14
2448 8792 7
2448 3823 16
2448 4509 12
2448 5952 18
5467 9423 13
5467 9873 9
5467 7673 13
5467 6514 15
1504 2774 19
1504 5365 22
1504 3684 16
1504 4324 16
1504 8876 13
1504 3597 14
1504 5695 3
1504 1740 12
4217 4998 18
4217 9654 18
4217 7047 14
220 3051 18
220 677 16
220 6023 4
220 7196 13
220 7072 8
220 3458 14
220 1887 7
220 2328 12
2234 7579 11
2234 8234 17
2234 4903 19
2234 9316 18
2234 8014 12
2234 5438 21
3708 4276 21
3708 4551 5
3708 4739 15
3708 5090 19
3708 6071 23
3708 7968 3
3708 8894 13
4645 7104 8
4645 9542 13
4645 9147 14
4645 9832 15
4645 5195 16
4645 7954 20
2620 9643 12
2620 7229 14
2620 4560 8
2620 8355 11
2620 3468 6
2620 5772 14
2620 8564 17
2620 4610 15
5062 7941 6
5062 9724 13
5062 8768 11
5062 8421 13
5062 8178 8
3228 9113 6
3228 8005 20
3228 7693 21
3228 5205 9
7602 8217 9
7602 7863 14
7602 8846 16
7602 9918 8
3309 6725 19
3309 5096 12
3309 6532 15
3309 5218 19
3309 8030 22
8453 9520 19
3996 7744 15
3996 5645 24
3996 6006 7
3996 6151 15
5888 8720 13
5888 6604 12
5888 9502 17
5888 7859 11
5888 7855 9
9739 9871 12
1439 5216 17
1439 3600 14
1439 9225 17
1439 9365 17
1439 3681 7
1439 3536 10
1439 8291 16
1439 5408 15
1928 9593 15
1928 2880 15
1928 3322 15
1928 8725 11
1928 5182 4
1928 6461 12
2719 4071 15
