100 500
998 8585 676
6285 491 655
409 1916 340
8057 7345 733
9819 8536 447
8962 3249 891
3124 4106 395
9388 9463 236
4213 6465 772
8949 8124 890
4049 4032 262
6940 4365 128
1286 960 328
8905 8513 296
4407 7542 133
6845 5406 665
2479 3130 338
2249 2888 826
5047 307 286
233 4866 453
5195 9195 125
4467 8319 428
9653 207 557
4134 3866 722
6672 9436 532
1990 7073 225
3468 5283 453
7790 4754 689
6243 6696 33
9620 7002 571
590 6465 521
2408 3069 824
5947 4658 590
2309 994 384
1317 8895 534
2213 2864 442
4442 3032 160
1183 4096 473
3240 1670 623
4314 9912 490
1106 2657 495
3338 4574 773
7940 1128 688
5681 535 445
4176 5301 294
7537 4766 390
1766 9946 303
4187 7713 181
956 2849 448
5060 2273 523
1744 3625 245
5137 2538 141
6657 2672 412
2986 9897 480
694 7301 309
6162 1800 183
9958 9500 694
2727 7898 613
6980 8408 489
4785 1157 185
61 2322 432
2275 1827 785
8620 2815 538
5892 9576 533
2016 7304 607
8201 112 299
929 9690 444
2650 3939 268
8715 5637 319
3836 9409 614
2938 9998 509
7562 9248 683
5850 6641 196
3498 2831 92
1401 8283 586
340 1462 408
6957 8967 211
9641 5578 455
8134 1885 309
1506 150 379
9190 6060 664
262 6471 318
5750 2913 899
410 817 331
4902 599 84
6579 4192 448
597 493 88
3440 2800 557
7134 6938 748
1983 4887 203
1573 8675 89
6349 8530 271
7642 5990 674
4108 2129 312
4227 1967 441
2279 3417 599
8027 2542 111
6241 129 450
1807 3003 764
947 3061 504
3602 3878 647
7253 552 143
4371 693 492
9704 7857 479
3983 1687 266
2744 5556 96
362 9093 724
4086 4356 320
1435 4547 580
6485 5662 136
6514 8765 594
5432 4541 130
7659 8025 92
1022 5818 102
1028 8321 833
8879 983 123
2199 6132 474
7887 2922 778
3177 7591 393
779 7160 111
9278 3523 428
9068 9640 338
8968 3154 610
3996 403 650
4053 6834 291
6066 567 551
5599 7850 339
1460 9610 908
5875 8835 294
5428 3255 397
7156 4307 391
4238 5708 557
6791 2125 238
8630 9968 476
9716 9410 902
3480 5346 421
9285 2548 232
1338 8254 762
2054 5335 544
8657 6108 160
8521 1075 411
3027 4120 276
8925 840 422
82 1152 796
9675 5510 478
4408 6831 743
6169 8646 67
8891 2960 839
7124 7522 727
9280 3192 526
3284 2760 851
8539 2569 202
1660 9877 775
823 66 220
1564 9481 472
2526 85 215
6908 1906 99
557 5834 809
