100 500
381 2957 322
2580 3697 150
6748 2582 387
568 3601 611
7143 2700 699
70 2017 414
1502 5967 395
6825 1519 503
8007 9995 515
1164 8073 510
7828 8766 313
3584 8994 232
2331 9177 531
6640 5509 335
255 9311 350
3920 636 445
2268 2853 361
686 5369 822
5435 1254 769
8970 8930 536
3954 5392 691
7299 1808 453
1360 476 314
3327 5719 159
471 4491 505
3793 4652 596
3257 3729 352
3646 1940 235
2906 286 404
7450 3162 358
5949 7722 351
150 8218 215
575 836 451
3587 2362 677
2090 8909 251
7644 2396 166
654 4943 566
4204 2014 521
5420 7531 434
7733 2243 797
8375 7878 676
6895 7984 467
1607 542 266
9925 866 763
828 3727 511
4028 6778 132
1449 530 328
1348 8377 390
1367 1287 715
739 9809 129
6548 4736 315
8558 7202 297
9679 2762 263
5568 1451 328
6646 9654 517
3695 5021 239
7532 590 388
3005 9140 554
1132 9282 494
6 8313 260
3009 386 158
5091 4459 664
7268 2791 898
9188 4987 335
4078 6279 721
4797 626 791
1015 3355 348
4181 7047 445
2469 9749 625
8498 9115 286
9403 2193 449
488 3288 447
9136 3494 512
2428 268 340
9128 8786 298
8581 2138 451
5524 24 249
2949 9144 216
2815 2137 246
4132 3245 515
8416 5281 443
224 9432 269
4988 757 437
2831 7457 91
506 1329 553
2925 6262 520
9875 3413 460
9550 9011 111
3259 8330 62
5631 2388 256
3468 4213 556
878 5344 482
589 179 601
4488 9757 327
2316 8620 340
9354 7084 814
3901 9578 791
2868 5241 379
335 5699 822
2699 7194 281
7029 1976 710
3456 3256 667
5389 9358 274
2267 5001 277
7688 7898 725
7389 1156 485
8463 4619 843
6500 5405 171
4798 7340 444
5162 7114 257
5961 4516 719
550 6214 254
447 3419 520
1456 7134 256
9118 507 718
4328 2499 334
2483 4136 888
5755 7872 564
3494 4374 522
2873 7534 558
2273 6614 573
8690 7088 305
7585 1542 61
2493 2383 644
8883 7655 722
5849 1196 402
8524 6400 513
3762 5323 512
6171 5218 426
2457 1641 113
2077 3138 397
4141 4560 576
7274 6248 400
8785 7121 112
623 8010 358
4655 9248 190
4625 9698 110
6336 2210 703
1240 5182 292
946 6475 682
9189 6795 604
4023 4065 413
9547 7786 368
9388 5718 282
9356 8198 233
7360 1434 256
1336 7853 910
2346 4962 526
4101 1131 210
2083 1076 138
9142 3091 88
6676 119 319
2789 9365 476
8681 381 425
4547 9627 274
3209 3736 160
2775 7232 783
4154 8674 170
1370 3542 319
745 7079 759
1740 4457 524
8513 3076 829
2310 859 462
4391 2763 520
8343 2826 578
192 7485 294
5917 6868 290
3956 5058 322
6233 2637 322
5440 7132 297
8617 5001 185
7221 7744 215
8585 1375 137
6418 9956 537
4917 7163 344
7035 3010 651
1620 1900 475
2438 282 219
9111 6829 512
3046 7454 422
9656 3238 116
1291 1925 329
6458 5247 538
6984 9044 697
7885 8776 522
6176 2854 155
129 3397 281
598 8714 670
4772 7016 101
8670 6042 239
532 2057 280
9052 2152 392
3957 1490 531
8787 9421 715
4672 1833 617
6875 680 270
1423 8167 800
2605 4233 212
3414 5941 463
3277 7651 498
1069 9454 518
505 1198 300
9203 1103 941
6265 3976 801
4472 1287 554
6370 5004 195
3345 5422 222
3508 3654 249
3264 2295 656
3075 7936 134
480 6303 592
4968 1903 821
4470 7574 257
2489 4236 442
9867 5766 507
1888 7289 600
5220 8745 730
