100 500
3247 630 512
6956 8144 493
2902 4914 546
7473 5756 470
472 1915 443
4172 6527 822
8263 5437 589
1507 3685 518
5074 7714 675
3287 4842 611
4718 8598 392
985 8196 1053
7330 1153 596
1485 4464 917
8532 6700 405
5874 8132 435
3682 2830 311
6276 2936 218
4097 101 330
5044 921 691
2017 9217 432
3800 280 248
4654 5308 646
3965 6080 318
9374 3604 268
923 4092 470
2202 8260 540
8640 5885 451
5765 6478 528
6701 4298 823
9530 2575 626
2430 3212 252
1757 5058 46
6148 5854 328
5160 1192 396
6776 7177 340
6761 6928 304
3809 1416 277
2236 4126 291
3848 1610 511
7730 4771 472
2055 6285 761
9384 7047 332
8522 5149 376
9877 5223 498
5799 9407 356
4150 4581 145
2619 2259 661
9640 5119 259
8114 4800 158
2664 1242 770
8329 9425 431
4522 8490 222
841 6759 897
8968 1042 429
4721 6698 198
2165 6776 477
9335 1549 377
176 4209 627
3051 53 145
9432 8850 52
9461 9934 808
9784 8432 394
2194 9424 608
9904 6660 711
576 2568 572
4254 5257 577
1993 8776 801
3747 9187 432
1887 2715 528
229 6609 299
5765 2394 512
9737 1453 184
296 9913 709
5662 3347 737
9967 1447 708
8549 5780 320
1381 8333 127
564 9927 362
4109 468 325
6587 4685 395
3036 7193 164
6294 1382 934
2322 41 385
569 4209 579
9108 7150 198
818 1226 939
9544 556 453
2679 9840 653
6821 4693 657
9539 3140 318
6140 8089 663
5272 3874 531
2774 5837 582
3801 6884 827
2657 6741 663
1569 5694 420
3934 7864 346
3428 6256 224
4257 349 423
6818 9718 106
7499 3988 423
7296 3395 444
896 9975 655
3236 7718 351
1020 9127 79
858 7161 66
7216 6131 263
1035 9991 215
8320 4836 760
6875 977 647
7929 4796 362
3023 1864 925
9012 6451 213
4472 3270 377
6800 7642 387
9340 651 323
1631 6636 306
4047 2527 313
2963 3635 298
245 3983 306
2762 7456 581
1144 6331 175
9939 2179 530
2674 4611 317
3368 5901 605
5588 1297 374
697 4964 856
9513 9710 678
7767 338 697
9332 4568 371
4332 8672 498
5219 5963 150
1660 5618 858
8491 4623 850
9253 5088 500
8606 2016 563
8896 6103 318
4699 8835 453
4634 7373 549
3446 4354 743
3274 5387 409
5652 3971 466
351 1517 285
33 8118 484
8207 5717 449
9038 2540 850
741 610 715
8503 2401 403
6228 3346 710
3376 1834 190
8435 1983 124
3850 7331 381
4438 8549 400
2519 9072 50
2274 2317 593
3427 5548 215
7704 5431 296
9519 4407 375
3300 5905 373
8878 1508 423
1622 7916 525
400 2364 709
4878 8903 274
1117 7459 278
8602 4494 656
9293 3389 131
2829 9495 694
7072 7267 663
4396 9591 230
2691 6670 725
1909 6118 234
8570 5965 214
7901 4441 822
373 1202 606
346 5603 518
2710 8321 701
9871 3110 170
7037 4750 790
8365 8154 267
8561 3319 444
9000 7854 537
6708 1829 305
3701 3781 479
5448 4449 294
9724 8140 327
1119 7985 378
4258 9689 545
3951 2160 674
4130 676 569
3362 829 323
6279 2424 89
9150 6150 126
1886 2539 414
7252 6603 206
693 5813 676
9923 6046 354
19 2983 496
7875 3720 740
6764 3324 404
8169 2841 170
1464 5640 340
826 2074 774
1681 1129 535
586 2164 372
8157 300 460
9345 788 428
9076 4847 497
3291 962 732
7386 543 271
3918 4431 146
2709 3841 275
477 2728 512
3176 4705 267
2801 6293 696
4381 7322 552
9134 5845 286
9315 6312 426
4271 996 225
7442 4858 243
9512 1951 518
1510 5209 234
2740 587 448
56 6031 101
1549 7442 334
6574 1819 646
8226 9283 143
5660 5055 340
8364 5189 424
9760 1165 659
1482 4141 532
8487 616 192
6338 7802 629
6928 610 432
5151 722 383
1820 1015 559
2674 3330 458
6225 1766 151
3917 2633 148
7797 1819 649
6428 723 406
3638 4654 937
6359 5651 641
9709 4723 545
840 5822 525
5888 8674 510
9963 727 573
9290 2654 256
4882 2570 250
9616 6385 719
9645 1436 301
3752 2319 159
1118 6329 500
4085 1388 771
8963 8234 347
9559 5391 913
8957 9549 502
6397 5316 94
1552 2458 568
39 8744 243
8280 2279 660
7418 4596 550
9359 6708 633
7250 4241 19
5631 3218 416
6978 5276 425
1006 730 759
7595 2124 452
7060 8032 866
9864 6023 375
6266 9423 145
7766 1575 391
8973 4163 322
6892 6877 640
6621 3283 755
5622 1254 346
5563 3040 510
5850 4922 362
9749 9452 133
5515 5380 178
2670 8845 275
656 3676 143
9575 4603 373
2152 2987 573
8987 2017 226
5362 5253 699
7792 3128 356
3180 3117 529
3643 72 96
9995 6617 831
3356 5617 533
7871 5271 388
8657 73 632
6545 4758 607
9525 8412 594
6490 2195 720
7257 7146 282
2223 3184 127
8101 4375 536
6172 7088 599
2744 7886 416
8693 537 178
7367 1874 781
3654 1010 649
8298 1 570
3979 1654 227
5618 1850 787
3277 628 500
1923 9822 613
5386 1448 947
8234 8229 512
9995 1843 246
5375 8570 392
5028 9829 791
2946 7552 396
3269 5690 542
1790 1963 584
2579 9157 654
189 2586 526
6520 8487 141
2587 499 503
6494 4558 52
2350 6123 348
5186 625 873
5946 6924 380
8426 532 662
5153 4773 127
8728 6881 354
3344 108 448
3062 6290 471
4012 6331 164
8332 5802 97
4646 912 492
1312 4835 185
3498 7832 223
9675 2437 187
8331 2521 360
6995 7033 675
8644 8533 714
7659 942 666
1810 2437 75
7827 6963 516
7210 6555 380
196 554 806
3015 3258 196
6844 7027 577
9590 1529 393
9181 4236 764
8793 493 162
5424 8643 410
8325 5099 452
1080 3009 662
3972 4428 684
42 2616 437
2961 4053 156
9911 4771 219
6490 7738 564
8087 3701 252
645 8283 812
607 12 753
7894 3804 387
7039 7484 626
5333 2572 266
8072 4126 478
3066 3496 316
2769 7743 666
8595 201 629
752 8919 325
4629 7147 442
1536 3943 573
7552 7799 731
5066 395 518
5537 3153 506
448 2534 439
7789 1055 272
2546 5683 673
4859 5937 544
9519 192 628
8509 7591 443
670 7927 275
1088 9791 205
5671 6035 745
9993 6423 399
4955 974 257
9922 2843 592
1269 7475 432
642 6336 126
7870 2531 609
5841 8318 390
1417 3630 64
5725 315 896
5665 585 746
6252 1536 551
7129 1113 490
9128 7800 187
9041 6568 369
3943 4712 650
8955 3936 498
7487 262 271
1263 3762 346
3105 2532 656
1237 99 262
8868 5459 621
8982 1062 618
129 399 425
4692 5854 417
7066 6710 316
2791 3318 806
8246 9921 646
784 3726 426
4073 6177 650
294 8016 332
889 9250 248
1953 4728 221
9512 9568 357
8490 8970 298
2100 6079 496
5421 7321 255
7890 756 461
8383 8019 867
7507 9427 231
226 4574 155
6137 3017 183
4244 736 524
9290 5028 468
4462 3363 747
1205 1109 361
1380 8446 115
359 9685 71
3175 6223 292
9253 8017 176
1545 7705 346
4097 3319 804
5026 1987 272
4075 9761 638
6359 1582 92
9189 6585 362
6156 1678 618
5954 401 85
8766 5245 645
1781 9581 114
8608 9339 622
690 6340 495
7785 7401 710
6025 7312 634
9976 5278 715
5330 1522 231
9336 5779 167
1193 714 726
4118 1620 412
476 6829 448
3202 6017 508
9766 5711 319
4047 5721 395
2464 2814 236
7318 597 333
2395 2278 529
9936 9437 629
8619 7722 651
6838 4644 148
1386 6814 579
6275 3068 403
4688 5611 168
5199 5881 410
6325 9318 466
7501 3153 138
6147 7056 121
9170 5914 322
9119 3218 322
7987 7935 438
2384 5305 222
8532 1131 355
7583 8469 554
568 2554 649
2543 7406 487
7199 281 689
572 9826 101
3350 5261 186
5437 8549 642
7494 8114 277
4219 1348 298
1268 6719 963
8404 438 159
8985 3875 392
8 6972 646
1810 8744 571
8629 342 431
9875 2564 796
5163 6795 334
5119 7706 251
4201 8670 415
7988 1126 564
8496 7690 757
6387 3933 186
2591 3881 583
2047 6811 256
5229 3315 871
9882 9985 388
106 8867 127
3860 114 712
8399 8764 7
8399 9634 12
7815 9469 17
7815 8720 13
2164 9911 19
2164 6207 17
2164 7059 5
2493 7066 14
2493 7782 12
2493 5988 19
2493 8919 15
2493 4646 15
2493 6139 17
2493 7196 21
7266 9372 14
5652 9088 21
5652 8532 16
5652 8333 13
5652 6286 15
5652 8927 7
5652 7755 15
3755 9873 18
3755 6444 12
3755 4860 17
3755 6745 10
3755 7440 16
8501 9714 15
8501 9291 10
9287 9321 15
3413 7287 3
3413 8491 13
3413 8405 13
3413 7945 13
2181 7761 11
2181 5550 4
2181 2234 19
2181 3729 19
2181 9450 11
6404 8164 14
6404 7687 10
432 7303 16
432 4213 20
432 1218 15
432 8264 20
432 5399 16
432 2337 10
432 2238 17
432 7575 21
7800 9889 10
1239 8035 19
1239 2257 12
1239 3869 18
1239 8976 9
1239 4179 8
1239 3469 14
1239 9215 21
2017 2598 5
2017 3503 11
2017 2190 14
2017 9836 13
2017 5578 18
2017 3728 19
2017 6710 11
2017 8823 13
4323 6922 12
4323 9536 3
4323 9518 13
4323 7941 12
2180 8909 5
2180 7342 21
2180 2769 18
2180 5586 10
2180 7157 16
2180 3620 15
969 7677 6
969 9757 6
969 6698 13
969 4022 8
969 2961 16
969 5780 12
969 5678 14
188 2281 15
188 6238 21
188 4077 13
188 5413 14
188 9963 12
188 8017 19
188 1695 14
188 2855 20
9400 9652 9
6323 9951 12
6323 7885 12
6323 6509 20
2647 9218 17
2647 3321 23
2647 6722 8
2647 9030 14
5982 8377 18
5982 6706 19
5982 7762 16
6214 7247 9
6214 7260 16
4230 5549 18
4230 4506 3
4230 4808 14
4230 6474 17
4230 7124 12
5728 9894 5
5728 9732 9
5728 8319 11
5728 6239 6
5728 6498 7
5728 6424 10
1952 8500 16
1952 9239 19
1952 6574 15
1952 5487 16
1952 7225 7
1952 7655 15
1952 7046 3
1952 3322 17
1001 4269 19
1001 6479 3
1001 7961 17
1001 2590 17
1001 9919 12
1001 5257 22
661 7244 13
661 5213 16
661 5343 13
661 8732 19
661 4111 18
661 4141 22
661 6109 6
661 692 16
2435 6367 14
2435 9468 4
2435 7442 10
4441 6102 17
4441 6659 13
3685 5922 15
3685 9093 16
3685 5594 19
3685 4199 16
3685 4596 14
9045 9387 16
602 7029 5
602 7311 13
602 4481 14
602 6500 12
602 4724 14
602 3188 11
602 8641 11
8683 9452 17
305 6438 14
305 5729 18
305 7467 12
305 3670 13
305 3853 9
305 5051 18
305 1573 14
305 8781 19
4094 6356 6
4094 6537 20
4094 5129 19
4094 9152 5
8940 8967 13
5660 6266 16
5660 6463 18
4901 8970 14
4901 6686 15
4901 6241 16
8048 9640 10
8048 8054 12
9552 9595 11
7045 8422 14
7045 7978 7
3751 5955 22
3751 5781 13
3751 3779 17
3751 9696 5
3751 7997 14
8118 9693 17
1728 8954 12
1728 7583 11
1728 2612 15
1728 2924 17
1728 4165 8
1728 6675 20
1728 4277 14
8971 9523 21
1689 4832 13
1689 1951 10
1689 4614 11
1689 7964 16
1689 4084 14
7858 9997 9
7858 7961 12
826 1545 13
826 4282 17
826 1290 17
826 6406 11
826 915 19
826 7710 10
826 6128 9
826 4985 14
4002 4825 18
4002 7969 9
4002 5294 12
4002 4071 10
4002 5089 11
4002 6185 15
4209 5606 11
4209 4439 13
4209 8944 19
4209 5868 19
4209 7277 17
4209 5021 10
4607 7720 18
4607 5862 11
4607 8445 13
4607 5320 14
3096 4430 15
3096 6314 12
3096 8349 18
3096 4021 18
3096 6858 15
3096 3766 16
3757 8265 5
3757 4595 6
3757 5702 18
3757 5469 20
3757 4287 17
3757 5585 17
4732 5827 15
4732 6113 15
4732 8351 17
4732 8570 14
5544 5703 8
5544 6436 14
5544 6594 11
5544 5811 14
5544 7458 19
5544 6435 5
5544 5627 13
8778 9622 15
7297 8632 11
7297 8286 8
4875 4940 16
4875 5769 16
4875 9679 18
4875 7103 16
2062 3080 12
2062 7350 20
2062 7672 9
2062 7385 13
9644 9838 18
9434 9482 18
3857 6852 7
3857 7717 13
3857 8827 9
3857 7673 19
3857 8875 13
5136 8746 10
5136 6448 10
5136 5467 11
5136 6351 8
2447 7054 5
2447 3457 7
2447 9954 15
2447 4155 8
2447 4704 13
2447 5712 10
7693 8689 20
1076 5035 17
1076 1156 25
1076 2126 14
1076 3608 18
1076 5007 14
1076 5918 20
1050 9265 16
1050 4742 20
1050 3361 3
1050 4568 16
1050 1108 17
1050 9358 17
1050 3093 18
8401 9301 15
5386 9619 9
5386 8418 17
5386 6782 11
5386 5623 10
4015 9043 22
4015 9416 17
4015 5866 21
4015 8202 17
8939 9715 5
8136 9510 13
4719 6185 11
4719 5089 5
4719 8488 11
4719 4864 16
3097 7852 13
3097 8597 19
3097 7510 17
3097 9902 20
3097 9975 12
5340 6692 11
5340 8945 15
6353 8505 13
6353 9351 7
6353 7530 20
6353 9678 5
6353 7462 12
6683 7433 10
6683 9967 7
4906 8257 5
4906 8078 12
7282 9328 13
7282 8836 18
5457 8594 17
5457 6793 13
5457 6232 11
515 4437 5
515 6693 11
515 6932 10
515 6287 19
515 7271 17
515 1129 18
515 9225 11
515 7768 7
1787 6880 7
1787 8100 11
1787 4920 16
1787 7551 16
1787 3819 18
1787 3222 13
1787 9098 15
5312 7221 17
5312 7092 9
5312 8122 13
5312 8618 13
5312 6749 13
4426 8920 14
4426 5764 17
4426 9144 16
4426 4659 3
7701 8042 12
7701 8670 11
4784 7531 14
4784 8838 7
5330 8185 24
5330 6881 15
5330 8097 16
5330 8331 10
5330 7644 18
8038 9131 17
5769 6201 21
5769 9679 17
4870 7842 9
4870 6202 10
4870 5898 14
7647 9876 19
7647 7966 17
8772 8919 18
6499 9036 7
6499 9135 12
6499 8252 10
2151 8072 19
2151 7445 19
