100 500
9701 5146 499
2331 8423 267
7060 3167 354
1980 9326 638
6705 7203 367
6738 300 188
9909 4413 304
7868 2625 313
3184 9089 470
6092 8071 237
9186 118 287
7248 1499 319
9764 5972 314
466 2496 428
2173 2788 260
6408 8226 458
4286 5092 92
6650 1346 580
4611 4982 652
7024 1316 247
8537 114 254
1616 8446 15
880 5836 453
7423 4064 374
1277 3516 561
8487 6816 786
3634 5736 408
8315 9750 484
8060 5134 387
2246 233 737
7922 5007 870
8460 2208 407
99 1462 485
9906 1062 250
6444 6930 174
2378 1333 643
3396 346 609
9779 4276 569
2534 7203 316
8341 164 121
7071 6828 595
6980 7057 216
8916 1647 467
6807 6977 73
6781 5405 376
3562 1055 85
412 2022 135
9615 6863 301
9836 5873 400
7925 2632 200
9155 6655 738
3965 2552 592
3353 97 131
6828 5888 249
7300 5169 484
2404 723 287
8350 9384 226
7780 7266 346
7383 939 667
595 517 614
6344 4158 748
1572 6757 556
2532 7540 184
9972 2369 219
3413 7898 387
1353 8921 310
4553 5319 466
1473 7907 244
5416 8301 485
147 9068 584
9823 2551 158
9791 4525 315
8287 3923 229
8143 5670 877
4862 8739 702
2539 7558 446
2897 4112 499
4315 1781 246
8004 4288 741
502 7769 71
8538 1856 650
6690 9443 459
7175 8163 286
3702 8943 218
2817 3849 181
8011 8992 277
2752 7802 579
3517 7391 695
8077 1660 406
9414 9291 341
6751 1953 432
6849 6000 397
2417 1165 357
7782 421 182
1805 8284 621
4543 6695 605
140 1233 335
6138 3667 160
5749 9841 146
2610 8566 457
42 621 305
3910 9147 428
4775 3779 574
6538 9204 385
1791 5952 318
8495 8543 694
4258 5345 119
895 6675 628
2862 8677 307
3449 4667 680
3314 7992 390
1362 9806 578
5577 3852 309
9826 1326 477
3693 2436 199
6244 3736 1018
9410 6506 782
2883 537 749
285 5773 730
9742 2077 139
1726 8237 335
620 2336 670
9934 1515 479
9011 2796 322
6545 8812 408
7463 6211 504
3156 5177 158
2369 8734 242
9030 2195 507
6412 9075 270
984 9009 513
9163 394 235
5515 2046 467
7283 2153 498
4172 3377 847
4230 2250 388
1615 1202 670
4586 7901 474
9069 3597 455
698 1966 305
8762 4513 123
8177 1918 782
9691 547 331
7004 5073 692
9094 3417 603
500 78 190
8778 9664 387
6824 645 679
8062 4108 509
2798 2234 416
7485 3380 107
4484 5452 379
934 9070 806
3354 4 804
9020 4052 360
1970 7782 504
8565 6500 348
9700 4608 279
3399 3057 715
6033 2493 230
6474 6534 250
2572 1604 347
6198 9396 382
8601 4260 339
9856 1400 456
2847 7342 521
1132 7331 595
9146 2067 435
2754 2500 474
2071 8126 522
2904 393 361
5908 7822 489
3245 1960 561
2430 6644 633
5017 4816 766
5490 7843 548
1350 4414 340
5799 3900 630
162 4401 882
4512 19 73
2153 3711 137
3713 3285 505
1043 2859 644
1704 149 138
1712 127 349
8275 4616 408
6873 535 445
2438 118 52
2495 1221 72
3115 3865 351
6037 8605 855
8060 3739 211
3019 3860 595
3991 9533 178
8261 4855 457
9552 6766 181
8567 3265 847
51 5962 301
2477 8108 638
6111 4189 366
8235 738 497
8805 5108 63
1273 7596 488
5227 120 820
8817 4694 110
337 1206 415
3299 8398 175
1297 2670 245
2258 1640 207
2203 6871 500
6495 8108 852
3637 5062 727
7725 40 220
7376 202 383
4500 9839 664
743 2736 465
577 5901 657
7844 8202 435
3497 9423 178
4675 8666 234
4117 5012 449
6224 3768 232
3410 7521 554
2790 2020 232
9161 1346 569
5243 2008 677
9454 5232 434
3423 7179 537
1625 799 337
3734 6125 498
639 4477 511
8861 7568 404
378 3058 507
2123 227 776
8833 6798 591
8893 9303 441
1810 5117 472
3071 1573 690
8990 5862 843
9945 4503 272
3560 1541 118
2864 3014 361
6773 6287 256
6545 8398 548
3438 6631 905
876 429 401
7461 6089 222
7998 4191 479
5499 6473 573
4419 4333 235
3271 9664 405
3636 1433 557
1134 3059 677
9358 124 302
5273 9304 98
980 8833 554
845 3844 271
8199 3970 235
6483 4745 499
8721 9921 398
1376 9597 401
351 5189 628
5686 4701 211
9381 1186 232
1174 3800 385
1871 797 380
9816 1859 232
2230 950 439
4918 7941 365
7427 6544 140
7245 8407 480
5377 4442 391
8603 9929 465
8412 5086 817
4674 3485 522
5007 2402 535
3082 1710 146
7592 5121 414
