100 500
9763 8205 569
442 8727 237
1972 3606 881
4046 3657 597
1007 5216 805
488 2886 365
8839 2721 155
8557 6631 474
3992 9830 768
2626 9216 498
7538 2317 584
1159 5736 372
6095 9472 141
4349 4051 187
4706 9973 330
317 4469 262
4530 760 885
9548 6503 822
718 9947 866
6512 1725 378
5163 7000 296
963 354 650
6073 5872 488
3337 65 701
2054 5963 659
9281 9592 552
4632 440 341
1680 727 436
6264 6029 149
4778 970 309
2355 5096 194
5439 6885 439
2208 1339 758
3388 2926 500
1286 9900 794
1003 2802 110
3252 1966 592
3156 9325 679
4190 6494 487
9390 6245 500
8809 5023 573
5837 3442 470
5463 7518 147
521 1727 509
9899 5300 790
9049 2254 371
6748 4488 177
9140 5308 472
2180 8880 116
4586 3466 428
8781 1941 494
6268 8385 603
259 5777 287
7711 4449 314
2271 3453 236
694 7432 278
8477 2884 614
7226 292 872
6754 7748 615
2020 6653 362
9400 7421 259
5260 2500 597
1910 752 655
4160 442 245
9632 5098 690
3908 4765 270
7039 6529 116
3151 7298 788
2306 7214 662
8099 929 316
667 8794 501
8361 9144 511
8030 5588 365
9437 4784 286
9688 7809 629
7789 9088 798
5230 9401 322
7940 3492 262
153 2100 404
3934 6138 795
7198 4195 1137
7255 589 261
724 6758 574
7887 9382 606
3972 5986 65
311 4640 133
1132 5024 368
136 5514 682
6964 5925 362
298 6652 698
86 4440 260
2092 1669 328
3841 32 333
1513 347 196
8484 1800 608
2837 2034 522
5995 92 367
2623 3071 385
6851 510 139
2453 7175 516
2849 9116 385
8167 333 383
4140 8304 234
5848 1105 464
581 2498 449
4109 7020 255
6938 2554 737
8689 7132 431
8938 6554 289
3831 7423 423
8354 6668 522
9457 701 243
6760 8433 709
3772 9963 339
8943 2577 324
3491 8144 720
1693 1658 170
4830 5834 366
6314 7030 511
3291 6896 300
9528 3752 150
3916 2819 464
6306 8957 306
6303 5245 302
5511 134 79
9020 218 297
6802 8477 926
919 9914 314
6910 4692 288
6230 2206 756
3621 9721 708
6702 5315 272
1379 7884 370
7501 4046 654
4914 792 181
942 795 258
4544 1210 609
9966 7203 570
6519 6269 192
2448 8382 786
2755 1468 467
8600 5909 645
6297 9520 245
5823 9560 396
564 8405 301
8118 4185 531
8126 1172 460
9500 5858 807
9057 7001 469
9904 3971 359
4145 7198 842
1118 5042 617
4760 1084 407
2245 1279 553
3705 1045 522
9661 6460 303
2513 8262 431
2369 5162 380
4134 8193 426
4722 4698 632
2950 2840 639
8883 1077 741
4013 4736 378
3287 9422 326
8089 9543 347
9745 8587 725
6741 864 655
3629 1501 743
1948 2226 643
9132 5654 243
3271 5145 372
8466 2136 214
3407 836 639
7298 3893 460
5381 8373 91
8591 8331 521
1213 3827 394
5760 1578 74
4915 5399 299
7352 3004 154
4942 7098 31
7943 1683 487
7962 7924 498
9536 6262 604
150 8668 502
8268 9773 188
166 6735 965
1909 3573 400
3923 5560 255
3819 9304 394
3933 2410 333
3987 1498 573
2589 9748 432
9429 3856 574
1499 6781 122
3213 6442 878
3879 1156 673
4477 8193 120
9081 4014 337
808 5583 490
9034 5428 431
5357 9200 653
8515 7266 557
9126 2438 620
2826 9297 308
8094 6759 439
8059 2082 820
4610 649 450
8182 4039 262
4505 9681 572
820 7718 576
6123 1052 330
5227 601 913
9245 4308 256
967 6405 284
9891 6353 817
1834 1600 194
1906 349 122
8867 7384 236
2788 8045 594
6681 7234 655
1157 4740 424
9316 5767 572
1741 7498 643
9806 2599 548
3532 6978 424
317 6007 515
8030 1896 610
2960 7276 210
6204 3927 540
33 2448 91
6633 1867 263
4048 4891 552
2217 9267 377
2275 1357 465
3665 5308 125
4943 1174 154
48 4260 234
3293 8142 108
8110 9451 186
741 7994 105
6429 7410 217
4002 4460 786
9307 6962 270
8088 1863 224
7242 8121 214
4311 3875 256
6341 4712 527
5118 4910 595
331 3745 729
2619 3996 639
9053 7562 293
1522 5453 585
8174 4815 775
3595 2637 928
618 4336 710
631 7048 185
1747 4633 663
7860 7406 284
1596 2300 656
9269 8838 445
6773 9933 31
9065 3114 718
997 4183 189
4376 1328 408
4280 6995 82
1677 3333 276
