100 500
3731 106 603
1033 6456 929
7735 7413 382
989 6413 682
2064 4405 352
1722 7077 249
1765 2444 445
9860 7888 367
9967 6117 289
3941 1603 444
1449 9414 1072
3237 2566 753
5941 1679 282
3379 2732 763
8701 2936 411
2414 8784 115
3042 9799 152
5240 7129 719
7212 2581 573
9894 5628 408
6987 1617 114
2705 5104 652
413 2566 431
2992 380 379
5035 3285 693
8335 6484 475
2699 1572 356
9051 8641 325
3251 8782 655
7725 8304 458
1718 139 208
7088 1112 590
6291 8680 721
4594 3503 681
1262 4488 459
9132 4601 181
2457 8189 300
6057 9223 263
755 9049 248
9603 5791 221
8686 7939 136
8627 1386 645
5863 4030 485
6379 5467 572
2813 4104 878
3771 883 439
595 7212 636
1996 6886 522
2244 6590 155
6742 9858 387
7430 2226 405
811 6240 587
415 6868 474
5463 7523 541
2269 5066 870
9666 956 495
9357 8293 308
8694 1573 235
2324 1425 509
7040 5137 120
5529 7163 485
6020 2476 240
727 4368 357
9363 9324 346
958 6105 837
9182 4741 92
4683 6346 643
981 5098 450
3214 2796 498
2621 1836 703
4214 2287 597
9144 3572 328
6933 4190 550
1497 9257 613
5615 8537 663
746 7496 303
2052 6766 506
9972 9132 777
7487 9335 356
8456 4797 133
1792 7638 613
9538 2827 420
336 6871 436
7926 9903 700
9667 6899 332
1739 3882 298
5539 7235 540
3806 2472 134
1425 5303 849
1729 3392 415
192 8827 486
888 8596 668
1945 860 279
7728 9432 435
6548 6184 504
4230 4692 85
175 3768 637
7520 511 127
640 1798 863
414 6659 133
8697 8505 294
541 4236 741
2092 699 583
3060 9869 224
6002 1141 175
3261 2546 199
9968 4149 275
1143 1914 411
1362 5223 312
1346 7910 498
1408 1928 517
8954 1583 594
5697 6474 300
8446 2689 296
8272 5213 188
9348 3322 644
70 6242 615
3910 2163 234
3293 6971 699
2032 9296 210
4464 1646 232
8194 785 57
5795 5689 137
2699 7157 505
913 397 611
1419 2321 270
2326 374 87
256 4375 55
3200 5054 183
3416 7825 218
6619 9116 808
1147 6690 489
5358 5057 593
5205 8652 239
8380 7237 373
4300 2845 967
8883 8846 691
9982 1031 358
4536 2681 405
4540 1801 30
9430 2312 312
474 8108 454
2686 7082 224
2483 2238 468
2136 2251 438
63 8756 657
1368 7562 463
1798 3078 395
2620 7003 251
8082 7352 324
592 8734 662
6549 5828 215
7581 6531 310
6859 8469 543
5564 7751 210
6622 1347 586
63 7096 416
9455 9101 620
4178 8291 421
1340 2666 337
542 7755 463
7774 1910 422
5318 9572 335
1341 4290 633
6575 9423 327
1642 3520 297
8158 4544 400
9348 2091 531
1075 2559 769
6912 2992 449
310 3534 503
4339 6726 428
630 3794 216
5827 1160 84
2085 3519 581
178 8980 203
1275 7953 664
7242 2945 100
7525 8583 488
3587 453 259
8007 5229 333
3973 2517 424
6125 9673 252
960 7201 637
2232 7872 397
6545 2542 215
1406 884 707
9268 8388 300
4678 1448 208
5900 3116 626
4967 6078 426
8448 2594 417
383 5690 470
5539 4261 565
4274 5478 299
4714 8633 365
7060 5039 479
7502 3185 611
4712 8462 625
6738 6944 769
2686 3283 593
5838 4092 139
4167 5107 650
8832 5198 641
2907 1084 358
8314 7874 561
7162 6762 619
6821 3898 854
8804 8712 283
8159 9430 377
4191 2873 365
4415 1251 326
4264 1917 178
4436 8976 496
6731 1175 382
2272 9417 580
4458 8110 369
9861 4978 419
9569 8693 723
176 2476 353
9777 4842 41
6703 3292 236
7956 3524 132
7190 3112 509
2236 1701 257
2543 6427 543
926 6958 272
7678 5190 261
5228 8467 481
518 1959 347
9642 2790 775
7729 452 424
7252 7590 792
1782 3174 687
2636 1958 252
5650 8765 799
3152 8705 466
8409 7460 390
2229 1951 189
573 818 384
3652 3116 65
3597 4578 488
6426 1276 407
9768 1654 393
9743 286 207
9966 5737 375
9428 7695 710
2541 6681 315
1637 4324 399
9855 4273 613
2634 1857 418
9391 5787 354
6915 7800 350
3247 9144 594
9752 172 371
6314 3404 504
3288 9912 804
7983 6067 414
7540 4103 725
7721 3635 605
4390 4039 446
5724 170 597
8086 8265 319
3203 6076 403
2589 3058 664
6701 1576 538
1268 6092 819
7363 8183 770
3893 6962 504
3679 9997 523
7135 6346 394
3401 6775 725
6258 7736 715
2842 150 466
1840 6916 773
3785 2582 259
7307 5861 110
9104 1746 905
4126 2308 154
7822 3068 660
5366 4523 476
4644 2986 520
616 8359 767
1169 861 326
1673 1201 439
858 5160 771
7547 611 399
8288 157 601
4700 1130 703
307 2892 47
4398 444 366
1826 8058 318
6305 930 322
9804 6783 495
3238 3978 215
9851 8605 146
8501 847 473
7943 5469 642
9206 5465 481
2682 7232 355
6666 3540 513
2392 565 822
504 680 76
722 1556 199
8163 7381 322
