100 500
7986 4103 376
5261 9657 464
5101 9989 527
1802 5413 588
3130 704 247
4822 1009 492
3171 8770 474
5361 1040 533
2796 6442 463
9425 8536 187
4265 1854 150
7252 542 615
3624 4462 467
5616 3231 78
7780 3923 187
3696 5766 784
8027 5309 603
5423 3128 245
5298 3578 248
4894 4780 597
4282 9716 239
5789 3805 283
4838 7503 310
1198 7635 343
297 6975 745
2523 4563 543
8830 6127 454
5105 8806 310
590 7073 235
2038 8370 334
997 2086 750
4137 5376 634
7396 9560 828
8504 9046 409
9490 9750 246
3827 3773 127
9466 5968 518
3930 657 509
3471 5128 470
4644 3769 698
2104 3519 226
4684 934 641
9646 6141 449
9740 236 450
3215 8130 438
8607 564 796
217 2744 88
5940 3965 214
8656 4444 646
3011 8147 421
547 3190 601
8272 6365 951
9159 2202 436
7022 8982 252
7331 8018 537
2751 5787 777
1537 3787 209
6721 1184 664
9929 2813 500
1420 3144 655
944 6379 311
60 7513 710
9123 6000 246
7830 4132 542
6796 841 679
8631 7343 699
384 3255 435
3709 9543 225
5457 7083 531
8525 9140 781
5102 7629 635
1279 6639 587
1416 8000 248
7823 7697 669
814 5596 739
7193 8110 263
1975 7253 490
1975 7451 596
3253 9805 1052
7935 50 685
6998 6566 650
7393 7382 176
6173 7454 570
3277 7982 345
4538 1803 737
7123 9640 91
5784 8402 945
2631 3552 341
2755 6807 469
1250 9921 704
8755 8443 590
4383 730 792
2049 6358 573
4533 5302 164
2515 2468 537
1704 5865 816
5386 9098 206
3248 1559 166
2904 6525 167
9542 7442 457
4680 3017 794
3434 6816 195
7771 2418 156
6721 6878 952
5577 7971 178
6799 4332 546
2766 1182 459
1414 4815 762
3892 5948 601
6470 2759 220
8416 8174 545
8625 155 228
3624 1873 275
1714 6529 788
4750 7608 611
323 5783 195
625 110 261
8951 4749 495
8880 5672 433
1627 4457 227
9995 4779 530
8789 2762 594
2313 203 192
3929 6206 304
6151 399 153
5317 920 263
8574 3942 429
1075 2198 202
5815 9141 519
5079 6918 247
6750 5403 343
9053 3727 674
1865 8004 555
4828 745 120
29 6456 139
5202 24 282
7587 3991 823
9138 9900 394
546 3068 424
2458 3050 384
9819 7776 477
3970 8393 288
1718 1397 357
6944 3886 110
538 8375 934
7156 3640 430
3778 6209 317
3720 1995 168
565 8548 402
2740 594 275
1356 4294 173
6971 8943 101
4637 6109 802
8844 5184 263
5529 7654 553
8234 5349 385
5430 8556 231
94 7149 313
9953 3390 523
7387 6843 84
1766 4543 591
484 1896 586
7104 4204 338
3892 4021 476
2752 2984 83
4616 4109 722
7279 7939 194
9404 1916 224
4048 8248 515
7100 5930 384
2255 1686 525
7631 7685 897
242 7725 589
1186 6547 304
7468 8573 572
3391 9234 463
9468 227 120
7482 6572 417
783 1374 454
594 3535 531
711 1562 754
3996 7990 624
9501 9753 140
9906 9901 608
4353 3359 285
2183 6608 374
1397 9814 677
4294 7992 402
7540 5480 215
891 5008 510
406 634 449
594 9874 646
861 8076 681
6447 1644 280
5803 3393 229
1532 6514 253
4955 1880 674
856 808 643
1633 7114 525
7061 2339 353
6825 9245 288
8947 8223 499
9059 3241 522
2567 2951 447
5074 3458 217
7959 1832 478
4093 4905 631
1706 4954 768
9334 4505 443
2951 5137 908
4250 4483 546
