100 500
4119 2358 665
4466 2073 621
1021 7472 766
6445 9238 769
1619 5079 294
8193 3672 40
5320 3409 463
2143 6069 622
9323 7291 213
7675 32 277
704 5358 754
3085 2620 291
2140 511 185
5455 3118 455
9075 2203 175
7868 9546 559
913 2335 608
7971 1935 253
6159 4417 383
1173 4130 735
5848 5718 288
4154 1169 325
5480 6298 288
3590 4803 847
9941 7618 384
4835 6997 507
2976 4272 1015
9618 5116 269
4783 5073 670
4587 210 410
7276 8807 340
6109 8190 424
7494 4080 60
6477 3654 415
8497 4002 215
4136 698 611
9721 8291 303
1867 5201 218
4589 5457 465
4 882 595
3075 1192 434
7880 2403 643
5464 7498 403
3872 6600 358
8923 8459 170
3162 6200 276
3618 9271 780
742 1113 472
9704 3571 1039
1119 4553 439
7573 5255 206
5251 3646 471
3546 7118 520
5199 4487 462
8928 1556 623
5370 8355 461
2748 3250 404
759 4564 789
7100 983 94
7516 6023 253
5794 679 319
8575 9412 570
6302 5669 504
525 6006 676
9240 7996 498
560 3166 469
3252 2163 117
6812 3150 79
9282 2012 571
3990 4562 179
3568 9360 849
9269 2668 257
8962 6380 726
3584 2414 179
7363 1101 116
4789 3157 417
8132 3365 172
8922 4434 145
9034 9447 681
441 8275 414
3796 7353 682
7793 3400 709
9516 4605 198
6550 5150 524
2969 540 571
6064 2889 611
6252 5334 501
5557 1566 281
1714 5494 569
332 5430 673
6595 5122 420
8587 4727 253
8487 7509 714
9161 3873 282
3309 5954 536
8500 3457 576
9659 6293 676
6857 5528 421
7251 9759 740
678 220 193
300 3095 104
3110 2904 415
8429 5019 265
823 6495 358
513 1155 301
8277 3460 552
2629 6865 523
8187 1116 366
726 3701 729
1342 387 748
6007 9842 560
3844 5667 365
6136 701 738
1195 3387 263
461 8225 129
9959 7113 356
7672 3069 158
6369 2453 585
4441 3544 347
5301 1306 859
1052 3578 719
4767 3681 149
443 2954 346
1150 7522 821
3007 2492 240
4261 5367 316
2334 8106 418
1034 4822 313
5159 8581 597
8209 1972 245
3158 8169 368
5437 831 18
7590 1807 513
9636 8383 258
1703 4937 533
9690 2755 303
8516 4457 423
6437 5311 620
3763 3939 621
9185 6771 378
6431 3447 281
2138 5117 534
1553 9524 309
9940 3064 296
4457 4501 736
5037 3967 201
9022 6826 797
1150 2965 671
4985 787 341
1348 6689 519
5724 1038 248
5796 592 81
1847 8585 220
5904 5611 473
2524 5089 496
8734 5307 89
8536 7224 757
425 6441 564
3100 6717 386
5858 3909 818
1218 7247 896
7876 6593 326
4073 9027 349
9558 9059 578
6166 7258 805
2100 8242 227
4649 7896 361
8835 6496 839
6482 1091 768
8459 9006 101
6180 7193 289
4314 1069 240
769 1091 367
7510 3869 387
7808 9720 504
7778 9026 246
6967 2007 799
1971 1041 187
