100 500
7288 8242 538
5687 7032 309
7213 6470 501
8432 9724 419
6573 9682 639
9468 981 523
967 942 232
4313 5716 240
3284 179 535
9858 9344 508
3455 8827 513
525 2690 483
3947 9859 565
5762 8479 540
4176 9044 563
3628 1464 780
3639 9315 602
4848 7204 543
2137 3280 859
6928 5063 103
9315 2748 411
2396 6634 111
43 6709 398
2350 9679 423
6888 2208 389
9023 6696 167
1035 5900 314
5738 1334 411
5759 1500 466
6165 6287 516
6897 9793 67
7751 6888 767
5460 8952 29
4092 3950 696
2232 7373 290
9013 7899 311
121 1409 348
4533 164 275
4470 3235 436
9843 7710 302
1795 5219 416
758 9182 762
1119 6497 451
517 3231 680
4349 6682 646
9518 7598 511
2828 3622 613
4486 4640 126
2574 4931 260
8590 1158 473
2304 7603 510
9058 8777 499
5364 9943 780
5294 6186 209
9531 1489 242
249 1326 533
3060 1007 691
509 4180 715
3856 7378 734
7411 8206 489
412 3281 811
2156 3240 193
6903 6643 323
4233 9477 109
7926 2823 639
6988 6582 523
6779 6046 169
5359 2143 522
2341 7005 163
4682 1872 231
4847 4931 127
9551 7907 623
2290 60 467
2087 6147 447
3790 5850 283
705 4202 847
5484 2861 288
3795 2387 560
5856 8028 522
8217 3782 472
851 5205 222
364 3982 362
7603 2076 573
2478 9944 231
5433 7160 556
8169 280 223
2091 7720 466
8188 733 507
4132 6627 554
6880 4274 541
8830 3937 367
8476 4314 606
3151 2271 417
3053 5359 230
6651 1270 521
9142 3855 325
6475 5858 449
7837 430 617
4286 315 727
375 6072 562
7475 4896 565
6352 5918 818
8968 892 664
6652 9452 675
3872 9884 376
3726 2702 789
174 8554 474
3368 3325 361
826 6421 660
8684 3829 416
4044 4178 546
7684 519 88
6389 5522 680
950 7027 557
5837 7677 296
3099 9665 273
8925 9452 356
1935 4245 143
6696 8587 599
3697 568 327
4824 3775 688
9622 4998 834
2329 2990 267
8323 9507 186
9412 3359 320
3337 3456 590
7538 1021 561
327 279 740
2895 7629 209
7306 5085 548
1658 406 296
4750 6935 499
6210 3037 61
