100 500
2211 6410 148
6001 5348 323
3549 3693 196
5896 8295 467
3261 5605 208
3354 9112 290
9238 1789 572
6277 8796 817
7228 8988 591
7678 2339 293
1648 3382 85
7878 600 695
1640 1113 414
1625 9591 349
7339 5053 188
488 5902 98
1463 2841 506
1250 5012 709
6534 7146 472
3308 6147 494
2752 6662 454
5259 8342 546
4803 1537 196
7138 2031 637
6877 1168 293
722 4877 616
903 8600 582
5478 2543 439
6065 7103 278
8487 9756 578
2156 8975 285
5658 3620 468
8168 6908 338
4984 1054 117
407 8292 527
7201 9511 258
1306 8812 781
7853 6109 340
6701 1344 280
4492 3578 370
2512 5214 528
4808 9767 664
167 286 430
8663 2584 357
3741 7150 549
2341 2250 448
2477 4351 306
2222 645 619
7612 7206 549
1699 8019 385
1851 5252 413
7530 3157 696
416 1735 168
5619 7118 195
3079 111 737
7048 1944 673
1678 1856 481
8063 1845 336
8494 6726 161
781 2236 725
3876 3122 745
4486 2705 81
7474 6708 536
3350 1438 580
3914 1401 571
9457 5765 760
3005 3339 666
5275 3422 121
5074 894 455
540 4506 553
7357 3940 329
2802 9035 150
5797 7217 502
7232 4291 840
3944 8014 833
6527 4172 172
1136 7365 735
6878 4962 96
4073 6580 740
2752 4340 200
4334 2209 332
6457 7339 461
1900 8084 428
761 3327 485
8978 7653 378
4185 2688 390
7946 6987 618
1723 3743 90
556 8956 799
4386 852 616
6970 7266 114
5025 4458 480
4631 8255 579
5773 5057 453
1187 8525 512
5749 5521 822
7087 2206 412
2861 8987 319
291 9974 610
2314 5621 349
3980 6499 742
8309 1926 791
9838 6385 284
2021 6747 598
5341 6407 761
7599 8663 334
3673 8976 5
9473 4657 549
7231 1598 465
6066 8419 944
124 1815 450
3940 3563 557
4021 3153 362
2550 664 347
3128 1217 435
6286 7108 443
4068 947 217
9034 259 587
3684 7407 285
7006 9025 336
3814 4605 256
4040 3840 1004
3582 9866 630
4849 7165 471
1464 915 395
5584 7940 728
2730 5877 259
1503 6751 714
9030 4054 171
3768 2158 710
1623 6406 239
5618 5691 85
7353 1004 784
5950 1038 871
8411 2956 805
6415 2226 478
3914 6808 447
2418 7496 923
3026 7267 387
4661 4490 431
8182 6598 710
2431 912 422
2475 3934 662
4015 1505 245
4340 7783 157
16 5963 113
4189 5634 253
8007 7895 126
2991 3957 429
5285 1402 193
3266 8052 365
3628 7180 237
1212 2398 567
1028 4238 890
9665 5689 658
5081 7847 659
8639 3864 626
8759 1114 497
7798 2775 713
8972 8491 347
6910 5340 264
806 7452 581
7326 8813 345
5347 317 182
9123 6984 630
1720 8741 162
1388 1700 379
2273 2601 137
4099 3301 375
3191 3764 352
5342 8272 430
1612 3982 655
2136 6723 488
1448 6287 346
5850 6772 400
1130 9113 523
2112 1936 517
6565 9439 553
7102 8264 797
9756 2577 421
1600 1476 154
7670 2988 568
9529 9943 386
1941 3628 821
9596 5133 197
7392 4938 381
9757 5356 354
5272 8246 306
8432 3073 409
885 4282 689
9845 8367 702
9747 8310 729
6655 6312 492
7749 3757 720
4576 3857 404
2686 6176 652
5334 356 734
5517 4863 637
299 7458 891
4843 6247 169
8943 8587 584
7538 5053 145
3944 2810 531
9651 8728 304
2235 536 531
9362 8433 660
8903 9110 760
6743 5558 178
5422 4492 309
5668 6351 397
8349 4706 713
8879 35 712
5063 4396 203
1250 1714 142
1855 6093 203
4314 7150 925
1033 1852 926
2203 1329 434
1014 1854 128
57 3250 155
8742 9419 478
1683 3997 332
4881 8426 249
5908 304 356
9270 7928 578
3007 3971 759
2634 1886 175
359 4049 676
6283 1609 208
2116 4490 230
4055 6430 187
1640 1440 360
8282 196 104
2769 9296 615
2050 2826 179
8898 7145 208
8597 581 196
7494 3479 509
5359 3402 415
135 981 504
7682 3142 38
4953 6669 528
5028 1664 56
718 1311 453
9625 9186 71
5801 32 809
1968 3794 213
1472 250 540
3990 4241 434
5899 2392 684
3419 4797 732
9537 2017 506
1731 3384 245
1848 7090 207
3138 1983 138
4424 821 767
1477 5729 274
7490 6505 489
7393 4560 308
4169 7018 547
99 6322 634
3403 2067 244
116 4875 478
8670 4106 502
5469 4569 595
6499 8888 142
5718 2388 343
7257 7449 289
5772 5457 340
4540 8911 762
3792 5316 164
6084 5269 198
1045 9926 710
8127 8438 443
838 2296 394
1808 937 530
8618 5211 314
9357 5087 582
6439 8027 439
9193 1908 281
8948 2044 737
7148 4666 321
4433 4406 578
2116 6557 260
9863 3008 322
1820 8 368
8324 7904 586
5277 9369 472
4182 3404 896
4159 5021 320
2052 5967 211
2310 7023 542
7531 1667 576
2110 3970 268
9694 7655 316
5878 8642 117
9700 3026 1028
3309 485 264
3784 1777 169
3394 0 560
4785 5215 433
8 3109 666
9471 1637 377
8830 3654 697
1394 9341 746
8675 3446 771
5308 985 369
6821 9191 702
2653 8931 573
3161 8699 595
2939 5391 621
3694 2639 662
4770 7003 295
9476 8554 432
8780 2870 978
4906 9917 259
8085 4914 633
9378 3909 555
6552 4560 608
7563 4298 897
3901 6238 542
7744 5561 244
3575 4566 402
4753 6228 1030
9849 4266 608
1280 2788 493
9658 4974 28
1779 4428 423
8329 1255 708
9334 3461 245
478 4241 476
3378 4915 166
5507 9108 725
8824 8411 525
3668 6387 468
2709 7569 394
8977 454 676
3130 2553 254
1372 7883 508
5133 1221 601
2150 6413 660
362 8160 470
7739 2141 692
2588 6068 245
9749 8274 102
9529 227 715
2515 9259 587
1494 8023 228
8367 319 714
6434 8387 334
3058 9144 747
5956 8388 767
5950 9087 986
941 3674 601
3322 2426 324
1247 1824 418
5192 1609 491
9984 2931 264
103 8924 513
5352 9852 191
7199 1233 492
6431 9714 484
493 4277 651
4089 5212 496
948 524 857
3600 4007 646
6020 9556 335
2395 8322 652
4995 9688 520
1996 8318 529
2114 9595 107
6494 3658 252
1205 6479 929
6590 7660 666
5403 8294 393
3864 2602 604
9527 6647 199
8669 20 699
924 2758 719
1585 1873 241
9634 5185 376
2232 2006 644
1093 979 301
328 2441 109
667 8676 544
759 9133 397
4624 3605 529
9144 2181 282
84 5734 491
9841 5488 398
380 3705 385
4442 9907 672
352 3111 174
9928 7628 615
5870 7865 484
9501 1856 314
3050 8085 690
3863 495 660
9064 543 576
2936 6083 614
9220 47 325
1569 3844 886
3653 713 585
2377 3737 325
2799 2218 423
5577 3179 720
5923 20 756
3086 2627 169
3131 9366 537
255 5353 509
7231 6109 683
7210 6633 707
4194 7425 487
3481 3259 797
7968 6417 497
5694 3540 589
6465 7263 870
3736 6470 395
4328 6113 675
6559 7127 636
8331 2137 123
6658 606 304
8509 6097 265
3233 7992 48
5463 9841 245
9698 9047 290
5950 6908 453
2032 6496 776
4333 1865 710
9755 2301 610
8283 1802 185
5842 1100 251
9065 9578 411
3922 9746 398
2044 481 310
3225 375 956
8970 9884 521
982 7479 747
5981 567 200
5472 7796 678
408 5170 373
3195 2710 372
8430 1580 148
9207 9115 671
3445 5314 675
7768 8080 450
7116 9962 515
5532 2534 613
5893 9454 428
2280 7937 254
9936 1857 673
8312 8906 456
1741 5646 677
6386 4074 441
6214 8210 495
1871 2974 297
9732 1418 702
2037 8162 260
2998 7596 381
3629 2796 226
2910 1397 266
876 6379 95
1360 6409 296
5265 7253 220
2215 3897 150
1542 2151 400
5754 9854 712
7410 7496 194
5501 148 562
1570 8067 596
8358 9793 744
7393 4442 145
7564 9430 288
8956 6914 313
7026 2585 636
9710 6289 399
3982 6939 638
2668 1694 156
9700 7933 851
5299 1915 372
1830 6841 442
419 7584 664
3048 7829 483
1432 8549 237
7977 9355 522
2968 2687 122
5500 6713 732
7129 3064 444
6144 6085 848
6331 9522 504
8670 6041 125
5811 9004 520
9332 4831 243
7051 9032 477
9116 2350 450
7300 7298 478
5544 7719 234
1235 8592 669
5548 2667 432
3493 9877 429
8476 8516 12
1296 6382 10
1296 5414 18
1296 4118 9
1296 7895 13
1296 8355 18
1296 5910 9
1296 3065 19
9069 9259 6
4436 4626 10
4436 9991 15
4436 5973 13
4436 8255 13
5767 9290 15
5767 8582 15
5767 7645 7
1307 7717 8
1307 9243 17
1307 7125 4
1307 6171 13
1307 9476 18
1307 3257 15
1307 3674 10
5309 8477 9
5309 7154 9
5309 5927 9
5309 6840 5
5309 6304 14
343 2716 6
