100 500
5675 7806 338
8150 5297 717
5931 2623 412
4688 6291 595
9639 1233 354
3419 3152 273
9905 6240 300
4505 4722 800
6562 4285 792
236 3490 670
9147 6560 764
2573 9520 606
7960 114 451
1329 9216 644
5719 2656 451
5122 7746 656
462 3273 513
3043 2745 541
5896 4083 498
5388 1887 667
1668 8808 896
1391 7926 567
1400 5896 630
2648 7962 259
182 2885 180
1452 5681 208
5797 378 450
1554 109 336
492 2883 607
9325 2563 505
5539 4448 472
309 2353 544
4073 9704 727
5099 6321 343
139 487 577
8208 8159 236
5647 5952 378
6085 7047 372
1848 8734 486
5009 8382 303
7971 6462 370
416 120 516
3192 1970 331
230 3684 451
4853 5907 365
2599 393 621
6707 2908 599
9098 7132 556
8964 4197 442
3453 5455 724
1037 8014 292
3614 6684 288
3966 9700 741
3732 2166 904
4786 8741 482
549 9109 641
1555 965 490
5581 4747 166
2935 2163 564
4783 4140 644
8071 7382 286
885 1130 563
6642 9984 1085
8263 1958 88
533 1716 448
7413 1570 344
9730 7380 271
4607 48 411
7080 8339 585
2215 8218 598
3432 9116 792
7327 1340 74
81 2908 650
6087 9368 706
5072 7223 36
9860 9495 438
957 746 660
625 3952 852
730 8888 558
5910 7615 241
605 9676 276
5538 6687 257
7056 145 631
3088 4136 422
4836 5303 903
2354 8268 529
4419 6033 336
9608 852 382
8941 2048 689
220 365 467
5623 80 475
9860 6580 472
7178 486 120
532 4260 595
9374 2795 238
1876 6331 112
2471 7414 424
9371 5879 694
3911 2459 220
6367 8747 318
7762 5073 683
3367 8533 339
1106 9328 395
9385 6399 599
1376 5957 501
6765 3351 361
2389 2977 268
9931 9568 578
9815 6816 559
180 9190 359
5963 2056 317
1873 4786 536
5822 1244 392
665 9733 279
3703 7032 378
8480 7817 397
8457 1848 352
2702 9563 615
1176 2087 178
2314 8904 240
4396 5431 794
2255 6786 46
8409 8538 453
2706 8224 185
1706 2886 513
3766 4021 689
1295 1992 315
8807 7117 307
3236 5824 315
6851 3292 239
2856 1683 775
7461 7665 588
9883 164 364
7228 1059 149
8603 5895 316
6315 3000 582
1326 4922 703
6138 6087 923
9813 5196 182
664 1519 820
4434 4430 336
5541 5729 689
2774 700 427
9199 6011 682
6525 2402 364
5655 5733 302
4085 9468 256
3399 321 767
9632 6979 342
7732 4588 141
2874 4048 314
7588 4201 618
5322 78 771
6640 5135 558
1626 7304 329
3007 6060 207
8087 4900 250
8142 861 576
5600 7341 312
3224 2125 156
6095 8879 746
7859 6532 639
8348 7610 575
6853 4332 644
4589 4586 347
8920 7464 731
4986 2860 353
8017 308 788
9290 1009 517
1796 916 144
8314 4803 477
6977 6401 414
9703 1471 195
3614 1655 359
5164 6839 226
3781 1259 417
2070 7992 272
4143 6770 535
5602 997 208
1103 6543 858
1935 6375 508
359 3273 802
5588 8376 326
9933 4878 429
9386 1729 321
5795 4052 191
6532 9124 300
6805 2587 52
595 419 324
4243 2111 498
7258 4376 245
3370 5681 320
2368 7513 75
2451 4322 480
4862 9906 417
865 3149 501
2634 1225 784
6422 8222 413
5953 2708 492
3100 1691 544
4437 5247 612
2095 7322 544
4371 8900 346
6261 1318 833
9320 504 483
3429 2930 147
