100 500
348 9325 560
8743 8527 491
3047 6356 700
7232 895 546
7482 2390 770
5149 6087 195
4088 5898 696
651 7794 141
1406 5854 254
5507 6991 421
1621 2031 303
2433 1857 343
2264 5721 700
47 5810 649
7766 5610 299
8395 4466 625
4935 7138 654
2994 7982 684
9846 6578 230
5229 7328 664
5320 378 138
9767 9409 481
2628 6770 357
7203 4034 691
2624 2710 307
1025 4245 202
1093 3458 535
6103 3357 531
5531 2502 238
5520 9649 378
8112 267 257
468 3047 391
3757 9814 593
7381 3603 531
6392 2611 295
7283 8065 754
9341 7050 525
7474 1970 164
3820 1029 327
2356 6444 867
3739 9734 332
7041 1185 638
3192 9496 722
4542 5076 633
1999 6414 349
4725 111 372
6681 1545 475
9511 438 412
1359 3244 637
4041 4104 143
2207 1324 555
2169 1549 163
4726 9643 518
9871 4898 616
672 8579 192
7694 763 455
8313 4736 849
1948 7858 280
584 6491 362
2934 8935 624
9257 4011 582
5399 5939 303
5557 1262 531
6377 6916 77
4506 6771 619
1020 3066 435
8095 3189 268
967 9174 668
2832 838 211
4072 9856 360
9417 1767 677
620 4083 525
2855 2568 233
1941 9791 435
5411 4875 305
8727 4669 232
5238 4126 743
6960 795 384
5388 3337 402
4064 6246 432
108 5084 528
9312 4556 704
4626 279 446
3730 3810 671
7469 7802 360
3667 3239 556
5921 639 632
7322 5128 186
3207 9263 280
4920 4971 505
490 3647 70
5992 5728 562
4125 2952 361
2876 5865 269
2641 6940 500
8463 2750 505
8376 4128 438
3658 3002 708
759 7388 294
3165 8229 308
1542 3184 339
7820 3816 531
3823 1494 344
8944 3382 686
7109 3864 320
8353 7599 448
3863 697 240
9679 4340 584
3649 2555 350
6557 2643 676
5847 5021 327
5393 4224 61
9149 5403 430
3578 9908 789
9143 6743 280
4489 685 423
9927 8661 203
853 3750 614
155 9798 228
3485 7264 309
14 8190 209
1215 230 599
8888 895 482
922 8889 394
3450 7480 176
1532 9298 578
8853 3277 566
9874 8002 716
8680 3452 181
4262 4175 239
6548 5104 410
4861 6475 376
3765 2066 50
6578 3921 650
1864 6415 557
1185 8231 206
4605 2401 448
4813 9845 604
9648 5735 150
8735 9450 28
3215 6619 505
8748 8420 656
6249 4974 146
6422 1281 510
8427 7037 486
5457 1327 514
2141 6670 540
4154 5906 821
8736 732 558
6179 6953 487
7147 7365 346
5184 8105 560
6118 9997 227
7950 5766 701
5732 6685 486
5216 5300 480
9657 317 378
3720 5906 364
1643 6495 586
7187 6422 691
3532 2644 68
7749 2025 353
9314 1904 412
4283 8051 337
8988 463 187
5004 2488 413
4180 6540 319
593 298 183
2889 8543 470
2416 4973 328
1581 3984 527
273 1238 507
653 346 310
7144 2297 470
3193 683 826
5071 3077 285
3328 2821 187
5102 8994 272
4725 9385 563
3397 65 444
9848 4753 494
2553 380 476
1293 3146 212
678 4182 602
1690 9446 915
5508 9623 337
9783 5781 37
861 6788 340
2479 4357 617
5437 5672 714
1392 509 720
8749 1072 92
3330 203 676
67 4407 553
5941 9816 660
824 2141 470
4570 3378 335
2522 2215 252
6524 9552 740
2750 4566 629
8999 8258 765
4189 5134 526
391 1402 705
1922 2871 419
2111 7360 670
4895 3504 499
4221 3645 547
928 7551 145
200 7347 340
8310 6141 300
7164 9134 384
8283 1734 916
8864 805 345
301 5389 543
6709 3051 137
6307 5708 517
7661 6849 302
7194 8053 548
8251 5469 824
924 6715 192
2829 2171 686
6571 7050 228
2168 7499 402
953 2369 372
4847 5615 601
4862 8363 712
1101 3145 447
6449 9966 201
302 6750 440
1707 7012 260
9802 8014 854
9072 3815 497
4863 2619 864
1868 9467 124
8088 9144 226
2534 917 337
1316 5457 586
4319 3484 862
9308 1624 622
5853 4155 572
3591 716 270
8870 1044 229
213 5319 403
1010 6868 616
2070 9069 415
232 8224 343
3436 5656 653
2039 4651 288
8275 3908 583
470 6363 211
3052 3004 296
3632 720 126
8461 4303 582
4205 7770 633
2279 58 573
8277 5870 287
7126 3500 708
3267 3692 576
8819 629 700
560 889 161
9699 7144 241
5465 3135 289
2800 7505 486
7786 7428 346
7765 8257 803
3791 7169 244
7613 3776 680
7890 2427 618
8079 2095 426
6549 6711 477
8505 1178 411
8933 1984 211
4678 2200 261
5676 3498 656
2830 2588 653
739 2529 543
9732 6205 599
2016 8884 575
62 6154 825
6312 7827 599
4411 6456 153
4996 8377 720
232 9238 641
804 4663 302
1333 7353 817
1374 6191 612
8531 308 349
8175 3210 420
8860 3851 499
3060 1690 736
2791 3799 473
571 8875 472
4 8939 600
7759 6418 198
5094 424 483
4245 5857 598
6880 5594 604
4234 3464 354
4832 5038 485
4479 2518 638
8743 5854 277
5061 3627 252
2514 3236 469
3189 1374 563
3439 6249 227
9417 6230 405
6400 9988 579
5105 2757 820
5280 9216 407
9175 374 598
5992 9773 419
6231 9224 271
1719 466 834
2688 2903 604
1856 3520 963
5421 6952 131
9374 482 287
6931 8240 287
70 120 356
5966 3509 183
2721 5383 528
6091 9121 555
1724 1196 546
8230 7004 282
6765 3758 474
7378 2757 533
3531 9961 321
8334 5250 384
6779 1022 450
8153 8636 271
894 9927 225
1940 268 336
6761 8871 199
4860 6832 262
5343 827 298
6693 8064 268
6210 2785 113
3537 7934 632
333 1768 432
1290 3450 702
5526 8668 343
2560 5409 571
8630 894 407
659 5409 91
8268 5164 396
397 9163 442
5091 8689 641
5783 8205 157
7560 644 616
1389 2903 602
1471 8082 412
7319 4033 948
7219 857 776
8320 3905 140
8977 9610 358
7355 855 558
4631 6267 320
6264 3261 855
7161 3275 796
5022 5430 286
8439 1772 223
945 9883 621
6813 6728 233
4440 726 420
7372 5829 254
3629 5195 796
263 7301 213
9229 3835 475
8158 7549 406
4092 3487 269
7159 1447 458
4342 1790 698
4067 6958 180
1403 1228 753
233 2778 520
3010 5024 704
902 3955 338
1259 7715 367
684 2051 609
8441 8056 371
7880 8423 400
3252 4496 26
5724 8833 674
4683 234 344
6382 8775 494
3721 3541 338
6574 4415 586
5332 641 550
1373 3087 528
1870 7958 121
5865 1232 651
2982 6767 419
5188 594 767
4483 2224 234
2645 2924 614
6632 6878 73
1347 6236 395
7726 3423 273
5069 2409 195
3657 1451 94
1184 7378 137
4993 7758 484
1793 6677 643
4752 3166 393
9764 2974 332
7476 1982 707
4206 459 528
8749 9394 135
7405 9584 524
1618 50 316
8861 4603 319
3280 6560 507
839 1006 345
9984 5909 157
3415 3641 74
7360 951 466
7372 8705 187
5062 9165 356
1734 9814 292
8684 7851 322
2788 6160 707
9833 3346 286
2971 4934 171
9093 376 907
4519 7063 557
6779 3380 517
1666 6411 553
9940 2506 297
7418 6276 307
8415 7185 721
9918 5775 338
8137 7290 473
833 9551 768
2807 2567 316
5717 7843 579
418 4857 607
4004 251 510
8203 3327 885
5186 7296 328
56 6057 486
712 6835 347
5789 2378 355
3246 5729 538
4884 7016 675
8358 9651 392
4202 4628 346
1779 8691 707
8270 2612 424
4594 1077 363
5179 311 352
5273 5598 291
5168 9277 130
2201 9723 579
8956 3739 598
3372 9012 367
9796 4084 699
2199 5585 522
2814 1798 595
7667 4051 505
8814 6025 308
3702 9368 190
653 5481 564
4411 5275 640
8093 9005 722
6352 9625 575
5668 1625 692
1575 836 362
7254 3776 454
6912 2563 191
7516 284 529
1575 3664 740
720 127 517
9250 3534 135
1925 3269 752
7585 7091 260
5646 1288 581
6460 2651 739
3121 7223 472
7926 1215 621
6229 630 303
7192 1897 591
8608 8767 523
9086 5862 366
2543 2350 504
4777 6411 585
2634 6353 653
6428 9706 339
6480 5678 866
3240 4757 511
5299 826 504
1848 945 241
8466 4660 573
3596 1587 219
1884 1522 767
9154 4465 311
2152 6346 635
6362 760 291
1465 1800 99
2975 361 826
502 7752 722
7770 7794 14
7770 9882 7
7770 9045 18
7770 8855 19
8255 9846 8
8255 9282 11
1853 2808 16
1853 8336 9
1853 5001 14
1853 3330 13
1853 6758 20
1853 5291 4
7700 9420 11
7700 9640 12
3613 9791 9
3613 6618 16
3613 5872 19
3613 7466 14
551 1705 17
551 6582 19
551 948 10
551 4393 16
551 1502 19
551 5813 17
551 5754 13
551 7795 19
5761 9605 20
1221 3618 10
1221 2038 17
1221 4962 4
1221 7196 15
1221 5286 16
1221 9396 16
1221 1292 7
1221 1509 13
8218 8655 12
8218 9421 17
241 3769 10
241 6283 10
241 1935 14
241 1910 16
241 7685 11
241 3454 19
241 5217 14
241 9677 17
202 2725 15
202 6901 16
202 8854 3
202 3778 11
202 8729 9
202 2932 9
202 6543 10
202 1026 13
1388 6673 18
1388 5359 18
1388 2447 13
1388 2422 11
1388 6270 11
1388 9873 16
1388 1959 6
1388 4483 14
7726 8367 18
7404 9972 18
7404 9359 22
7404 9050 19
2376 4234 14
2376 5952 17
2376 6132 4
2376 8026 13
2376 8222 14
2376 8720 14
2376 8866 7
7989 8782 12
7989 9727 19
7989 9997 10
5904 8421 6
5904 7184 9
5904 7179 14
5904 6372 9
5904 6964 10
6338 9762 4
6338 7585 10
6338 9805 18
6530 8791 16
6530 6549 17
6530 9690 11
6530 8208 15
6828 7506 12
527 9633 6
527 8951 9
527 3831 14
527 6264 10
527 1527 17
527 1702 12
527 8274 13
7131 7519 11
7131 7457 18
7616 9288 21
3646 6568 18
3646 9301 17
3646 4130 8
3646 4331 12
3646 9799 11
3646 7532 16
1063 8115 11
1063 6185 18
1063 6319 13
1063 6499 11
1063 6271 17
1063 1316 12
6693 6850 9
6693 9126 15
6693 6712 7
6693 7321 11
7386 8161 11
4351 6183 15
4351 6683 10
4351 9692 12
4351 6119 23
8094 9899 12
8094 9042 15
4926 8817 9
4926 6192 13
4926 6352 9
4926 8908 18
4926 5602 5
4926 5610 12
2905 3091 8
2905 5629 16
2905 8380 17
2905 5824 12
2905 4285 14
2905 8573 6
2905 7765 15
4618 6231 8
4618 7972 12
4618 9487 19
4618 7849 15
4618 5003 16
4618 6191 16
787 3249 9
787 5097 15
787 5827 16
787 6065 14
787 5618 7
787 3634 15
787 4110 11
787 6483 15
5471 5759 13
5471 8718 12
5471 6384 14
7819 8665 10
7819 7868 10
7819 9434 13
7819 9005 18
1202 2089 18
1202 6338 25
1202 9805 4
1202 2823 11
1202 5260 14
1202 8994 17
1202 8039 14
1202 1521 15
4031 7902 11
4031 9138 16
4031 7423 3
4031 6332 10
4031 7793 4
4031 8816 11
5375 6164 20
5375 6144 19
5375 5804 13
3688 4347 8
3688 8483 14
3688 6741 3
3688 5701 12
3688 6393 4
3315 6443 9
3315 4898 15
3315 4093 13
3315 7620 10
3380 4757 8
3380 6402 11
3380 9370 15
3380 7937 8
3380 9463 11
4358 5026 8
4358 7877 14
4358 6847 10
4358 8846 20
9471 9865 20
4506 6781 11
4506 8906 18
620 9590 19
620 3849 19
620 4198 3
620 7081 15
620 7202 13
620 1415 13
620 6484 15
1234 9752 16
1234 5881 20
1234 7592 5
1234 9390 17
1234 2512 26
1234 6136 7
1234 2700 13
6177 7031 21
6177 8654 14
2993 7625 14
2993 5171 18
2993 6518 8
2993 5431 17
2993 4154 20
2993 9116 12
3764 5758 6
3764 8725 12
3764 9503 6
3764 9271 16
3764 5959 12
4782 5820 16
4782 8025 13
4782 9142 8
4782 9435 10
4782 9416 15
2338 3953 13
2338 3139 17
2338 3146 18
2338 8400 15
2338 7651 13
2338 3362 7
2338 5848 17
2496 3448 19
2496 7730 23
2496 5628 13
2496 9005 14
2496 9378 22
2496 2766 19
5638 9098 14
5638 8440 16
3138 4407 12
3138 4489 20
3138 3151 3
3138 6377 17
3138 5824 18
3138 8380 15
3138 5629 20
6440 9606 17
6440 6961 19
6070 7561 18
6070 9088 3
6070 8402 17
6070 7187 18
4397 4781 10
4397 6299 11
4397 4997 16
4397 5447 6
4397 8067 14
9162 9419 18
9162 9501 14
7035 7560 6
7035 9387 14
7035 9555 16
7035 9447 16
8770 9686 11
8357 9878 14
2447 5359 13
2447 7263 11
2447 6270 10
2447 6673 17
4777 5782 11
4777 5106 8
222 5183 8
222 4627 7
222 6659 14
222 9248 7
222 3002 12
2352 9007 11
2352 4411 16
2352 4478 8
2352 5832 19
2352 3441 7
6108 7062 10
6108 7920 6
6108 8738 11
1721 8807 17
1721 5228 16
1721 6535 16
1721 5884 18
70 5601 12
70 2249 19
70 2282 15
70 892 18
70 2082 16
70 3628 16
70 5820 10
70 1926 12
8450 8742 19
4322 7521 10
6458 7974 5
6458 7065 11
6458 7828 8
6458 7494 20
8563 8957 15
8563 9869 15
3120 4603 10
3120 4310 5
3120 4885 18
3120 6198 16
3120 8318 16
6710 8221 9
6710 7825 15
6710 9457 14
6710 8758 20
6710 9008 13
6710 8543 17
2271 9565 11
2271 8190 14
2271 6200 17
2271 8298 9
1380 6100 8
1380 2603 5
1380 7752 5
1380 5194 10
1380 9287 16
1380 6079 15
4891 9977 14
4891 8541 15
4891 6878 14
4891 5512 8
5495 6275 16
5495 7355 13
7043 8057 23
177 8903 7
177 1267 10
177 4328 17
177 1903 22
177 6841 19
8741 8756 19
5208 7762 5
5208 5893 10
5208 6701 13
5208 8767 15
5208 5284 16
5208 9251 7
7375 8289 12
5932 9630 21
5932 6296 17
5932 7378 21
6363 9536 17
1625 9844 15
1625 9045 19
1625 8441 5
1625 3845 9
1625 6324 11
1625 3045 16
1625 7435 18
1564 4942 18
1564 8723 23
1564 6671 8
1564 7760 15
1564 8636 16
1564 7908 16
1564 5140 3
1564 7068 8
2812 7230 13
2812 7057 15
2812 6262 4
2812 9753 9
2812 5567 10
2812 7763 10
2812 5225 17
7703 8689 10
7703 8490 10
7703 7751 11
4889 7616 13
7184 8421 12
7775 8449 9
7775 7952 15
2611 6521 8
2611 7448 13
2611 6049 3
2611 7166 8
1888 9488 14
1888 9733 14
1888 3012 17
1888 5751 6
1888 9153 15
8822 9294 13
8024 8908 13
4660 8016 6
4660 7265 18
4660 5385 14
4660 4724 11
416 6942 18
416 5283 18
416 9317 13
416 8911 19
416 1801 17
416 8491 19
416 3536 15
1749 6632 11
1749 8259 12
1749 5452 4
1749 4195 12
1749 3145 12
1749 5493 15
1749 7591 14
1001 9729 5
1001 8943 10
1001 5020 17
1001 6947 15
1001 5574 19
1001 5733 13
1001 3173 12
4419 5156 12
4419 6025 15
8028 8067 16
3140 5867 18
3140 4751 18
3140 9790 21
3140 7019 13
3140 6164 20
4946 9944 14
4946 8317 16
4946 6854 13
4946 6610 8
4946 8197 14
5663 7476 19
5663 9526 22
5663 9912 12
5663 7698 18
5663 7498 18
5663 9745 20
4467 9251 7
4467 7762 9
4467 5208 6
4467 8767 15
4467 5284 15
4467 7740 19
9415 9730 6
5587 9139 12
5587 6852 5
5587 5716 13
8567 8608 3
5273 9200 6
5273 9474 15
5273 9069 15
5273 8181 16
485 6223 8
485 9607 15
485 9176 15
485 9172 18
485 3337 11
485 920 12
3481 4245 13
3481 6014 7
3481 7491 4
3938 5775 14
3938 6145 13
3938 4975 15
3938 6029 5
3938 7570 20
2177 8811 19
2177 2563 6
2177 8525 15
2177 4934 9
2177 6058 15
2177 4052 7
2177 7529 14
5533 7382 18
5533 8843 14
5533 6887 11
5533 5710 15
6527 7558 18
3779 4087 17
3779 3785 15
3779 6064 15
3779 6468 19
3779 7079 6
3779 9225 9
7186 9853 8
7186 9652 20
9283 9988 6
6617 7016 10
7614 7844 16
6268 9079 17
956 3117 8
956 4413 13
956 9745 16
956 2691 11
956 7721 14
956 6453 8
956 8725 13
8738 8960 17
2944 4134 10
2944 9414 10
2944 5803 9
2944 5030 9
2944 9304 12
2061 9071 13
2061 2640 22
2061 9413 15
2061 2475 21
2061 4795 19
2061 8944 14
2061 5197 15
2061 7449 14
8904 9465 19
8904 8938 12
8904 9758 16
3159 7501 7
3159 9217 10
3159 9014 11
3159 6388 18
3159 3387 13
3159 7365 15
3159 8633 8
3159 4557 9
1077 4747 11
1077 3784 8
1077 4002 17
1077 6301 8
1077 3914 18
1077 1999 11
1077 6321 8
2613 4119 8
2613 6186 10
2613 8386 7
2613 3267 12
6277 8109 12
6277 7994 12
6277 8407 14
6277 7584 14
6277 9321 14
331 2436 7
331 3040 15
331 7180 6
331 3442 10
331 5580 15
331 1751 17
331 7738 10
331 9790 14
2075 9568 15
2075 8575 18
2075 3338 12
2075 5762 22
2075 2414 18
2075 7925 17
2075 4900 20
5027 7852 21
5027 8250 4
5027 8751 13
5027 6341 5
5027 6366 18
4724 6227 17
4724 9632 13
4724 8016 4
4724 5385 8
4724 5971 14
4724 8648 7
1925 7298 6
1925 7907 10
1925 7625 12
1925 2993 17
1925 9116 8
1925 9365 14
1925 8041 12
7289 9905 16
7289 9861 13
7289 9224 19
7289 8764 8
5267 6431 6
5267 9511 15
5267 7112 17
5267 8859 14
5267 9366 14
8424 9860 14
909 5093 6
909 4099 8
909 3702 17
909 1471 15
909 8319 8
909 5196 15
909 5419 6
909 3157 11
3973 6334 5
3973 7866 7
3973 4872 10
3973 5124 7
3973 4876 11
3973 8558 11
6341 6366 15
6341 8751 14
6341 9903 17
6341 6677 22
3387 9014 20
3387 6388 15
3387 9996 19
3387 7365 6
3387 8633 12
1730 4270 17
1730 8931 19
1730 7248 16
1730 5233 13
1730 6117 16
1730 5187 9
1730 6770 20
1889 4960 16
1889 9258 18
1889 3473 3
1889 9587 12
1889 1986 18
1889 4413 11
1889 7028 15
1889 5302 18
543 3231 9
543 2156 15
543 4084 14
543 9616 17
543 7955 19
543 4417 20
543 2785 7
543 3862 12
3988 9652 16
3988 5517 15
3988 5930 12
3988 9410 11
3988 9451 17
1031 4423 19
1031 9508 17
1031 2694 16
1031 6110 18
1031 2099 13
1031 1589 16
1031 2304 22
3421 4649 10
3421 7855 12
3421 8526 11
3421 8625 15
3421 5404 12
