100 500
3825 3177 673
7994 3390 603
6987 6450 660
2213 3862 544
2149 2172 28
1303 6970 383
1154 6350 178
4948 9810 208
6230 5701 589
3338 1917 650
8531 4356 366
8137 9320 762
4414 1759 472
8274 643 466
3770 6033 168
9211 3947 417
9210 7205 538
7337 2549 422
3655 5902 238
2764 2156 526
4427 4067 742
5479 1933 197
417 427 484
1743 3000 574
6128 5082 588
1269 1012 195
5790 5758 442
6684 6557 759
3869 1310 253
7200 7639 342
7343 2763 175
7938 2905 613
6320 1628 1002
1807 6327 475
7530 4571 65
4835 1957 573
4990 314 654
3891 1760 163
7094 1986 252
1112 9574 160
7068 2381 681
586 9211 472
4492 7271 947
5768 8361 666
8581 2968 276
2353 2277 441
2083 291 271
1534 8403 222
1919 3341 312
4730 5802 726
4264 9565 321
7759 9255 426
6232 8002 409
7367 3326 570
6341 8479 211
2900 9761 240
7212 9839 619
8972 1704 261
7110 4740 569
66 2043 29
4060 2419 338
672 6143 397
9062 2207 179
898 982 391
1900 5628 500
6784 6165 361
1546 895 489
1772 4130 350
5250 9139 169
3808 1591 669
3970 6708 282
1352 1182 201
2899 325 428
2887 9 676
1417 9305 880
8405 5478 177
8076 9077 316
7973 7138 315
7636 8872 104
8120 9537 329
852 1256 574
2054 8750 595
2152 178 149
2880 3754 622
9317 3040 396
5345 3287 674
9749 3049 355
4469 2648 117
9726 3708 448
9010 1144 204
3013 3767 331
2974 1089 835
9196 947 314
4580 6833 594
6171 2700 502
2722 3376 386
309 1128 630
2126 8813 950
1306 1359 427
2567 623 1066
4399 4264 752
262 500 707
7313 1083 845
9501 7040 623
1144 4863 392
4536 4157 687
8630 7510 307
1599 4178 21
4809 2531 498
7363 7333 628
1583 85 309
709 1892 416
1213 2835 395
705 2519 359
546 3272 273
9494 4946 352
7536 6108 339
1798 1202 422
7192 1299 635
4594 8336 648
2514 5482 339
8845 7496 755
9344 6796 399
1675 4153 410
9327 9038 617
1486 911 391
5476 2195 583
2803 3041 252
1383 9861 277
5561 1929 284
9485 1407 222
3227 3374 361
7516 1378 356
4576 4708 281
9029 5522 544
9396 1544 178
1004 8241 463
9040 348 867
1390 7067 470
853 717 397
6106 8692 357
7980 1582 485
7239 7136 316
4623 8622 359
6997 6536 565
6904 6482 412
4296 6483 317
9856 1812 443
4213 784 518
2872 3243 588
6306 8620 97
4787 3662 853
6861 179 400
362 4603 642
7247 1216 164
5321 9705 209
9908 9653 207
7639 3499 601
6789 8614 612
2122 3786 380
5151 5378 681
269 9447 855
8213 6477 413
7611 2427 388
7262 483 539
2022 9920 226
9103 3161 588
3583 2316 449
3340 3945 600
3272 6939 270
1513 8593 457
6644 7773 687
8246 4283 698
1273 1388 821
2898 9747 347
5174 4401 404
1477 1795 778
200 9690 567
8273 7811 380
8469 1887 399
4646 491 468
1807 101 272
3652 1742 301
8769 3345 884
2040 2041 230
284 9905 301
6986 6929 960
7679 1585 757
7564 8952 598
2973 6814 345
5051 4499 716
7567 6528 736
6295 7767 552
2570 920 552
1930 1040 482
2807 6576 200
1531 966 585
3029 1536 362
9061 8151 647
4881 7453 366
192 5165 804
7358 3531 714
8446 5037 442
5116 2363 158
341 4441 425
9177 5392 710
8940 6745 295
8272 5235 740
864 843 379
2507 2795 167
1883 5314 497
5723 9766 436
2633 5105 446
1302 1694 270
3256 2535 640
9147 3448 719
7701 6505 555
3331 2499 118
7895 8447 212
1214 4588 224
9240 392 294
6333 8181 417
3489 4605 414
9768 705 629
1800 2276 259
3500 35 124
3942 5576 477
9802 6575 337
681 7456 415
8269 3937 175
6344 3768 467
3737 397 646
6626 7069 248
2896 4521 522
1868 4111 364
5461 1109 543
855 1794 863
5642 696 699
2752 1762 185
7753 4552 370
4038 1254 102
4588 4333 248
3182 742 312
908 215 573
4550 5530 369
4152 894 247
5650 4241 320
1291 2276 521
7662 540 547
3149 5883 218
1003 8611 466
3344 8210 173
6757 8986 508
8906 9509 424
748 6659 607
4062 1139 238
4265 5002 397
5472 3799 430
5744 2732 464
4014 6646 328
8262 4518 684
3893 265 66
5112 1536 445
2541 2774 603
8428 2043 250
8657 9431 424
654 2001 658
7641 7411 447
7339 2899 438
3273 4440 52
5911 7335 671
5579 6528 158
8689 7403 609
328 785 627
6487 694 442
7431 1102 314
5213 7676 610
1367 325 236
9213 3908 340
9451 7641 779
5951 8109 339
3425 2957 335
6462 1066 57
6721 3802 849
318 9994 215
8242 6229 274
3681 173 566
9109 2370 703
3928 9437 662
3155 415 400
6484 586 398
1517 1697 325
8263 2884 803
8374 3828 698
3145 7825 501
1469 5448 363
2286 1246 432
8406 5101 55
2313 1479 436
5255 8983 798
1473 9849 793
1564 5154 629
22 673 762
7524 302 505
6463 679 403
717 2947 329
7617 8587 522
996 2232 683
1471 5722 478
6060 968 383
9899 3882 640
6417 2186 431
5128 1175 561
3639 3793 581
2654 8894 412
2776 4127 218
8743 4340 461
5633 5117 252
1366 3157 552
5419 7829 268
188 6136 562
776 7805 195
4723 8124 297
38 2547 266
3846 2450 413
3515 3745 168
2684 6284 762
2283 4165 509
7459 5922 596
7958 6465 506
4816 7087 479
592 9911 384
7779 2577 350
5028 9145 656
5734 447 335
3326 5922 393
2936 454 478
80 4011 783
8578 6470 837
2910 2424 175
5272 6426 175
2522 7957 508
9062 4805 466
2122 2874 394
7080 6432 144
9339 8248 277
9871 6284 492
8160 7651 734
8861 9540 638
3148 4596 123
9988 6475 76
6870 9276 183
6929 6950 594
3287 5508 194
9772 6198 344
4284 5045 118
8976 3158 479
9354 8038 74
7964 1476 456
912 1396 739
4260 6604 287
9644 4132 290
2888 4156 426
8135 1749 449
3697 1283 286
2697 37 441
7758 9568 401
9313 4688 668
2870 8952 374
6548 8995 679
1502 7184 567
4040 478 266
343 3394 318
4869 4659 361
1222 2133 704
6055 1834 753
8737 2051 349
2318 1625 304
6208 453 348
9727 6257 143
1737 2424 354
6294 9495 153
8344 1959 382
535 7567 193
911 3435 447
6562 2414 766
6972 602 574
9244 3667 233
348 4113 286
8326 7922 582
2599 733 49
9756 7688 579
9136 2075 72
9314 1696 531
8880 5393 460
7953 617 575
7817 4247 771
6465 2514 820
6206 3352 642
81 3470 901
3140 6643 316
5884 112 570
3597 5128 363
3779 297 612
5594 8457 462
4571 4545 461
5542 4327 71
2233 4678 391
2754 7899 458
2727 1635 637
3292 680 578
8604 7462 185
1280 5069 42
9976 3838 221
4774 57 639
7308 7914 595
3052 9544 890
8026 3001 414
1025 8157 459
9650 2971 410
6614 4221 203
7516 8508 517
4900 9749 524
9538 4007 640
7649 2265 600
5642 7293 589
2946 598 166
4755 578 239
2020 1083 446
4416 6794 78
7492 8077 159
4708 544 427
7621 9086 419
9897 8646 273
7243 9547 630
1617 209 644
3768 5485 209
8717 8669 453
1587 8255 590
2676 5588 348
6873 4670 595
2881 6171 1048
1620 3989 116
6749 3640 612
5072 1165 786
434 2565 537
9242 1494 285
9461 3216 810
6932 9359 561
8214 527 710
5258 6184 630
736 5379 434
1669 5805 775
400 3256 546
413 9428 444
8844 7286 431
450 1726 546
3457 2070 449
2067 6558 773
5711 7139 439
7723 2497 564
9704 3318 493
344 5518 360
2886 7276 196
1229 1100 183
7804 6487 214
7284 4892 425
8218 8954 414
7050 8618 346
8562 7463 653
8046 7407 457
1101 8496 700
5485 910 807
6919 7552 263
7468 8982 814
4691 5191 768
1479 748 285
4861 8175 174
2618 4099 518
1804 3847 70
5200 5960 63
6686 2484 277
852 4905 571
7790 7902 160
9875 6353 504
1717 7922 591
112 2818 578
2770 5597 417
3728 9689 217
9501 1196 344
8671 544 602
2740 6503 530
1292 3953 313
1030 262 342
8053 2834 728
461 9605 119
8794 7148 92
2089 5999 909
8405 6232 81
253 8280 652
5725 8055 6
7529 7626 9
9033 9432 10
9033 9581 5
4812 7219 15
4812 8206 4
4812 8536 11
4812 7649 14
7581 8479 12
7581 9052 12
9315 9407 13
8200 8361 15
6110 9555 9
6110 9022 14
6110 8679 15
3390 6373 14
3390 6860 17
3390 5391 13
3390 4867 15
3390 3527 11
3390 3763 15
3390 7144 15
5352 5556 6
5352 7640 13
5352 7960 19
5317 9376 6
5317 9022 11
5317 8892 10
5317 6106 16
5317 7588 11
8293 8391 12
8293 8420 6
8293 9879 21
7444 8909 9
395 6100 15
395 1357 16
395 6896 15
395 5779 13
395 7081 14
395 7802 12
2443 8718 15
2443 4223 21
2443 2601 11
2443 5899 12
2443 9736 12
2443 8805 13
2443 9239 8
2443 5894 15
4815 6305 10
4815 5921 18
4815 6422 14
4815 6012 4
4815 7953 8
6403 8571 18
6403 9099 18
6403 9458 12
6403 6832 12
6403 8973 13
4852 9269 19
4852 9155 19
4852 8229 16
4852 7689 8
4852 6006 10
4852 5972 17
7716 8309 11
7716 8902 18
5412 8090 15
3606 5868 19
3606 9236 25
3606 5916 7
3606 5425 15
3606 9717 17
3606 4090 9
3606 7981 17
7377 9415 9
7377 8812 8
7377 8847 10
8505 8986 6
8505 8636 9
4316 7146 18
4316 9075 11
4316 7125 9
5122 7031 14
5122 9353 15
5122 6370 16
6481 7579 12
6481 7201 14
6481 9465 15
6705 8019 15
6705 7172 8
6705 7926 15
1076 2446 11
1076 2349 19
1076 8746 4
1076 4915 13
1076 5354 17
1076 1080 20
1076 5729 11
1076 7304 14
2167 3677 6
2167 5844 8
2167 8820 16
2167 4061 15
2167 4619 5
2167 4869 12
2167 3963 13
2167 8132 11
7076 8336 5
7076 8473 11
5810 8952 8
5810 5942 18
2028 9309 8
2028 9678 14
2028 9880 14
2028 6152 13
2028 8338 18
2028 6863 10
4774 6503 10
4774 8230 13
4774 5521 11
4774 6105 17
3622 5559 11
3622 9151 6
3622 5377 18
4958 7424 8
4958 6454 15
4958 5813 15
4910 6163 8
4910 7165 6
4910 8237 10
1723 5380 18
1723 5829 15
1723 6010 18
1723 6300 6
1723 2860 15
1723 8687 12
9125 9175 6
1069 2281 16
1069 4743 16
1069 5973 10
1069 3861 9
1069 5565 20
973 8314 18
973 4281 14
973 2087 8
973 3889 10
973 1133 11
973 7883 17
973 9305 14
973 9716 21
9685 9914 11
4020 9529 9
4020 5711 4
4020 7686 16
7587 7921 10
7587 9817 14
2991 5320 10
2991 9354 15
2991 3934 17
2991 4178 17
2991 5866 18
2991 6896 13
4373 7314 14
4373 9894 17
4373 5295 20
4373 9640 19
4373 5173 12
4373 8897 7
8229 9438 16
2541 5643 12
2541 3184 17
2541 7932 17
2541 3748 10
2541 5778 16
2541 7800 16
4582 8018 10
4582 5883 16
4582 5213 11
4582 5464 10
6120 9751 8
7985 9727 16
7985 8949 19
3915 7630 19
3915 6818 15
3915 9087 24
244 9744 17
244 8837 20
244 6377 11
244 3964 14
244 3099 12
244 4692 11
244 8044 6
244 9786 14
5273 5760 14
5273 9997 18
5273 7445 11
839 8244 13
839 5137 17
839 4943 18
839 2268 13
839 1911 6
839 1394 14
2890 4944 13
2890 9517 19
2890 6771 13
2890 3177 20
2890 2962 18
2890 6214 15
2880 8887 17
2880 9855 10
2880 6572 17
2880 3700 12
2880 5701 12
7023 9922 10
7023 7867 13
3396 3732 9
3396 5079 11
3396 7111 4
3396 5505 10
3396 5077 6
4925 5603 16
4925 6344 16
4925 5473 19
5457 7762 12
5457 6464 9
5457 8291 11
5457 7217 11
658 7270 5
658 1941 11
658 8117 11
658 9551 9
658 6065 9
658 7725 10
658 1290 9
658 5498 12
6797 9267 16
6797 7887 14
6797 8791 19
6797 7209 16
6735 6737 13
6735 9285 14
6735 9141 16
1030 4651 6
1030 3972 5
1030 7953 9
1030 7030 19
1030 4358 18
1030 2183 3
1030 3196 9
5115 5332 12
5115 6881 5
5115 6444 13
7950 9923 11
7950 9197 17
7950 8688 15
3740 8101 6
3740 4534 12
3740 9413 15
3740 9808 10
3740 8819 14
3740 5010 10
3445 5906 11
3445 9646 15
3445 6160 14
3445 5568 14
3445 9364 15
3833 6898 18
3833 6744 9
3833 5570 18
3833 5419 20
3724 4268 14
3724 8137 16
3724 5000 6
3724 6628 13
3724 4715 15
3724 5022 23
3724 6195 17
3104 9477 17
3104 5087 19
3104 9941 14
3104 6721 12
3104 4157 17
920 2412 7
920 4157 8
920 6721 8
920 7589 6
920 3150 18
920 2244 12
920 7187 13
8663 9051 13
8663 9169 18
8663 8961 23
8663 9441 10
3037 4831 12
3037 9080 9
3037 5750 17
3037 9562 18
3037 4729 12
7746 9178 17
7746 7769 14
8167 9746 15
6979 7109 11
6979 7380 13
5134 6348 12
5134 8961 13
5134 8585 6
7358 9091 18
3129 3240 9
3129 4501 12
3129 9495 12
3129 4728 19
3129 8930 16
3129 5009 9
3129 8600 14
3566 7341 18
3566 8631 19
3566 6328 12
3566 3842 15
3566 4247 12
3566 7731 10
3566 9658 15
7321 8888 19
7321 8296 18
2863 8288 14
2863 3857 11
2863 7880 7
2863 4321 14
2863 7996 15
2025 3298 9
2025 8981 11
2025 2087 9
2025 4281 4
1070 3730 16
1070 6594 18
1070 6005 9
1070 2996 15
1070 7849 5
1070 6549 11
1070 5378 12
1070 1198 11
3240 5367 19
3240 4501 12
3240 9495 14
3240 5009 12
3240 8600 15
4650 5145 16
4650 4894 5
4650 6633 9
4650 8748 17
8755 8873 16
8755 8966 14
8164 8215 17
6399 7216 8
6399 9651 16
6399 6943 9
6399 8513 6
6174 7121 15
6174 9188 21
5390 5653 19
5390 5881 12
9862 9926 24
9862 9940 15
4052 9139 19
4052 8701 8
4052 8827 7
4052 6040 12
375 6917 10
375 5204 16
375 4241 9
375 8735 19
375 8486 19
375 5060 17
375 3573 14
375 7793 17
3728 4023 6
3728 7984 13
3728 4251 16
3728 4291 16
3728 5792 14
1978 3205 10
1978 8859 5
1978 2950 10
1978 7472 6
1978 5549 5
1978 5575 11
8516 9838 14
5542 5802 12
5542 5943 7
5542 9130 18
7599 9620 11
7599 9170 12
4355 6696 15
4355 4493 9
6130 8951 15
6130 9761 5
6130 6714 13
6130 6390 15
3127 5374 8
3127 4591 14
3127 3765 19
3127 5580 18
3127 9043 18
3127 8964 6
1063 2651 8
1063 5292 14
1063 7419 8
1063 3082 10
1063 2173 12
1063 8835 13
5743 6720 23
5743 7268 12
5743 9293 14
5743 8457 15
5743 6044 17
6371 7791 10
6371 8679 18
6371 8448 15
1273 7381 19
1273 3074 22
1273 9248 11
1273 6582 18
1273 6607 19
1273 2855 14
1273 4218 17
1273 2999 18
1094 7448 13
1094 1931 20
1094 3623 17
1094 5387 18
1094 9290 15
1094 9240 17
1094 3265 3
1094 2417 11
404 6048 16
404 2282 21
404 2720 12
404 1783 9
404 5776 15
404 2047 7
404 7916 15
5671 6697 9
5671 7283 15
5671 8433 7
5671 7527 12
7438 8288 15
7438 7996 15
7438 7549 16
599 2153 13
599 7477 17
599 1536 16
599 625 15
599 1660 14
599 5414 12
3590 4951 10
3590 6596 20
3590 7786 19
3590 8266 15
3590 7511 14
2807 7557 5
2807 6161 13
2807 6186 16
2807 6398 11
2807 6372 12
8591 8799 16
994 1712 16
994 3840 13
994 8014 18
994 3258 10
994 8384 20
994 6111 14
994 3804 12
5968 7046 8
5968 9927 16
5968 8290 16
5968 9601 20
5968 7745 19
5968 7300 13
3027 8353 10
3027 5172 15
3027 5996 21
3027 7618 13
8678 9415 17
8678 9757 13
2 652 8
2 929 9
2 3222 3
2 3078 11
2 8244 12
2 839 12
2 3 7
2 7488 11
3440 8803 14
3440 6199 16
3440 4683 16
3440 8720 19
3440 5630 13
5137 8244 12
5137 7368 16
5137 9233 11
5137 8854 9
8158 9949 16
8158 9890 12
3229 5311 19
3229 6335 15
3229 5050 17
3229 3895 5
3229 4575 11
1502 4426 13
1502 2782 13
1502 3537 19
1502 7183 11
1502 1553 18
1502 5893 15
5575 6002 13
5575 7583 17
5575 6728 10
7701 8136 17
7701 9084 7
2622 7300 13
2622 7046 13
2622 5968 16
2622 7745 18
5274 7503 20
5274 5737 15
5274 7488 17
5274 9948 18
5274 9747 14
5274 5494 15
3600 5166 5
3600 9262 5
3600 6340 15
3600 6773 15
2526 7987 6
2526 4170 11
2526 8136 12
2526 7510 19
2526 7701 17
2526 9084 21
2526 4517 15
8973 9924 13
7339 8040 4
5639 8120 14
5639 8365 16
5639 5745 9
5639 9127 8
5639 7687 8
3296 7342 15
3296 6605 20
3296 6076 7
3296 8177 9
3296 9776 8
3296 4727 17
1922 2285 10
1922 8355 16
1922 7692 13
1922 9398 11
1922 3025 13
5818 9141 12
5818 6737 13
5818 6735 17
5818 9544 12
5467 9483 17
5467 8983 19
5467 7278 18
2687 9711 11
2687 6376 6
2687 5873 9
2687 4352 7
2687 6322 18
2687 5057 13
2687 3995 13
8652 9419 12
4175 8327 7
4175 5834 12
4175 5350 13
4175 4277 18
4175 9921 17
4175 8998 18
4175 9340 14
4175 4609 15
529 5414 16
529 599 6
529 625 12
529 1660 11
529 2807 12
529 7557 3
529 1996 11
910 2066 9
910 3345 10
910 5715 17
910 3890 15
910 2297 13
910 6074 21
910 1142 5
3376 9049 17
3376 4066 21
3376 3917 17
3376 5371 18
3376 8473 15
1342 4587 6
1342 1855 12
1342 8630 17
1342 6060 11
1342 3514 15
1342 9069 9
1342 7226 9
6219 6297 17
6219 8438 18
6219 8064 18
6219 8756 20
181 2065 5
181 1656 13
181 4674 13
181 8434 18
181 4319 15
181 6626 18
181 5805 8
181 2589 9
210 3075 18
210 6270 20
210 3011 16
210 2037 20
210 3596 15
210 6712 21
210 392 16
210 9012 20
1650 6121 8
1650 5063 12
1650 8975 19
1650 7756 18
1650 6188 14
1650 3319 3
1650 9167 12
4742 8520 6
4742 7772 9
4742 7639 4
1681 9449 15
1681 9742 12
1681 8114 10
1681 6502 13
217 5277 9
217 5614 13
217 9342 7
217 8796 13
217 9310 16
217 2252 4
217 6341 8
5508 6458 15
5508 8249 13
5508 7970 10
5508 8656 11
5508 7261 10
7680 7871 15
5787 8560 12
5787 9042 14
5787 5963 12
5776 9186 3
4643 4757 12
4643 6098 10
4643 6232 14
4643 5530 9
4643 7694 15
2852 5016 16
2852 9944 19
2852 5859 14
2852 3391 10
2852 8310 17
2111 5884 17
2111 4455 20
2111 5531 17
2111 8329 15
2111 3731 18
2111 8593 18
2111 8304 13
2172 7513 7
2172 5297 16
2172 7610 14
2172 7196 23
2172 2701 17
3058 6285 17
3058 6730 14
3058 8773 13
9640 9894 21
9640 9710 14
7663 8846 19
7663 8623 15
2257 3641 20
2257 5336 9
2257 6543 17
2257 3249 17
4514 8879 14
4514 7072 18
7457 9737 15
2533 6547 11
2533 6634 16
2533 8129 15
2533 7130 8
2533 9432 13
2533 5861 14
9199 9823 10
9199 9854 10
5959 6750 19
5959 9957 19
5959 9249 12
5959 6193 20
5959 7623 10
5959 8942 17
1956 9790 22
1956 5312 14
1956 6141 18
1956 6730 14
1956 3058 5
1956 6285 15
1379 9423 13
1379 3479 14
1379 5229 13
1379 2375 13
1379 7127 12
1379 9148 3
1379 7664 10
3838 5007 17
3838 4929 20
3838 9019 7
3838 7962 16
3838 6053 12
3838 9034 14
8146 9481 14
8146 8931 19
8146 8549 13
7867 9922 16
7383 8243 10
371 1317 9
371 7047 16
371 1755 8
371 5895 13
371 4956 8
371 6729 8
371 3134 15
371 9429 13
641 9678 13
641 1673 14
641 1562 9
641 3249 10
641 9880 5
641 6152 15
641 2028 12
641 9309 15
9680 9996 6
7596 9270 11
2848 7538 13
2848 6346 13
2848 8521 13
2848 7003 4
9050 9842 16
9050 9195 16
4329 5784 17
4329 9758 12
4329 5322 9
4329 6470 7
2865 3672 7
2865 4840 17
2865 6363 6
2865 6929 10
2010 7914 6
2010 6685 13
2010 8691 14
2010 5867 15
2010 8830 20
2010 4765 9
2010 2394 11
6035 9384 20
6035 9329 15
6035 7366 15
6035 6077 19
3863 5607 8
3863 8639 12
3863 8069 9
3863 7679 14
3863 5435 10
3863 6418 9
6744 6898 10
4204 6527 13
4204 6282 13
4204 5362 11
5010 6668 9
5010 8101 8
5010 8819 7
5010 7976 7
3260 9165 18
3260 9634 15
3260 4056 15
3260 8210 9
3260 8828 16
3260 8121 22
8726 8921 11
8726 9275 5
8726 9501 20
8726 9992 9
813 5281 12
813 4950 16
813 2507 14
813 4142 19
813 984 16
813 3965 14
813 1787 16
813 2643 18
7601 7665 10
7601 9879 16
3739 9330 5
3739 4215 6
3739 4208 5
4143 4299 11
4143 8610 16
4143 8071 11
4143 5629 17
4143 8559 6
3259 4569 9
3259 6970 15
3259 9604 24
3259 7426 16
3259 5877 18
3259 6303 8
7620 9424 16
2175 9275 8
2175 4835 14
2175 8062 4
2175 4719 13
2175 4988 12
2175 8726 13
2569 6946 17
2569 8455 19
2569 6405 15
2569 4357 8
2569 3084 3
7009 8857 10
7009 8868 21
7009 7859 11
5272 6047 9
5272 9592 7
5272 8381 4
7246 9840 13
7246 9508 13
1118 3670 12
1118 3517 14
1118 5141 9
1118 2621 19
1118 4465 16
1118 8814 15
1118 8743 14
4942 8445 15
4942 6189 21
4942 6307 3
4942 5693 17
4942 5954 12
4942 8442 6
8268 9492 20
5174 8877 14
5174 7651 11
5174 9210 18
5174 5915 26
639 1432 9
639 9179 14
639 9176 5
639 2578 13
639 4707 21
639 4188 7
639 3661 10
5189 6516 9
5189 6783 16
5189 9585 20
5189 6208 17
5189 9125 12
5189 9175 9
5189 7008 15
1712 5552 8
1712 6315 11
1712 9437 8
1712 4418 15
1712 3840 11
8347 9434 14
554 8822 8
554 2558 13
554 1532 16
554 8580 12
554 8013 17
554 754 20
554 9540 7
554 5754 13
4291 6581 10
4291 5514 9
4291 5907 6
4291 6984 12
7413 9335 13
7413 8410 16
7413 9230 9
1599 3809 18
1599 7662 6
1599 6585 11
1599 9060 15
1599 5619 17
1599 5592 11
1599 7995 19
4780 7474 16
4780 8881 13
4780 8096 7
6173 6650 9
6173 9104 14
6173 6332 10
2648 9871 15
2648 7074 19
2648 4403 19
2648 8820 23
2648 5844 14
2648 7286 14
6200 9791 12
6200 8298 16
2447 6972 17
2447 4050 23
2447 4781 7
2447 4703 14
2447 6102 17
2447 6645 21
2447 7659 14
2447 9308 17
8168 8515 12
8168 8725 3
1360 8805 13
1360 3115 9
1360 7533 15
1360 7703 12
1360 7128 18
1360 6537 9
1360 8903 13
5062 7019 10
5062 9009 17
5062 9429 6
5062 7536 14
5062 8557 12
5062 8762 15
7041 9264 19
7041 9745 13
5724 8381 3
5724 9640 8
4725 5403 10
4725 9575 14
4725 5791 11
4725 8253 16
4725 9998 18
4725 8282 18
298 8611 15
298 5714 16
298 4576 10
298 7796 11
298 8568 9
298 1541 18
298 3535 13
298 3806 18
475 4553 10
475 6431 11
475 9627 12
475 9785 12
475 8627 5
475 7899 12
475 5695 12
475 1323 14
4375 8662 8
4375 6621 12
8016 8933 20
8016 8873 16
7706 8868 18
7706 9409 14
3386 6426 15
3386 4854 11
8025 9670 4
8025 8099 8
8025 8789 16
5084 9978 18
5084 5538 16
5084 9098 17
5084 6116 15
5084 5220 16
8225 8375 8
6719 8684 18
1023 5280 5
1023 6988 11
1023 7157 14
1023 4485 9
1023 4786 10
1023 3864 18
1023 2674 6
1023 7706 12
479 1413 16
479 2191 18
479 3335 6
479 8425 15
479 2824 10
479 6779 11
479 7026 13
479 5793 13
9172 9399 21
9172 9456 15
4585 8489 16
4585 5574 20
4585 5499 14
4585 7766 14
4585 8735 7
6434 9747 3
6434 9948 15
6434 7222 13
6434 8428 15
9693 9760 15
6712 7066 11
6712 9822 17
1836 6967 18
1836 6584 23
1836 6206 17
1836 4226 20
1836 2690 19
1836 3876 14
1836 4821 19
4023 8181 7
4023 7984 13
4023 4251 15
4023 5792 10
4023 7456 13
6245 9845 15
6245 7191 17
2266 8325 12
2266 4622 8
2266 3308 12
2266 5691 8
2266 7451 18
2266 4959 9
7442 7752 10
3685 6191 17
3685 6026 10
3685 9328 11
3685 4809 7
2270 5234 5
2270 6024 8
2270 9371 5
2270 9455 6
2270 6109 9
2270 4084 14
2270 6960 11
2270 8159 12
3212 5813 18
3212 7144 14
3212 3763 11
3212 3890 11
3212 5715 17
63 3951 15
63 73 22
63 6546 8
63 9008 13
63 3914 13
63 9450 15
63 4126 17
63 1915 17
4494 9473 4
4494 7780 11
4494 8072 13
4494 9837 6
4494 8947 9
4557 6025 7
4557 8513 9
4557 8186 10
4557 9988 17
3348 8201 6
3348 9330 11
3348 3739 11
4240 9873 11
4240 4891 9
4240 6117 13
4240 5551 12
4240 5679 14
4240 5798 3
4240 6175 13
9386 9892 16
5604 7229 10
5604 6964 15
5604 7734 14
5604 9368 7
5604 5964 15
1417 9996 12
1417 9680 13
1417 8383 8
1417 5288 12
1417 6879 15
5235 6105 11
5235 5521 3
5235 7982 13
5235 9974 15
5235 5935 8
5235 7733 12
1876 7661 13
1876 9426 8
1876 1981 10
1876 9297 9
1876 5885 10
1876 6193 14
1876 9249 15
760 1740 10
760 2898 17
760 5613 15
760 3657 16
760 7251 16
760 8423 16
760 6447 18
6253 9083 21
6314 6382 17
6314 7137 12
6314 6745 14
6314 6893 12
7887 9267 18
7887 9565 10
7887 8791 11
4326 4994 11
4326 9398 17
4326 5880 7
4326 5294 12
4326 4611 11
1004 3050 11
1004 2750 18
1004 1751 17
1004 2832 18
1004 3955 15
1004 4473 14
1004 6926 16
1004 6168 21
2489 6536 19
2489 7891 13
2489 9229 11
2489 6264 10
2489 8851 17
2489 6412 8
2489 3819 19
8618 9406 15
1216 8139 5
1216 5767 9
1216 8891 16
