100 500
9853 2250 547
2993 527 478
6309 696 537
4377 6418 538
9233 8888 317
1416 1133 699
6083 5111 599
7016 5201 182
6727 8137 319
3257 9375 279
8408 7996 309
429 2070 640
6653 9501 429
4235 5202 114
7240 3679 374
4177 7093 198
5930 7170 226
3972 2239 463
4218 4702 516
8657 3452 696
3590 6425 626
937 6025 220
7888 7953 244
7578 4616 499
6090 835 410
343 850 193
5184 7124 888
2921 1837 783
6626 7156 395
3392 218 414
835 7569 502
3663 3117 428
1091 7636 447
1708 1661 205
8690 6717 339
5113 2280 561
9494 2402 133
4658 7383 344
356 2236 480
8351 2798 466
9424 8694 465
3649 960 788
2171 2922 306
2797 8797 655
78 6189 719
5367 7265 577
110 9030 414
383 7553 857
3018 8443 585
9215 1708 417
5161 680 235
341 4655 787
3083 4999 242
2038 9791 287
3587 389 799
2589 9363 146
5436 2590 878
323 7607 139
1864 3121 265
2756 1942 456
5662 8123 461
5560 2125 775
3505 5943 277
6030 6524 704
4386 1597 576
8232 5899 549
2278 4925 508
555 1713 530
6276 8945 341
1504 6216 638
5687 445 94
5579 1123 676
9388 5903 711
5082 1252 357
5376 4190 473
9547 7390 815
8665 5107 243
5867 2170 237
7402 1898 126
5046 8140 735
3495 9631 608
4040 2125 237
4556 947 675
3838 833 117
6244 1694 86
3401 1931 852
8492 8980 209
9406 7880 921
1235 840 200
5484 2963 481
5030 5031 425
354 47 286
6490 6221 506
2218 3892 193
8119 7264 305
8385 7967 704
6895 8777 409
92 7804 401
9724 283 357
4989 2320 810
1977 8390 482
4252 469 225
7370 10 374
4701 4958 548
7203 186 361
7921 2233 496
1569 8275 583
8633 8060 617
849 851 422
8304 5320 588
4467 3041 295
3287 7715 669
1818 9732 354
5519 7894 594
15 508 233
215 8344 407
8898 819 422
5166 2620 280
829 6219 790
7578 4384 322
6405 5500 258
2970 4327 896
127 1603 517
8739 976 205
2454 3395 581
6297 3273 276
6437 5936 513
988 8255 345
5668 6507 147
2502 2035 189
7015 2717 636
380 2265 199
3536 1898 255
1238 717 380
8117 8816 156
5102 875 310
668 8072 699
5202 796 593
9675 293 771
8124 8481 181
3688 4421 919
1754 6477 469
358 2743 490
4733 2378 408
5602 7235 331
4414 8970 205
6304 1146 865
1235 9840 313
3044 2473 329
6909 7513 190
7642 2011 156
8388 8310 599
6435 9942 666
5458 2462 678
235 3583 328
7295 276 722
4356 9050 977
6753 1066 807
8145 7838 358
3445 3747 384
1425 4211 837
2717 7729 249
5357 305 427
3921 4753 554
9130 831 452
2266 6772 668
9194 7007 706
1435 1982 753
3301 6893 543
4444 9889 372
6828 1740 715
165 7537 637
7142 6918 270
8603 1639 566
1109 8400 228
1738 2534 476
2611 808 660
6616 4320 166
1113 537 77
9073 243 797
7720 7692 372
3368 6915 332
4699 4803 196
5249 8000 577
