100 500
7229 1080 585
8031 1543 189
3137 4851 262
9786 115 146
7653 47 105
5039 9557 444
2158 6633 708
7583 7980 475
642 7604 81
3773 976 382
998 7544 552
2551 6877 291
4879 3101 569
6124 6201 815
1442 8864 618
5435 5023 427
6296 9818 903
6566 9433 554
4669 2705 610
5901 2322 151
2752 940 473
8231 4910 431
7573 2166 449
9242 4567 699
9770 9367 291
5543 7121 190
3263 4447 169
3998 4494 286
7548 122 402
7048 5342 432
5338 2483 951
366 1635 580
8653 6932 467
7420 3322 258
9637 3321 639
1996 2389 475
614 6579 147
3651 8187 143
5098 9245 734
9107 4868 748
8612 4650 632
8341 8228 655
5449 8692 370
2722 2997 211
8814 9770 650
8340 505 515
2253 8706 125
8492 906 677
1990 5912 346
580 7980 178
9234 8928 309
6721 9848 329
1860 373 171
4387 6958 228
9618 9846 51
8178 4583 150
849 2872 742
2811 6298 661
1564 5533 496
9296 6730 109
1656 3988 286
7235 261 454
9046 2079 553
7520 1036 223
7992 4452 724
5368 3578 856
3381 2090 331
9778 1593 401
8815 4165 177
4903 4785 322
364 3081 315
9368 1213 420
2305 8531 529
7511 3869 284
417 6807 342
600 2073 597
7147 4187 441
8686 6193 30
6267 6206 447
7230 611 226
659 2598 440
4189 392 716
1040 3967 455
1985 9855 185
4484 6888 843
4641 4848 169
6321 361 433
6061 8627 38
8893 3573 55
8848 5662 730
6732 5800 578
4087 3880 945
6340 2773 182
73 2607 473
8980 7303 551
9570 5991 244
6254 3759 465
6383 7294 344
7726 4720 244
7150 2210 337
7960 1791 204
3411 4281 673
8504 9472 488
9260 7397 495
3045 8109 757
9411 6130 427
261 3498 543
10 6601 452
6272 83 190
5560 1604 604
3739 5130 450
7595 6345 200
8889 330 545
3639 2967 853
5050 7141 368
5178 3010 495
5284 4941 737
3643 3789 137
4413 9256 675
7538 3811 306
3717 6950 267
9941 3978 602
448 9951 497
580 3072 154
6386 6140 377
4676 125 352
1271 8623 346
6470 6512 422
8953 6462 918
9480 4003 265
9955 1010 544
3365 5240 293
5951 7009 830
5381 364 479
2617 9271 656
4175 6334 748
6221 468 334
312 3022 345
6771 7244 434
6094 3158 731
9737 7123 332
9635 1008 284
5746 6106 332
3872 4700 397
8920 3352 629
5055 5227 255
4362 8421 777
6819 313 379
1782 2200 383
7030 4399 258
1472 7557 61
7085 4045 600
8026 3749 680
7067 4797 795
994 9514 536
4307 731 223
6637 3943 116
8091 8735 323
49 8315 404
9787 5321 263
1668 4843 676
548 6030 214
9616 7368 680
2696 7750 306
5920 9726 835
8501 3744 647
3635 5586 543
7790 1661 125
9335 4857 742
2811 6681 886
4371 7118 72
3764 7360 738
1061 1855 448
6096 7462 164
171 5883 572
9135 8191 115
7078 9684 588
573 3046 134
3404 3269 464
796 5676 122
9347 9297 620
9421 2983 295
4883 7211 635
996 4219 791
8420 159 912
7252 9144 478
7278 1017 866
6504 4691 480
2872 8952 868
2154 9395 439
4836 1289 464
3938 8266 582
7325 4512 392
1313 7081 58
4133 2109 744
2758 9833 241
1407 8531 484
9168 2642 273
5742 6516 585
3213 514 515
6676 466 567
9658 3954 671
1483 2515 410
4997 707 768
1467 7151 466
6455 2655 692
4793 393 181
922 8470 488
1257 8587 556
1904 1743 558
696 1014 652
1576 8455 239
9545 7096 403
7450 1639 911
3612 663 459
8505 288 467
1129 8164 431
594 8964 567
679 5592 441
9672 8498 547
9095 6127 572
1154 3888 258
2872 8428 706
8711 482 121
7015 6967 100
2225 4063 549
7981 3801 191
2519 3878 593
897 9969 424
5517 861 243
6984 374 161
1150 4466 789
8538 1744 636
3430 5569 149
7336 9454 910
4068 2784 498
5581 1574 252
6672 4806 403
2 1735 178
5288 7017 302
8702 7513 429
1080 3035 578
7666 9951 230
6913 4915 502
6272 8782 226
5776 3257 408
9157 6926 314
7723 4047 211
5023 7505 731
5969 8711 93
6960 37 458
1495 8893 513
1611 4520 198
3699 1613 546
2607 5339 855
4982 1310 739
9204 6062 499
697 6870 740
2366 3963 453
8137 8638 799
9097 3914 606
1895 8254 238
7192 5970 439
8654 8567 218
9828 4623 509
7279 6788 69
1012 8774 446
2033 2623 794
9646 2085 417
588 2254 744
7424 1922 166
9916 6629 584
4336 613 375
9851 6702 327
4576 4341 246
5341 26 178
8255 3588 640
4632 1799 487
5911 3286 709
367 5739 358
4261 3998 461
2527 5273 579
9124 4560 355
4248 8771 189
6645 1188 212
1025 422 428
3110 941 797
3403 7447 469
7906 9606 384
4149 8835 193
3947 5842 622
8861 8554 259
9431 3493 556
354 5342 387
6780 7073 346
1081 1041 223
7423 9960 608
2667 6547 354
872 6915 917
5318 3870 282
8104 2695 834
644 7566 516
9988 4047 16
5013 7895 833
3653 5515 125
6730 7601 476
1357 5591 178
6155 788 357
9084 2861 789
2482 2216 930
6286 9915 832
9610 3709 609
9875 2277 816
6609 7100 461
9192 8279 189
970 3648 195
975 7966 134
1215 963 124
2013 6228 694
5210 5666 514
8095 1940 939
9619 9453 451
3883 2127 283
6593 9320 800
1340 9076 205
1536 7627 168
5343 7498 417
7688 5219 413
9775 4297 822
8671 5320 129
2577 5993 901
8968 3552 411
3959 6535 618
867 5972 543
9116 6078 337
7990 7211 505
4370 3962 183
3016 4606 237
6089 9610 411
3926 7429 318
5038 1814 225
1408 381 424
9313 9097 773
1952 5440 80
3394 623 489
7112 5971 877
6616 2433 142
5875 575 233
8968 3095 488
2899 4436 808
5525 7242 374
1648 6247 174
1204 4664 383
853 3645 472
