100 500
7387 8766 369
3906 1206 315
2855 8816 695
6232 9835 384
4871 6898 528
2614 3414 749
6272 4076 602
2088 6449 362
5242 5178 703
5717 3116 167
7764 3376 354
8672 6026 123
557 20 570
6373 4189 570
4627 8218 486
8048 2014 166
3336 8306 603
3220 6191 259
7122 5805 264
2379 8346 266
9055 4993 615
8112 5327 603
9069 200 755
8129 664 562
1731 3846 935
3780 9495 500
3574 8804 320
1873 4131 304
8824 4598 861
8321 3451 299
2816 2721 254
1818 2505 31
1027 1390 472
5048 4502 193
7195 7427 863
9200 6251 865
8772 7312 380
7930 7842 312
3865 6059 288
8506 5596 289
6258 8638 549
5091 9832 250
7443 3317 401
316 6267 309
7915 8637 664
6071 7084 467
7710 7889 262
9589 5089 177
9279 989 638
9591 2827 248
8417 8791 573
5430 7189 423
2456 3360 199
1383 6321 493
9420 9889 680
8269 2030 721
4880 3360 300
1862 2323 647
3029 2178 482
8590 945 266
7167 1013 94
8029 1229 429
8902 3970 806
6319 4534 517
4959 5910 251
7361 3376 357
1054 2791 287
6918 9862 613
2503 8301 240
6183 8275 802
4543 4452 107
305 5775 373
4164 8520 681
8098 7194 255
7050 3040 941
4491 570 627
4054 2520 346
1799 9308 481
6490 8118 689
3842 7801 541
381 7555 335
7530 7787 265
6698 4448 401
7649 9202 223
9101 184 870
7477 9996 481
4636 7783 532
5771 5152 146
2655 3869 165
8698 9705 615
3262 3189 514
275 7316 210
2061 2075 584
6624 4903 663
193 6819 830
2705 6926 363
4374 235 458
4713 1073 278
1035 2362 749
6627 136 479
2546 4104 668
133 3534 538
8239 2256 175
5039 894 474
6126 89 597
6952 5740 353
3279 7227 594
3056 1692 406
9302 6032 474
6596 5848 256
9203 5653 668
2774 3578 651
2240 3840 310
1003 3275 384
6202 3982 234
9763 5101 458
8086 6248 487
4987 2678 574
8505 26 468
9924 983 371
116 6876 402
6723 9747 285
4104 6131 559
7791 9758 319
2163 4387 722
5606 7719 381
40 4733 752
1297 2280 349
4925 8652 818
1907 7479 106
2634 1671 510
2580 7072 183
7919 7568 601
6102 2776 577
3946 6027 802
3759 414 293
2903 482 250
6513 3359 718
2965 4305 336
3118 5129 847
5044 5076 828
9200 5085 778
6161 6849 347
3717 1086 263
5501 1977 125
8566 4487 749
3648 1146 737
7911 7919 605
5066 4014 173
696 5365 145
6393 807 292
2131 5648 355
1290 8645 927
9008 4255 512
2950 2126 376
5736 4346 568
3554 4936 585
9431 9716 560
1785 9501 317
802 3638 525
7830 5720 677
4477 7830 516
