100 500
8443 1963 407
3187 6059 301
4370 3819 274
2339 3186 260
2354 5336 374
3111 9814 486
1395 5949 100
2141 9783 645
4825 84 615
6455 4192 531
2059 2731 647
9590 9650 299
6188 5933 352
6231 5235 549
4007 6416 79
2480 2450 207
4731 5667 509
4861 5453 469
5838 7201 648
8639 8192 768
2537 1750 813
4358 284 176
7699 2852 702
6419 8877 525
9288 2874 340
9421 1347 751
1957 9011 480
997 4497 197
1296 3580 457
9733 5304 440
9996 8565 489
7754 1079 214
584 2616 342
6532 6422 804
6169 5171 69
966 5058 785
6921 5324 500
1695 972 224
8176 8114 414
9849 3816 216
989 9270 476
5163 2946 525
4634 2512 514
7444 5930 702
6092 3529 429
7586 2440 703
8446 1693 40
3519 9030 328
661 51 543
5452 3182 323
5222 2770 455
8240 8495 473
8094 9935 232
9468 2623 178
4402 5669 555
6439 5391 353
4940 7955 568
4689 5926 550
467 8485 446
8208 6560 555
8366 5795 845
5352 6812 324
3840 8872 343
5842 4501 498
5275 7646 357
7683 498 241
416 5923 499
5345 4863 143
2211 4813 548
7486 6613 202
483 277 351
8356 1775 303
8232 3045 172
7701 8700 540
7883 5909 761
1612 6249 424
8056 6964 433
3062 1896 679
2188 5256 236
2749 7464 375
2903 432 341
4314 9671 434
2708 9659 224
886 1271 386
825 8372 729
7884 7660 248
5002 2592 380
5787 9586 677
1989 3488 365
8286 9872 129
5749 6250 204
6122 158 529
3215 5536 254
8406 1755 731
792 1156 812
9219 47 248
1588 3533 539
6071 648 323
9545 6957 273
1919 370 137
1682 6155 116
8030 6684 375
8747 169 336
6270 7089 453
9 909 756
6961 5758 305
7159 9435 421
2268 6726 193
4971 675 321
8482 2116 147
8183 4053 841
8515 9771 789
7587 4586 449
6772 7132 507
1544 8691 145
3854 9578 523
4847 8236 392
6262 9946 124
8405 8884 631
7035 8414 228
6145 349 533
524 9657 722
9784 9145 624
2735 1108 533
9820 7569 845
3224 4355 364
1623 8091 417
4126 5562 203
2678 7250 359
9046 574 695
5942 2900 493
152 7141 407
7488 2766 500
7087 5893 18
8002 475 523
4307 4148 589
824 1183 855
157 6960 133
328 2892 651
8068 6500 487
6814 7644 366
855 8437 219
5736 1334 138
3999 4766 752
8584 3045 130
5340 878 366
2297 1844 639
8019 9785 214
962 1459 533
2030 8964 521
1934 2689 501
9464 2758 85
3872 5973 781
6070 4201 750
5218 4139 383
7053 2032 492
8135 7909 172
469 223 165
9243 820 383
4989 4179 631
217 6681 427
5058 2514 645
4877 3077 332
8651 5839 358
888 681 479
1156 2822 182
3370 620 859
1932 7242 718
6594 8003 691
7795 8164 370
8494 4849 405
196 6629 139
9110 7017 347
3205 4705 402
7837 4546 304
8884 8054 690
