100 500
3817 763 487
4896 8728 176
5624 884 623
5998 3317 487
2018 5602 562
2162 8741 426
7136 2604 877
9118 3554 506
2139 1173 483
7346 7402 391
8968 6758 521
3308 9298 542
7748 6701 280
619 9812 594
9212 4819 760
9304 9381 216
1934 552 538
8109 7559 265
7788 460 468
876 6158 52
6062 9390 130
4900 3198 614
1995 370 585
6752 486 683
7895 450 395
4240 6863 381
7208 3901 333
6161 4956 196
6954 6780 476
4769 2518 190
7951 425 334
1899 9886 86
977 6361 387
3797 5117 643
6821 1025 114
1276 2883 796
6767 2528 638
6081 8762 80
9250 9185 163
5601 7145 190
9635 6193 725
4008 3195 127
6446 170 761
4504 3400 425
3302 5625 422
5918 7606 279
6050 4170 937
3844 3379 526
531 7641 312
8496 3704 758
8666 6124 338
6587 5433 461
8652 2668 442
548 4254 442
8205 2501 606
1399 4192 621
5046 5408 455
7387 1493 391
1930 1891 357
4893 1584 265
7516 7164 683
9190 9918 505
7686 3034 526
9649 8217 625
675 4498 203
1921 5693 567
622 4860 423
7479 5627 544
3880 4379 356
6233 2085 399
3232 7633 440
6277 8278 756
9393 16 390
9771 1323 248
8260 1017 707
9259 5776 312
4533 8450 325
2047 2219 537
1484 8048 807
6788 2160 716
2546 5061 115
4205 9521 235
9921 8036 520
1500 3801 481
2415 7733 552
2238 5647 440
5366 4867 518
278 1111 248
4883 49 423
8786 3143 435
7418 8046 276
5272 1951 397
6496 3671 629
4170 7980 603
1719 7310 362
6492 4266 219
2371 7050 541
3787 2292 412
5086 1639 283
2445 7502 717
9372 4683 580
9501 1091 627
9550 9779 196
2202 786 657
6181 989 47
3929 3599 687
9035 9201 868
1903 5531 393
2872 2425 357
9863 944 597
9736 6356 574
5210 2107 824
3406 5349 627
752 8492 418
6988 9549 218
2346 2712 821
585 8200 379
3803 6487 420
4331 6006 737
7273 512 127
6995 1203 509
464 6030 839
6756 2367 397
7913 5981 182
4792 7776 421
3277 880 531
484 8487 645
9340 3890 531
188 92 113
8735 3528 490
5993 7433 189
6240 6578 218
5633 44 728
3066 9965 469
6050 339 756
6829 9397 406
7894 7293 432
5427 1003 245
6012 9692 181
3336 7157 778
7468 6613 308
8037 7953 412
1452 7377 271
8195 1640 660
3821 3282 615
1520 9815 408
716 7760 264
2745 2701 794
4156 5811 201
9018 206 324
2503 2200 580
9603 6749 206
5845 1382 883
7752 1858 671
1074 7440 366
9015 4895 158
405 3404 210
9200 1857 267
7134 7395 237
9849 955 462
678 1369 472
7122 7746 742
5482 9868 332
447 9638 906
2031 5818 362
6197 886 311
8018 5800 763
7636 3863 718
3535 1740 477
2073 961 278
9181 1088 289
