100 500
4304 8302 538
4899 4983 313
1223 1661 525
4402 8956 424
7434 1414 335
6300 5887 700
3903 4423 166
5084 8874 635
5333 911 392
9845 2506 493
5293 4628 361
707 8682 467
5533 6706 182
7952 8378 442
6060 5279 353
6768 6716 314
3581 8019 532
1700 1157 161
9680 2454 148
113 3466 674
220 2765 471
9353 4124 500
7188 790 17
9350 8873 434
1701 9195 536
1379 6994 152
3823 8439 227
2028 9356 426
5145 9980 476
7735 1205 658
5259 855 180
7922 5193 408
8874 5974 450
2702 4906 500
4780 2815 722
8372 5000 650
1932 4078 198
9124 5472 264
4868 8475 312
4345 2921 360
7670 2077 621
9915 7846 877
516 1943 738
3554 5661 694
8275 1289 873
3218 3535 86
8496 7492 65
5080 3722 519
9818 7782 472
8628 4598 399
6949 3353 337
9599 8881 712
7431 5075 772
705 8651 332
9902 5050 365
1572 3925 302
3479 1487 543
1771 3995 283
9782 1677 815
6008 8057 329
2967 5579 425
7944 7815 448
9423 9376 43
1538 9242 115
3510 6518 394
192 459 727
9871 6143 313
5692 3654 370
7571 6397 220
2305 7473 580
7800 229 587
7750 7631 217
8068 5873 212
1627 7850 416
7551 3987 649
2260 6870 369
5918 6556 354
4685 5342 345
2285 2575 428
936 5795 380
9094 1128 552
2607 5317 361
3624 4651 457
8972 1195 370
7401 7629 220
5020 1553 425
4211 2771 655
9184 2279 449
8644 7163 665
6482 6195 370
1151 5094 434
3065 7069 459
8002 4103 555
8763 287 534
6678 9699 606
6083 5772 247
7180 5042 259
1090 804 578
9693 6414 399
8351 7094 800
395 3371 868
8647 4606 484
6142 7832 489
3238 4787 765
4995 9720 288
7334 2498 474
4814 400 264
5920 2816 489
4503 4683 62
9456 7533 517
735 5539 262
3306 4267 477
6933 748 462
1423 6626 346
3514 9774 443
73 3909 203
3145 8720 415
4868 5640 820
2904 8106 550
6779 4252 335
7826 4113 515
3102 8992 752
865 9022 198
8160 1720 75
58 7616 713
9254 7145 523
9507 8912 234
1412 6440 703
9660 2835 253
9419 3174 309
2609 9492 733
