100 500
1352 1990 259
6528 4249 306
249 7465 421
2973 5398 481
5465 8642 781
3976 6740 399
7728 5848 702
6154 7895 351
2593 2021 431
7446 2928 383
4417 3473 319
9757 9951 583
5565 4345 437
8823 3764 579
3674 6545 702
9370 1379 555
4888 5899 278
5628 5137 357
3364 8601 411
536 5181 526
3595 4512 521
8273 7675 475
6712 780 216
5570 9305 440
9153 3017 455
8585 3571 769
2842 8342 476
3522 4759 828
9040 8698 706
8523 2714 644
1595 4246 562
445 6483 454
145 6073 173
1621 9861 477
1026 8509 223
1395 973 517
3021 6020 486
8648 6085 373
6800 4219 722
5391 5954 110
3588 3976 371
5877 6430 410
8671 5751 433
1189 7711 342
4449 6065 683
6777 6045 357
311 7223 500
8880 6808 421
9648 6853 789
6669 675 172
5362 4416 620
8000 4735 453
437 6649 368
821 7237 390
868 2564 723
9543 4456 305
6540 1772 442
7238 1563 460
7524 4779 725
5626 1973 588
844 8756 268
4370 1155 239
2331 3251 600
7963 1979 488
104 985 582
9006 1819 402
5401 7007 350
6554 2190 882
8 7375 191
5780 876 415
6291 5323 443
1684 2832 480
3448 5274 327
747 972 207
53 2726 316
9297 898 264
1482 3668 399
8405 165 560
3271 2721 690
2144 9727 738
3706 7503 373
1546 5459 318
862 4453 760
7650 870 763
8180 3430 343
8098 4472 604
5105 9782 255
7304 8553 843
1408 4403 468
5877 1461 465
3481 5175 472
2359 4963 827
8843 7117 533
5128 8466 438
9838 3625 447
8193 9896 234
7480 6092 475
5355 8342 408
545 9357 500
5564 8725 615
2787 3662 575
3197 4245 174
9796 6853 574
9150 1204 341
1257 5028 358
2665 4738 639
203 1377 506
6054 5398 347
4846 7534 943
3864 4684 636
7511 2057 741
4580 4991 198
8149 6287 219
9685 8694 190
5645 5249 438
3772 4784 504
8911 6969 496
5381 5059 601
3823 4532 84
6263 1432 328
9560 5281 109
2522 6115 70
3010 8576 826
1513 7856 585
2463 5377 219
8892 9974 463
3786 9824 396
1318 8288 188
6111 7355 279
3334 8108 294
2605 7106 259
9245 7868 281
4076 4626 688
2928 4251 368
9158 5543 590
5683 5070 503
824 4557 130
1185 186 451
3134 9050 309
8042 1949 771
779 3286 759
8275 918 646
3110 5945 360
9206 5574 710
3301 8892 686
34 5906 360
5999 9279 413
3774 6427 211
3906 3054 259
7030 9416 616
8598 9065 353
839 5774 231
3622 8376 607
2313 3108 321
7427 6707 378
5057 4558 539
9994 9685 567
5476 9456 646
5630 1034 526
5030 8931 173
9927 5065 207
1189 2278 71
696 1316 449
5057 954 605
4370 8439 437
371 9320 165
7504 7562 471
1447 1126 410
5938 3760 734
587 9717 236
467 1996 576
4276 6813 487
1681 6104 401
6270 7312 428
7139 1300 193
2595 3418 568
2717 3785 87
2048 9766 119
5101 7105 348
720 9471 480
1896 7443 797
5144 9400 893
5005 6591 728
6878 944 616
6703 7465 503
661 3522 246
9462 1289 932
336 7495 386
7394 6606 119
1159 4533 207
4258 3755 428
7951 3328 140
7540 6351 366
3094 2641 415
9808 3814 385
8464 1704 154
1258 9960 877
1104 6263 645
2903 4334 435
3559 9606 598
