100 500
9970 3323 423
3698 6669 296
7557 814 452
925 7066 94
3612 581 172
9007 522 505
3769 3529 357
6862 5225 789
5018 7391 351
4571 5476 232
9401 8609 581
2309 1097 318
2877 4659 388
7283 6530 514
9698 2403 40
2954 6020 357
5726 3005 473
2689 9635 300
3819 3615 550
3054 3783 195
4196 2061 486
4305 4317 579
1942 7519 763
9542 6961 988
4910 466 504
8789 4312 404
5427 1098 187
5409 8304 230
2109 9045 620
1186 1808 275
1448 493 197
4180 3527 535
3498 6870 221
3162 3669 380
6837 6216 318
7453 7385 381
4629 8110 222
1702 6572 496
5630 7597 537
9885 6892 227
4415 8674 545
7556 9842 846
6125 9318 356
4498 4586 693
8363 5685 268
2746 9811 600
6178 6927 675
3338 6028 648
149 2853 802
9697 6986 789
5421 3502 237
723 51 380
7965 2425 382
2975 9947 408
22 9212 349
6839 4437 379
4238 4396 407
631 6715 527
3714 5130 668
1302 8429 386
7167 400 616
8240 9697 391
7327 7931 156
5725 3828 663
784 1774 259
814 6205 296
5277 7889 806
2608 9594 333
315 1935 651
9541 6689 243
1147 2732 268
7479 5386 391
3480 8110 373
8453 3546 667
3240 9755 394
1975 407 776
156 6568 793
104 3835 174
4499 2181 742
7664 1635 348
3956 4830 409
4192 5585 229
2720 3153 514
5179 9387 771
5088 1072 646
6076 6236 64
156 3555 525
7974 3637 568
8018 6427 733
3535 1258 243
2535 5511 760
8018 9043 403
8431 4474 263
2878 2930 373
6656 6894 125
917 6964 336
8077 5109 276
2549 797 908
8262 4080 199
6536 9703 546
1504 2612 423
5939 1660 643
2520 265 778
1649 538 522
3044 5185 852
8148 5579 532
7048 2518 245
974 5479 565
6993 3853 928
4761 1 436
7099 5678 263
6965 5176 435
7139 5866 321
2325 1754 800
6298 8861 290
1457 7802 611
7826 3748 484
5814 346 311
4013 7464 494
7236 3409 776
9001 5384 607
8989 6049 161
7903 9963 566
7880 1248 408
168 2641 315
7601 3620 947
4671 4566 439
8796 8162 405
6784 1122 440
9916 3082 396
6335 7725 594
7236 4161 462
1473 3050 234
859 1838 446
6866 4447 226
5248 5867 270
9832 589 437
1916 4087 369
6904 9796 259
1687 7073 967
8789 9288 759
693 3460 540
206 5841 420
1623 6990 599
3315 7891 525
6424 6003 270
5617 12 437
164 3442 390
3062 7376 163
1633 9929 287
1823 3233 193
2148 8007 226
3822 4065 862
8446 726 851
213 133 372
4151 5355 595
9421 1196 475
8815 9627 691
3390 6790 653
2969 6705 197
1034 9393 314
2708 3003 300
9405 9225 730
2797 8820 341
2953 4430 281
5101 1128 505
7663 7249 391
9136 7837 420
7666 7582 650
4916 4232 354
4068 9067 754
9587 3489 35
6616 4754 524
3117 6 627
1545 6086 748
3063 8931 277
1832 2124 549
8286 7589 294
7701 1083 1013
2761 654 52
5514 7862 691
8134 9529 347
1464 3622 510
7367 9130 426
1205 2283 89
3362 1625 926
7702 9301 237
5114 670 486
4056 4583 573
676 5601 229
7022 92 285
884 8854 389
8568 9170 353
2795 6269 19
253 5557 727
3275 2119 545
3419 1409 519
8001 1235 626
5032 5368 580
6718 2589 572
4003 80 950
4214 8057 553
5734 5680 454
8728 9790 318
264 5756 577
1743 7286 677
5848 2627 380
2492 4416 36
1797 5287 436
7037 8402 457
7196 312 644
6874 616 111
8074 4875 638
8203 9458 486
6595 4921 414
2047 6950 380
1354 2613 517
5007 7088 472
4645 3735 814
6878 4909 215
9492 8621 371
8547 1692 351
1248 7391 65
2461 9397 282
9031 9498 787
4151 6227 237
6163 7377 671
3195 589 510
2252 1399 605
47 5199 441
6320 8446 246
2149 4026 447
7411 7157 644
1114 2056 45
892 7992 338
3318 6736 462
6613 8217 491
8429 4213 521
5609 7242 428
9962 992 273
6740 466 326
7219 9255 524
7843 415 239
9844 6448 874
8166 6243 627
1647 838 424
4689 3797 374
4865 2100 361
954 5979 496
509 8198 464
324 3827 486
1287 3289 145
2044 6068 231
3855 4005 441
3310 3817 556
4997 6402 467
635 2217 245
5658 8479 506
8984 1854 685
4927 7150 243
8098 2926 346
4340 9139 328
6723 9205 428
7592 4029 533
5185 8101 94
8580 1861 327
8280 9867 983
5150 324 385
5935 9005 758
682 9245 328
9175 5679 494
5647 9810 528
4248 7657 257
8289 3232 88
9512 9568 340
6734 3962 98
2495 7427 633
3101 5570 912
6632 7045 858
9600 8169 166
1498 4532 382
30 9778 88
4399 5181 205
6455 6686 270
538 7137 805
2283 9713 327
9168 4282 646
9524 3417 136
1940 4165 158
3001 7804 110
3734 6088 636
8118 2581 458
3515 1219 555
4503 6499 303
4617 455 693
4669 6115 355
4987 1051 118
5894 5738 310
2584 8701 148
2424 3123 614
2190 1059 204
2836 1358 331
5342 2360 887
1127 3634 947
6526 4129 996
1438 6612 542
6569 9556 435
5545 6436 781
7127 48 105
2935 8096 690
504 3956 298
4212 5491 972
1360 6458 459
1230 3944 720
5159 6 493
7067 3701 754
1066 9904 767
5059 2760 220
8616 6187 407
6394 1494 373
6668 4184 317
8106 9589 628
3740 3651 555
2377 7219 792
52 5312 596
5316 556 406
5621 5880 456
2399 6981 701
2338 9981 529
925 3849 736
9988 4345 194
7550 7406 94
601 8961 453
6518 9217 763
1500 2912 143
712 4520 542
7096 5170 619
4109 7188 225
8822 6486 508
759 5226 382
8151 2427 472
5782 124 429
8307 8181 803
7105 6997 249
4515 4382 97
7198 855 106
5079 1100 377
4613 5680 712
62 1131 766
4898 1562 384
