100 500
6604 1625 317
8940 2382 350
622 1969 663
7965 1366 409
832 6407 243
9215 3263 222
312 7327 139
4430 724 503
6465 678 786
1811 4417 634
4357 7053 634
49 7605 653
8625 2873 737
1328 9967 738
8079 900 215
7088 4683 538
8878 2380 324
7065 9500 446
701 1383 271
866 7886 851
7790 6433 185
1149 4454 312
113 5579 866
1530 2930 137
6258 3341 605
7347 615 691
6747 3748 627
4572 5372 294
6622 2252 290
5339 4701 301
3153 8779 39
5736 8383 660
7512 2802 158
7883 4565 415
537 5101 201
2451 8327 380
7887 3600 618
9133 8000 544
5532 664 494
7282 1790 345
357 4629 247
8757 7104 381
4730 3330 360
2476 7704 423
5582 4168 108
2405 5087 346
9299 4493 812
3470 6811 379
3647 7705 459
7729 4184 101
9159 180 245
2511 7046 515
3781 7997 61
1398 5665 449
8661 8680 365
7455 9018 915
9661 2564 113
6123 4391 677
5894 4951 403
2095 7829 353
9119 852 195
9268 8419 458
5346 9091 602
1582 8993 591
6796 9311 176
9530 2307 396
9492 8393 700
5705 9625 651
6390 7103 126
5290 5051 513
2135 9097 87
422 8149 539
1661 2897 382
8892 3908 692
7848 988 222
8089 6968 375
8192 7357 516
5387 9890 590
6448 3321 318
5236 9597 436
2633 4766 253
1904 8477 233
3159 7610 264
4454 9550 129
1065 9744 532
953 9553 532
5193 7727 877
7702 6854 452
624 6594 367
7114 8473 228
3934 5203 236
1793 8479 611
2561 3532 572
8369 5361 177
6853 9957 165
4958 5838 373
4723 3215 556
4315 4235 428
825 5121 485
137 8242 496
1217 7442 451
7795 6410 55
5170 1849 321
9617 2146 392
8444 6731 502
619 8730 663
8287 8764 775
7209 848 428
2296 1931 217
2561 9150 480
1888 7520 300
1340 2964 418
735 2008 889
3551 7912 952
7129 3688 366
6154 8347 465
1130 302 258
4757 2652 551
2151 726 642
4799 6947 288
3810 1770 176
5678 2097 56
535 9239 280
9297 2831 448
7522 1858 237
8333 9411 462
5730 9674 456
8727 2817 118
1682 2278 447
729 5163 56
2318 3236 417
3510 9800 327
9890 4620 490
2453 8393 181
5346 3604 544
5341 9156 400
5374 7371 392
7605 2261 417
6610 6902 477
5093 4133 573
8761 9778 850
9896 843 439
9452 4975 212
3661 7486 591
3605 742 244
2650 2275 241
330 2512 343
2075 220 160
7132 880 255
8614 8831 867
4484 307 580
7987 6211 13
7678 5593 231
8472 640 424
8847 9917 721
1125 3960 250
9696 7373 478
4804 5500 826
2348 8465 486
2987 2305 420
5559 1989 479
4580 5890 594
4501 6656 602
2462 7986 387
3888 1076 435
6817 4725 377
1383 1156 180
936 5413 610
6749 5760 115
6054 5597 456
5678 7179 575
9557 1726 827
4553 713 478
7226 3253 386
9178 6565 641
5559 1090 522
8554 139 134
6980 9408 359
3147 9442 819
3746 7036 193
6871 563 324
1761 4606 479
1719 9049 151
20 4821 871
1161 6074 726
6770 6839 465
9605 2679 451
8565 4158 509
3393 2144 253
3764 8923 544
8709 9323 362
13 7264 498
5814 6993 508
3024 8962 597
2788 6770 191
2350 9659 782
3685 463 305
4265 1756 393
9512 637 285
6577 673 379
6711 9699 322
3865 2669 240
2379 8782 602
3179 5772 871
926 6943 356
4695 9636 445
6266 4709 848
3252 2081 249
8054 2628 536
7395 842 610
5750 9745 177
6853 5787 383
208 7471 422
7543 6072 63
8108 473 677
6745 1172 505
172 6962 598
3841 2551 451
2097 7020 815
4675 3023 465
3964 9371 635
9011 6582 280
432 2263 342
8663 4838 671
1243 2410 678
2033 6993 782
2155 8886 350
2780 2363 679
2709 6676 592
8435 818 791
7149 1533 736
8342 3673 386
4847 2183 294
6225 6944 389
5555 7252 209
9968 9519 628
2975 5331 149
2454 3407 503
3947 7469 606
8246 5190 359
9880 6631 586
8536 2035 383
5517 1316 552
751 4579 269
7992 9186 291
1749 1493 276
7071 91 813
5167 1919 454
8626 7744 601
8863 4181 505
4996 5183 691
53 7972 338
6867 2507 281
7731 814 34
9976 2329 500
6004 9856 474
8960 4540 471
8244 830 525
2209 8995 361
5409 6553 705
4533 7158 684
8047 1605 664
3601 9566 114
9876 2227 648
7310 5091 254
6408 8658 300
275 2813 370
6630 7142 585
5320 4362 512
4308 5297 660
3043 312 516
1505 2004 482
1205 9749 459
9186 9766 365
8744 4595 726
2671 3278 569
8105 7070 332
1235 1706 584
6636 1111 362
285 3946 406
6202 3045 425
2605 2829 562
5859 5587 293
6323 1179 278
6301 6983 537
2828 9345 434
7296 4334 218
7701 4853 739
4083 6887 840
971 9180 418
7834 3642 281
8810 5939 283
713 45 234
3997 7349 233
7508 634 367
7648 62 339
3679 6605 840
9244 9538 758
8544 1919 530
7070 4846 832
8903 9898 375
543 2551 932
4232 8244 453
7404 4668 534
1483 4727 211
200 9317 56
8369 9010 488
1608 9082 399
5407 1957 373
2784 9267 397
2591 6784 303
9329 6270 227
3389 4925 653
2161 1933 179
6845 9231 707
3131 5748 280
9129 3674 316
8299 9714 453
8270 2055 544
734 9753 673
6782 7286 554
9070 5151 166
2648 7030 606
586 4407 224
8987 9722 400
3674 7930 290
6506 9355 445
553 9895 415
4281 9066 447
8180 7478 422
8297 1312 713
3226 3778 388
4986 7877 146
9844 3257 314
9932 6930 714
9362 3066 575
4216 4785 445
8217 6864 667
1815 5155 521
1271 7155 451
4877 1297 828
1437 1383 188
653 1990 340
7630 1286 564
1056 5811 424
8764 5705 168
3475 8342 961
5836 8461 451
6219 5680 252
8070 2503 421
8963 7433 619
5569 3179 121
8570 138 518
6396 385 161
5294 4019 350
3892 171 615
1669 5330 302
7907 8674 308
3672 5537 403
9960 1081 495
7700 5076 427
3138 1175 398
9770 8974 412
5989 1007 351
411 4844 814
9970 4196 578
413 9501 949
2766 551 351
2249 3152 919
2197 2621 512
3396 8721 589
4290 8726 732
6628 2964 402
2399 8517 294
9276 9832 591
6218 4352 198
2970 7393 512
4122 1945 328
9734 6463 207
2952 146 242
1307 9274 460
4342 8072 127
5127 7109 303
8623 7377 704
6613 7173 433
9998 9 624
5894 4288 473
8736 2522 375
3604 7487 413
7391 2880 178
7319 3609 627
3584 289 270
7355 4058 353
8586 7089 646
521 7890 339
7235 8180 410
7164 7930 235
2604 2292 674
5039 7579 564
6021 1652 422
4752 6019 487
1661 646 344
6659 6749 458
9520 6615 658
4236 6912 419
9495 7907 534
521 3079 286
8197 4228 80
7137 3135 566
7670 4010 477
1026 1257 174
8542 4542 315
9187 1146 794
3186 4226 373
8725 9207 94
2230 3478 750
1578 3892 349
476 4589 401
6993 9997 452
1204 1230 705
6909 699 255
9137 3782 610
130 3686 910
4363 3619 260
3174 2033 705
7629 4200 377
3290 2523 223
8742 2478 617
21 1929 682
3056 5099 696
1136 1639 182
4929 9067 166
1883 5405 313
3656 8876 640
1754 4861 97
6458 8663 455
5560 1948 309
8798 5691 479
5634 3161 516
9310 8808 35
5194 3292 460
9360 4836 302
2167 8103 623
7314 2189 595
6384 6723 574
3640 3872 473
8362 8569 547
2939 245 492
326 6596 538
5473 2081 787
1457 1932 740
7096 3369 494
3880 5894 716
5412 9514 701
9055 4723 239
4675 601 214
4367 387 248
5438 2886 817
4842 9104 599
1427 1226 296
5827 5067 299
5099 541 746
9988 4390 721
7138 315 705
7338 2612 601
8748 8795 654
4544 5844 519
8517 8424 273
1739 3929 585
4290 7146 447
5004 5317 459
7748 9371 192
5705 9538 715
2258 547 346
8642 3685 354
8126 822 508
5105 9577 364
1363 5093 345
3967 4854 400
1760 1306 522
7466 508 651
6453 2010 477
2705 4970 151
6786 796 705
8900 7428 138
7942 256 310
2746 2042 335
9628 4803 574
1580 8238 547
1702 6575 645
8275 9828 279
7397 9732 589
9405 8760 741
1178 9725 441
3614 2938 817
1031 7432 436
9799 3836 194
5794 2504 654
8807 8932 749
3300 4059 771
1628 4320 11
1628 9748 12
1628 2960 6
1628 5472 11
1628 8096 21
1628 2624 15
2908 5309 13
2908 5754 15
2908 3154 14
2908 6559 22
2908 9259 16
2908 8315 20
2908 7417 7
5810 6397 6
5810 9097 7
5810 5901 18
8617 9219 19
