100 500
218 2257 375
4150 5669 602
3158 1621 210
4474 9457 547
6948 9735 661
9819 3637 781
8730 2952 523
4227 7931 409
4684 4403 739
2559 8651 698
1232 5733 377
4693 6629 526
7250 7305 343
372 1085 685
5963 8560 456
6198 2534 442
7170 348 80
8203 6680 712
8322 2677 614
6137 5270 320
8764 2308 819
8907 7494 424
1613 3134 301
1777 6297 458
3889 4336 738
1300 1473 287
69 5993 521
8102 3672 455
3298 4827 519
4757 9261 415
3387 7308 181
8147 6909 323
7656 6350 54
3589 5978 385
5379 6079 487
7600 4143 639
8387 6507 304
1637 0 381
9642 3414 454
6297 3531 736
4103 7597 309
1357 4172 503
3590 9459 652
7844 3240 413
4286 8954 541
8854 4026 138
6262 7001 596
7287 270 329
9704 877 71
2601 5083 478
3308 201 643
9227 1695 263
3061 7216 817
1696 9055 228
6983 4345 252
8938 1086 219
8295 295 625
1610 8237 1013
9755 5807 681
1478 393 543
4761 332 325
771 7375 320
3685 8059 359
3997 3389 282
5288 2950 396
8473 8596 495
9504 4052 26
291 2565 553
7620 8339 549
7972 4603 513
9037 6910 224
2041 7332 420
7206 4 680
5569 3313 523
5811 7047 234
58 6924 349
3731 830 822
651 7417 601
8889 4648 255
7158 529 643
3951 5631 821
9125 3455 620
9683 5768 415
2372 7304 726
460 6696 569
8259 9497 182
3606 6653 221
6829 812 247
6657 8750 339
477 2468 408
5798 536 449
9392 5881 770
1366 43 790
9650 6607 455
1043 6809 227
3488 1346 207
2440 2613 754
1153 8476 202
4733 9877 287
2132 5193 111
6573 391 640
4690 180 774
3396 7871 216
7344 53 742
6622 7822 872
8873 8772 680
4710 8265 316
4653 6076 683
4660 4304 393
9035 2056 523
1113 2523 173
3402 9905 711
1488 908 432
4733 6221 179
785 6865 47
7767 7359 663
3609 8809 864
3891 7005 350
6681 1235 596
7059 9655 792
5409 5932 91
4779 119 248
550 9432 538
2547 1562 351
88 1582 29
9970 7553 716
457 9725 435
3811 8297 223
633 8544 480
871 1418 463
5410 8638 592
5129 5371 541
7447 9020 375
2376 480 301
6608 5787 149
6487 2017 376
8072 1266 541
8489 4974 216
7051 1036 766
6536 3491 901
8971 2859 329
1045 5780 439
2584 4856 456
4078 3217 407
9752 4949 426
987 5162 306
9939 2469 555
533 3738 303
7841 9262 305
571 801 254
5049 7058 637
2819 9473 654
4677 7660 367
4447 1728 189
8696 7336 425
1571 7667 860
195 2616 419
9800 2779 791
3824 3878 565
2348 3577 249
5179 9687 533
5091 5118 381
8508 1977 242
8856 2702 518
1239 9427 664
3503 2640 323
2838 2674 784
8466 7515 213
334 2913 285
5595 9031 769
249 7166 446
3050 6796 633
6135 2850 900
5927 6311 289
3080 8275 153
9888 8259 544
4315 1332 224
9729 9175 704
9661 4938 614
1877 7252 436
717 5381 401
9892 3555 329
8055 4710 887
7422 8390 622
7624 9369 873
3773 4225 194
6536 3175 464
1022 9023 742
2378 6949 305
5334 5458 372
1577 1575 563
70 2244 806
2907 9799 169
1419 8920 797
4737 3297 533
6172 1807 418
8678 2416 517
5362 3085 223
7127 9137 609
7827 4751 198
8506 1600 223
5328 5042 737
1128 6350 472
417 3506 206
9652 5752 226
8964 1229 479
7327 5386 778
3473 6586 554
5186 1244 532
5506 6275 303
4541 1678 628
8082 9571 270
446 9797 502
9009 7573 865
8934 6836 288
8676 7440 508
4789 4005 507
8835 5917 492
6707 9252 947
5775 6359 359
1356 4739 284
3940 8683 326
126 3765 398
1621 1664 597
5010 7127 629
4291 5903 344
5157 8726 405
1827 5604 717
8523 836 745
9529 3809 473
7672 8206 523
1249 8813 348
8563 6436 927
4730 1622 527
2041 505 355
7982 3397 154
1597 8274 629
8433 8075 480
8392 54 377
6091 9754 1046
3534 382 361
5657 8691 150
5460 7484 300
647 3983 146
4672 177 828
7792 8697 274
4735 5394 570
7510 9650 250
8182 8593 792
1272 223 713
5450 5606 188
9973 3399 574
3881 8406 458
7826 8625 330
4812 3917 121
8379 8346 245
652 4036 839
3390 6112 84
7873 4037 247
6448 2545 59
566 592 160
1242 1653 350
5986 5105 409
1303 521 620
3698 2576 357
7096 5500 813
8182 7069 386
8900 8415 371
1827 6726 728
7040 6640 452
644 5419 614
4986 7648 379
5808 8376 538
112 33 605
8766 6560 177
8930 5684 159
7153 6525 551
7338 9491 351
1630 8641 550
12 1680 575
7569 7109 558
7180 5752 526
530 6080 204
519 2358 508
2807 7560 513
5350 9803 646
9331 6688 523
7451 1491 265
1417 7563 204
1524 183 337
476 455 442
5867 7629 604
3332 3205 329
3472 4962 219
8199 3485 244
2994 5768 563
6946 174 436
7872 3828 522
2607 4744 540
2538 5414 669
2304 7888 68
1569 7987 220
4577 5372 349
9479 5994 182
2935 1003 843
2529 9763 797
7810 4748 591
3744 1142 548
4306 7217 756
2456 2505 323
7054 5450 598
4625 4000 384
1977 8850 518
4180 4584 261
3594 6719 223
9998 2250 354
4607 7919 620
237 5536 616
3291 6068 577
7882 2578 393
7072 6763 378
2342 1234 232
1512 6086 971
8729 5818 357
3303 1185 161
4675 357 182
2988 9300 974
709 4965 627
4502 4890 366
9549 4448 399
1609 5899 191
6698 2568 469
3818 3288 410
4457 3461 631
9356 8691 108
6039 2780 667
5455 8381 278
367 6967 682
820 9096 218
9137 475 233
281 3812 833
7185 9621 619
9464 7894 417
4586 3967 103
9136 4135 126
4767 7097 232
6386 7818 774
6018 204 397
1106 475 783
3665 6814 321
5518 6057 305
5947 973 763
790 6314 662
4292 1610 231
5410 3429 230
8438 2043 666
7241 5623 733
1665 3058 711
9869 2603 467
3377 5358 338
3091 8144 494
2455 9477 582
5962 8473 282
6034 3420 443
5300 6051 868
235 7171 889
2108 2534 995
8144 2899 392
8848 2437 683
861 610 666
2218 5651 458
2653 5812 243
1274 670 656
8870 7496 418
9626 2247 391
2854 2717 537
6743 1661 445
2194 2706 406
135 4580 170
2478 1787 169
632 9065 289
8958 9092 215
1599 3455 962
1991 447 676
2244 9205 235
1057 4462 587
4856 63 480
6626 2483 372
7085 5496 511
6331 6711 589
4095 9185 524
5780 839 504
846 4327 577
9897 7333 412
8907 2375 451
5473 9539 522
1441 783 521
8632 3040 933
4238 6975 171
9840 2834 250
2532 7249 269
3649 3741 925
3664 275 258
2576 7102 232
2124 8907 134
165 2571 312
4444 5946 344
3410 5290 638
273 9659 254
8976 9180 499
2035 4449 583
5072 9828 97
5232 56 335
9220 5823 537
3383 9060 322
8657 2268 598
2662 8658 456
2361 6326 349
8934 4937 566
3428 7410 63
196 3594 111
9981 4640 165
5892 3392 512
9930 6165 598
9403 8906 238
1697 7790 437
9707 3121 246
7618 1292 563
3177 6839 275
7115 2913 456
2251 2124 162
5181 4913 227
783 7542 326
7592 6069 667
8831 7372 148
3479 9027 690
966 3460 350
3667 6858 118
3204 9949 527
9375 2608 317
5208 7425 495
398 1267 162
546 4369 738
2559 76 657
7560 9674 140
2989 6163 264
8151 4522 445
1077 5286 310
8416 5021 491
1355 7247 709
2393 4834 441
2626 9712 43
4646 2645 525
2922 4203 445
2594 2298 217
3163 4154 299
6075 9913 347
5422 6621 413
4282 4333 330
6697 1842 96
360 6038 358
4358 8511 486
560 1787 260
3797 8976 344
6808 1504 314
2575 9201 452
2690 5201 425
5265 7336 485
7846 8188 357
7891 6793 458
6838 1054 635
7299 2913 347
968 9073 115
9534 5250 272
3407 2584 572
3445 3767 464
8622 7803 593
8630 5535 312
9590 8779 510
863 2750 418
283 3439 437
8303 2973 592
4992 3569 245
6661 9191 736
8109 4553 247
2336 4947 316
5607 9635 354
4212 6575 662
5061 98 334
8178 8468 696
2682 7975 269
8587 7657 356
2130 3569 696
3192 8072 206
2348 4055 500
822 2631 464
3846 9125 388
5604 8839 881
9046 8617 227
8030 7155 158
1817 4295 16
1817 5338 20
1817 3593 12
1817 9159 13
1817 9179 6
1817 9884 19
150 9474 7
150 9232 8
150 1259 10
150 7543 5
6736 7527 11
2340 6990 13
2340 9019 21
2340 2473 5
2340 8537 10
2340 7604 19
4062 8870 16
4062 5757 6
4062 8976 16
899 1433 6
899 2767 12
899 7949 16
899 8183 13
899 1235 12
899 1870 16
899 4571 15
4852 9394 7
4852 7492 13
106 8759 15
106 4946 14
106 1069 7
106 3429 11
106 2110 11
106 5443 12
106 588 4
106 9466 12
1919 6829 9
1919 5064 3
1919 7385 9
1919 3711 7
1919 4648 15
1919 7170 14
3857 8119 13
3857 9712 5
3857 4623 12
3857 9940 15
4236 9892 9
4236 7635 15
4236 7907 21
4236 9839 14
4236 4758 9
4236 8637 13
3899 4866 18
3899 6903 18
5202 5287 18
5202 7679 4
5202 7046 7
5202 9603 7
1180 8038 8
1180 4076 4
1180 2796 7
1180 7374 14
1180 6528 12
5630 8338 11
9063 9332 10
1724 3101 8
1724 2997 13
1724 7125 14
1724 7501 21
1724 5075 14
1724 1783 14
1724 9611 6
1724 2208 13
239 3518 9
239 605 12
239 2088 9
239 2105 12
239 7896 19
239 7667 18
239 9072 7
239 9695 11
8287 9796 18
4220 7486 11
4220 5315 8
4220 9047 14
4220 5073 13
8813 9126 20
8813 9648 14
8987 9228 15
1169 5224 14
1169 5164 20
1169 7709 7
1169 2493 15
1169 9938 19
1169 7585 5
1169 1397 11
8164 8184 24
697 2404 7
697 9769 12
697 1920 8
697 1088 11
697 6761 13
697 8165 18
697 2706 5
697 5775 9
8624 9956 15
5372 9530 17
5372 7229 16
5372 6666 11
9080 9244 11
9080 9137 10
3120 9931 18
3120 7815 18
3120 6581 17
3120 9828 13
6748 7904 13
6748 8057 21
6748 7378 15
6748 7660 15
793 7951 8
793 2258 14
793 6433 15
793 2356 23
793 4362 19
793 8725 21
793 1639 10
793 7876 14
8122 9511 13
8122 8416 21
3384 5722 25
3384 7146 11
3384 9803 19
3384 9397 21
3384 7524 17
4698 6637 17
4698 6823 17
3615 8005 6
3615 8438 12
3615 6308 5
3615 7021 13
3615 6669 12
3615 4214 3
3615 4882 10
7133 8210 9
7133 9650 16
7133 8129 12
7213 8393 10
7213 9432 13
1636 6729 5
1636 7711 11
1636 6385 7
1636 6338 8
1636 6314 14
1636 5758 12
1636 5891 3
1636 1865 7
6077 7022 17
6077 8839 16
6077 7514 18
6843 9507 16
6843 6934 18
6843 9771 13
6843 9689 15
6843 9297 16
6843 8538 6
6843 9500 15
9131 9388 12
9131 9707 10
2512 7763 13
2512 5323 14
2512 3369 11
2512 9564 16
2512 8176 11
2512 3322 10
2512 5181 12
2512 6517 11
6321 7238 19
6321 8290 11
6321 8285 16
6321 7184 17
5898 6088 5
5898 6539 11
5898 6183 21
30 6610 6
30 3814 9
30 9457 9
30 3410 15
30 6475 6
30 7536 11
30 9104 8
30 4275 11
671 5922 18
671 6867 24
671 3731 3
671 7794 19
671 9294 19
671 3145 24
671 3777 12
671 3702 19
3342 6158 5
3342 6989 10
3342 9955 16
2346 4486 19
2346 3169 18
2346 6880 12
2346 7036 19
2346 8935 10
2346 9512 14
4706 5330 12
4706 7799 12
4706 5809 15
4706 7405 15
4706 8143 10
136 8977 15
136 6854 18
136 5381 11
136 6403 11
136 8576 9
136 4815 7
136 9915 9
136 1353 18
3411 9156 7
3411 8597 12
3411 9631 15
3411 8713 17
3411 6970 17
3411 7042 11
3411 5553 14
6437 9075 7
6437 7386 7
4128 6792 18
4128 7814 13
4128 4304 14
29 5568 8
29 597 13
29 7135 5
29 1258 10
29 2119 11
29 7830 19
29 6461 3
29 7898 11
154 8495 19
154 856 22
154 6957 12
154 4237 13
154 6268 8
154 6237 15
154 8004 13
2522 3441 15
2522 5510 16
2522 9422 12
2522 6064 16
2522 9662 12
2522 9285 16
2522 5264 13
1977 8705 8
1977 5275 19
1977 8963 14
1977 2908 10
2889 2932 16
2889 9970 20
2889 5324 6
2889 6778 11
2889 6861 16
2889 8999 11
1964 8111 5
1964 5106 11
1964 9730 8
1964 9206 11
1964 3892 14
1964 9442 11
1964 3305 12
6396 7507 9
6396 8041 10
6086 8069 10
714 7232 13
714 4818 14
714 6865 10
714 2429 16
714 3555 8
714 9308 19
714 5601 7
714 8284 17
2715 6721 10
2715 2863 16
2715 9279 15
2715 5561 12
2715 5178 11
2715 3806 12
2715 8186 7
2715 5817 12
7739 9431 11
3695 5496 22
3695 6570 12
3695 3941 15
3695 7619 15
3695 9710 8
3695 4211 14
6744 7477 22
6744 9528 20
6133 9000 11
3340 8603 17
3340 3515 10
3340 6309 6
3340 8642 17
3340 7659 14
3340 9334 18
5632 7275 6
5632 5781 11
5632 6619 16
2692 7158 16
2692 9990 18
2692 4504 13
2692 4602 19
2692 8875 10
2692 6740 12
2692 4286 13
2692 8484 15
3336 8042 9
3336 6195 13
3336 3965 15
3336 7103 11
3336 3409 7
3336 6777 14
3955 5904 7
3955 5931 11
3955 5648 14
3955 4198 5
3955 8697 11
6414 6694 10
6414 7714 3
6561 8011 16
6561 8023 14
6561 9598 11
5360 9424 18
5360 8536 15
5200 5983 24
5200 5754 12
5200 8873 14
5200 9068 20
3404 9418 11
3404 4963 8
3404 9089 19
3404 4162 21
3404 6176 6
3404 8982 10
1679 6453 18
1679 3247 20
1679 6092 4
1679 3901 12
1679 1879 14
1679 9023 16
1679 7881 10
1679 2286 17
4285 6591 18
4285 8710 8
4285 7311 19
4285 9371 13
4285 5182 13
9419 9932 10
9735 9997 10
15 6518 7
15 9766 12
15 2156 13
15 2639 21
15 9550 16
15 7953 18
15 7468 14
15 3317 10
3793 5993 14
3793 4294 4
3793 9444 8
3793 6040 10
5494 6168 20
5494 6870 5
5494 8959 11
5494 6618 20
6669 7021 4
6669 9362 8
3525 7092 14
3525 6624 17
3525 7727 3
3525 4495 17
4454 7668 6
4454 4515 18
4454 8908 20
4454 4799 12
4454 7666 17
6880 7036 18
6880 8935 19
4935 6025 6
4935 5685 9
4935 9341 12
4935 9368 4
4413 7161 12
4413 5562 6
4413 5742 17
9407 9560 13
1459 8389 7
1459 5144 13
1459 3836 4
1459 2818 12
1459 6463 10
1459 8087 6
1459 7266 12
6624 7727 11
6624 7092 12
6244 9123 16
6244 8314 14
3468 4637 8
3468 3519 13
3468 5253 11
