100 500
6169 544 540
9359 9302 598
4190 8827 364
6669 7725 278
5518 3071 79
1601 1705 258
6609 6931 76
3526 8340 712
3696 4595 339
820 9349 322
875 6686 307
986 4347 723
5021 7196 607
3041 3202 829
9597 6871 658
7537 2119 477
7416 6897 184
1421 7958 365
2076 8090 435
5683 3946 126
7513 3637 456
5651 474 405
568 5529 609
5167 4264 700
6476 5987 654
3614 7351 428
2673 952 284
8050 4046 51
4500 1092 835
7248 4098 575
7963 1137 824
6217 1731 905
8034 3990 376
6041 6462 90
2081 8077 218
408 5946 596
8066 2411 967
6421 8634 151
4292 1588 342
9251 768 907
7575 9217 197
4472 6600 180
169 2522 475
646 1021 270
3614 4246 286
1471 7930 245
5383 7688 307
9661 9770 610
8031 2055 359
2584 112 414
6484 2993 763
6058 4550 348
1756 8831 217
9536 6049 488
419 8787 265
6817 7994 602
8004 1289 99
946 4525 678
3812 7944 236
1899 3778 305
2190 3370 311
1708 3926 379
7411 7722 56
3696 5442 717
9777 6280 833
5554 2613 539
5625 7964 354
7163 7382 477
6796 6699 737
3431 3567 268
1839 6600 388
1562 6195 472
7890 8860 674
721 8054 687
6805 8972 831
1832 5347 369
2342 3541 713
9273 9753 65
1263 9321 635
5195 7392 917
1954 7101 515
6357 7579 381
1418 3520 60
4961 4566 654
6571 4744 645
8133 8410 72
1345 6047 617
4606 5587 210
4908 1679 41
3641 8065 542
651 1825 800
3412 9345 426
5366 2686 467
5451 2981 688
8359 6998 573
6725 313 591
452 3082 345
7893 1870 599
2954 9206 846
2788 9526 442
303 921 970
4288 1648 741
6969 8894 116
7235 8229 492
6925 7228 556
6294 3928 430
9053 6058 498
3274 772 483
5096 8725 180
105 3456 599
5723 6831 161
3769 6175 483
6265 8014 84
4397 9220 519
3573 7185 202
5098 3876 702
4459 9386 489
5524 7780 67
4633 9111 822
6009 7910 498
2691 8655 524
1839 1744 501
1065 1465 596
8868 6162 446
6542 8974 82
9618 8617 155
5805 9739 346
1145 8422 210
7754 5542 153
7642 7679 337
9080 9092 340
1555 3539 213
8479 3431 777
1319 9464 358
2542 3680 302
7374 1585 553
2335 5565 460
9681 9752 380
7030 8550 654
5914 3572 280
7524 1884 308
2190 9681 306
1624 3335 132
8103 5730 447
5229 2098 449
3409 4309 941
1190 1316 302
7848 6021 613
4747 5519 138
5485 3641 344
9199 9212 178
5226 7886 337
4777 4907 823
7639 1808 453
3457 3553 237
1732 7333 291
1790 3922 639
7014 9766 564
3609 1470 552
5496 8839 799
3568 5257 609
9500 1110 284
6573 3701 507
7132 7672 635
9220 2617 687
1313 4772 631
8181 6539 507
2658 2959 253
1446 6649 646
1119 1256 150
203 2851 472
8589 8345 491
3126 1956 491
8111 3087 568
3426 3607 657
8278 3346 607
5216 7779 576
4456 8141 498
1480 1588 431
5813 7052 812
558 3478 160
1824 8739 618
17 835 364
8050 7815 361
7484 9169 574
5423 4039 393
2021 365 272
2384 1499 512
2321 495 569
4586 5747 459
454 2865 311
5445 5670 382
644 9901 516
