100 500
1482 7950 725
204 1432 556
6065 8537 210
3285 8489 808
7416 1224 202
9072 2942 381
3340 4803 768
9878 4707 643
756 6481 335
7320 3038 474
9594 1813 71
1584 8500 454
8502 5549 100
900 5261 480
543 1088 241
650 2026 205
5391 7206 728
3458 7808 664
2095 3095 779
6297 9511 506
4319 1721 83
2454 4012 540
2877 8684 440
8719 3633 379
5165 2391 580
3023 1111 151
557 4607 399
9611 9059 261
6508 511 239
672 3403 849
7952 1322 443
5429 3343 381
4880 5239 597
7503 6975 245
4687 3800 498
6487 5358 355
5521 5293 843
9370 8398 555
329 4442 203
8383 5494 614
3185 1406 645
6605 3742 545
2365 2568 102
2802 5225 634
9432 9826 705
8629 7384 190
7501 410 585
7079 2381 114
5650 4582 236
9357 337 250
4734 2196 629
5695 6607 443
3841 1418 839
5006 4170 413
5860 9741 839
9664 9045 674
7500 2621 944
9140 9865 526
5189 8294 140
1443 973 732
8120 72 1010
8357 5621 584
482 1788 235
8003 2484 318
2722 3712 253
2821 3808 239
5908 4869 588
416 9749 806
6287 1774 318
3919 8499 571
1515 9935 393
7544 9015 408
8908 3036 569
5233 449 159
1330 6676 397
1423 9451 649
3100 6132 485
1424 9934 344
4273 5779 483
2419 6995 69
9491 1592 232
804 5399 173
6461 7572 363
1500 9100 481
9346 1771 190
7599 861 386
8058 1496 331
6229 6966 427
4532 1462 280
7416 5863 592
4490 8839 293
1666 7590 247
1323 3090 327
7524 5596 249
5222 9943 870
8944 4713 728
7888 6100 379
6465 4349 582
3672 4317 465
3450 3018 209
6089 7401 687
231 4147 622
8897 2812 384
1114 9782 459
4274 4882 475
1997 8764 845
73 3663 292
2706 1396 796
3105 231 653
3345 8327 700
6526 2289 363
9393 4414 302
4741 5858 680
5116 8413 703
175 4918 408
7783 2616 273
2319 4366 449
6764 7569 844
7179 4230 74
3703 7805 311
5464 5700 532
2922 5537 385
5715 5628 182
3285 8820 569
2211 2982 567
3500 8738 472
1623 9245 804
9504 6364 537
5103 4620 516
1129 1630 179
5890 8912 577
4247 8210 175
9631 7363 165
2131 6810 877
7945 5834 351
967 3409 55
1534 3889 525
8946 7249 444
9518 8583 348
2421 8081 496
1566 2273 443
3171 3189 498
1518 2676 511
9554 2973 425
3648 7035 407
4604 5891 231
2300 5203 755
4101 1931 815
2566 2584 246
5093 6863 464
4770 6060 245
272 2656 405
9950 5570 373
9905 5820 547
4153 8678 562
253 2071 241
7304 3425 202
5261 8822 327
2453 1167 215
8148 6101 684
4554 9104 1048
1992 6854 683
4307 2445 594
8785 3225 576
1381 230 500
88 6151 625
6291 6712 61
8807 2593 286
2282 5064 890
4765 2787 489
95 5018 543
4859 7399 457
8443 6472 202
2573 896 324
3991 7073 711
3350 8545 706
6177 5342 392
1752 6836 487
4140 537 262
61 1873 481
768 6501 75
8025 3411 517
3213 3184 207
6004 1847 115
4601 769 626
4635 4696 301
5787 5846 474
8447 4231 278
2318 7372 541
1479 2661 361
4446 4829 225
7558 623 74
6524 9310 600
7460 664 691
9848 3873 440
8889 6968 488
375 6914 517
6731 9940 764
6451 2735 626
1788 1052 94
9856 2775 376
5748 5643 204
8621 547 513
6226 7291 627
7919 7706 507
9952 2365 404
8887 7510 812
2989 5411 317
6821 6801 558
2427 3021 185
674 1317 555
6341 7401 419
4583 3072 373
3694 1034 258
5807 5482 610
2086 5663 256
8257 4186 83
7658 3230 163
4733 237 623
521 2653 474
7943 473 703
1370 6830 416
4335 711 438
8594 1156 173
7512 1021 276
4177 4539 316
2338 6870 640
1940 6922 191
9942 5634 530
4308 2101 745
7468 6395 370
7764 2077 532
6933 1775 738
5307 1667 656
2012 2180 627
672 6307 522
2653 2042 228
9489 6989 85
2754 8083 396
4497 266 573
5457 5027 139
1157 7795 388
1897 9450 439
1069 1840 532
1436 5378 326
3941 8905 591
8125 8058 679
7334 5058 435
6185 8994 690
3077 8197 784
1174 3749 501
856 180 699
5792 345 842
7169 4898 404
4781 1666 325
1516 238 711
6693 2674 449
4385 4943 454
2124 5455 751
6783 3560 117
7185 7076 215
8817 5310 562
5134 2504 51
6720 1319 691
1498 9798 354
5868 9024 516
3547 6724 520
9204 5691 195
3422 6373 388
589 8203 671
4392 2106 306
4793 7437 460
4780 9178 530
2380 6904 543
4633 5515 661
6816 8170 206
2592 1986 429
3480 4078 399
4490 6553 300
1750 2340 611
6351 7618 759
1364 9898 173
695 569 314
1942 4117 632
3294 2531 595
8672 7686 625
4637 3465 366
1476 9417 215
2643 3856 756
2673 3629 297
9372 5842 405
1799 8316 381
7828 1632 418
2394 8670 594
8185 4144 96
1010 888 760
8115 8726 377
7138 8810 516
9295 9080 295
9279 2590 781
1612 4303 593
6628 2601 261
4120 8104 481
2019 6763 485
8313 1044 323
6744 7685 442
3238 4896 329
6001 7418 498
6528 4747 462
6088 1065 652
8892 3450 486
1953 3359 741
2177 5443 138
2169 1472 704
4524 7800 601
414 2488 44
8455 3395 209
5089 2575 550
1499 7108 283
5690 9812 867
4505 2435 452
3849 7743 810
7331 6202 653
5162 211 365
950 7602 378
1276 6194 493
1053 9581 92
9553 3230 99
5024 8074 153
1054 5900 898
5874 1469 373
8388 681 683
1216 3478 248
3256 2715 76
6938 8946 420
8880 1443 703
7733 9081 397
5539 5064 1006
5284 7053 244
1627 2586 801
4655 2903 541
8780 2060 275
8836 8333 462
1642 213 462
6407 2697 439
6113 8633 362
518 4502 319
5666 1734 388
7980 8922 382
801 4918 541
4220 9681 105
2714 1954 550
8763 8253 316
3370 399 407
1658 4998 174
2985 2665 361
7901 1765 584
4726 3090 450
6450 6368 692
3303 9209 893
5417 9416 82
4194 5935 209
3918 9860 485
7669 1898 555
8782 4823 448
3169 9354 231
4504 5883 437
1308 9619 70
4136 4679 433
18 2146 711
9677 9355 349
4811 3930 225
1120 9537 579
7020 3922 852
2258 323 896
3131 7675 84
6092 3677 498
3611 6362 676
3537 7632 367
4613 8671 458
2455 7782 444
8026 3312 196
3665 9334 324
9283 4153 612
365 9302 468
6299 42 322
5009 1110 287
325 2482 353
7000 7345 371
6404 9258 324
4021 5888 557
6933 6465 845
9565 6896 852
2827 3103 697
4529 7440 522
1774 3336 443
5222 6152 761
6648 5239 266
5487 2284 458
9392 2204 195
1586 2043 616
2247 2947 305
9506 2572 245
5429 6506 87
6269 1834 302
2116 6642 142
7722 9049 537
3107 7287 624
5946 5935 348
6742 6827 275
3375 4869 540
6515 4950 220
1021 9516 219
189 2860 923
1800 5934 272
5065 9738 376
4329 3664 131
2685 3835 648
2588 8115 299
6693 8857 70
9949 5161 309
1852 4023 261
4211 4959 222
7662 6509 830
7246 4405 736
9688 6974 185
9274 6203 314
1924 295 469
