100 500
1175 4741 459
2663 2900 733
3318 5608 499
14 9787 820
1434 3744 235
9090 2924 351
3919 8207 805
9295 2482 575
4180 6354 179
6413 433 730
59 4008 440
1593 8546 175
1342 756 448
9303 527 594
5555 9092 277
3542 6730 626
3833 6205 489
5983 3503 448
8166 5997 58
3290 9600 738
9741 8732 850
8876 13 734
3291 8171 722
2495 3823 387
878 8908 199
4256 7289 183
9269 5849 190
5835 6963 414
2957 1490 336
3842 4864 761
582 7384 688
1595 767 253
3590 3930 166
4270 8108 223
6279 3912 675
7708 2372 137
8996 6584 420
2385 8639 315
1107 1233 353
2462 1985 127
6493 6718 649
9274 5762 124
8920 5109 527
2725 8229 438
6599 6567 501
3094 7181 335
304 1041 86
4300 246 617
4971 8570 479
8354 7602 250
8834 2414 425
9974 4182 517
5350 2360 900
2821 6457 662
3593 1635 708
8443 6438 632
4706 4069 250
2201 3626 497
5531 1278 395
8207 2130 163
4198 1301 632
5664 4502 329
2342 6316 528
1100 3665 417
4887 9454 511
1267 73 701
1868 1242 174
608 3570 517
9954 9781 533
27 9899 537
1417 4822 900
6337 6123 166
5244 8538 547
6101 775 643
6169 4308 329
9257 6719 775
5610 1273 424
1221 4304 237
7590 2321 480
7970 8829 237
8127 5589 697
8902 6347 330
6831 5862 510
9917 3137 561
5644 6296 417
3036 7061 175
1119 9374 241
9536 6363 311
4264 5637 387
7138 433 616
6297 2747 247
3504 8259 868
4021 1077 605
2564 1611 319
9750 6886 442
440 7877 274
2475 5694 352
576 5659 386
1557 493 44
8796 7201 462
6790 1833 573
614 4261 242
7559 150 462
6976 1823 629
5787 466 316
8609 8436 743
3213 2113 345
6696 7234 111
3191 5612 504
5197 2941 292
2498 5637 375
7171 1325 313
1332 7747 686
3336 9241 794
4593 2133 517
6442 7735 250
318 7056 588
1996 4229 472
3558 5324 273
6052 5697 724
5790 1013 865
4133 5355 251
9479 829 487
2590 9022 643
2793 4139 185
8315 1643 607
9777 5486 299
2969 7461 356
9586 2657 263
6702 4179 276
4790 9496 591
1914 1460 605
2904 262 266
5689 6462 340
1938 8094 188
2159 7728 202
5459 2644 270
9435 4938 493
3474 8377 538
312 2619 228
2517 8628 757
4263 2294 130
466 3584 543
6107 52 589
6241 2809 448
583 7384 69
8657 8849 709
5196 1561 924
5463 886 715
4375 7401 322
5332 6534 637
1481 791 770
9178 917 159
2082 9004 893
9294 2394 162
7976 1811 609
1022 2239 206
457 1489 352
5823 6564 778
7893 8416 612
9373 8477 665
5800 8030 400
7326 997 855
5943 2790 458
8235 318 203
191 3567 508
3204 1673 536
710 8735 264
8942 2792 635
4091 8236 362
1539 2067 99
48 2561 547
658 6857 441
402 2833 508
3422 8296 77
1250 2795 599
3125 7050 575
7178 6803 471
4399 9473 470
9593 2634 484
6144 6137 659
6201 5700 784
4162 3264 85
787 3104 170
2408 4879 373
7692 3947 429
3298 4092 119
2861 309 460
950 3263 749
3142 4372 743
7911 4392 546
3519 7388 747
7795 7049 585
4192 2194 806
6523 137 474
4829 9019 605
6274 7382 150
4719 6788 535
646 5507 151
6244 3055 766
6738 3937 516
3354 36 366
4381 6215 638
345 5331 164
5831 9840 742
6055 94 102
4232 9575 163
7483 2027 277
2976 1675 706
574 5851 280
8164 5403 516
4870 4439 331
9137 5942 94
7579 9784 290
1449 3824 575
9191 8187 679
4113 2545 536
4575 8494 469
5113 1273 201
178 944 517
7465 6233 699
1038 1697 507
2160 4873 920
77 5137 373
6548 651 209
988 1065 196
2406 2211 563
1856 1543 604
8153 9435 661
7679 9602 683
9611 3222 872
4141 3724 435
5768 5068 375
8571 7233 500
2693 8749 232
8177 158 370
1334 5567 246
8208 3495 308
441 8285 443
4984 3341 611
5288 5972 387
4406 7694 690
8183 6262 411
9237 6336 237
5698 3269 302
2290 1661 893
6491 2783 427
5386 8611 119
7852 309 141
5844 6897 652
5410 373 387
7056 6744 844
5941 5264 205
6591 6382 571
9901 1575 94
9723 5189 567
3900 482 99
9235 8435 728
6744 8472 722
1124 8794 162
