100 500
1426 1786 589
8392 6342 828
641 4775 586
4282 9422 365
8325 2551 277
8973 9729 207
3896 4434 56
6608 988 612
6362 6943 634
6941 7915 771
2399 7325 354
5962 4216 326
5314 2084 757
9732 8965 675
8043 901 344
2447 9470 552
9039 839 670
5812 9680 59
1967 6447 590
5454 292 571
8998 780 422
6373 9246 957
5214 2981 660
6586 7928 253
6277 9879 96
5844 8676 526
3556 1806 521
2893 5222 706
242 8977 877
4187 8286 849
9878 6634 427
4108 5269 787
3826 9920 829
4950 5793 120
2719 6756 572
2437 1717 631
7536 8810 327
7315 2750 309
8143 3902 471
679 772 611
133 2875 614
9449 3690 605
4681 8694 242
8912 1275 176
7671 3100 293
5913 3902 529
6086 21 302
9171 9912 433
6294 473 117
2057 9013 67
3582 846 191
7083 1118 165
6008 4398 576
221 4152 744
4652 7252 864
1276 1138 668
127 725 470
4828 4808 342
5771 92 417
2435 9795 107
9544 4701 502
49 5631 769
1074 9220 506
5543 7368 724
6046 3953 618
2734 9628 416
4799 9817 717
746 7160 387
567 967 110
1312 1572 497
4571 8940 168
2710 4698 296
9666 3890 568
5858 1789 412
3982 8294 334
1584 3527 422
2995 1633 919
5510 4069 250
7206 7405 441
7790 3252 508
1358 6876 402
2880 2510 714
6693 9978 435
9670 3612 736
7298 7334 855
1536 1869 347
6274 598 636
6568 2292 298
840 2426 986
4082 4823 892
7072 2018 431
4702 6419 517
4 212 308
6841 7210 95
7617 4631 187
6814 5328 729
7859 6046 512
7838 4552 691
6024 7508 447
4516 9674 750
1194 2405 156
1544 7468 456
3003 4464 681
9761 3844 142
6890 195 555
5019 315 240
2213 6073 190
6734 8569 502
6285 3575 621
5779 254 576
4558 8945 499
1934 2417 355
4991 9772 100
3321 7368 491
3632 4190 389
7042 4826 712
6595 4938 467
8647 5950 426
9402 8408 589
6146 2645 591
8603 7517 310
9312 7168 726
3590 6046 575
5738 6227 871
5974 7869 807
6482 6884 698
3167 8416 674
9302 8158 878
4541 8975 220
1878 4525 352
9517 5273 540
9352 6112 131
211 7999 746
8415 5966 138
2759 4561 712
4963 7714 546
2079 4275 391
4882 2021 272
6673 6972 402
8249 2647 640
1194 1083 295
9532 4361 565
5851 5186 541
8871 392 422
513 750 633
4918 31 645
6023 622 477
2495 2586 595
4973 7262 279
4904 4084 461
1824 9867 301
1798 255 407
494 3032 373
2276 7168 416
6357 6877 397
6167 7551 379
7960 2051 786
