100 500
2085 834 532
9524 7450 484
1815 2794 333
4472 6564 477
3077 5599 796
4104 7264 117
9308 1749 495
2197 1446 657
3056 322 249
1008 8849 431
4074 3878 531
7917 371 532
8203 5306 552
2511 8165 698
102 4675 603
1027 2187 364
5510 551 61
5989 3677 545
9698 462 499
241 2775 317
2413 697 590
6392 8073 462
2447 4941 330
9519 1855 56
5263 6880 405
704 5690 367
758 4973 256
6061 5314 386
280 4924 334
3479 382 359
9600 858 93
8921 1462 328
7762 1262 684
5139 7460 266
8076 1733 326
235 6842 438
2430 2979 640
1267 1229 756
7920 787 394
3084 3184 556
7667 141 889
8874 4777 334
5114 1287 640
91 1746 422
6212 3571 216
8480 5812 540
781 3753 455
7274 8543 793
5016 8765 541
6003 9444 559
6850 6239 636
2638 9281 517
5570 3906 232
6862 3491 215
1045 9947 57
6675 5064 466
6440 1901 423
9841 1554 118
3188 6285 418
9653 9400 478
6208 8133 315
1564 6989 266
1887 8838 222
5533 3255 404
3956 1536 302
2699 806 805
4127 1690 283
6439 9698 275
5596 3302 441
3189 2993 447
9601 6216 540
8057 6041 213
4469 7898 482
3947 7657 125
535 3600 609
3410 6743 433
1734 4974 561
3733 9973 217
165 5618 198
3228 4121 191
3506 2279 716
1279 3986 584
3969 7719 409
36 5917 776
1021 3225 350
8910 622 599
5793 3319 755
3015 262 596
1218 6962 797
4271 8105 374
6915 4033 689
4849 5001 147
9008 4934 223
4974 5525 302
6904 4554 649
9646 410 483
6833 925 313
4396 7155 122
4996 4432 412
9424 6017 369
4009 4687 373
2991 6154 514
8006 6006 231
2768 5576 696
9321 7040 417
3682 2588 763
7425 4883 516
7589 6433 242
9817 8915 574
1958 3073 154
9821 7956 764
3483 6654 490
5234 4232 460
161 230 319
5016 5938 126
2600 5378 646
625 5591 389
1532 8631 530
7950 4301 282
4208 3623 56
7693 4242 512
6211 1470 282
9125 152 465
7904 5294 477
5419 6214 467
8367 5240 199
523 1850 111
8246 2109 823
2434 4760 280
8691 7451 397
698 1291 851
2829 1323 343
3235 713 738
6306 7537 631
1366 514 810
1160 5411 318
1108 3723 420
6882 233 285
227 1138 728
5527 5646 462
3704 3894 116
7238 4227 330
2097 5484 643
6336 4531 256
244 5028 167
8334 7294 190
2671 7515 485
8617 5906 648
4581 4924 618
9795 5947 518
1790 955 156
7711 2899 401
1030 4593 246
9484 7609 463
2083 5012 388
9607 5787 662
8906 6845 412
15 7355 324
8682 2703 391
8239 8926 315
4083 2925 550
6221 6755 719
441 1190 461
9013 1374 226
2466 8809 652
3673 609 286
6116 1384 670
3508 3499 640
2329 2992 284
1108 4412 311
4356 716 433
200 9615 367
7561 215 608
6970 6243 177
9270 1561 445
1522 3354 514
4487 4095 542
6461 1280 430
5285 5474 255
2654 4104 268
635 6327 275
4713 6752 189
4064 4573 578
251 6393 490
3917 7711 420
806 8274 566
8427 7358 580
7889 2341 542
3925 1211 366
4936 3195 778
2773 6458 258
2901 3612 226
6905 9362 244
4892 2191 217
4837 3898 546
2647 1824 398
6577 7360 886
8576 641 696
1933 5179 440
3387 5850 326
2891 545 266
476 7670 602
7903 4717 225
11 1828 355
2281 4948 729
1375 1406 390
7758 4277 503
5018 4664 182
3639 6262 257
3207 4828 573
160 5854 165
3005 6737 217
3214 1581 336
3731 1499 750
3113 7118 699
3701 2356 698
7663 4178 285
26 5566 607
5247 38 520
3746 7528 485
1338 1473 281
8934 9096 202
5750 304 155
3760 5742 298
6566 6967 585
6922 6726 585
2821 9927 640
9816 2387 326
7861 9899 698
3886 974 95
7017 7588 197
9682 1032 403
8118 9708 513
2950 3365 411
6098 6696 387
894 7436 249
8169 6180 594
2885 272 523
6485 6645 363
2366 3051 424
9965 9288 611
6130 9138 452
5568 2298 206
1526 3429 623
2197 1764 666
755 9214 466
9352 437 802
6598 3822 165
6497 9548 218
7188 2596 357
2596 4434 286
6384 7117 586
614 9269 691
7389 7099 139
2267 9755 663
6503 8584 800
5396 8985 625
7722 964 400
1283 9248 370
745 3480 779
7365 1500 699
9046 3069 136
8289 5644 526
6892 1138 551
5192 432 124
86 4140 324
4866 6471 534
1257 1832 427
2092 8647 453
5284 711 322
4754 1787 747
9295 150 710
772 3370 338
7466 8407 554
2618 8211 718
1887 6335 552
6063 7285 376
9405 704 513
2929 6297 641
1843 4473 169
6729 1929 306
8613 7947 500
4752 6222 571
9779 3197 692
4869 5063 772
3908 5976 685
3202 9556 393
2478 326 734
2926 9945 260
8733 1896 624
4508 6972 189
8232 572 415
4257 7637 636
1276 3538 134
286 9471 119
4363 7015 466
7753 9328 481
4962 2505 414
5551 1093 606
5702 6772 279
2509 5963 53
2748 5711 543
5519 5227 350
2390 4797 635
1524 1123 238
6693 6032 354
8096 1277 768
2956 8705 133
8914 585 528
2244 9200 278
56 6607 219
2567 7809 718
5936 3881 149
6667 1487 337
4975 2369 285
8259 7484 64
8332 7360 255
9547 203 368
8939 1937 575
5000 463 631
9413 8046 119
2847 7509 21
9323 5804 394
2566 4590 621
6389 4810 468
142 2797 335
7770 9062 406
6959 58 558
2943 3626 310
7897 4270 519
5995 6156 694
8106 680 679
9868 4006 67
7235 8807 460
5943 2236 772
5622 5356 134
6634 8470 111
9217 5957 693
4274 1784 294
6899 7015 319
2946 7042 408
9812 716 558
6104 6771 277
774 5399 394
6749 8671 531
6022 2745 478
1180 4128 517
9777 7400 296
8134 7012 370
6208 430 462
5600 1830 799
5786 2234 482
6652 1356 393
4544 926 739
9492 1443 419
4293 2438 178
4837 458 623
9507 7293 662
7229 6633 556
2693 331 271
5305 8715 712
3076 2837 820
9195 9205 121
237 3682 166
6217 2797 665
4112 8170 540
980 6250 209
404 7632 291
7606 4948 235
4911 7098 349
2744 9204 426
5889 7581 533
9662 5396 354
4875 3244 206
2029 3920 286
3575 3686 141
8987 3003 401
2875 8182 404
2208 9465 873
1864 4777 649
2262 5976 630
2947 3242 130
8579 9704 332
7227 2537 245
1004 2138 477
9636 3748 142
1342 1877 469
7682 1005 364
7273 2557 297
601 5654 388
2829 4176 274
9341 1816 451
7179 8568 300
9998 5739 484
8033 8215 292
516 296 849
4191 9816 679
9890 9122 599
9520 7117 417
1660 524 311
5607 7648 371
625 6950 421
9525 8307 409
4307 3150 668
7216 4908 467
8804 45 208
9084 4497 512
1861 2615 159
3066 8211 331
8354 1099 597
6426 8870 594
7747 6970 398
8686 3990 704
6092 4558 324
7459 7752 171
5083 3067 533
5400 2060 383
17 1277 312
367 4324 212
4427 3935 292
5584 3232 504
3980 4668 444
7729 2193 373
7283 7147 324
404 5637 186
8247 6831 453
859 2346 655
3801 5898 755
6336 6245 125
456 3796 843
3998 1891 401
3215 5750 857
3951 3232 906
7028 670 531
3908 1455 509
4605 9492 793
4687 4937 31
512 8769 577
7130 4147 866
5916 3887 295
9784 515 569
7070 6995 559
2862 7223 633
2893 5550 279
3468 3350 379
5698 7466 440
5241 8913 509
9569 5545 101
2145 6597 433
6215 2405 380
8052 821 228
8249 9092 250
2110 8761 165
4213 5593 401
2908 6481 596
9480 9044 141
3349 6550 286
2392 6211 311
125 5285 376
8113 3593 584
4987 3812 314
7412 6581 238
2725 6981 877
2126 1223 363
3578 8341 294
9980 7982 403
5514 8230 488
3426 7625 646
3343 3991 431
9570 2604 294
473 9050 710
1648 3822 394
1952 392 777
6385 2077 706
5678 4498 581
2022 7017 192
4662 9434 269
3598 3740 315
6415 2076 248
1315 6345 184
6770 1295 556
680 2284 327
5877 4106 1020
6261 5573 602
8098 5831 622
8177 4923 471
1233 6177 518
8745 9537 313
6570 1482 188
7966 8600 488
2332 9989 280
5617 6995 220
9423 5568 342
7087 2191 309
3996 8402 716
8536 766 753
6049 9216 572
9403 8279 595
9675 5664 506
3852 7773 610
5855 7182 14
7178 9984 10
820 6257 9
820 4841 7
820 9109 15
820 7595 17
820 9038 5
820 6732 17
820 3704 8
820 1808 16
1417 5096 6
1417 8122 8
1417 9864 8
1417 4184 7
1417 3454 9
1417 6388 16
1417 7124 17
1417 4358 18
8266 8634 19
3936 5516 9
3936 5902 13
3936 4088 12
3936 7782 17
3936 5093 6
8059 9920 17
1301 5304 11
1301 9036 4
1301 5811 20
1301 5808 16
1301 8284 18
3982 9271 7
3982 9718 4
3982 7959 7
3982 9942 17
3982 8175 10
6934 8668 7
7260 9591 14
7260 8053 15
7260 8949 7
7260 8354 11
1783 3716 13
1783 2373 16
1783 6198 13
1783 6007 20
1783 5209 10
1783 9627 11
1783 5533 16
1783 7597 15
2681 3651 5
2681 6640 12
2681 6079 14
2681 3485 18
2681 7737 18
2681 8698 18
2681 5512 16
2681 4505 11
8787 9199 6
8787 9597 8
4417 4896 11
4417 8271 15
4417 9578 11
4417 7799 14
4417 6323 16
2517 7942 19
2517 6239 13
2517 9851 16
2517 8749 14
3503 9861 17
3503 8584 17
3503 5492 16
3503 8735 17
3503 6447 22
1441 7769 11
1441 6014 14
1441 8172 17
1441 2020 15
1441 1917 17
1441 2062 16
1441 8374 12
2034 7972 9
2034 9114 14
2034 8491 17
2034 3917 19
2034 6038 18
2034 5379 6
2034 7088 16
5356 5642 11
5356 5436 15
5356 9495 21
1193 8487 17
1193 7824 18
1193 2861 14
1193 6432 15
1193 7677 20
1193 6190 9
1193 6189 18
2045 8933 10
2045 5313 13
2045 7176 14
2045 7178 12
2045 7240 11
2045 9671 11
2045 9153 16
5467 6459 12
5467 9481 4
5467 9384 8
7669 7850 16
7669 9074 25
7669 9189 12
4987 9528 6
4987 5386 3
4987 6421 13
8975 9742 18
5441 8686 12
5441 7887 5
5441 7435 15
2235 3538 25
2235 3621 5
2235 4057 11
2235 9707 16
2235 9921 9
2235 7874 19
2720 6299 7
2720 8336 11
2720 6992 15
2720 8588 12
2720 5357 12
6676 7778 15
6676 7252 15
3262 5381 19
3262 8355 22
3262 5110 14
3262 8705 18
3262 7055 9
3262 8959 13
2450 3935 13
2450 7905 16
2450 9020 8
2450 7004 8
2450 6974 13
1709 7915 19
1709 2075 17
1709 2270 8
1709 6345 19
1709 8010 5
1709 1887 12
4948 5801 16
4948 9661 14
4948 7424 16
4021 4745 11
4021 4223 17
4021 9131 16
4021 6075 12
4021 7789 13
4021 9960 15
3530 4759 8
3530 5515 5
3530 6539 12
3530 4603 19
3530 4433 8
5553 9666 14
5553 7685 23
5553 9206 20
5553 5915 6
1794 7475 15
1794 4526 16
1794 8954 7
1794 1994 14
1794 3151 8
1794 5670 6
1794 4475 13
3117 9313 6
3117 4552 8
3117 7567 11
3117 8568 7
3117 3300 15
3117 8187 8
5515 6539 6
5738 9335 8
5738 8129 17
2265 5896 7
2265 6518 12
2265 9585 20
2265 9698 18
2265 8793 14
689 8371 7
689 3579 14
689 2129 17
689 6709 19
689 2813 17
689 5564 12
689 5148 15
2507 7631 18
2507 5857 17
2507 8115 10
2507 6530 12
2507 2756 11
2507 8985 16
5129 9766 12
5129 5530 17
5129 6172 17
5129 9070 15
1569 7959 9
1569 3149 18
1569 5299 14
1569 5151 19
1569 2788 18
1569 6071 22
1569 3480 15
1569 9942 12
6214 7110 17
8798 9699 18
8798 9729 16
3414 6080 15
3414 5656 19
3414 7950 7
3414 5701 14
3414 7538 19
3414 5347 3
710 790 16
710 7228 19
710 3064 12
710 6269 14
710 6133 12
710 2768 15
1659 4510 7
1659 7424 15
1659 4074 16
1659 3284 20
1659 7930 16
1659 3928 13
3037 9569 7
3037 7360 8
3037 7543 14
3037 7203 9
3037 7437 20
3037 4039 13
2092 3994 4
2092 2321 12
2092 4357 11
2092 6814 7
2092 3125 10
4561 7797 5
4561 7633 16
4561 6665 19
