100 500
606 1192 674
3664 2790 202
9576 6553 249
5419 8413 65
1392 6719 246
868 3125 744
6717 4406 661
8595 7011 759
1601 559 180
3979 1573 633
2702 5291 488
2685 6040 863
3448 2535 704
5568 423 332
6463 9528 534
3974 7069 597
720 3990 798
9860 6648 457
6895 1631 878
5062 8287 717
8350 2282 510
7765 1420 1026
6688 6360 106
8431 4642 448
3271 8762 821
6215 5973 764
405 5252 162
8365 205 776
7787 285 272
629 603 719
9814 955 447
7672 534 613
1297 3884 164
3535 8192 312
5515 8597 483
6480 218 192
7231 597 326
7990 3919 278
6957 2773 636
4913 228 244
1535 1129 512
2553 8292 358
2733 7270 551
8497 6873 590
7555 9126 180
7476 7369 195
81 1500 196
4256 1378 773
5385 7791 263
9571 7252 420
2740 2403 725
3822 6323 560
3000 1812 293
6594 6309 178
937 1508 613
6537 8824 739
8989 5442 144
7116 8074 311
2712 5614 607
4947 267 359
4740 8775 673
3989 1174 924
6628 4597 207
8904 8365 281
8740 8475 407
5617 7832 337
7230 5792 468
4155 6582 437
3956 749 733
2891 4894 698
8609 9428 290
3718 7598 169
4870 835 523
5673 3934 867
2801 6972 449
4202 7541 535
2100 4543 425
5067 8728 677
9140 3972 714
7093 4232 394
8799 9062 695
2064 6030 724
4854 6219 211
2612 8811 255
3320 5504 868
57 1930 524
1284 3775 447
5880 2507 793
962 1553 197
6441 3763 416
8526 643 127
7657 6978 134
1538 2724 510
5706 7030 652
3048 9151 527
1262 1848 109
4565 3326 642
7878 9420 340
5897 6842 562
4583 5570 574
8698 4640 513
7500 9983 699
4767 3380 279
2490 2082 432
1286 8931 419
2197 6164 208
5927 9854 343
3142 3817 426
8931 5200 260
848 1979 139
703 2110 160
3827 5268 321
1789 8057 691
1040 7686 618
1252 1975 215
3256 9950 84
2967 7108 332
6285 7735 606
6841 5127 338
6169 8127 336
4059 8366 700
643 6338 873
8221 3785 350
6507 7152 332
5337 7355 335
5483 6040 539
5818 9311 684
1308 7607 520
3720 8701 655
1645 4972 303
676 1254 386
4923 3644 1000
4714 1208 108
1379 7907 106
6336 3900 610
6034 6747 774
2266 6677 478
9437 6839 890
6814 5944 283
343 2151 517
9652 5827 77
8191 1822 373
5138 5852 455
5781 8858 574
4553 7426 219
183 5229 426
5032 5106 605
8873 6099 672
2666 6604 463
4006 5354 727
504 6393 123
8453 9123 450
3070 4242 386
5962 6237 597
6539 6306 777
8388 6191 870
2133 2932 269
4365 3623 426
8784 146 689
8833 3337 794
3924 9016 719
4918 8957 585
474 3792 568
1408 9493 47
396 5414 363
4847 7253 803
1807 9653 79
6376 1230 273
3895 8690 397
7467 434 551
4996 5855 344
2977 3481 293
8787 7342 573
3456 3923 674
7488 8642 56
7260 1413 415
4010 8531 803
6722 4485 559
2323 8130 809
3978 9071 451
3544 5177 401
2676 1704 206
4830 5404 392
2934 5078 537
4095 6753 577
1864 5443 304
8960 4842 485
5277 7748 471
8536 8733 878
8023 2377 403
3727 1636 239
3790 7738 595
167 6864 183
2223 2490 279
1346 2553 365
7913 1242 451
7730 590 799
2946 8913 372
2346 2232 426
343 6441 645
8985 2207 130
1885 7946 444
7049 3514 267
2046 1938 490
8599 69 589
4315 2327 375
1705 4457 382
65 8224 285
1321 8640 286
7066 9019 282
7545 4980 742
261 1627 138
1922 3208 673
540 4268 399
5440 883 700
7062 4426 584
9443 5299 34
8724 2844 625
8813 770 508
4782 7412 62
7191 9097 839
6091 5249 293
9906 6156 149
3473 7579 491
1148 540 584
6598 8693 432
1872 6860 189
321 146 521
68 7213 446
4414 1860 331
4449 7828 152
2638 3892 321
3127 1362 530
6736 1940 196
8484 7871 597
5705 5676 532
6968 1796 286
925 3227 497
4305 750 637
806 5453 140
7642 7405 362
499 9514 186
617 7172 692
9660 7037 371
4385 427 375
8897 5186 506
8255 7888 690
5430 7735 594
9250 2167 520
6027 4087 432
38 1732 261
6115 3358 605
3529 3392 207
6585 4186 112
4142 3744 679
5991 1785 408
7501 6490 355
7651 8118 328
14 7312 380
5155 752 1076
4091 404 719
5938 8698 529
8292 1369 459
6433 3895 762
9888 2461 776
4334 6278 533
545 449 560
9636 426 262
3841 2574 454
4612 7983 107
2670 6956 442
6120 171 251
3446 3772 230
4641 9813 761
7436 6148 258
565 7879 159
6552 2855 287
6577 1197 191
576 9363 760
1444 464 340
8176 5778 102
3094 5073 284
6227 9083 217
5500 68 845
1657 6464 826
4403 679 631
3420 524 865
7202 3219 571
4296 1843 482
3032 1732 363
7991 3597 769
9611 895 271
2804 2540 852
8444 3381 322
8255 9888 755
197 2783 809
5666 3292 327
7857 8245 540
2375 3357 472
8313 384 605
9821 2717 279
1063 3242 206
9593 8265 578
6461 3889 307
6460 5845 218
1973 803 226
5794 7936 675
8050 8598 711
6828 6495 549
1979 5084 738
6383 2177 669
7867 8402 339
5469 2076 324
6647 4196 495
5433 1313 34
4580 1607 514
382 1995 225
1201 9975 389
260 4014 523
216 3072 569
9859 8541 254
3875 5653 262
6477 1925 356
4251 9657 376
4772 2583 441
1093 7508 226
4760 8961 699
5910 6581 77
7389 8909 384
777 2823 662
6574 1709 182
782 6956 229
3704 1983 178
3283 316 581
5997 3499 376
9740 2208 229
2040 3615 209
7861 4869 846
1892 8464 386
4527 6665 566
1047 5620 427
4173 2159 280
933 6435 87
8740 8323 632
1696 5869 308
7498 8271 836
3930 4632 549
5227 3986 314
2967 8511 415
4302 5316 743
8362 4042 455
7524 403 683
4009 5385 321
1624 2254 226
3849 6151 275
