100 500
3285 6575 425
6500 589 165
234 9925 209
5327 7019 278
9064 538 420
3012 8546 661
4390 5320 61
7782 1735 465
343 5949 165
572 8964 706
6745 2911 364
6962 8496 167
1990 6104 152
1947 350 175
9835 8742 420
3667 3120 278
1669 6519 172
3709 8256 288
6444 9037 565
1627 5508 604
5927 991 325
407 317 407
2663 4541 502
8405 3007 255
490 8977 419
8323 7235 623
1888 1637 463
2083 230 635
7741 383 256
581 7576 220
5477 600 353
7048 7147 695
7119 758 456
1755 9915 109
6147 3382 595
1776 2074 913
726 2183 656
2392 3389 345
6724 7149 281
2748 3566 815
6126 1071 423
7153 8014 331
9061 5588 393
4597 6802 460
5971 5178 562
731 7801 724
2130 7779 236
1300 5601 651
8537 3055 597
5516 1036 495
2789 3644 390
3111 3515 692
2179 1855 335
3257 8903 688
9004 6005 734
8821 5130 110
3429 5974 219
9496 2490 689
7915 4093 209
5644 3886 435
5623 6375 569
8039 7753 584
507 9339 453
3354 5396 887
2394 5223 709
6433 1536 644
8867 9544 770
1403 7399 698
1399 4660 693
6302 403 466
7018 5124 376
1885 447 793
7450 1381 469
9289 5365 388
5475 4933 152
5604 7450 328
7661 3643 416
5204 8168 200
2983 4910 458
9916 1729 567
6485 6349 82
3265 1705 950
2245 4669 214
9104 3644 242
5681 5406 405
399 2699 192
6882 2284 473
9498 685 644
18 8787 563
2402 1845 619
73 8006 135
9295 7734 677
8002 851 363
2254 985 931
5762 2170 481
9066 2247 482
4872 2332 626
3952 7117 119
3353 9408 31
7114 9034 309
4815 3865 425
1734 8049 663
2502 7584 675
5086 2520 840
6372 7489 365
4365 6445 662
5495 3660 84
531 9849 190
864 9137 563
7186 6626 722
7659 6253 286
5225 2531 516
8585 5530 597
6001 8290 405
4938 9467 395
7324 6105 381
3332 5410 96
507 5834 738
2995 5593 830
8354 5719 145
3082 9071 498
2164 4930 463
9084 9047 552
4779 9948 427
8184 1966 282
2926 5843 339
4571 8151 164
4727 3156 261
33 728 79
1446 4972 729
195 5122 571
7429 9879 284
533 7936 628
5714 3528 490
3530 420 789
5599 2964 313
5844 7763 231
7894 4928 519
3162 9026 332
1228 7698 92
7344 4154 144
9893 1915 610
8657 4620 560
1423 8691 864
1700 9221 463
15 8247 614
4343 7444 598
8127 1228 656
1733 193 369
1108 1615 470
6965 6707 726
4579 2809 248
822 8826 241
4089 3984 224
4204 5317 487
8034 1548 598
5823 7928 532
9815 4481 286
2548 7590 224
3172 601 533
6811 3187 641
5200 7506 348
6983 3327 363
5087 8716 412
9872 6195 274
331 6838 469
9255 4911 158
5999 77 299
89 6441 306
414 4293 721
8110 8448 404
2193 3934 222
2728 8360 304
8415 1629 587
5950 1587 258
2230 9113 602
1126 7430 611
6619 8109 661
7110 1706 576
6826 6982 315
4254 3509 368
172 3509 336
4772 2524 638
9938 4861 911
5317 6704 528
5506 3427 691
5153 7699 449
7361 7881 438
6059 2128 179
9510 8361 807
67 8092 87
7474 1193 463
1875 4094 710
9303 8985 609
2152 2481 448
2319 2758 649
2342 8844 414
2619 7115 280
7720 2558 487
1976 3037 179
9262 3835 272
2816 767 919
1534 6530 409
5001 3946 567
8658 4511 832
2307 8726 707
8956 6134 438
6271 831 376
6580 1926 385
9816 8732 546
4407 8487 747
7843 3102 672
7331 462 678
217 1403 573
3020 8545 360
4440 8635 429
2380 3609 357
9402 267 237
139 4403 363
4213 8797 188
5267 2872 515
3875 575 589
9006 147 465
1406 1938 321
2073 7574 599
671 2833 499
2413 8514 321
5935 9745 424
5328 6152 392
7500 8349 635
4697 1941 738
3336 3430 698
1902 2738 609
3697 2041 497
3494 4262 654
838 5113 157
3486 1066 683
5688 8845 368
1213 3446 252
783 9638 396
7372 7806 688
2471 9785 671
6320 8406 512
5882 8001 351
910 3383 307
2702 1960 644
1676 6038 189
5390 3578 911
5128 5439 255
5619 4974 662
9701 2809 522
87 3187 709
3875 2127 322
2032 1440 149
5573 9168 432
1079 2945 616
6974 3550 561
9083 9647 690
8309 4965 154
7648 5571 739
8348 350 189
7531 24 578
6388 9273 397
3602 7868 153
4712 5573 72
2843 765 252
8383 2930 325
3953 8610 441
1410 2337 209
51 6983 518
7857 1130 222
6281 4832 410
1032 5364 392
4479 5693 524
329 2127 513
1265 5030 170
8829 5148 153
1406 5217 516
4422 5009 341
9437 9134 543
6934 2280 319
9900 1669 619
5211 205 111
280 6621 532
8894 6683 647
9956 6752 671
4165 2589 663
1584 5197 520
7953 2415 425
891 4635 198
894 8508 264
6017 9723 717
3656 7423 361
1292 8078 249
8784 729 153
3565 5719 580
3010 9817 191
7388 4573 331
6374 4020 612
1194 5268 104
703 7502 600
8372 4868 394
92 6308 782
6418 4397 383
8723 7309 33
5384 9617 523
2169 1401 359
5692 5825 718
8825 6984 1074
256 7609 833
7714 3821 146
9680 7076 557
9990 3421 539
1649 6364 973
7441 2843 623
7984 4497 182
6697 2709 289
9365 6789 437
9017 5783 304
7539 4093 142
9444 2923 412
62 1613 98
677 5755 108
3791 9502 631
2739 4047 829
3463 6805 515
4220 9496 599
3881 4210 599
2917 5530 482
6926 6710 389
4725 1262 711
1207 1423 353
3971 573 343
8212 9341 392
2708 5751 498
3434 2153 579
5027 3496 372
118 5704 1019
9251 3909 476
5206 8343 303
7956 5021 414
5148 8528 637
869 9030 427
2738 3786 406
4560 6016 652
