100 500
4752 9165 114
616 4629 657
3500 1478 537
1928 2531 405
8247 8395 466
8045 8572 365
4463 3362 419
8293 6701 183
7693 7910 367
6606 3128 521
2483 6093 637
7601 2907 426
2331 907 225
5072 6388 915
8621 3141 385
8567 3373 462
2306 5535 408
8002 2158 653
7014 6282 282
1041 1613 447
1029 9087 201
185 5492 570
2449 4830 376
2193 6494 165
9093 5151 666
9622 1576 672
7597 3575 73
836 9928 535
835 5908 581
6316 9456 164
5402 1235 300
2829 4060 361
6770 7183 581
6219 136 255
9818 7260 160
8101 847 623
2699 8286 99
6340 5148 347
9469 4885 281
1642 8562 186
37 7616 540
6490 7634 197
1192 7326 237
7562 2027 508
3235 230 373
1483 4989 629
1465 664 312
9049 8235 361
7847 5268 543
4724 4017 843
8881 2825 435
1217 1580 624
7464 7557 612
3081 3285 149
2442 4723 36
1847 8831 690
8692 4689 271
6465 9884 214
2016 379 508
1911 1603 269
609 9746 245
2944 2074 742
410 1993 836
6662 4609 308
3614 7738 829
4979 2495 95
563 6196 329
427 4379 349
3753 3508 744
7664 2547 360
8232 9511 769
1379 6924 539
553 4196 559
3160 2569 275
4576 1423 619
524 5185 471
1169 3468 570
3612 7931 436
1813 6626 372
2540 5427 574
4364 7519 644
7922 1279 623
3715 8350 555
5659 3820 365
1858 3323 512
2720 6442 191
9187 451 168
9718 9740 625
4647 9230 534
8661 9223 602
653 9185 463
4409 1822 302
9005 4373 339
6105 7170 667
999 8646 182
2598 5363 737
2517 520 268
6642 2585 278
5222 2301 430
6405 3433 827
1977 5477 599
6227 1164 573
5928 2298 40
904 576 383
1528 9565 574
9799 8534 119
5102 560 68
6708 459 812
4933 2814 619
7629 2284 65
1460 227 196
7647 329 504
7100 642 311
2914 8674 486
9295 5672 424
8459 1272 504
1149 4687 404
2436 7078 213
3337 9692 498
4006 4865 279
9257 157 702
3399 711 821
718 6460 268
1170 2003 611
9274 5152 697
4288 7086 422
1731 8287 705
7415 8831 732
8929 330 446
7506 4577 360
2354 5965 483
5849 3503 567
7004 8286 77
581 341 796
4330 939 612
1559 3588 360
1097 1310 430
651 1815 385
7770 8174 115
170 7044 299
3326 810 282
482 5057 135
9098 7898 327
241 4379 319
4580 7747 425
8956 6934 338
64 1158 787
437 3421 827
5796 7371 138
114 126 421
8310 1673 124
66 5759 633
2984 718 340
3926 7106 660
8892 4097 538
503 2218 742
1259 985 362
3627 357 501
8883 3868 740
1089 9815 346
7967 6397 365
6749 4384 397
7555 3539 463
7805 3351 657
7262 7919 879
3478 1924 527
5945 3544 243
7684 5281 289
614 1610 86
2387 9506 530
2059 2890 827
8076 3319 583
3876 1704 333
28 9111 686
5572 1117 292
8927 9892 405
3867 2028 202
4276 1422 818
5567 8433 441
1126 2829 248
6352 956 563
4754 8649 198
4500 8790 612
3930 5115 471
400 6318 391
973 2460 744
5560 9050 327
5779 9436 615
7106 2159 654
4900 2678 856
3277 3827 431
2570 3496 434
5855 3198 249
4918 1423 706
1631 2396 465
604 4336 173
3352 1710 342
2985 4205 321
500 6916 521
5672 901 298
9586 6645 756
9713 5146 298
2047 1844 368
935 9153 573
4003 5835 176
8184 3632 342
9662 7106 239
3480 1869 445
305 4751 449
9644 1936 574
7147 249 110
6272 500 542
8311 5610 449
4705 8812 239
2526 6729 442
6065 8464 353
3374 2130 248
3610 5422 370
3974 897 385
927 4329 776
6732 9111 495
4314 2746 513
6218 7794 448
4616 2875 344
2545 612 608
1163 6045 440
7213 7436 745
6545 5525 835
9398 7602 306
4337 1924 37
4331 6754 441
6740 4057 269
8884 350 266
5831 9210 493
7600 6759 360
9891 4332 439
2222 557 689
3431 4792 775
8352 4399 526
7667 7249 90
5011 8831 625
3294 2225 257
2619 6191 286
4102 2017 356
3793 4791 705
293 4476 158
1545 7033 266
8534 6781 353
3735 717 223
5991 1335 282
7476 2234 367
2020 9699 264
2792 5451 714
843 7496 537
6202 8511 755
4745 7565 110
3694 4392 755
6142 6313 351
583 244 506
4682 729 380
5035 4975 360
1557 2932 643
2008 6443 239
9713 2095 150
7161 2056 192
3431 989 186
643 1803 100
7040 3435 316
3606 7884 189
931 9808 630
6395 2028 419
7373 6441 138
2772 9868 207
2754 9708 736
112 7436 466
6789 1500 339
8763 8346 646
4432 771 486
4790 498 669
9218 8303 660
8906 2649 628
9292 9549 470
4452 6333 518
2984 4410 235
569 267 526
4218 3316 239
8648 7944 469
9757 1420 546
7812 2511 164
1128 4276 503
6299 7917 623
5776 5062 819
6264 6561 261
2185 7406 795
7059 1403 865
5709 5965 545
405 1353 517
5515 1209 207
4038 4851 579
5620 4607 470
5119 6190 250
7923 119 502
486 7680 381
1539 8298 534
6543 9020 179
8927 2842 500
6937 4703 145
4256 9553 137
7616 2793 21
3311 4675 93
4197 5372 549
6993 954 285
6726 8860 310
8515 764 623
63 4135 649
1724 1534 686
6678 9647 320
1653 7164 310
7328 3193 509
1815 3871 253
2213 742 401
3066 5502 704
5445 7322 109
5056 3062 55
116 4719 363
4089 665 351
92 7434 246
7971 3170 600
2646 6486 777
3934 2710 508
6974 2010 575
4244 3652 335
1658 5898 684
7168 5338 742
5443 8983 732
9209 7656 723
9725 8627 546
9510 1523 565
2302 4566 728
937 8770 97
9286 5026 64
9435 5730 739
8813 3758 252
8900 1459 327
6596 9186 524
521 3570 242
1197 4766 482
3574 2855 441
7016 7095 609
8193 2459 227
6078 3754 342
6467 5804 777
2382 5977 849
3679 4684 399
6896 4616 526
3454 2534 566
5994 9241 398
8264 4807 206
9351 7164 290
2619 5947 747
2702 3140 213
5870 3899 431
7906 5796 492
3106 4922 415
2891 7651 329
3733 8970 571
1406 200 594
1126 140 296
6178 4805 855
1176 9426 534
5773 982 805
1960 1767 307
6575 224 596
2927 2278 329
3740 5546 785
8225 6442 231
8686 447 615
6694 2945 326
6244 9800 501
4219 9135 490
3804 7953 203
4457 1562 65
4505 1935 689
1702 7035 187
6740 9230 401
6461 8865 216
6564 8421 161
633 3139 175
4997 3560 421
5417 8737 513
5458 9994 827
1532 4144 479
442 8226 313
3441 3038 319
4378 7661 586
2173 8182 688
1966 2983 522
9744 6471 323
4918 7798 345
9859 8011 55
3380 6320 343
6876 9944 388
1094 7509 606
9435 6091 181
7421 1204 565
4829 2879 807
7551 6361 196
3376 7993 585
939 3169 622
1031 5317 752
830 9556 228
3500 9148 257
2539 9596 372
1972 7458 141
7395 1831 640
5469 7127 448
4503 8697 734
7072 5597 601
2559 2859 130
1689 9980 237
4064 2870 453
9212 1615 577
5583 8940 367
5960 6522 281
2109 3343 531
8191 9292 415
2899 1691 472
8440 1791 154
7640 6764 486
5601 1387 929
8595 7422 679
8514 9451 415
6119 1938 499
5048 8678 386
4798 3089 596
8659 8862 535
2311 4223 266
6829 4246 166
3163 2789 229
768 1624 728
6132 8960 418
916 5383 847
7003 5709 573
7174 995 357
2473 9127 457
2382 7421 571
6549 7249 237
6872 2669 379
9187 8272 453
1347 3985 314
7714 6358 404
2847 6377 998
581 9676 266
624 96 912
8817 1392 252
8073 4949 222
6704 8989 215
6685 60 778
1050 211 725
1055 3524 525
9339 9790 82
945 5888 924
7039 4169 560
4909 6226 490
2441 6257 300
212 6507 308
2615 9411 499
2885 9549 725
5440 3509 411
5997 4257 269
1253 4070 418
5559 4310 572
9412 8596 255
4370 462 185
8807 1777 395
3986 8146 572
7919 1283 400
387 4958 439
5452 5296 669
7537 4246 433
7905 7749 277
753 6873 656
3512 3638 483
6422 5304 692
7147 8771 230
9562 8401 273
2842 1473 285
2711 2254 565
69 3433 276
9068 5228 440
5210 3055 625
9727 9482 485
4338 114 440
4440 6143 581
1762 1977 147
389 9668 327
6078 1142 768
6541 5943 864
4781 9315 391
1247 8280 480
2200 7321 7
2200 2264 12
2200 7191 11
2200 5268 15
2200 5433 21
2200 2598 8
2200 4114 11
4384 6808 11
4384 8947 11
4384 6963 20
6843 7212 13
6843 9479 16
6843 7385 6
4410 9246 17
4410 6692 10
4410 7930 13
4410 5649 16
4410 9607 14
3436 4822 19
3436 7047 13
3436 7130 24
3436 8478 14
3436 5952 16
2660 7063 8
2660 5710 13
2660 5214 10
2660 9038 16
2660 6448 14
2660 8194 12
3243 7196 19
3243 4659 22
3243 3899 20
3243 9937 17
3243 7284 20
3243 8123 10
5926 9564 16
5926 6181 13
5926 7111 12
5926 9359 4
7545 8277 17
7545 8596 22
7545 8555 16
7545 8730 19
6382 7902 14
6382 9493 17
6382 8033 8
7143 9731 10
1606 8161 14
1606 7202 4
1606 3060 8
1606 3750 8
1606 8955 15
1606 5748 9
1606 3253 17
645 5558 10
645 3644 14
645 9699 3
645 9678 11
645 876 8
645 5627 12
645 8728 5
645 5501 15
7685 9548 19
7685 9973 13
7685 8524 15
5791 9115 4
5791 8686 12
5276 5308 10
5276 8804 19
5276 8498 10
5276 6694 6
1729 9411 12
1729 8887 15
1729 5265 8
1729 3466 19
1729 4534 18
1729 4818 19
1729 2838 5
1729 9186 15
1857 9530 15
1857 9882 11
1857 3771 14
1857 7325 13
1857 2764 11
1857 8893 8
1857 2320 15
3506 7857 10
3506 3602 16
3506 7963 12
3506 4301 15
3506 8905 17
7851 9972 13
7851 9049 18
4414 8456 12
4414 8243 17
4414 5890 16
4414 9113 16
4414 7927 14
3084 4490 13
3084 6056 8
3084 9595 14
3084 9044 8
3084 7929 15
3084 3783 12
3084 8024 17
5922 9269 14
5922 6781 10
5922 5967 5
8151 9879 14
8151 9390 16
4381 4908 21
4381 6622 15
4381 9564 16
6654 7985 11
6654 7675 12
6654 9689 8
6654 8290 4
9700 9858 8
7613 9343 13
6537 9283 16
6537 8461 15
6537 8869 10
6537 7042 20
6537 9640 4
6537 8449 10
1258 7628 17
1258 6501 21
1258 5979 17
1258 5457 16
1258 6876 12
1258 8074 16
1258 2490 13
1258 6542 20
9105 9910 16
9105 9662 16
2045 3384 19
2045 3312 23
2045 2050 10
2045 9302 8
2045 4688 14
2045 3250 9
2045 9516 13
6402 7109 13
6402 9026 19
6402 9685 7
6402 9683 19
6965 8962 18
7301 9107 16
7301 7738 20
7566 9924 19
7832 9030 21
7832 9057 14
7832 9592 12
7832 9216 9
5344 6151 17
5344 6807 16
5344 7100 3
5344 7618 15
5246 5931 12
5246 6621 12
5246 9401 13
5246 6551 18
7607 8284 19
654 4338 15
654 9557 19
654 4191 5
654 3953 15
654 2516 15
654 712 17
654 1457 6
654 6830 10
4395 7776 17
4395 5032 10
4395 8657 25
4395 8943 9
8495 9585 16
8495 8809 13
2216 4562 17
2216 8909 14
2216 6294 17
2216 5373 11
2216 9089 16
4142 8637 11
4142 8166 18
4142 4736 12
4142 4148 13
4142 9872 14
7303 9495 8
7303 9660 11
210 5980 18
210 2759 18
210 7592 11
210 3304 11
210 2402 5
210 466 9
210 9036 17
210 1639 15
8813 8980 20
8813 9128 7
8813 9614 15
346 3151 13
346 3506 21
346 4301 4
346 3990 14
346 4170 16
346 981 17
346 1419 11
346 8160 16
2909 2937 7
2909 7021 3
2909 8831 10
2909 6055 17
2909 8126 17
2909 8962 11
3462 6174 12
3462 9071 5
3462 5047 5
3462 8488 14
6478 7732 11
6478 7818 13
5483 8557 6
5483 5606 12
415 5900 7
415 5323 13
415 6167 10
415 8106 20
415 8556 17
415 5382 17
415 7008 17
676 1481 18
676 5109 20
676 7230 8
676 2359 12
676 8069 17
676 7319 16
676 8572 15
5923 8082 5
5923 6599 10
5923 8144 18
5923 9166 16
5923 8574 21
5923 7514 4
243 7449 19
243 1849 15
